,Model_nodos,NCBI_Product_accesion,Dmel,a,a2,Ast,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1222,CG1354,NP_001356937.1,Drosophila_melanogaster,NP_001356937.1,CG1354,Astyanax_mexicanus,XP_007248906.1,OLA1,2.85e-163,574.0,1.3100000000000001e-163,574.0
1223,CG13559,NP_611801.1,,,,,,,,,,
1224,CG13575,NP_611903.1,,,,,,,,,,
1225,CG13579,NP_001261169.1,,,,,,,,,,
1226,CG13587,NP_611939.1,,,,,,,,,,
1227,CG13594,NP_611949.1,,,,,,,,,,
1228,CG13606,NP_001287498.1,,,,,,,,,,
1229,CG13607,NP_651215.1,,,,,,,,,,
1230,CG13625,NP_651272.1,,,,,,,,,,
1231,CG13631,NP_652252.1,,,,,,,,,,
1232,CG13643,NP_001262938.1,,,,,,,,,,
1233,CG13659,NP_651378.1,,,,,,,,,,
1234,CG13671,NP_648202.1,,,,,,,,,,
1235,CG13676,NP_648179.3,,,,,,,,,,
1236,CG13690,NP_608521.1,Drosophila_melanogaster,NP_608521.1,CG13690,Astyanax_mexicanus,XP_049325670.1,RNASEH2A,1.1200000000000001e-79,296.0,4.91e-80,296.0
1237,CG13699,NP_649033.1,,,,,,,,,,
1238,CG13707,NP_001246634.1,,,,,,,,,,
1239,CG1371,NP_610551.1,Drosophila_melanogaster,NP_610551.1,CG1371,Astyanax_mexicanus,XP_007258520.3,NOMO,5.1200000000000004e-161,568.0,2.55e-161,568.0
1240,CG13713,NP_652709.1,,,,,,,,,,
1241,CG13728,NP_648974.3,,,,,,,,,,
1242,CG13731,NP_730262.3,,,,,,,,,,
1243,CG13737,NP_648666.1,,,,,,,,,,
1244,CG13739,NP_610480.2,,,,,,,,,,
1245,CG13743,NP_001246214.1,Drosophila_melanogaster,NP_001246214.1,CG13743,Astyanax_mexicanus,XP_049340861.1,SLC38A11,4.79e-90,331.0,2.17e-90,331.0
1246,CG13766,NP_609050.1,,,,,,,,,,
1247,CG13784,NP_001260176.1,,,,,,,,,,
1248,CG13796,NP_723308.2,,,,,,,,,,
1249,CG13806,NP_647708.1,,,,,,,,,,
1250,CG13810,NP_647697.2,,,,,,,,,,
1251,CG13842,NP_651085.2,,,,,,,,,,
1252,CG13856,NP_651036.1,,,,,,,,,,
1253,CG13857,NP_651035.1,,,,,,,,,,
1254,CG13868,NP_001368955.1,,,,,,,,,,
1255,CG13891,NP_612036.1,,,,,,,,,,
1256,CG13893,NP_612042.3,Drosophila_melanogaster,NP_612042.3,CG13893,Astyanax_mexicanus,XP_007250376.3,SEC14L7,2.04e-53,209.0,9.809999999999999e-54,209.0
1257,CG13893,NP_612042.3,Drosophila_melanogaster,NP_612042.3,CG13893,Astyanax_mexicanus,XP_049324459.1,SEC14L7,2.04e-53,209.0,9.809999999999999e-54,209.0
1258,CG13893,NP_612042.3,Drosophila_melanogaster,NP_612042.3,CG13893,Astyanax_mexicanus,XP_049324460.1,SEC14L7,2.04e-53,209.0,9.809999999999999e-54,209.0
1259,CG13893,NP_612042.3,Drosophila_melanogaster,NP_612042.3,CG13893,Astyanax_mexicanus,XP_049324461.1,SEC14L7,2.04e-53,209.0,9.809999999999999e-54,209.0
1260,CG13893,NP_612042.3,Drosophila_melanogaster,NP_612042.3,CG13893,Astyanax_mexicanus,XP_022523018.2,SEC14L8,2.04e-53,209.0,1.01e-53,209.0
1261,CG13894,NP_612054.1,,,,,,,,,,
1262,CG13907,NP_612069.1,,,,,,,,,,
1263,CG13912,NP_612079.1,,,,,,,,,,
1264,CG13917,NP_647628.1,,,,,,,,,,
1265,CG13920,NP_647639.1,Drosophila_melanogaster,NP_647639.1,CG13920,Astyanax_mexicanus,XP_022539378.1,TMEM35,3.26e-22,104.0,1.61e-22,104.0
1266,CG13921,NP_001356973.1,,,,,,,,,,
1267,CG13924,NP_001189024.1,,,,,,,,,,
1268,CG13928,NP_647635.1,,,,,,,,,,
1269,CG13937,NP_647673.2,,,,,,,,,,
1270,CG13947,NP_608542.1,,,,,,,,,,
1271,CG13950,NP_001334728.1,,,,,,,,,,
1272,CG13962,NP_610004.1,,,,,,,,,,
1273,CG13991,NP_609000.2,,,,,,,,,,
1274,CG13992,NP_608975.1,,,,,,,,,,
1275,CG13995,NP_608986.1,,,,,,,,,,
1276,CG14020,NP_001260097.1,,,,,,,,,,
1277,CG14024,NP_608920.1,,,,,,,,,,
1278,CG14073,NP_649060.1,,,,,,,,,,
1279,CG14075,NP_649080.1,,,,,,,,,,
1280,CG14107,NP_648637.2,,,,,,,,,,
1281,CG14109,NP_648649.1,,,,,,,,,,
1282,CG14131,NP_648506.1,,,,,,,,,,
1283,CG14132,NP_001097586.1,,,,,,,,,,
1284,CG14160,NP_648380.2,,,,,,,,,,
1285,CG1418,NP_610539.1,Drosophila_melanogaster,NP_610539.1,CG1418,Astyanax_mexicanus,XP_007250918.3,RABAC1,5.27e-14,77.0,2.55e-14,77.0
1286,CG14186,NP_649174.1,,,,,,,,,,
1287,CG14196,NP_573367.1,,,,,,,,,,
1288,CG14200,NP_573387.1,,,,,,,,,,
1289,CG14207,NP_728275.1,,,,,,,,,,
1290,CG14210,NP_608328.1,Drosophila_melanogaster,NP_608328.1,CG14210,Astyanax_mexicanus,XP_022524008.1,CCDC86,1.97e-07,54.7,1.52e-07,54.7
1291,CG14220,NP_608325.1,Drosophila_melanogaster,NP_608325.1,CG14220,Astyanax_mexicanus,XP_007240522.2,SUDS3,3.36e-50,198.0,1.61e-50,198.0
1292,CG14221,NP_001259713.1,,,,,,,,,,
1293,CG14223,NP_608341.1,,,,,,,,,,
1294,CG14230,NP_608349.1,,,,,,,,,,
1295,CG14237,NP_651479.2,,,,,,,,,,
1296,CG14247,NP_651502.2,,,,,,,,,,
1297,CG14252,NP_651513.1,,,,,,,,,,
1298,CG14253,NP_651517.1,,,,,,,,,,
1299,CG14257,NP_001263005.1,,,,,,,,,,
1300,CG14273,NP_609213.2,,,,,,,,,,
1301,CG14277,NP_609200.1,,,,,,,,,,
1302,CG14300,NP_001014639.1,,,,,,,,,,
1303,CG14301,NP_650734.2,,,,,,,,,,
1304,CG14302,NP_650749.2,,,,,,,,,,
1305,CG14304,NP_001247183.1,,,,,,,,,,
1306,CG14309,NP_650718.2,,,,,,,,,,
1307,CG14322,NP_001262676.1,,,,,,,,,,
1308,CG14332,NP_650625.1,,,,,,,,,,
1309,CG1440,NP_001285018.1,Drosophila_melanogaster,NP_001285018.1,CG1440,Astyanax_mexicanus,XP_007236884.3,BLMH,1.04e-148,526.0,4.23e-149,526.0
1310,CG14400,NP_610068.2,,,,,,,,,,
1311,CG14408,NP_572971.2,,,,,,,,,,
1312,CG14410,NP_572973.2,,,,,,,,,,
1313,CG14411,NP_572972.1,Drosophila_melanogaster,NP_572972.1,CG14411,Astyanax_mexicanus,XP_049327270.1,MTMR10,2.4e-66,253.0,1.0400000000000001e-66,253.0
1314,CG14411,NP_572972.1,Drosophila_melanogaster,NP_572972.1,CG14411,Astyanax_mexicanus,XP_049327271.1,MTMR10,2.4e-66,253.0,1.0400000000000001e-66,253.0
1315,CG14411,NP_572972.1,Drosophila_melanogaster,NP_572972.1,CG14411,Astyanax_mexicanus,XP_049327272.1,MTMR10,2.4e-66,253.0,1.0400000000000001e-66,253.0
1316,CG14411,NP_572972.1,Drosophila_melanogaster,NP_572972.1,CG14411,Astyanax_mexicanus,XP_022520842.2,MTMR10,2.4e-66,253.0,1.08e-66,253.0
1317,CG14414,NP_001285240.1,,,,,,,,,,
1318,CG14431,NP_001368974.1,,,,,,,,,,
1319,CG14434,NP_001284969.1,Drosophila_melanogaster,NP_001284969.1,CG14434,Astyanax_mexicanus,XP_049323295.1,LOC125782640,8.11e-31,133.0,3.29e-31,133.0
1320,CG14435,NP_572359.2,,,,,,,,,,
1321,CG14439,NP_572347.1,,,,,,,,,,
1322,CG14440,NP_572343.1,,,,,,,,,,
1323,CG14441,NP_572344.2,,,,,,,,,,
1324,CG14442,NP_001162681.1,,,,,,,,,,
1325,CG14445,NP_001284934.1,,,,,,,,,,
1326,CG14459,NP_001356911.1,,,,,,,,,,
1327,CG14478,NP_611214.1,,,,,,,,,,
1328,CG14502,NP_611311.1,,,,,,,,,,
1329,CG14505,NP_001036558.1,,,,,,,,,,
1330,CG14535,NP_609156.1,,,,,,,,,,
1331,CG14562,NP_649372.1,,,,,,,,,,
1332,CG14566,NP_649358.1,,,,,,,,,,
1333,CG14591,NP_610196.1,Drosophila_melanogaster,NP_610196.1,CG14591,Astyanax_mexicanus,XP_007247122.2,LOC103030241,3.4900000000000003e-47,188.0,1.63e-47,188.0
1334,CG14598,NP_649722.1,,,,,,,,,,
1335,CG14618,NP_608464.1,Drosophila_melanogaster,NP_608464.1,CG14618,Astyanax_mexicanus,XP_007255122.2,TRMT10A,3.87e-29,128.0,1.9900000000000002e-29,128.0
1336,CG14621,NP_608458.1,Drosophila_melanogaster,NP_608458.1,CG14621,Astyanax_mexicanus,XP_007233192.1,SLC35E1,4.8400000000000005e-79,294.0,2.39e-79,294.0
1337,CG14629,NP_569881.1,,,,,,,,,,
1338,CG14636,NP_001036655.1,,,,,,,,,,
1339,CG14642,NP_730791.1,,,,,,,,,,
1340,CG14647,NP_649465.6,,,,,,,,,,
1341,CG14668,NP_649533.1,,,,,,,,,,
1342,CG14669,NP_649537.5,Drosophila_melanogaster,NP_649537.5,CG14669,Astyanax_mexicanus,XP_007228834.1,RASL10A,7.25e-32,137.0,2.37e-32,137.0
1343,CG14671,NP_649550.1,,,,,,,,,,
1344,CG1468,NP_572585.3,,,,,,,,,,
1345,CG14687,NP_650018.1,,,,,,,,,,
1346,CG14694,NP_650028.1,,,,,,,,,,
1347,CG14712,NP_650096.1,,,,,,,,,,
1348,CG14762,NP_610346.1,,,,,,,,,,
1349,CG14763,NP_610340.1,,,,,,,,,,
1350,CG14767,NP_652400.3,Drosophila_melanogaster,NP_652400.3,CG14767,Astyanax_mexicanus,XP_007253971.1,LAPTM4A,6.8e-24,111.0,1.88e-24,111.0
1351,CG14780,NP_569920.2,,,,,,,,,,
1352,CG14817,NP_569953.1,,,,,,,,,,
1353,CG14826,NP_648088.1,,,,,,,,,,
1354,CG14830,NP_648095.2,,,,,,,,,,
1355,CG14860,NP_650403.2,,,,,,,,,,
1356,CG14883,NP_650547.1,Drosophila_melanogaster,NP_650547.1,CG14883,Astyanax_mexicanus,XP_007241175.3,GDE1,1.35e-17,89.7,7.24e-18,89.7
1357,CG14892,NP_650562.1,,,,,,,,,,
1358,CG14931,NP_001260389.1,,,,,,,,,,
1359,CG14932,NP_001162956.1,,,,,,,,,,
1360,CG14937,NP_609518.1,,,,,,,,,,
1361,CG14960,NP_647797.1,,,,,,,,,,
1362,CG14961,NP_647808.1,,,,,,,,,,
1363,CG14966,NP_647784.1,Drosophila_melanogaster,NP_647784.1,CG14966,Astyanax_mexicanus,XP_022539853.2,C10H15ORF40,2.78e-25,114.0,1.63e-25,114.0
1364,CG14968,NP_647800.1,,,,,,,,,,
1365,CG14982,NP_647841.1,,,,,,,,,,
1366,CG14984,NP_647844.2,,,,,,,,,,
1367,CG14985,NP_647846.2,Drosophila_melanogaster,NP_647846.2,CG14985,Astyanax_mexicanus,XP_007255626.1,MITD1,1.39e-35,149.0,7.03e-36,149.0
1368,CG14989,NP_001246611.1,,,,,,,,,,
1369,CG14990,NP_647856.2,,,,,,,,,,
1370,CG14995,NP_728933.1,,,,,,,,,,
1371,CG15019,NP_001097502.1,,,,,,,,,,
1372,CG15021,NP_647902.1,,,,,,,,,,
1373,CG15027,NP_572999.1,Drosophila_melanogaster,NP_572999.1,CG15027,Astyanax_mexicanus,XP_022518849.1,TMA16,4.24e-18,90.5,2.37e-18,90.5
1374,CG15043,NP_573300.1,,,,,,,,,,
1375,CG15044,NP_573299.1,,,,,,,,,,
1376,CG15073,NP_611362.2,,,,,,,,,,
1377,CG15082,NP_611378.1,,,,,,,,,,
1378,CG15093,NP_611373.1,Drosophila_melanogaster,NP_611373.1,CG15093,Astyanax_mexicanus,XP_049336587.1,HIBADHB,5.51e-74,277.0,2.75e-74,277.0
1379,CG15093,NP_611373.1,Drosophila_melanogaster,NP_611373.1,CG15093,Astyanax_mexicanus,XP_049331963.1,HIBADHA,2.82e-71,268.0,1.42e-71,268.0
1380,CG15096,NP_611376.1,,,,,,,,,,
1381,CG15097,NP_001261079.1,,,,,,,,,,
1382,CG15098,NP_611379.2,,,,,,,,,,
1383,CG15099,NP_001261081.1,Drosophila_melanogaster,NP_001261081.1,CG15099,Astyanax_mexicanus,XP_007253060.3,DOP1A,1.35e-285,983.0,6.09e-286,983.0
1384,CG15099,NP_001261081.1,Drosophila_melanogaster,NP_001261081.1,CG15099,Astyanax_mexicanus,XP_007253058.3,DOP1A,3.47e-283,975.0,1.5600000000000001e-283,975.0
1385,CG15099,NP_001261081.1,Drosophila_melanogaster,NP_001261081.1,CG15099,Astyanax_mexicanus,XP_007253059.3,DOP1A,2.7699999999999997e-282,972.0,1.2499999999999998e-282,972.0
1386,CG15115,NP_611391.2,,,,,,,,,,
1387,CG15118,NP_611396.1,Drosophila_melanogaster,NP_611396.1,CG15118,Astyanax_mexicanus,XP_022539215.1,ANKRD13D,3.62e-125,448.0,1.76e-125,448.0
1388,CG15118,NP_611396.1,Drosophila_melanogaster,NP_611396.1,CG15118,Astyanax_mexicanus,XP_022539213.1,ANKRD13D,1.16e-123,443.0,5.6600000000000005e-124,443.0
1389,CG15118,NP_611396.1,Drosophila_melanogaster,NP_611396.1,CG15118,Astyanax_mexicanus,XP_022539214.1,ANKRD13D,2.3100000000000002e-123,442.0,1.1300000000000001e-123,442.0
1390,CG15118,NP_611396.1,Drosophila_melanogaster,NP_611396.1,CG15118,Astyanax_mexicanus,XP_049339867.1,ANKRD13D,2.37e-120,432.0,1.14e-120,432.0
1391,CG15118,NP_611396.1,Drosophila_melanogaster,NP_611396.1,CG15118,Astyanax_mexicanus,XP_022539216.1,ANKRD13D,1.9e-119,429.0,7.69e-120,429.0
1392,CG1513,NP_610534.3,Drosophila_melanogaster,NP_610534.3,CG1513,Astyanax_mexicanus,XP_049341999.1,OSBPL9,1.6100000000000001e-195,682.0,7.3699999999999995e-196,682.0
1393,CG1513,NP_610534.3,Drosophila_melanogaster,NP_610534.3,CG1513,Astyanax_mexicanus,XP_049341998.1,OSBPL9,4.13e-193,674.0,1.92e-193,674.0
1394,CG15152,NP_609865.1,,,,,,,,,,
1395,CG15153,NP_609863.1,,,,,,,,,,
1396,CG15160,NP_001286047.1,,,,,,,,,,
1397,CG15170,NP_001286080.1,,,,,,,,,,
1398,CG15186,NP_001246950.1,,,,,,,,,,
1399,CG15196,NP_572715.2,,,,,,,,,,
1400,CG15199,NP_572689.1,,,,,,,,,,
1401,CG15201,NP_572691.1,,,,,,,,,,
1402,CG15202,NP_572690.1,,,,,,,,,,
1403,CG15210,NP_652465.1,,,,,,,,,,
1404,CG15211,NP_001096945.1,Drosophila_melanogaster,NP_001096945.1,CG15211,Astyanax_mexicanus,XP_007249231.2,LOC103032250,3.29e-07,54.3,1.64e-07,54.3
1405,CG15233,NP_610214.2,,,,,,,,,,
1406,CG15236,NP_610241.1,,,,,,,,,,
1407,CG15239,NP_570081.2,,,,,,,,,,
1408,CG15247,NP_572584.1,,,,,,,,,,
1409,CG15279,NP_609726.1,,,,,,,,,,
1410,CG15282,NP_609716.2,,,,,,,,,,
1411,CG15286,NP_609706.2,,,,,,,,,,
1412,CG15312,NP_572601.1,,,,,,,,,,
1413,CG15322,NP_608371.2,,,,,,,,,,
1414,CG15347,NP_572479.1,,,,,,,,,,
1415,CG15356,NP_608633.1,,,,,,,,,,
1416,CG15365,NP_572516.1,,,,,,,,,,
1417,CG1537,NP_572678.1,,,,,,,,,,
1418,CG15382,NP_608650.1,,,,,,,,,,
1419,CG15412,NP_001097072.1,,,,,,,,,,
1420,CG15414,NP_608784.1,,,,,,,,,,
1421,CG1542,NP_651850.1,Drosophila_melanogaster,NP_651850.1,CG1542,Astyanax_mexicanus,XP_007250704.3,EBNA1BP2,5.55e-37,154.0,2.7100000000000004e-37,154.0
1422,CG15422,NP_608814.1,,,,,,,,,,
1423,CG15431,NP_608831.1,,,,,,,,,,
1424,CG15445,NP_728390.1,,,,,,,,,,
1425,CG1545,NP_572677.2,,,,,,,,,,
1426,CG15456,NP_652292.1,Drosophila_melanogaster,NP_652292.1,CG15456,Astyanax_mexicanus,XP_022520719.2,SELENOW2A,4.77e-13,72.8,2.35e-13,72.8
1427,CG15465,NP_572206.1,,,,,,,,,,
1428,CG15478,NP_572400.1,,,,,,,,,,
1429,CG15515,NP_001263088.1,,,,,,,,,,
1430,CG15517,NP_651745.1,,,,,,,,,,
1431,CG15522,NP_651749.1,,,,,,,,,,
1432,CG15528,NP_651767.2,Drosophila_melanogaster,NP_651767.2,CG15528,Astyanax_mexicanus,XP_022541285.1,ZGC:153044,2.75e-29,128.0,1.0700000000000001e-29,128.0
1433,CG15528,NP_651767.2,Drosophila_melanogaster,NP_651767.2,CG15528,Astyanax_mexicanus,XP_049326482.1,ZGC:153044,2.75e-29,128.0,1.45e-29,128.0
1434,CG15537,NP_001097981.1,Drosophila_melanogaster,NP_001097981.1,CG15537,Astyanax_mexicanus,XP_007247050.1,LOC103033396,1.1199999999999999e-23,110.0,5.04e-24,110.0
1435,CG15544,NP_651828.2,,,,,,,,,,
1436,CG15550,NP_651835.1,,,,,,,,,,
1437,CG15564,NP_651855.1,,,,,,,,,,
1438,CG15611,NP_611189.2,,,,,,,,,,
1439,CG15617,NP_611151.1,,,,,,,,,,
1440,CG15628,NP_001260047.1,,,,,,,,,,
1441,CG15646,NP_573051.1,,,,,,,,,,
1442,CG15657,NP_611554.1,,,,,,,,,,
1443,CG15673,NP_611591.3,,,,,,,,,,
1444,CG15695,NP_650920.3,,,,,,,,,,
1445,CG1572,NP_572726.1,,,,,,,,,,
1446,CG15725,NP_572823.1,,,,,,,,,,
1447,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_022534341.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1448,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334836.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1449,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334837.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1450,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334838.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1451,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334840.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1452,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334841.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1453,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334842.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1454,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334843.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1455,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334844.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1456,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334845.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1457,CG15743,NP_572869.1,Drosophila_melanogaster,NP_572869.1,CG15743,Astyanax_mexicanus,XP_049334846.1,BPNT2,1.74e-56,219.0,8.250000000000001e-57,219.0
1458,CG15756,NP_572895.1,,,,,,,,,,
1459,CG15765,NP_572269.1,,,,,,,,,,
1460,CG15767,NP_572264.1,,,,,,,,,,
1461,CG15773,NP_572251.1,,,,,,,,,,
1462,CG1578,NP_001285140.1,Drosophila_melanogaster,NP_001285140.1,CG1578,Astyanax_mexicanus,XP_007257457.3,DPH6,5.900000000000001e-107,388.0,2.2200000000000002e-107,388.0
1463,CG15784,NP_572223.1,,,,,,,,,,
1464,CG15803,NP_650713.2,,,,,,,,,,
1465,CG15822,NP_647693.2,,,,,,,,,,
1466,CG15824,NP_608555.2,,,,,,,,,,
1467,CG15865,NP_573143.1,,,,,,,,,,
1468,CG15876,NP_647925.1,,,,,,,,,,
1469,CG15877,NP_647718.1,,,,,,,,,,
1470,CG15890,NP_572968.1,Drosophila_melanogaster,NP_572968.1,CG15890,Astyanax_mexicanus,XP_049320131.1,ZGC:174356,4.6500000000000005e-27,122.0,1.7600000000000003e-27,122.0
1471,CG15894,NP_001096891.1,,,,,,,,,,
1472,CG15905,NP_611436.2,,,,,,,,,,
1473,CG15914,NP_573084.1,Drosophila_melanogaster,NP_573084.1,CG15914,Astyanax_mexicanus,XP_007250646.3,GTDC1,5.43e-95,347.0,3.1e-95,347.0
1474,CG15914,NP_573084.1,Drosophila_melanogaster,NP_573084.1,CG15914,Astyanax_mexicanus,XP_007250647.3,GTDC1,5.43e-95,347.0,3.1e-95,347.0
1475,CG15914,NP_573084.1,Drosophila_melanogaster,NP_573084.1,CG15914,Astyanax_mexicanus,XP_007250648.3,GTDC1,5.43e-95,347.0,3.1e-95,347.0
1476,CG15914,NP_573084.1,Drosophila_melanogaster,NP_573084.1,CG15914,Astyanax_mexicanus,XP_049341004.1,GTDC1,1.7399999999999999e-93,342.0,8.48e-94,342.0
1477,CG15922,NP_652228.1,,,,,,,,,,
1478,CG1598,NP_610296.2,Drosophila_melanogaster,NP_610296.2,CG1598,Astyanax_mexicanus,XP_007246702.3,GET3,2.91e-130,464.0,1.46e-130,464.0
1479,CG1607,NP_001263139.1,Drosophila_melanogaster,NP_001263139.1,CG1607,Astyanax_mexicanus,XP_007248079.3,SLC7A7,3.5100000000000004e-129,461.0,1.71e-129,461.0
1480,CG1607,NP_001263139.1,Drosophila_melanogaster,NP_001263139.1,CG1607,Astyanax_mexicanus,XP_022534144.2,SLC7A7,3.5100000000000004e-129,461.0,1.71e-129,461.0
1481,CG1607,NP_001263139.1,Drosophila_melanogaster,NP_001263139.1,CG1607,Astyanax_mexicanus,XP_022523119.2,SLC7A6,5.62e-128,457.0,2.71e-128,457.0
1482,CG1607,NP_001263139.1,Drosophila_melanogaster,NP_001263139.1,CG1607,Astyanax_mexicanus,XP_049321354.1,SLC7A6,5.62e-128,457.0,2.71e-128,457.0
1483,CG1607,NP_001263139.1,Drosophila_melanogaster,NP_001263139.1,CG1607,Astyanax_mexicanus,XP_007233864.3,SLC7A8A,9.210000000000001e-124,443.0,4.75e-124,443.0
1484,CG1607,NP_001263139.1,Drosophila_melanogaster,NP_001263139.1,CG1607,Astyanax_mexicanus,XP_007258116.3,SLC7A8B,1.47e-122,439.0,7.32e-123,439.0
1485,CG1632,NP_572467.1,,,,,,,,,,
1486,CG1635,NP_651873.3,Drosophila_melanogaster,NP_651873.3,CG1635,Astyanax_mexicanus,XP_007249045.2,LOC103029600,3.12e-70,265.0,1.46e-70,265.0
1487,CG1635,NP_651873.3,Drosophila_melanogaster,NP_651873.3,CG1635,Astyanax_mexicanus,XP_007249044.2,LOC103029600,3.12e-70,265.0,1.49e-70,265.0
1488,CG1636,NP_572470.3,,,,,,,,,,
1489,CG1647,NP_651636.1,,,,,,,,,,
1490,CG1648,NP_610518.1,,,,,,,,,,
1491,CG1662,NP_572883.1,Drosophila_melanogaster,NP_572883.1,CG1662,Astyanax_mexicanus,XP_007233216.1,MPV17L2,7.25e-33,140.0,3.17e-33,140.0
1492,CG1663,NP_610521.1,,,,,,,,,,
1493,CG16700,NP_573191.1,,,,,,,,,,
1494,CG1671,NP_610526.1,Drosophila_melanogaster,NP_610526.1,CG1671,Astyanax_mexicanus,XP_022529114.2,TBL3,3.0799999999999998e-55,216.0,1.78e-55,216.0
1495,CG16711,NP_648347.2,,,,,,,,,,
1496,CG1677,NP_001284977.1,,,,,,,,,,
1497,CG16779,NP_649896.2,,,,,,,,,,
1498,CG16798,NP_610030.1,,,,,,,,,,
1499,CG16812,NP_609619.1,,,,,,,,,,
1500,CG16820,NP_609627.1,,,,,,,,,,
1501,CG16854,NP_001245974.1,,,,,,,,,,
1502,CG16868,NP_611469.1,Drosophila_melanogaster,NP_611469.1,CG16868,Astyanax_mexicanus,XP_007248273.3,CACHD1,3.8299999999999997e-134,479.0,1.6899999999999998e-134,479.0
1503,CG1688,NP_610516.1,,,,,,,,,,
1504,CG16894,NP_611455.1,,,,,,,,,,
1505,CG1695,NP_728346.2,Drosophila_melanogaster,NP_728346.2,CG1695,Astyanax_mexicanus,XP_022521968.2,SGSM1A,3.91e-253,874.0,1.99e-253,874.0
1506,CG1695,NP_728346.2,Drosophila_melanogaster,NP_728346.2,CG1695,Astyanax_mexicanus,XP_022521966.2,SGSM1A,1.9999999999999998e-250,865.0,1.04e-250,865.0
1507,CG1695,NP_728346.2,Drosophila_melanogaster,NP_728346.2,CG1695,Astyanax_mexicanus,XP_022521967.2,SGSM1A,1.5999999999999998e-249,862.0,8.3e-250,862.0
1508,CG1695,NP_728346.2,Drosophila_melanogaster,NP_728346.2,CG1695,Astyanax_mexicanus,XP_022524558.1,SGSM2,5.37e-242,837.0,2.25e-242,837.0
1509,CG16952,NP_001356947.1,Drosophila_melanogaster,NP_001356947.1,CG16952,Astyanax_mexicanus,XP_007258262.3,BTBD7,5.7e-159,561.0,2.9e-159,561.0
1510,CG16952,NP_001356947.1,Drosophila_melanogaster,NP_001356947.1,CG16952,Astyanax_mexicanus,XP_049319634.1,LOC103040475,4.67e-155,548.0,1.9600000000000002e-155,548.0
1511,CG16952,NP_001356947.1,Drosophila_melanogaster,NP_001356947.1,CG16952,Astyanax_mexicanus,XP_049319632.1,LOC103040475,4.67e-155,548.0,2.4800000000000002e-155,548.0
1512,CG16953,NP_650897.3,,,,,,,,,,
1513,CG16959,NP_001189109.1,,,,,,,,,,
1514,CG1698,NP_610517.1,,,,,,,,,,
1515,CG16989,NP_569860.3,Drosophila_melanogaster,NP_569860.3,CG16989,Astyanax_mexicanus,XP_049322471.1,HEATR6,1.86e-67,257.0,1.0799999999999999e-67,257.0
1516,CG17002,NP_610253.1,,,,,,,,,,
1517,CG17027,NP_648823.1,,,,,,,,,,
1518,CG1703,NP_572736.1,Drosophila_melanogaster,NP_572736.1,CG1703,Astyanax_mexicanus,XP_022538874.2,ABCF1,6.9e-204,710.0,3.35e-204,710.0
1519,CG1703,NP_572736.1,Drosophila_melanogaster,NP_572736.1,CG1703,Astyanax_mexicanus,XP_022538873.2,ABCF1,6.9e-204,710.0,3.42e-204,710.0
1520,CG17032,NP_648817.1,,,,,,,,,,
1521,CG17047,NP_610865.1,,,,,,,,,,
1522,CG17068,NP_608379.1,,,,,,,,,,
1523,CG17075,NP_608508.1,,,,,,,,,,
1524,CG17104,NP_609433.1,,,,,,,,,,
1525,CG17107,NP_609435.1,,,,,,,,,,
1526,CG17110,NP_651121.1,,,,,,,,,,
1527,CG17111,NP_651119.2,,,,,,,,,,
1528,CG17121,NP_651114.1,,,,,,,,,,
1529,CG17122,NP_730506.1,,,,,,,,,,
1530,CG17124,NP_609450.1,Drosophila_melanogaster,NP_609450.1,CG17124,Astyanax_mexicanus,XP_049338737.1,PPP1R14BB,1.33e-07,55.1,6.7e-08,55.1
