,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1160,NRIP1,XP_054180827.1,"[('XP_007244808.3', 'NRIP1B'), ('XP_007244809.3', 'NRIP1B')]",1161
1161,NRP1,XP_054223065.1,"[('XP_049336338.1', 'NRP1A')]",1162
1162,NRXN1,NP_001317025.1,"[('XP_022537564.2', 'LOC103042950'), ('XP_022537567.2', 'LOC103042950'), ('XP_022537568.2', 'LOC103042950'), ('XP_022537569.2', 'LOC103042950'), ('XP_049320493.1', 'NRXN1A'), ('XP_049320494.1', 'NRXN1A'), ('XP_049320495.1', 'NRXN1A'), ('XP_049320496.1', 'NRXN1A'), ('XP_049320498.1', 'NRXN1A'), ('XP_049320499.1', 'NRXN1A'), ('XP_049320500.1', 'NRXN1A'), ('XP_049320501.1', 'NRXN1A'), ('XP_049320502.1', 'NRXN1A'), ('XP_049320503.1', 'NRXN1A'), ('XP_049328503.1', 'LOC103042950'), ('XP_049328504.1', 'LOC103042950'), ('XP_049328505.1', 'LOC103042950'), ('XP_049328508.1', 'LOC103042950'), ('XP_049328509.1', 'LOC103042950'), ('XP_049328510.1', 'LOC103042950')]",1163
1163,NT5E,NP_002517.1,"[('XP_022520687.2', 'NT5E')]",1164
1164,NTF3,NP_001096124.1,"[('XP_022527016.2', 'NTF3')]",1165
1165,NTRK1,NP_001007793.1,"[('XP_022524425.2', 'NTRK1'), ('XP_049320808.1', 'NTRK1')]",1166
1166,NTRK3,NP_001362741.1,"[('XP_049321798.1', 'NTRK3B'), ('XP_049321799.1', 'NTRK3B'), ('XP_049339941.1', 'NTRK3A'), ('XP_049339942.1', 'NTRK3A'), ('XP_049339943.1', 'NTRK3A'), ('XP_049339944.1', 'NTRK3A')]",1167
1167,NTS,NP_006174.1,"[('XP_007249308.2', 'NTS')]",1168
1168,NUCB1,NP_006175.2,"[('XP_022529581.2', 'NUCB1')]",1169
1169,OCLN,XP_054207355.1,"[('XP_022536471.2', 'OCLNA')]",1170
1170,ODC1,NP_002530.1,"[('XP_007257380.3', 'ODC1')]",1171
1171,OGG1,NP_058214.1,"[('XP_007248022.3', 'OGG1')]",1172
1172,OGN,NP_077727.3,"[('XP_007229668.1', 'OGNA'), ('XP_007249957.3', 'OGNB'), ('XP_049327939.1', 'OGNA')]",1173
1173,OLFM4,NP_006409.3,"[('XP_022528215.2', 'LOC111193143'), ('XP_022528836.2', 'LOC111193239')]",1174
1174,OLIG2,NP_005797.1,"[('XP_015456643.3', 'OLIG2')]",1175
1175,ONECUT1,NP_004489.1,"[('XP_007251933.1', 'ONECUT1'), ('XP_007251934.1', 'ONECUT1')]",1176
1176,ONECUT2,NP_004843.2,"[('XP_007252814.3', 'ONECUT2')]",1177
1177,OPTN,NP_068815.2,"[('XP_022527531.2', 'OPTN'), ('XP_022527532.2', 'OPTN')]",1178
1178,ORMDL3,NP_001307731.1,"[('XP_049320612.1', 'ORMDL3'), ('XP_049320613.1', 'ORMDL3')]",1179
1179,OTC,NP_001394021.1,"[('XP_022521389.2', 'OTC')]",1180
1180,OTX1,NP_055377.1,"[('XP_007244692.2', 'OTX1'), ('XP_007244693.2', 'OTX1')]",1181
1181,OTX2,NP_758840.1,"[('XP_007234012.3', 'OTX5'), ('XP_007252557.3', 'OTX2B')]",1182
1182,OXTR,NP_001341585.1,"[('XP_007253326.1', 'OXTRA')]",1183
1183,P2RY10,NP_001311154.1,"[('XP_022539455.2', 'P2RY10')]",1184
1184,PA2G4,NP_006182.2,"[('XP_007253393.1', 'PA2G4A'), ('XP_022532882.1', 'PA2G4B')]",1185
1185,PANK2,NP_705902.2,"[('XP_007236482.3', 'PANK2')]",1186
1186,PAPSS2,NP_001015880.1,"[('XP_007251221.3', 'PAPSS2B')]",1187
1187,PARG,NP_003622.2,"[('XP_007249543.3', 'PARGA')]",1188
1188,PARP1,NP_001609.2,"[('XP_007253978.3', 'PARP1')]",1189
1189,PAWR,NP_001341661.1,"[('XP_049329902.1', 'PAWR')]",1190
1190,PAX1,NP_006183.2,"[('XP_049320204.1', 'PAX1A')]",1191
1191,PAX2,NP_001291498.1,"[('XP_007249554.1', 'PAX2A'), ('XP_007249555.1', 'PAX2A'), ('XP_007249556.1', 'PAX2A')]",1192
1192,PAX4,NP_001353040.1,"[('XP_022526873.2', 'PAX4')]",1193
1193,PAX8,NP_003457.1,"[('XP_007254069.2', 'PAX8'), ('XP_007254071.2', 'PAX8'), ('XP_007254072.2', 'PAX8'), ('XP_007254073.2', 'PAX8'), ('XP_007254074.2', 'PAX8'), ('XP_007254075.2', 'PAX8'), ('XP_007254076.2', 'PAX8')]",1194
1194,PBK,NP_001349969.1,"[('XP_007255475.1', 'PBK')]",1195
1195,PC,NP_071504.2,"[('XP_022534166.2', 'PCXB'), ('XP_049322602.1', 'PCXA')]",1196
1196,PCK1,NP_002582.3,"[('XP_007244225.3', 'PCK1')]",1197
1197,PCK2,NP_004554.3,"[('XP_022522635.1', 'PCK2')]",1198
1198,PCNA,NP_872590.1,"[('XP_007255027.1', 'PCNA')]",1199
1199,PCSK1,NP_000430.3,"[('XP_007254020.3', 'PCSK1')]",1200
1200,PCSK2,NP_002585.2,"[('XP_007238598.2', 'PCSK2')]",1201
1201,PCSK9,XP_054191774.1,"[('XP_007260726.2', 'PCSK9')]",1202
1202,PCYT1A,NP_005008.2,"[('XP_007250681.2', 'PCYT1AA'), ('XP_007250682.2', 'PCYT1AA')]",1203
1203,PDCD11,XP_054221245.1,"[('XP_049325791.1', 'PDCD11')]",1204
1204,PDCD4,NP_055271.2,"[('XP_007257668.3', 'PDCD4B')]",1205
1205,PDCD5,NP_004699.1,"[('XP_015459938.1', 'PDCD5')]",1206
1206,PDE5A,NP_001074.2,"[('XP_049338682.1', 'PDE5AB'), ('XP_049338683.1', 'PDE5AB'), ('XP_049338684.1', 'PDE5AB'), ('XP_049338685.1', 'PDE5AB')]",1207
1207,PDE6B,XP_054206142.1,"[('XP_049322334.1', 'PDE6B')]",1208
1208,PDE7A,NP_001229247.1,"[('XP_007248992.2', 'PDE7A'), ('XP_007248993.2', 'PDE7A'), ('XP_007248994.2', 'PDE7A'), ('XP_007248995.2', 'PDE7A'), ('XP_022537878.1', 'PDE7A'), ('XP_022537889.1', 'PDE7A')]",1209
1209,PDGFA,NP_001382294.1,"[('XP_007236087.2', 'LOC103022197'), ('XP_022521914.1', 'PDGFAB')]",1210
1210,PDGFC,NP_057289.1,"[('XP_007245589.3', 'PDGFC')]",1211
1211,PDGFRA,NP_001334759.1,"[('XP_022520156.2', 'PDGFRA')]",1212
1212,PDGFRB,NP_002600.1,"[('XP_022521307.2', 'PDGFRB'), ('XP_049330787.1', 'PDGFRB'), ('XP_049330789.1', 'PDGFRB')]",1213
1213,PDHA1,NP_001166925.1,"[('XP_007249013.3', 'PDHA1B'), ('XP_022519755.1', 'PDHA1A'), ('XP_022519756.1', 'PDHA1A'), ('XP_049342248.1', 'PDHA1B')]",1214
1214,PDHX,NP_003468.2,"[('XP_007228215.3', 'PDHX')]",1215
1215,PDIA2,NP_006840.2,"[('XP_007241007.3', 'PDIA2')]",1216
1216,PDIA6,NP_001269634.1,"[('XP_007257385.1', 'LOC103027650'), ('XP_022541966.1', 'PDIA6')]",1217
1217,PDK1,NP_001265478.1,"[('XP_007253583.3', 'PDK1')]",1218
1218,PDK2,NP_002602.2,"[('XP_007259234.1', 'PDK2A'), ('XP_007259880.1', 'PDK4')]",1219
1219,PDK4,NP_002603.1,"[('XP_007259880.1', 'PDK4')]",1220
1220,PDLIM7,NP_976227.1,"[('XP_022532004.1', 'PDLIM7')]",1221
1221,PDX1,NP_000200.1,"[('XP_007249118.1', 'PDX1')]",1222
1222,PEA15,XP_054195371.1,"[('XP_007231318.1', 'LOC103026725')]",1223
1223,PEBP1,NP_002558.1,"[('XP_007240517.1', 'PEBP1')]",1224
1224,PECAM1,XP_054172416.1,"[('XP_049330108.1', 'PECAM1A'), ('XP_049330109.1', 'PECAM1A')]",1225
1225,PELO,NP_057030.3,"[('XP_022525102.2', 'PELO')]",1226
1226,PELP1,NP_055204.4,"[('XP_022534081.2', 'PELP1')]",1227
1227,PENK,NP_001129162.1,"[('XP_007231129.3', 'PENKB')]",1228
1228,PER1,NP_002607.2,"[('XP_007242118.3', 'PER1B')]",1229
1229,PER2,NP_073728.1,"[('XP_022534709.2', 'PER2'), ('XP_022534710.2', 'PER2'), ('XP_022534711.2', 'PER2'), ('XP_049334773.1', 'PER2')]",1230
1230,PER3,NP_001364204.1,"[('XP_022538010.2', 'PER3'), ('XP_022538011.2', 'PER3')]",1231
1231,PERP,NP_071404.2,"[('XP_007247396.3', 'LOC103035936')]",1232
1232,PFDN4,XP_054179482.1,"[('XP_022532930.1', 'PFDN4')]",1233
1233,PFKFB3,XP_054222049.1,"[('XP_007235034.2', 'PFKFB3'), ('XP_007235035.2', 'PFKFB3'), ('XP_007235038.2', 'PFKFB3')]",1234
1234,PFKFB4,XP_054202803.1,"[('XP_007254321.1', 'PFKFB4B'), ('XP_007254322.1', 'PFKFB4B'), ('XP_022538103.1', 'PFKFB4A')]",1235
1235,PFKP,NP_001397809.1,"[('XP_049336294.1', 'PFKPA')]",1236
1236,PGA5,NP_055039.1,"[('XP_049320607.1', 'LOC125781213')]",1237
1237,PGF,XP_054232194.1,"[('XP_049320161.1', 'PGFB')]",1238
1238,PGK1,NP_000282.1,"[('XP_007244525.2', 'PGK1')]",1239
1239,PGLYRP2,NP_443122.3,"[('XP_022520800.2', 'PGLYRP6')]",1240
1240,PHF10,XP_054211755.1,"[('XP_022541893.1', 'PHF10'), ('XP_049337270.1', 'PHF10')]",1241
1241,PHF8,XP_054182699.1,"[('XP_015460679.3', 'PHF8'), ('XP_049318692.1', 'PHF8')]",1242
1242,PHOX2A,NP_005160.2,"[('XP_007247707.1', 'PHOX2A')]",1243
1243,PHOX2B,NP_003915.2,"[('XP_007234091.2', 'PHOX2BB')]",1244
1244,PIAS1,NP_057250.1,"[('XP_022520941.2', 'PIAS1A')]",1245
1245,PIAS2,NP_004662.2,"[('XP_049326499.1', 'PIAS2'), ('XP_049326500.1', 'PIAS2'), ('XP_049326501.1', 'PIAS2'), ('XP_049326502.1', 'PIAS2'), ('XP_049326503.1', 'PIAS2')]",1246
1246,PIAS4,NP_056981.2,"[('XP_049321817.1', 'PIAS4A')]",1247
1247,PIK3CA,XP_054202817.1,"[('XP_022525699.1', 'PIK3CA'), ('XP_049321708.1', 'PIK3CA')]",1248
1248,PIK3CD,NP_005017.3,"[('XP_022532684.2', 'PIK3CD'), ('XP_049342470.1', 'PIK3CD')]",1249
1249,PIK3R3,NP_001290357.1,"[('XP_049335854.1', 'PIK3R3B')]",1250
1250,PIM1,NP_001230115.1,"[('XP_007251431.2', 'PIM1')]",1251
1251,PIN1,NP_006212.1,"[('XP_007238401.3', 'PIN1')]",1252
1252,PIP5K1C,XP_054176368.1,"[('XP_022525335.2', 'PIP5K1CA'), ('XP_022525336.2', 'PIP5K1CA'), ('XP_022534563.1', 'PIP5K1CB'), ('XP_022534564.1', 'PIP5K1CB'), ('XP_022534565.1', 'PIP5K1CB'), ('XP_022534566.1', 'PIP5K1CB'), ('XP_049321250.1', 'PIP5K1CA')]",1253
1253,PIR,NP_003653.1,"[('XP_022523889.2', 'PIR')]",1254
1254,PITX1,XP_054208805.1,"[('XP_022532081.1', 'PITX1')]",1255
1255,PITX2,NP_700476.1,"[('NP_001278196.1', 'PITX2'), ('XP_007240412.1', 'PITX3')]",1256
1256,PITX3,XP_054222065.1,"[('XP_007240412.1', 'PITX3')]",1257
1257,PKLR,NP_000289.1,"[('XP_007256959.3', 'PKLR'), ('XP_007256960.3', 'PKLR')]",1258
1258,PKM,XP_054234161.1,"[('XP_007239704.3', 'PKMA'), ('XP_007239705.3', 'PKMA'), ('XP_007239706.2', 'PKMA'), ('XP_007239707.1', 'PKMA')]",1259
1259,PKNOX1,XP_054180526.1,"[('XP_007233117.3', 'PKNOX1.1'), ('XP_007251399.1', 'PKNOX1.2'), ('XP_007251400.1', 'PKNOX1.2'), ('XP_022535841.2', 'PKNOX1.1'), ('XP_022535842.2', 'PKNOX1.1'), ('XP_049325975.1', 'PKNOX1.2'), ('XP_049340832.1', 'PKNOX1.1')]",1260
1260,PKP3,NP_001289958.1,"[('XP_007228299.3', 'PKP3A'), ('XP_007228300.3', 'PKP3A')]",1261
1261,PLAA,NP_001308475.1,"[('XP_007248067.2', 'PLAA')]",1262
1262,PLAG1,NP_002646.2,"[('XP_007231131.2', 'PLAG1')]",1263
1263,PLAGL2,XP_054179485.1,"[('XP_007250837.3', 'PLAGL2')]",1264
1264,PLAU,NP_002649.2,"[('XP_022521768.2', 'PLAUB')]",1265
1265,PLB1,NP_001164056.1,"[('XP_049341069.1', 'LOC103028594'), ('XP_049341073.1', 'LOC103028594')]",1266
1266,PLD1,NP_001123553.1,"[('XP_007232727.3', 'PLD1B'), ('XP_007232728.3', 'PLD1B'), ('XP_022518671.2', 'PLD1A'), ('XP_022519051.2', 'PLD1A')]",1267
1267,PLG,NP_000292.1,"[('XP_049340141.1', 'PLG'), ('XP_049340143.1', 'PLG')]",1268
1268,PLIN2,NP_001113.2,"[('XP_007255257.3', 'PLIN2')]",1269
1269,PLK1,NP_005021.2,"[('XP_007238197.1', 'PLK1')]",1270
1270,PLK3,NP_004064.2,"[('XP_022533474.2', 'PLK3')]",1271
1271,PLK4,NP_055079.3,"[('XP_022528579.2', 'PLK4'), ('XP_022528580.2', 'PLK4')]",1272
1272,PLOD1,NP_001303249.1,"[('XP_007247977.3', 'PLOD1A'), ('XP_007247978.3', 'PLOD1A'), ('XP_022526418.2', 'PLOD1A')]",1273
1273,PLRG1,NP_001188493.1,"[('XP_022522922.1', 'PLRG1')]",1274
1274,PLSCR1,NP_001392962.1,"[('XP_007250736.1', 'SI:CH211-71M22.1'), ('XP_049338479.1', 'SI:CH211-71M22.1')]",1275
1275,PLXNA1,NP_115618.3,"[('XP_022531420.2', 'PLXNA1B'), ('XP_022533004.2', 'PLXNA1A')]",1276
1276,PMP22,NP_696996.1,"[('XP_007248807.1', 'PMP22B')]",1277
1277,PNOC,XP_054216670.1,"[('XP_007245409.3', 'PNOCB')]",1278
1278,PNRC1,NP_006804.1,"[('XP_007255272.3', 'PNRC1')]",1279
1279,PNRC2,NP_060231.1,"[('XP_007231020.1', 'PNRC2')]",1280
1280,POLB,XP_054216680.1,"[('XP_022526268.2', 'POLB')]",1281
1281,POLD1,NP_001295561.1,"[('XP_007256346.2', 'POLD1')]",1282
1282,POLD2,XP_054214434.1,"[('XP_007247162.2', 'POLD2')]",1283
1283,POLH,NP_006493.1,"[('XP_049337516.1', 'POLH')]",1284
1284,POLK,NP_001382826.1,"[('XP_007258372.3', 'POLK')]",1285
1285,POLR1A,NP_056240.2,"[('XP_022539298.2', 'POLR1A')]",1286
1286,POLR3D,NP_001713.2,"[('XP_007251113.3', 'POLR3D')]",1287
1287,POMGNT1,NP_001230695.2,"[('XP_049335611.1', 'POMGNT1')]",1288
1288,PON2,XP_054214449.1,"[('XP_049336136.1', 'LOC103046166')]",1289
1289,POR,NP_001369584.2,"[('XP_022534471.1', 'PORB'), ('XP_022534472.1', 'PORB'), ('XP_022534473.1', 'PORB')]",1290
1290,POU2AF1,NP_006226.2,"[('XP_022530140.2', 'LOC103037193')]",1291
1291,POU2F1,XP_054193106.1,"[('XP_049341039.1', 'POU2F1B'), ('XP_049341040.1', 'POU2F1B'), ('XP_049341041.1', 'POU2F1B'), ('XP_049341042.1', 'POU2F1B'), ('XP_049341043.1', 'POU2F1B')]",1292
1292,POU2F2,NP_001380865.1,"[('XP_049336681.1', 'POU2F2A')]",1293
1293,POU2F3,NP_001231611.1,"[('XP_007245338.1', 'POU2F3'), ('XP_022534744.1', 'POU2F3')]",1294
1294,POU3F1,NP_002690.3,"[('XP_007243227.3', 'POU3F1')]",1295
1295,POU3F2,NP_005595.2,"[('XP_049331074.1', 'POU3F2A')]",1296
1296,POU3F4,NP_000298.3,"[('XP_007228452.2', 'LOC103039910')]",1297
1297,POU4F1,NP_006228.3,"[('XP_007244183.1', 'POU4F1')]",1298
1298,POU4F2,NP_004566.2,"[('XP_007231628.2', 'POU4F2')]",1299
1299,PPARA,NP_001349802.1,"[('XP_007231644.3', 'PPARAB')]",1300
1300,PPARD,NP_001165290.1,"[('XP_022526784.2', 'PPARDB'), ('XP_022538208.2', 'PPARDA')]",1301
1301,PPARG,NP_056953.2,"[('XP_007229695.2', 'PPARG'), ('XP_007229696.2', 'PPARG'), ('XP_007229697.2', 'PPARG'), ('XP_022538129.1', 'PPARG')]",1302
1302,PPARGC1A,NP_001317681.1,"[('XP_022534036.2', 'PPARGC1A'), ('XP_022534037.2', 'PPARGC1A')]",1303
1303,PPIG,XP_054200604.1,"[('XP_022531116.2', 'PPIG')]",1304
1304,PPL,NP_002696.4,"[('XP_007233792.3', 'PPL')]",1305
1305,PPM1D,NP_003611.1,"[('XP_007231471.3', 'PPM1DB')]",1306
1306,PPP1R3C,NP_005389.1,"[('XP_007251204.3', 'PPP1R3CB')]",1307
1307,PPP2CA,NP_002706.1,"[('XP_007241402.1', 'PPP2CAB'), ('XP_007255313.3', 'PPP2CB'), ('XP_049331206.1', 'PPP2CAA')]",1308
1308,PPP2R2B,NP_001258828.1,"[('XP_007247490.1', 'LOC103039288'), ('XP_022523625.1', 'PPP2R2BB'), ('XP_022523626.1', 'PPP2R2BB'), ('XP_022539281.1', 'LOC103039288')]",1309
1309,PRDM1,NP_001189.2,"[('XP_022534812.1', 'PRDM1A'), ('XP_049334702.1', 'PRDM1A')]",1310
1310,PRDM14,NP_078780.1,"[('XP_022539762.2', 'PRDM14')]",1311
1311,PRDX3,NP_006784.1,"[('XP_015463716.2', 'PRDX3')]",1312
1312,PRDX5,NP_036226.2,"[('XP_007244580.3', 'PRDX5')]",1313
1313,PRF1,NP_001076585.1,"[('XP_007251089.3', 'LOC103036166'), ('XP_007251184.2', 'LOC103039204'), ('XP_022533374.2', 'LOC111194173')]",1314
1314,PRKAB1,NP_006244.2,"[('XP_022536833.1', 'PRKAB1A')]",1315
1315,PRKCA,NP_002728.2,"[('XP_049324088.1', 'PRKCAB'), ('XP_049324089.1', 'PRKCAB'), ('XP_049335081.1', 'PRKCAA')]",1316
1316,PRKCB,NP_997700.1,"[('XP_022530628.2', 'PRKCBA'), ('XP_022530629.2', 'PRKCBA'), ('XP_022541000.1', 'PRKCBB'), ('XP_022541001.1', 'PRKCBB')]",1317
1317,PRKCE,NP_005391.1,"[('XP_022526055.2', 'PRKCEA'), ('XP_049337192.1', 'PRKCEB'), ('XP_049337193.1', 'PRKCEB')]",1318
1318,PRL,XP_054211907.1,"[('XP_049330585.1', 'PRL2'), ('XP_049331020.1', 'LOC103045028')]",1319
1319,PRMT1,NP_001527.3,"[('XP_007251132.2', 'PRMT1')]",1320
1320,PROC,XP_054199007.1,"[('XP_022534359.1', 'PROCA')]",1321
1321,PRODH,NP_057419.5,"[('XP_007234035.3', 'PRODHA')]",1322
1322,PROM1,NP_001358337.1,"[('XP_007230276.3', 'PROM1B'), ('XP_007230277.3', 'PROM1B'), ('XP_007230278.3', 'PROM1B'), ('XP_007230279.3', 'PROM1B'), ('XP_022537712.2', 'PROM1B'), ('XP_049328574.1', 'PROM1B'), ('XP_049328575.1', 'PROM1B'), ('XP_049339907.1', 'PROM1A')]",1323
1323,PROS1,NP_000304.2,"[('XP_007237468.3', 'PROS1')]",1324
1324,PROX1,XP_054193703.1,"[('XP_049319959.1', 'PROX1A')]",1325
1325,PRRX1,NP_073207.1,"[('XP_007245398.1', 'PRRX1B'), ('XP_022528490.1', 'PRRX1A'), ('XP_049337149.1', 'PRRX1B')]",1326
1326,PRSS8,NP_002764.1,"[('XP_022524970.1', 'ZGC:92313'), ('XP_022532723.1', 'SI:DKEY-16L2.17'), ('XP_022532732.1', 'SI:DKEY-16L2.17')]",1327
1327,PSEN1,XP_054232388.1,"[('XP_007257365.2', 'PSEN1'), ('XP_007257366.2', 'PSEN1')]",1328
1328,PSEN2,NP_000438.2,"[('XP_049325197.1', 'PSEN2'), ('XP_049325198.1', 'PSEN2')]",1329
1329,PSIP1,NP_001121689.1,"[('XP_022522498.2', 'PSIP1A')]",1330
1330,PSMB5,NP_002788.1,"[('XP_007258119.2', 'PSMB5')]",1331
1331,PSMB9,NP_002791.1,"[('XP_007253134.1', 'PSMB9A')]",1332
1332,PSMC5,NP_002796.4,"[('XP_007255205.1', 'PSMC5')]",1333
1333,PSMD11,NP_002806.2,"[('XP_007259238.1', 'PSMD11B'), ('XP_022523680.1', 'PSMD11A'), ('XP_022523681.1', 'PSMD11A')]",1334
1334,PSMD3,NP_002800.2,"[('XP_007230838.3', 'PSMD3')]",1335
1335,PTAFR,NP_001158193.1,"[('XP_007258999.3', 'PTAFR')]",1336
1336,PTBP1,NP_002810.1,"[('XP_007240255.1', 'PTBP1B'), ('XP_007245174.2', 'PTBP1A'), ('XP_049322960.1', 'PTBP1A')]",1337
1337,PTEN,NP_001291646.4,"[('XP_007244645.3', 'PTENA'), ('XP_007244646.3', 'PTENA'), ('XP_007251223.2', 'PTENB')]",1338
1338,PTF1A,NP_835455.1,"[('XP_007253031.1', 'PTF1A')]",1339
1339,PTGDR2,NP_004769.2,"[('XP_007256126.2', 'LOC103035576')]",1340
1340,PTGDS,NP_000945.3,"[('XP_022519426.1', 'ZGC:153704')]",1341
1341,PTGER2,NP_000947.2,"[('XP_007252992.2', 'PTGER2B')]",1342
1342,PTGES,NP_004869.1,"[('XP_007257020.1', 'PTGES'), ('XP_049328309.1', 'PTGES')]",1343
1343,PTGFR,XP_054193784.1,"[('XP_007240317.2', 'PTGFR')]",1344
1344,PTGIR,NP_000951.1,"[('XP_007260966.3', 'PTGIR')]",1345
1345,PTGS1,NP_000953.2,"[('XP_007243953.2', 'PTGS1')]",1346
1346,PTGS2,NP_000954.1,"[('XP_007245479.2', 'PTGS2B')]",1347
1347,PTHLH,XP_054228585.1,"[('XP_007235115.2', 'PTHLHA'), ('XP_007235116.2', 'PTHLHA')]",1348
1348,PTK6,NP_005966.1,"[('XP_022526698.2', 'PTK6A')]",1349
1349,PTN,NP_001308316.1,"[('XP_007235128.2', 'PTN')]",1350
1350,PTPA,XP_054219196.1,"[('XP_022521959.2', 'PTPA')]",1351
1351,PTPN1,NP_002818.1,"[('XP_022526724.2', 'PTPN1'), ('XP_022526725.2', 'PTPN1')]",1352
1352,PTPN13,XP_054206615.1,"[('XP_049322038.1', 'PTPN13'), ('XP_049322039.1', 'PTPN13'), ('XP_049322040.1', 'PTPN13'), ('XP_049322041.1', 'PTPN13')]",1353
1353,PTPN6,NP_536858.1,"[('XP_007256945.3', 'PTPN6'), ('XP_007256946.3', 'PTPN6'), ('XP_022529536.2', 'PTPN6'), ('XP_049336018.1', 'PTPN6')]",1354
1354,PTPRC,XP_054193920.1,"[('XP_049321942.1', 'PTPRC'), ('XP_049321943.1', 'PTPRC')]",1355
1355,PTPRG,XP_054203384.1,"[('XP_022538497.1', 'PTPRGA')]",1356
1356,PTPRO,NP_109592.1,"[('XP_007256075.3', 'PTPRO')]",1357
1357,PTPRZ1,NP_002842.2,"[('XP_022527976.2', 'PTPRZ1A')]",1358
1358,PTTG1,NP_004210.1,"[('XP_049339864.1', 'PTTG1')]",1359
1359,PURA,NP_005850.1,"[('XP_007234634.1', 'PURAA')]",1360
1360,RAB3A,NP_002857.1,"[('XP_007233204.1', 'RAB3AB'), ('XP_007245194.1', 'RAB3AA')]",1361
1361,RAB4B,NP_057238.3,"[('XP_007260962.1', 'RAB4B')]",1362
1362,RAC1,NP_061485.1,"[('XP_007251352.1', 'RAC1A'), ('XP_022525019.1', 'RAC3B'), ('XP_022527164.2', 'RAC1B'), ('XP_022527174.2', 'RAC1B'), ('XP_049324105.1', 'RAC1B')]",1363
1363,RACGAP1,XP_054227834.1,"[('XP_007232630.3', 'RACGAP1')]",1364
1364,RAD21,NP_006256.1,"[('XP_022539022.1', 'RAD21B'), ('XP_049323529.1', 'RAD21A'), ('XP_049323530.1', 'RAD21A'), ('XP_049323531.1', 'RAD21A')]",1365
1365,RAD51,XP_054234541.1,"[('XP_007259922.3', 'RAD51'), ('XP_007259923.3', 'RAD51'), ('XP_049334325.1', 'RAD51')]",1366
1366,RAD9A,NP_004575.1,"[('XP_007235373.3', 'RAD9A')]",1367
1367,RAG1,NP_000439.2,"[('XP_022527882.2', 'RAG1')]",1368
1368,RAG2,NP_000527.2,"[('XP_007228210.3', 'RAG2')]",1369
1369,RAP1A,NP_001357145.1,"[('XP_007228569.1', 'RAP1AB'), ('XP_022525983.1', 'RAP1AA')]",1370
1370,RARA,NP_001138773.1,"[('XP_007234491.2', 'RARAB')]",1371
1371,RARG,NP_000957.1,"[('XP_022532804.1', 'RARGA'), ('XP_022532805.1', 'RARGA'), ('XP_049327853.1', 'LOC103025997')]",1372
1372,RASGEF1B,NP_001287664.1,"[('XP_007250538.3', 'RASGEF1BA'), ('XP_007250539.3', 'RASGEF1BA')]",1373
1373,RASGRP3,NP_001336905.1,"[('XP_007238799.3', 'RASGRP3'), ('XP_015458333.3', 'RASGRP3')]",1374
1374,RASSF1,NP_009113.3,"[('XP_007253353.1', 'LOC103042507')]",1375
1375,RB1,NP_000312.2,"[('XP_022531737.2', 'RB1')]",1376
1376,RB1CC1,XP_054217601.1,"[('XP_022522721.2', 'RB1CC1'), ('XP_049336781.1', 'RB1CC1')]",1377
1377,RBBP7,NP_002884.1,"[('XP_007240214.1', 'RBB4L'), ('XP_049321284.1', 'RBB4L')]",1378
1378,RBL2,NP_001310537.1,"[('XP_007228258.3', 'RBL2'), ('XP_007228259.3', 'RBL2')]",1379
1379,RBPJ,XP_054205931.1,"[('XP_007239740.1', 'RBPJA'), ('XP_007248064.3', 'RBPJB'), ('XP_007248065.1', 'RBPJB')]",1380
1380,RCAN1,NP_004405.3,"[('XP_007227949.3', 'RCAN1A')]",1381
1381,RCC1,NP_001041659.1,"[('XP_049336552.1', 'RCC1')]",1382
1382,RECK,NP_066934.1,"[('XP_007233449.3', 'RECK')]",1383
1383,RECQL4,NP_001399954.1,"[('XP_049331657.1', 'RECQL4')]",1384
1384,REEP5,NP_005660.4,"[('XP_007255365.2', 'REEP5')]",1385
1385,REG4,NP_114433.1,"[('XP_049340370.1', 'LOC103031775')]",1386
1386,RELA,NP_001391587.1,"[('XP_007230234.3', 'RELA')]",1387
1387,RELB,NP_006500.2,"[('XP_022529988.2', 'RELB')]",1388
1388,RELN,NP_774959.1,"[('XP_049329353.1', 'RELN'), ('XP_049329354.1', 'RELN')]",1389
1389,REN,NP_000528.1,"[('XP_007234693.3', 'REN')]",1390
1390,RFX1,XP_054177655.1,"[('XP_022529436.2', 'RFX1A'), ('XP_022529440.2', 'RFX1A')]",1391
1391,RFX2,NP_602309.1,"[('XP_022525925.1', 'RFX2'), ('XP_022525927.1', 'RFX2'), ('XP_022525928.1', 'RFX2'), ('XP_022525929.1', 'RFX2')]",1392
1392,RFX3,XP_054219457.1,"[('XP_022536616.2', 'RFX3'), ('XP_022536617.2', 'RFX3'), ('XP_022536618.2', 'RFX3')]",1393
1393,RGN,NP_690608.1,"[('XP_007248948.2', 'RGN')]",1394
1394,RGS4,NP_001095915.1,"[('XP_007258436.2', 'RGS4')]",1395
1395,RHO,NP_000530.1,"[('XP_007238342.2', 'LOC103027557'), ('XP_015457861.2', 'RHO')]",1396
1396,RHOB,NP_004031.1,"[('XP_015463393.1', 'LOC103025336')]",1397
