,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
953,GSTA1,NP_032207.3,,,,,,,,,,
954,GSTA2,NP_032208.2,,,,,,,,,,
955,GSTK1,NP_083831.1,Astyanax_mexicanus,XP_007256928.3,GSTK1,Mus_musculus,NP_083831.1,GSTK1,1.05e-66,253.0,6.439999999999999e-67,253.0
956,GSTK1,NP_083831.1,Astyanax_mexicanus,XP_022529515.2,GSTK1,Mus_musculus,NP_083831.1,GSTK1,1.0600000000000001e-66,253.0,6.439999999999999e-67,253.0
957,GSTK1,NP_083831.1,Astyanax_mexicanus,XP_049336088.1,GSTK1,Mus_musculus,NP_083831.1,GSTK1,1.0600000000000001e-66,253.0,6.439999999999999e-67,253.0
958,GSTM2,NP_032209.1,Astyanax_mexicanus,XP_049341438.1,LOC103025109,Mus_musculus,NP_032209.1,GSTM2,4.53e-79,294.0,2.8300000000000005e-79,294.0
959,GSX2,NP_573555.1,Astyanax_mexicanus,XP_007257105.1,GSX2,Mus_musculus,NP_573555.1,GSX2,1.17e-69,263.0,8.49e-70,263.0
960,GTF2A2,NP_001269013.1,,,,,,,,,,
961,GTF2B,NP_663521.1,Astyanax_mexicanus,XP_049322915.1,GTF2B,Mus_musculus,NP_663521.1,GTF2B,1.66e-166,585.0,1.0300000000000001e-166,585.0
962,GTF2H1,NP_001347004.1,Astyanax_mexicanus,XP_015457338.3,GTF2H1,Mus_musculus,NP_001347004.1,GTF2H1,5.079999999999999e-240,830.0,3.19e-240,830.0
963,GTF2H1,NP_001347004.1,Astyanax_mexicanus,XP_022528138.2,GTF2H1,Mus_musculus,NP_001347004.1,GTF2H1,5.319999999999999e-240,830.0,3.19e-240,830.0
964,GTF2I,XP_030110023.1,,,,,,,,,,
965,GTF2IRD1,XP_017176536.1,Astyanax_mexicanus,XP_007245313.3,GTF2IRD1,Mus_musculus,XP_017176536.1,GTF2IRD1,2.57e-253,875.0,1.51e-253,875.0
966,GTF2IRD1,XP_017176536.1,Astyanax_mexicanus,XP_007245314.3,GTF2IRD1,Mus_musculus,XP_017176536.1,GTF2IRD1,2.57e-253,875.0,1.51e-253,875.0
967,GTF2IRD1,XP_017176536.1,Astyanax_mexicanus,XP_007245315.3,GTF2IRD1,Mus_musculus,XP_017176536.1,GTF2IRD1,8.230000000000001e-252,870.0,4.83e-252,870.0
968,GTF2IRD1,XP_017176536.1,Astyanax_mexicanus,XP_007245316.3,GTF2IRD1,Mus_musculus,XP_017176536.1,GTF2IRD1,2.57e-253,875.0,1.51e-253,875.0
969,GUCA2A,NP_032216.1,Astyanax_mexicanus,XP_007246372.1,LOC103044303,Mus_musculus,NP_032216.1,GUCA2A,2.07e-09,61.6,1.37e-09,61.6
970,GUCA2A,NP_032216.1,Astyanax_mexicanus,XP_022537900.1,SI:CH211-220M17.5,Mus_musculus,NP_032216.1,GUCA2A,5.81e-09,60.1,3.87e-09,60.1
971,GYPA,NP_034499.3,,,,,,,,,,
972,GYS2,NP_001398553.1,Astyanax_mexicanus,XP_049330962.1,GYS2,Mus_musculus,NP_001398553.1,GYS2,0.0,1125.0,0.0,1125.0
973,GZF1,NP_001342618.1,Astyanax_mexicanus,XP_007229765.3,GZF1,Mus_musculus,NP_001342618.1,GZF1,3.2e-53,210.0,1.77e-53,210.0
974,GZF1,NP_001342618.1,Astyanax_mexicanus,XP_015460694.3,GZF1,Mus_musculus,NP_001342618.1,GZF1,3.2e-53,210.0,1.77e-53,210.0
975,HADH,NP_032238.2,Astyanax_mexicanus,XP_007229531.1,HADH,Mus_musculus,NP_032238.2,HADH,4.4100000000000004e-127,454.0,2.79e-127,454.0
976,HAMP,NP_115930.1,,,,,,,,,,
977,HAND2,NP_034532.3,Astyanax_mexicanus,XP_022540220.1,HAND2,Mus_musculus,NP_034532.3,HAND2,7.01e-72,270.0,4.72e-72,270.0
978,HBB-BH1,NP_032245.1,Astyanax_mexicanus,XP_007238249.1,HBBA2,Mus_musculus,NP_032245.1,HBB-BH1,1.6299999999999997e-42,172.0,1.0099999999999999e-42,172.0
979,HBB-BS,NP_001188320.1,Astyanax_mexicanus,XP_007238249.1,HBBA2,Mus_musculus,NP_001188320.1,HBB-BS,1.02e-43,176.0,6.33e-44,176.0
980,HBB-Y,NP_032247.1,Astyanax_mexicanus,XP_007238249.1,HBBA2,Mus_musculus,NP_032247.1,HBB-Y,3.2599999999999995e-42,171.0,2.0299999999999997e-42,171.0
981,HBB-Y,NP_032247.1,Astyanax_mexicanus,XP_007238250.1,BA1L,Mus_musculus,NP_032247.1,HBB-Y,4.2099999999999994e-40,164.0,2.59e-40,164.0
982,HBB-Y,NP_032247.1,Astyanax_mexicanus,XP_007238254.2,LOC103025741,Mus_musculus,NP_032247.1,HBB-Y,5.26e-41,167.0,3.24e-41,167.0
983,HBB-Y,NP_032247.1,Astyanax_mexicanus,XP_007238257.2,LOC103026581,Mus_musculus,NP_032247.1,HBB-Y,1.31e-41,169.0,8.109999999999999e-42,169.0
984,HBB-Y,NP_032247.1,Astyanax_mexicanus,XP_007238258.3,LOC103026871,Mus_musculus,NP_032247.1,HBB-Y,1.31e-41,169.0,8.109999999999999e-42,169.0
985,HCFC1,NP_032250.2,Astyanax_mexicanus,XP_022526584.2,HCFC1B,Mus_musculus,NP_032250.2,HCFC1,0.0,1844.0,0.0,1844.0
986,HCFC1,NP_032250.2,Astyanax_mexicanus,XP_022526585.2,HCFC1B,Mus_musculus,NP_032250.2,HCFC1,0.0,1844.0,0.0,1844.0
987,HCN4,NP_001074661.1,Astyanax_mexicanus,XP_049329556.1,HCN4,Mus_musculus,NP_001074661.1,HCN4,0.0,1115.0,0.0,1115.0
988,HCRTR2,NP_945200.1,Astyanax_mexicanus,XP_007239681.2,HCRTR2,Mus_musculus,NP_945200.1,HCRTR2,6.99e-168,590.0,4.69e-168,590.0
989,HDAC1,NP_032254.1,Astyanax_mexicanus,XP_007249467.3,HDAC1,Mus_musculus,NP_032254.1,HDAC1,1.71e-245,848.0,1.06e-245,848.0
990,HDAC1,NP_032254.1,Astyanax_mexicanus,XP_007249469.3,HDAC1,Mus_musculus,NP_032254.1,HDAC1,8.5e-246,849.0,5.3e-246,849.0
991,HDAC1,NP_032254.1,Astyanax_mexicanus,XP_007259970.1,LOC103028934,Mus_musculus,NP_032254.1,HDAC1,1.13e-240,832.0,6.949999999999999e-241,832.0
992,HDAC11,NP_659168.1,Astyanax_mexicanus,XP_022538185.1,HDAC11,Mus_musculus,NP_659168.1,HDAC11,1.13e-148,526.0,6.52e-149,526.0
993,HDAC11,NP_659168.1,Astyanax_mexicanus,XP_022538186.1,HDAC11,Mus_musculus,NP_659168.1,HDAC11,4.32e-151,534.0,2.55e-151,534.0
994,HDAC2,NP_032255.2,Astyanax_mexicanus,XP_007249467.3,HDAC1,Mus_musculus,NP_032255.2,HDAC2,1.0699999999999999e-246,852.0,6.710000000000001e-247,852.0
995,HDAC2,NP_032255.2,Astyanax_mexicanus,XP_007249469.3,HDAC1,Mus_musculus,NP_032255.2,HDAC2,1.7000000000000002e-245,848.0,1.07e-245,848.0
996,HDAC2,NP_032255.2,Astyanax_mexicanus,XP_007259970.1,LOC103028934,Mus_musculus,NP_032255.2,HDAC2,3.37e-248,857.0,2.1e-248,857.0
997,HDAC4,XP_030108410.1,,,,,,,,,,
998,HDGF,NP_032257.3,,,,,,,,,,
999,HECA,NP_001028604.1,Astyanax_mexicanus,XP_007245509.4,HECA,Mus_musculus,NP_001028604.1,HECA,6.25e-210,730.0,3.9800000000000004e-210,730.0
1000,HELT,NP_776150.2,Astyanax_mexicanus,XP_007232863.3,HELT,Mus_musculus,NP_776150.2,HELT,1.58e-60,233.0,7.18e-61,233.0
1001,HEPH,NP_034547.2,Astyanax_mexicanus,XP_022537039.2,HEPHL1B,Mus_musculus,NP_034547.2,HEPH,0.0,1156.0,0.0,1156.0
1002,HEPH,NP_034547.2,Astyanax_mexicanus,XP_049332767.1,HEPHL1A,Mus_musculus,NP_034547.2,HEPH,0.0,1148.0,0.0,1148.0
1003,HERPUD1,NP_071726.1,Astyanax_mexicanus,XP_007249258.2,HERPUD1,Mus_musculus,NP_071726.1,HERPUD1,1.5900000000000001e-65,250.0,8.92e-66,250.0
1004,HES5,XP_006538625.3,,,,,,,,,,
1005,HES6,NP_001347828.1,Astyanax_mexicanus,XP_007235626.1,HES6,Mus_musculus,NP_001347828.1,HES6,1.99e-44,179.0,1.2e-44,179.0
1006,HES6,NP_001347828.1,Astyanax_mexicanus,XP_007253054.3,LOC103027623,Mus_musculus,NP_001347828.1,HES6,2.34e-42,172.0,1.5299999999999998e-42,172.0
1007,HEY1,NP_034553.2,Astyanax_mexicanus,XP_007249366.2,HEY1,Mus_musculus,NP_034553.2,HEY1,1.4999999999999998e-94,346.0,8.61e-95,346.0
1008,HEY2,NP_038932.1,Astyanax_mexicanus,XP_007255471.1,HEY2,Mus_musculus,NP_038932.1,HEY2,5.02e-84,311.0,3.35e-84,311.0
1009,HEYL,NP_038933.2,Astyanax_mexicanus,XP_007249387.2,HEYL,Mus_musculus,NP_038933.2,HEYL,5.22e-56,218.0,3.19e-56,218.0
1010,HGF,NP_034557.3,Astyanax_mexicanus,XP_007245083.3,HGFA,Mus_musculus,NP_034557.3,HGF,1.36e-205,716.0,8.72e-206,716.0
1011,HGF,NP_034557.3,Astyanax_mexicanus,XP_007251001.2,LOC103033838,Mus_musculus,NP_034557.3,HGF,5.25e-211,734.0,3.3200000000000002e-211,734.0
1012,HGF,NP_034557.3,Astyanax_mexicanus,XP_022527113.2,HGFA,Mus_musculus,NP_034557.3,HGF,3.41e-206,718.0,2.18e-206,718.0
1013,HHEX,NP_032271.1,Astyanax_mexicanus,XP_049321095.1,HHEX,Mus_musculus,NP_032271.1,HHEX,7.11e-65,247.0,4.95e-65,247.0
1014,HINFP,XP_006509960.1,Astyanax_mexicanus,XP_007260566.2,LOC103033142,Mus_musculus,XP_006509960.1,HINFP,1.76e-155,549.0,1.14e-155,549.0
1015,HIPK2,NP_001281073.1,Astyanax_mexicanus,XP_007251022.3,HIPK2,Mus_musculus,NP_001281073.1,HIPK2,0.0,1596.0,0.0,1596.0
1016,HIPK2,NP_001281073.1,Astyanax_mexicanus,XP_007251023.3,HIPK2,Mus_musculus,NP_001281073.1,HIPK2,0.0,1613.0,0.0,1613.0
1017,HIVEP2,NP_001345712.1,Astyanax_mexicanus,XP_007245529.3,HIVEP2A,Mus_musculus,NP_001345712.1,HIVEP2,0.0,1305.0,0.0,1305.0
1018,HIVEP2,NP_001345712.1,Astyanax_mexicanus,XP_007245530.3,HIVEP2A,Mus_musculus,NP_001345712.1,HIVEP2,0.0,1305.0,0.0,1305.0
1019,HIVEP2,NP_001345712.1,Astyanax_mexicanus,XP_007245531.3,HIVEP2A,Mus_musculus,NP_001345712.1,HIVEP2,0.0,1305.0,0.0,1305.0
1020,HIVEP2,NP_001345712.1,Astyanax_mexicanus,XP_022521888.2,HIVEP2A,Mus_musculus,NP_001345712.1,HIVEP2,0.0,1305.0,0.0,1305.0
1021,HLTF,NP_001342026.1,Astyanax_mexicanus,XP_049322791.1,HLTF,Mus_musculus,NP_001342026.1,HLTF,1.4800000000000001e-266,919.0,9.339999999999999e-267,919.0
1022,HLTF,NP_001342026.1,Astyanax_mexicanus,XP_049322792.1,HLTF,Mus_musculus,NP_001342026.1,HLTF,1.4800000000000001e-266,919.0,9.339999999999999e-267,919.0
1023,HLTF,NP_001342026.1,Astyanax_mexicanus,XP_049322793.1,HLTF,Mus_musculus,NP_001342026.1,HLTF,1.11e-268,926.0,7.3e-269,926.0
1024,HLX,NP_032276.1,Astyanax_mexicanus,XP_007255704.1,HLX1,Mus_musculus,NP_032276.1,HLX,1.16e-86,320.0,9.2e-87,320.0
1025,HMBS,NP_038579.2,Astyanax_mexicanus,XP_022523388.2,HMBSA,Mus_musculus,NP_038579.2,HMBS,2.0000000000000002e-129,462.0,1.25e-129,462.0
1026,HMBS,NP_038579.2,Astyanax_mexicanus,XP_022531810.1,HMBSB,Mus_musculus,NP_038579.2,HMBS,7.68e-135,480.0,4.77e-135,480.0
1027,HMBS,NP_038579.2,Astyanax_mexicanus,XP_022531811.1,HMBSB,Mus_musculus,NP_038579.2,HMBS,3.1099999999999996e-134,478.0,1.9099999999999998e-134,478.0
1028,HMBS,NP_038579.2,Astyanax_mexicanus,XP_049326170.1,HMBSA,Mus_musculus,NP_038579.2,HMBS,1.2500000000000001e-130,466.0,7.82e-131,466.0
1029,HMGA2,NP_034571.1,,,,,,,,,,
1030,HMGB2,NP_001350372.1,,,,,,,,,,
1031,HMGCL,NP_032280.2,Astyanax_mexicanus,XP_007257629.2,HMGCL,Mus_musculus,NP_032280.2,HMGCL,1.84e-132,472.0,1.1000000000000001e-132,472.0
1032,HMGCL,NP_032280.2,Astyanax_mexicanus,XP_022528391.2,HMGCL,Mus_musculus,NP_032280.2,HMGCL,1.84e-132,472.0,1.1000000000000001e-132,472.0
1033,HMGCS2,NP_032282.2,,,,,,,,,,
1034,HMGN3,NP_080398.1,,,,,,,,,,
1035,HMGXB4,NP_821136.1,Astyanax_mexicanus,XP_022529351.2,HMGXB4A,Mus_musculus,NP_821136.1,HMGXB4,6.82e-76,285.0,3.94e-76,285.0
1036,HMOX1,NP_034572.1,,,,,,,,,,
1037,HNF1A,NP_033353.2,Astyanax_mexicanus,XP_007247197.3,HNF1A,Mus_musculus,NP_033353.2,HNF1A,1.55e-132,473.0,1.0600000000000001e-132,473.0
1038,HNF4A,XP_006498851.1,,,,,,,,,,
1039,HNRNPA2B1,XP_030111360.1,,,,,,,,,,
1040,HNRNPD,NP_001070735.1,Astyanax_mexicanus,XP_015459109.3,HNRNPD,Mus_musculus,NP_001070735.1,HNRNPD,1.29e-106,386.0,7.52e-107,386.0
1041,HNRNPD,NP_001070735.1,Astyanax_mexicanus,XP_022536985.2,HNRNPD,Mus_musculus,NP_001070735.1,HNRNPD,1.29e-106,386.0,7.52e-107,386.0
1042,HNRNPD,NP_001070735.1,Astyanax_mexicanus,XP_049324772.1,HNRNPD,Mus_musculus,NP_001070735.1,HNRNPD,1.29e-106,386.0,7.52e-107,386.0
1043,HOXA1,NP_034579.3,Astyanax_mexicanus,XP_015458620.2,HOXA1A,Mus_musculus,NP_034579.3,HOXA1,1.67e-85,316.0,1.04e-85,316.0
1044,HOXA10,NP_001116422.1,,,,,,,,,,
1045,HOXA11,NP_034580.1,Astyanax_mexicanus,XP_007233427.3,HOXA11B,Mus_musculus,NP_034580.1,HOXA11,2.9099999999999996e-82,305.0,1.98e-82,305.0
1046,HOXA11,NP_034580.1,Astyanax_mexicanus,XP_007239553.3,HOXA11A,Mus_musculus,NP_034580.1,HOXA11,5.96e-78,291.0,3.25e-78,291.0
1047,HOXA2,NP_034581.1,Astyanax_mexicanus,XP_049336585.1,HOXA2B,Mus_musculus,NP_034581.1,HOXA2,6.57e-122,437.0,4.3300000000000004e-122,437.0
1048,HOXA3,XP_017176891.1,Astyanax_mexicanus,XP_007239556.3,HOXA3A,Mus_musculus,XP_017176891.1,HOXA3,7.02e-106,384.0,4.64e-106,384.0
1049,HOXA3,XP_017176891.1,Astyanax_mexicanus,XP_015458612.3,HOXA3A,Mus_musculus,XP_017176891.1,HOXA3,7.02e-106,384.0,4.64e-106,384.0
1050,HOXA3,XP_017176891.1,Astyanax_mexicanus,XP_015458613.3,HOXA3A,Mus_musculus,XP_017176891.1,HOXA3,7.02e-106,384.0,4.64e-106,384.0
1051,HOXA3,XP_017176891.1,Astyanax_mexicanus,XP_015458614.3,HOXA3A,Mus_musculus,XP_017176891.1,HOXA3,7.02e-106,384.0,4.64e-106,384.0
1052,HOXA3,XP_017176891.1,Astyanax_mexicanus,XP_015458617.3,HOXA3A,Mus_musculus,XP_017176891.1,HOXA3,7.02e-106,384.0,4.64e-106,384.0
1053,HOXA4,NP_032291.1,,,,,,,,,,
1054,HOXA5,NP_034583.1,Astyanax_mexicanus,XP_007239558.3,HOXA5A,Mus_musculus,NP_034583.1,HOXA5,4.859999999999999e-69,261.0,3.0099999999999997e-69,261.0
1055,HOXA7,NP_001406199.1,,,,,,,,,,
1056,HOXA9,NP_001406308.1,,,,,,,,,,
1057,HOXD1,NP_034597.2,,,,,,,,,,
1058,HOXD11,NP_032299.1,,,,,,,,,,
1059,HOXD13,NP_032301.2,,,,,,,,,,
1060,HOXD3,NP_034598.2,Astyanax_mexicanus,XP_007258013.1,HOXD3A,Mus_musculus,NP_034598.2,HOXD3,4.77e-148,524.0,3.25e-148,524.0
1061,HOXD4,NP_034599.2,Astyanax_mexicanus,XP_007258014.2,HOXD4A,Mus_musculus,NP_034599.2,HOXD4,2.74e-76,285.0,1.66e-76,285.0
1062,HRAS,NP_001123915.1,Astyanax_mexicanus,XP_007228117.1,HRASA,Mus_musculus,NP_001123915.1,HRAS,4.18e-101,367.0,2.59e-101,367.0
1063,HRAS,NP_001123915.1,Astyanax_mexicanus,XP_049326960.1,HRASB,Mus_musculus,NP_001123915.1,HRAS,4.18e-101,367.0,2.59e-101,367.0
1064,HRC,NP_034603.2,,,,,,,,,,
1065,HRK,NP_031571.1,,,,,,,,,,
1066,HSD11B2,NP_032315.2,Astyanax_mexicanus,XP_007246946.3,HSD11B2,Mus_musculus,NP_032315.2,HSD11B2,8.2e-85,314.0,4.77e-85,314.0
1067,HSD3B1,XP_006501099.1,Astyanax_mexicanus,XP_007255664.3,HSD3B1,Mus_musculus,XP_006501099.1,HSD3B1,1.16e-86,320.0,7.21e-87,320.0
1068,HSD3B4,XP_017174957.1,,,,,,,,,,
1069,HSD3B6,NP_038849.2,Astyanax_mexicanus,XP_007255664.3,HSD3B1,Mus_musculus,NP_038849.2,HSD3B6,2.91e-87,322.0,1.8e-87,322.0
1070,HSF4,NP_036069.1,,,,,,,,,,
1071,HSPA5,NP_071705.3,Astyanax_mexicanus,XP_007252148.1,HSPA5,Mus_musculus,NP_071705.3,HSPA5,0.0,1172.0,0.0,1172.0
1072,HSPB1,NP_038588.2,Astyanax_mexicanus,XP_007255889.3,HSPB1,Mus_musculus,NP_038588.2,HSPB1,4.14e-63,241.0,2.44e-63,241.0
1073,HTATIP2,XP_006541052.1,Astyanax_mexicanus,XP_022519654.2,HTATIP2,Mus_musculus,XP_006541052.1,HTATIP2,1.4200000000000002e-79,296.0,8.46e-80,296.0
1074,HTR2C,NP_032338.3,Astyanax_mexicanus,XP_022534262.1,HTR2CL1,Mus_musculus,NP_032338.3,HTR2C,4.0599999999999997e-115,415.0,2.24e-115,415.0
1075,IBSP,NP_032344.2,,,,,,,,,,
1076,ICAM1,NP_034623.1,,,,,,,,,,
1077,ICOS,NP_059508.2,,,,,,,,,,
1078,ID1,NP_001342042.1,,,,,,,,,,
1079,ID3,NP_032347.1,Astyanax_mexicanus,XP_007239240.1,ID3,Mus_musculus,NP_032347.1,ID3,5.8700000000000006e-21,100.0,3.8700000000000004e-21,100.0
1080,IDE,XP_036017339.1,Astyanax_mexicanus,XP_007258746.1,IDE,Mus_musculus,XP_036017339.1,IDE,0.0,1713.0,0.0,1713.0
1081,IDE,XP_036017339.1,Astyanax_mexicanus,XP_022540334.1,IDE,Mus_musculus,XP_036017339.1,IDE,0.0,1748.0,0.0,1748.0
1082,IDH1,NP_034627.3,Astyanax_mexicanus,XP_007260488.1,IDH1,Mus_musculus,NP_034627.3,IDH1,4.9999999999999995e-207,720.0,3.0999999999999998e-207,720.0
1083,IDS,NP_001388858.1,Astyanax_mexicanus,XP_049340138.1,IDS,Mus_musculus,NP_001388858.1,IDS,1.4100000000000002e-200,699.0,8.61e-201,699.0
1084,IFI202B,NP_036070.2,,,,,,,,,,
1085,IFI204,XP_006496738.1,,,,,,,,,,
1086,IFIH1,NP_001157949.1,Astyanax_mexicanus,XP_007230472.3,IFIH1,Mus_musculus,NP_001157949.1,IFIH1,1.94e-236,819.0,1.15e-236,819.0
1087,IFIH1,NP_001157949.1,Astyanax_mexicanus,XP_007230473.3,IFIH1,Mus_musculus,NP_001157949.1,IFIH1,1.21e-237,823.0,7.2e-238,823.0
1088,IFITM5,NP_444318.1,Astyanax_mexicanus,XP_007235107.1,IFITM5,Mus_musculus,NP_444318.1,IFITM5,7.44e-21,100.0,4.3600000000000006e-21,100.0
1089,IFNA1,NP_034632.2,,,,,,,,,,
1090,IFNA4,NP_034634.1,,,,,,,,,,
1091,IFNB1,NP_034640.1,,,,,,,,,,
1092,IFNE,NP_796322.1,,,,,,,,,,
1093,IFNG,NP_032363.1,,,,,,,,,,
1094,IFNGR1,NP_034641.1,,,,,,,,,,
1095,IFNL3,XP_006540193.1,,,,,,,,,,
1096,IGF1,NP_001104745.1,Astyanax_mexicanus,XP_007241889.1,IGF1,Mus_musculus,NP_001104745.1,IGF1,1.23e-43,176.0,6.59e-44,176.0
1097,IGF1R,XP_006540704.1,Astyanax_mexicanus,XP_007246206.3,IGF1RB,Mus_musculus,XP_006540704.1,IGF1R,0.0,1741.0,0.0,1741.0
1098,IGF1R,XP_006540704.1,Astyanax_mexicanus,XP_007256305.3,IGF1RA,Mus_musculus,XP_006540704.1,IGF1R,0.0,1808.0,0.0,1808.0
1099,IGF2,NP_034644.2,Astyanax_mexicanus,XP_007228126.2,IGF2B,Mus_musculus,NP_034644.2,IGF2,1.25e-39,163.0,6.7399999999999994e-40,163.0
1100,IGF2,NP_034644.2,Astyanax_mexicanus,XP_007231794.2,IGF2A,Mus_musculus,NP_034644.2,IGF2,6.05e-40,164.0,3.3699999999999997e-40,164.0
1101,IGFBP1,NP_032367.3,Astyanax_mexicanus,XP_007245384.3,IGFBP1A,Mus_musculus,NP_032367.3,IGFBP1,1.33e-51,203.0,8.73e-52,203.0
1102,IGFBP2,NP_032368.2,Astyanax_mexicanus,XP_007256430.3,IGFBP2B,Mus_musculus,NP_032368.2,IGFBP2,8.85e-62,237.0,5.7e-62,237.0
1103,IGFBP2,NP_032368.2,Astyanax_mexicanus,XP_022531060.1,IGFBP2A,Mus_musculus,NP_032368.2,IGFBP2,4.14e-65,248.0,2.78e-65,248.0
1104,IGFBP2,NP_032368.2,Astyanax_mexicanus,XP_022531061.1,IGFBP2A,Mus_musculus,NP_032368.2,IGFBP2,1.65e-64,246.0,1.11e-64,246.0
1105,IGFBP3,XP_011241967.1,,,,,,,,,,
1106,IGFBP5,NP_034648.2,Astyanax_mexicanus,XP_007256432.1,IGFBP5B,Mus_musculus,NP_034648.2,IGFBP5,1.11e-78,293.0,7.03e-79,293.0
1107,IHH,NP_034674.2,Astyanax_mexicanus,XP_007260006.3,IHHA,Mus_musculus,NP_034674.2,IHH,1.76e-134,479.0,1.0899999999999999e-134,479.0
1108,IKBKB,NP_001153246.1,Astyanax_mexicanus,XP_022526263.2,IKBKB,Mus_musculus,NP_001153246.1,IKBKB,1.6699999999999999e-249,862.0,1.0199999999999999e-249,862.0
1109,IKZF1,NP_001391419.1,Astyanax_mexicanus,XP_007240369.1,IKZF1,Mus_musculus,NP_001391419.1,IKZF1,1.15e-118,427.0,6.66e-119,427.0
1110,IKZF1,NP_001391419.1,Astyanax_mexicanus,XP_007240370.1,IKZF1,Mus_musculus,NP_001391419.1,IKZF1,4.41e-121,435.0,2.6e-121,435.0
1111,IKZF2,XP_006496024.1,,,,,,,,,,
1112,IL10,NP_034678.1,,,,,,,,,,
1113,IL11,NP_032376.1,,,,,,,,,,
1114,IL12A,NP_001152896.2,,,,,,,,,,
1115,IL12RB2,XP_006505680.1,Astyanax_mexicanus,XP_007258415.3,IL12RB2,Mus_musculus,XP_006505680.1,IL12RB2,4.0000000000000004e-57,223.0,2.68e-57,223.0
1116,IL15,XP_006530777.1,,,,,,,,,,
1117,IL17A,NP_034682.1,,,,,,,,,,
1118,IL17F,NP_665855.2,Astyanax_mexicanus,XP_007245412.3,IL17A/F3,Mus_musculus,NP_665855.2,IL17F,1.57e-13,75.9,9.43e-14,75.9
1119,IL17F,NP_665855.2,Astyanax_mexicanus,XP_022520498.1,IL17A/F1,Mus_musculus,NP_665855.2,IL17F,1.62e-14,79.0,1.1e-14,79.0
1120,IL18R1,XP_006495790.1,,,,,,,,,,
1121,IL1A,NP_034684.2,,,,,,,,,,
1122,IL1B,NP_032387.1,Astyanax_mexicanus,XP_022536472.2,LOC103026214,Mus_musculus,NP_032387.1,IL1B,6.69e-12,71.2,4.09e-12,71.2
1123,IL1B,NP_032387.1,Astyanax_mexicanus,XP_022536473.2,LOC111194997,Mus_musculus,NP_032387.1,IL1B,5.12e-12,71.6,3.1e-12,71.6
1124,IL1RL1,NP_001407279.1,Astyanax_mexicanus,XP_022541495.2,IL1RL1,Mus_musculus,NP_001407279.1,IL1RL1,9.4e-47,188.0,5.96e-47,188.0
1125,IL1RL1,NP_001407279.1,Astyanax_mexicanus,XP_022541496.2,IL1RL1,Mus_musculus,NP_001407279.1,IL1RL1,5.77e-48,192.0,3.7299999999999997e-48,192.0
1126,IL1RN,NP_112444.1,,,,,,,,,,
1127,IL2,NP_032392.1,,,,,,,,,,
1128,IL21,NP_068554.1,,,,,,,,,,
1129,IL22,XP_006513928.1,,,,,,,,,,
1130,IL23A,NP_112542.1,,,,,,,,,,
1131,IL23R,NP_653131.3,,,,,,,,,,
1132,IL24,NP_444325.3,,,,,,,,,,
1133,IL27,NP_663611.1,,,,,,,,,,
1134,IL2RA,NP_032393.3,,,,,,,,,,
1135,IL31,NP_083870.1,,,,,,,,,,
1136,IL33,NP_001347654.1,,,,,,,,,,
1137,IL5RA,XP_017176895.1,,,,,,,,,,
1138,IL6,NP_112445.1,,,,,,,,,,
1139,IL6RA,NP_001297605.1,,,,,,,,,,
1140,IL7,NP_032397.1,,,,,,,,,,
1141,ILF2,NP_080650.1,Astyanax_mexicanus,XP_007249327.2,ILF2,Mus_musculus,NP_080650.1,ILF2,5.3799999999999995e-189,660.0,3.36e-189,660.0
1142,ILF2,NP_080650.1,Astyanax_mexicanus,XP_007249328.2,ILF2,Mus_musculus,NP_080650.1,ILF2,5.3799999999999995e-189,660.0,3.36e-189,660.0
1143,ILF2,NP_080650.1,Astyanax_mexicanus,XP_049331329.1,ILF2,Mus_musculus,NP_080650.1,ILF2,1.37e-180,632.0,9.03e-181,632.0
1144,ILF3,XP_011240705.1,Astyanax_mexicanus,XP_007242018.3,ILF3B,Mus_musculus,XP_011240705.1,ILF3,9.739999999999999e-244,843.0,6.45e-244,843.0
1145,ILF3,XP_011240705.1,Astyanax_mexicanus,XP_007242019.3,ILF3B,Mus_musculus,XP_011240705.1,ILF3,9.739999999999999e-244,843.0,6.45e-244,843.0
1146,ILF3,XP_011240705.1,Astyanax_mexicanus,XP_049323584.1,ILF3B,Mus_musculus,XP_011240705.1,ILF3,7.589999999999999e-246,850.0,5.04e-246,850.0
1147,ILF3,XP_011240705.1,Astyanax_mexicanus,XP_049323586.1,ILF3B,Mus_musculus,XP_011240705.1,ILF3,7.81e-244,843.0,6.45e-244,843.0
1148,ILF3,XP_011240705.1,Astyanax_mexicanus,XP_049323587.1,ILF3B,Mus_musculus,XP_011240705.1,ILF3,6.08e-246,850.0,5.04e-246,850.0
1149,ILK,NP_034692.2,Astyanax_mexicanus,XP_007247330.1,ILK,Mus_musculus,NP_034692.2,ILK,3.57e-202,704.0,2.22e-202,704.0
1150,ING1,NP_036049.2,Astyanax_mexicanus,XP_007228759.3,LOC103029173,Mus_musculus,NP_036049.2,ING1,1.48e-82,306.0,8.829999999999999e-83,306.0
1151,ING1,NP_036049.2,Astyanax_mexicanus,XP_007253285.2,ING1,Mus_musculus,NP_036049.2,ING1,5.0599999999999995e-81,301.0,2.8299999999999998e-81,301.0
