,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
64849,Astyanax_mexicanus,XP_022529192.2,ATP7B,Homo_sapiens,NP_000044.2,ATP7B,0.0,1494.0,0.0,1494.0
149717,Astyanax_mexicanus,XP_049340443.1,ATP8A1,Homo_sapiens,NP_006086.1,ATP8A1,0.0,1922.0,0.0,1922.0
83353,Astyanax_mexicanus,XP_022538437.2,ATP8A2,Homo_sapiens,NP_057613.4,ATP8A2,0.0,1795.0,0.0,1795.0
27870,Astyanax_mexicanus,XP_007252832.3,ATP8B1,Homo_sapiens,XP_054174653.1,ATP8B1,0.0,1669.0,0.0,1669.0
138028,Astyanax_mexicanus,XP_049335933.1,ATP8B2,Homo_sapiens,NP_001354863.1,ATP8B2,0.0,1878.0,0.0,1878.0
18921,Astyanax_mexicanus,XP_007246585.3,ATP8B4,Homo_sapiens,XP_054234829.1,ATP8B4,0.0,1683.0,0.0,1683.0
51140,Astyanax_mexicanus,XP_022523063.2,ATP9B,Homo_sapiens,NP_940933.3,ATP9B,0.0,1931.0,0.0,1931.0
99387,Astyanax_mexicanus,XP_049321794.1,ATPAF1,Homo_sapiens,NP_001381494.1,ATPAF1,3.25e-84,312.0,1.62e-84,312.0
42111,Astyanax_mexicanus,XP_015461791.2,ATPAF2,Homo_sapiens,NP_663729.1,ATPAF2,5.3e-105,381.0,2.42e-105,381.0
37996,Astyanax_mexicanus,XP_007260253.2,ATPSCKMT,Homo_sapiens,NP_954584.2,ATPSCKMT,5.42e-75,281.0,2.4800000000000002e-75,281.0
28234,Astyanax_mexicanus,XP_007253057.1,ATPV0E2,Homo_sapiens,NP_001354718.2,ATP6V0E2,1.0400000000000001e-32,139.0,4.8e-33,139.0
132520,Astyanax_mexicanus,XP_049332679.1,ATR,Homo_sapiens,NP_001175.2,ATR,0.0,3292.0,0.0,3292.0
32799,Astyanax_mexicanus,XP_007256710.2,ATRAID,Homo_sapiens,NP_001164266.1,ATRAID,2.37e-37,156.0,1.03e-37,156.0
87162,Astyanax_mexicanus,XP_022540655.2,ATRN,Homo_sapiens,NP_647537.1,ATRN,0.0,2107.0,0.0,2107.0
36369,Astyanax_mexicanus,XP_007259242.3,ATRNL1B,Homo_sapiens,NP_997186.1,ATRNL1,0.0,2227.0,0.0,2227.0
1153,Astyanax_mexicanus,XP_007228484.3,ATRX,Homo_sapiens,NP_000480.3,ATRX,0.0,1600.0,0.0,1600.0
5378,Astyanax_mexicanus,XP_007232331.3,ATXN10,Homo_sapiens,NP_037368.1,ATXN10,5.05e-87,322.0,2.29e-87,322.0
41874,Astyanax_mexicanus,XP_015461306.3,ATXN1A,Homo_sapiens,NP_000323.2,ATXN1,1.1599999999999998e-128,461.0,5.6500000000000006e-129,461.0
40097,Astyanax_mexicanus,XP_015458021.3,ATXN1L,Homo_sapiens,NP_001131147.1,ATXN1L,4.68e-84,313.0,1.6999999999999999e-84,313.0
10912,Astyanax_mexicanus,XP_007238020.3,ATXN2,Homo_sapiens,NP_001359503.1,ATXN2,1.53e-283,976.0,7.46e-284,976.0
105575,Astyanax_mexicanus,XP_049323886.1,ATXN2L,Homo_sapiens,XP_054235440.1,ATXN2L,2.3e-136,487.0,1.08e-136,487.0
63785,Astyanax_mexicanus,XP_022528807.2,ATXN3,Homo_sapiens,NP_001410999.1,ATXN3,1.59e-102,373.0,8.040000000000001e-103,373.0
127308,Astyanax_mexicanus,XP_049330931.1,ATXN7L1,Homo_sapiens,NP_612504.1,ATXN7L1,2.9199999999999997e-52,207.0,1.48e-52,207.0
82642,Astyanax_mexicanus,XP_022538112.2,ATXN7L2A,Homo_sapiens,NP_699171.3,ATXN7L2,1.69e-80,301.0,7.31e-81,301.0
47227,Astyanax_mexicanus,XP_022520779.1,ATXN7L3A,Homo_sapiens,NP_001369237.1,ATXN7L3,1.9e-124,446.0,8.040000000000001e-125,446.0
42935,Astyanax_mexicanus,XP_015462861.1,AUH,Homo_sapiens,NP_001689.1,AUH,2.1700000000000003e-110,399.0,1.0800000000000001e-110,399.0
20329,Astyanax_mexicanus,XP_007247513.1,AUP1,Homo_sapiens,NP_853553.1,AUP1,1.4299999999999998e-113,410.0,6.3999999999999996e-114,410.0
18146,Astyanax_mexicanus,XP_007246081.3,AURKA,Homo_sapiens,NP_001310232.1,AURKA,1.09e-118,427.0,4.7999999999999996e-119,427.0
19510,Astyanax_mexicanus,XP_007246892.3,AURKAIP1,Homo_sapiens,NP_001120701.1,AURKAIP1,3.44e-30,132.0,1.5099999999999999e-30,132.0
38091,Astyanax_mexicanus,XP_007260362.1,AURKB,Homo_sapiens,XP_054173751.1,AURKB,1e-122,440.0,4.4e-123,440.0
38365,Astyanax_mexicanus,XP_007260585.3,AUTS2B,Homo_sapiens,XP_054213811.1,AUTS2,2.01e-146,520.0,9.719999999999999e-147,520.0
88006,Astyanax_mexicanus,XP_022541403.2,AVEN,Homo_sapiens,NP_065104.1,AVEN,2.14e-35,150.0,1.05e-35,150.0
83200,Astyanax_mexicanus,XP_022538340.2,AVIL,Homo_sapiens,NP_006567.3,AVIL,0.0,1117.0,0.0,1117.0
54648,Astyanax_mexicanus,XP_022524855.2,AVL9,Homo_sapiens,NP_055875.1,AVL9,2.45e-241,835.0,1.17e-241,835.0
4349,Astyanax_mexicanus,XP_007231249.4,AVPR1AA,Homo_sapiens,NP_000697.1,AVPR1A,3.0099999999999996e-126,452.0,1.4799999999999998e-126,452.0
71971,Astyanax_mexicanus,XP_022532907.2,AVPR2AA,Homo_sapiens,NP_000045.1,AVPR2,2.96e-81,303.0,9.399999999999999e-82,303.0
12663,Astyanax_mexicanus,XP_007240132.3,AXDND1,Homo_sapiens,XP_054190237.1,AXDND1,9.01e-142,505.0,3.91e-142,505.0
84489,Astyanax_mexicanus,XP_022539112.1,AXIN1,Homo_sapiens,NP_003493.1,AXIN1,0.0,1067.0,0.0,1067.0
59551,Astyanax_mexicanus,XP_022527134.2,AXIN2,Homo_sapiens,XP_054173426.1,AXIN2,6.94e-263,907.0,3.2199999999999995e-263,907.0
109904,Astyanax_mexicanus,XP_049325124.1,AZI2,Homo_sapiens,NP_071906.1,AZI2,1.76e-43,177.0,8.45e-44,177.0
62,Astyanax_mexicanus,NP_001278960.2,AZIN1A,Homo_sapiens,NP_001349939.1,AZIN1,5.98e-144,511.0,2.7500000000000004e-144,511.0
52,Astyanax_mexicanus,NP_001278958.1,AZIN1B,Homo_sapiens,NP_001349953.1,AZIN1,1.45e-144,513.0,6.9e-145,513.0
8726,Astyanax_mexicanus,XP_007235551.2,B2ML,Homo_sapiens,NP_004039.1,B2M,1.24e-20,99.4,5.8700000000000006e-21,99.4
11473,Astyanax_mexicanus,XP_007238590.3,B3GALNT2,Homo_sapiens,NP_689703.1,B3GALNT2,3.14e-150,532.0,1.47e-150,532.0
34576,Astyanax_mexicanus,XP_007258056.1,B3GALT1B,Homo_sapiens,NP_066191.1,B3GALT1,2.92e-167,588.0,1.3300000000000001e-167,588.0
6290,Astyanax_mexicanus,XP_007233293.2,B3GALT2,Homo_sapiens,NP_003774.1,B3GALT2,1.39e-178,626.0,6.250000000000001e-179,626.0
12542,Astyanax_mexicanus,XP_007239947.2,B3GALT4,Homo_sapiens,NP_003773.1,B3GALT4,3.56e-46,186.0,1.5899999999999999e-46,186.0
20814,Astyanax_mexicanus,XP_007247789.2,B3GALT6,Homo_sapiens,NP_542172.2,B3GALT6,4.32e-119,428.0,1.9599999999999999e-119,428.0
47074,Astyanax_mexicanus,XP_022520670.1,B3GAT1A,Homo_sapiens,NP_061114.2,B3GAT1,4.4999999999999995e-172,604.0,2.0799999999999997e-172,604.0
23588,Astyanax_mexicanus,XP_007249507.2,B3GAT2,Homo_sapiens,NP_542780.1,B3GAT2,5.08e-120,431.0,2.4e-120,431.0
21410,Astyanax_mexicanus,XP_007248145.3,B3GAT3,Homo_sapiens,NP_036332.2,B3GAT3,9.61e-104,377.0,4.49e-104,377.0
53573,Astyanax_mexicanus,XP_022524493.1,B3GLCTA,Homo_sapiens,NP_919299.3,B3GLCT,4.02e-179,628.0,1.8500000000000003e-179,628.0
38482,Astyanax_mexicanus,XP_007260668.3,B3GNT2A,Homo_sapiens,NP_001306004.1,B3GNT2,1.86e-133,476.0,8.4e-134,476.0
15928,Astyanax_mexicanus,XP_007244699.3,B3GNT2B,Homo_sapiens,NP_001306004.1,B3GNT2,7.139999999999999e-136,484.0,3.28e-136,484.0
27640,Astyanax_mexicanus,XP_007252632.3,B3GNT5A,Homo_sapiens,NP_114436.1,B3GNT5,2.72e-135,482.0,1.2499999999999999e-135,482.0
73213,Astyanax_mexicanus,XP_022533566.2,B3GNT5B,Homo_sapiens,NP_114436.1,B3GNT5,4.46e-131,468.0,2.0499999999999998e-131,468.0
32943,Astyanax_mexicanus,XP_007256854.3,B3GNT7,Homo_sapiens,NP_660279.1,B3GNT7,9.65e-131,467.0,4.34e-131,467.0
23082,Astyanax_mexicanus,XP_007249267.2,B3GNT9,Homo_sapiens,NP_171608.2,B3GNT9,1.38e-100,367.0,5.52e-101,367.0
44312,Astyanax_mexicanus,XP_022517889.2,B3GNTL1,Homo_sapiens,NP_001009905.2,B3GNTL1,6.68e-139,494.0,2.79e-139,494.0
29757,Astyanax_mexicanus,XP_007254283.3,B4GALNT1B,Homo_sapiens,NP_001400902.1,B4GALNT1,3.7700000000000004e-166,585.0,1.7400000000000002e-166,585.0
75942,Astyanax_mexicanus,XP_022535243.2,B4GALNT3B,Homo_sapiens,NP_775864.3,B4GALNT3,1.64e-224,780.0,6.479999999999999e-225,780.0
60936,Astyanax_mexicanus,XP_022527836.2,B4GALNT4A,Homo_sapiens,NP_848632.2,B4GALNT4,0.0,1043.0,0.0,1043.0
80706,Astyanax_mexicanus,XP_022537422.2,B4GALT1,Homo_sapiens,NP_001365424.1,B4GALT1,1.5e-120,433.0,7.16e-121,433.0
70070,Astyanax_mexicanus,XP_022532155.1,B4GALT1L,Homo_sapiens,NP_001365424.1,B4GALT1,1.8000000000000001e-121,436.0,8.95e-122,436.0
2004,Astyanax_mexicanus,XP_007229359.2,B4GALT2,Homo_sapiens,NP_001005417.1,B4GALT2,1.63e-142,506.0,7.33e-143,506.0
24281,Astyanax_mexicanus,XP_007249933.1,B4GALT3,Homo_sapiens,NP_001186802.1,B4GALT3,3.74e-136,485.0,1.6199999999999999e-136,485.0
98154,Astyanax_mexicanus,XP_049321478.1,B4GALT4,Homo_sapiens,NP_003769.1,B4GALT4,8.14e-112,404.0,3.44e-112,404.0
33300,Astyanax_mexicanus,XP_007257075.3,B4GALT6,Homo_sapiens,NP_004766.2,B4GALT6,4.57e-187,654.0,2.11e-187,654.0
18799,Astyanax_mexicanus,XP_007246507.2,B4GALT7,Homo_sapiens,NP_009186.1,B4GALT7,2.5e-123,442.0,1.19e-123,442.0
11406,Astyanax_mexicanus,XP_007238540.1,B4GAT1,Homo_sapiens,NP_006867.1,B4GAT1,1.29e-100,367.0,5.7e-101,367.0
84402,Astyanax_mexicanus,XP_022539069.1,B9D1,Homo_sapiens,NP_056496.1,B9D1,5.13e-94,344.0,2.3499999999999998e-94,344.0
24428,Astyanax_mexicanus,XP_007250089.3,B9D2,Homo_sapiens,NP_085055.2,B9D2,4.81e-82,304.0,2.2199999999999998e-82,304.0
32801,Astyanax_mexicanus,XP_007256715.1,BAALCB,Homo_sapiens,NP_001351803.1,BAALC,1.65e-14,79.7,7.57e-15,79.7
13032,Astyanax_mexicanus,XP_007240293.2,BABAM1,Homo_sapiens,NP_001028721.1,BABAM1,3.28e-105,382.0,1.38e-105,382.0
63958,Astyanax_mexicanus,XP_022528914.1,BABAM2,Homo_sapiens,NP_001316041.1,BABAM2,3.45e-195,681.0,1.5800000000000002e-195,681.0
75123,Astyanax_mexicanus,XP_022534780.1,BACE1,Homo_sapiens,NP_036236.1,BACE1,3.62e-222,771.0,1.66e-222,771.0
75066,Astyanax_mexicanus,XP_022534728.2,BACE2,Homo_sapiens,NP_036237.2,BACE2,1.17e-161,570.0,5.53e-162,570.0
7659,Astyanax_mexicanus,XP_007234563.3,BACH1A,Homo_sapiens,NP_001177.1,BACH1,8.55e-72,272.0,4.0000000000000004e-72,272.0
20019,Astyanax_mexicanus,XP_007247318.3,BACH1B,Homo_sapiens,NP_001177.1,BACH1,1.01e-75,285.0,4.89e-76,285.0
30679,Astyanax_mexicanus,XP_007254977.2,BACH2B,Homo_sapiens,NP_001164265.1,BACH2,6.84e-195,681.0,3.46e-195,681.0
37960,Astyanax_mexicanus,XP_007260231.1,BAG1,Homo_sapiens,NP_001336228.1,BAG1,2.74e-57,222.0,1.2700000000000001e-57,222.0
20091,Astyanax_mexicanus,XP_007247386.1,BAG2,Homo_sapiens,NP_004273.1,BAG2,2.12e-62,239.0,9.86e-63,239.0
27188,Astyanax_mexicanus,XP_007252313.2,BAG3,Homo_sapiens,XP_054223194.1,BAG3,1.51e-47,191.0,7.549999999999999e-48,191.0
19839,Astyanax_mexicanus,XP_007247175.3,BAG4,Homo_sapiens,NP_004865.1,BAG4,6.800000000000001e-27,122.0,3.55e-27,122.0
13192,Astyanax_mexicanus,XP_007240389.2,BAG5,Homo_sapiens,NP_001015048.1,BAG5,9.77e-118,424.0,4.26e-118,424.0
45134,Astyanax_mexicanus,XP_022518701.2,BAG6,Homo_sapiens,NP_001374918.1,BAG6,5.19e-232,805.0,2.25e-232,805.0
23454,Astyanax_mexicanus,XP_007249448.3,BAG6L,Homo_sapiens,NP_001374918.1,BAG6,1.5499999999999999e-233,810.0,7.019999999999999e-234,810.0
36673,Astyanax_mexicanus,XP_007259359.3,BAHCC1B,Homo_sapiens,XP_054172732.1,BAHCC1,0.0,1110.0,0.0,1110.0
61664,Astyanax_mexicanus,XP_022528261.2,BAHD1,Homo_sapiens,XP_054233498.1,BAHD1,2.61e-97,357.0,1.0900000000000001e-97,357.0
64796,Astyanax_mexicanus,XP_022529189.1,BAIAP2A,Homo_sapiens,NP_001138360.1,BAIAP2,1.2600000000000002e-192,673.0,5.62e-193,673.0
54594,Astyanax_mexicanus,XP_022524847.2,BAIAP2B,Homo_sapiens,NP_001372069.1,BAIAP2,2.4000000000000003e-192,672.0,1.1e-192,672.0
25894,Astyanax_mexicanus,XP_007251248.3,BAIAP2L1A,Homo_sapiens,NP_061330.2,BAIAP2L1,3.42e-138,492.0,1.65e-138,492.0
64209,Astyanax_mexicanus,XP_022528996.2,BAIAP2L1B,Homo_sapiens,NP_061330.2,BAIAP2L1,1.66e-141,503.0,8.05e-142,503.0
106377,Astyanax_mexicanus,XP_049324164.1,BAIAP2L2A,Homo_sapiens,XP_054181895.1,BAIAP2L2,1.0300000000000001e-71,271.0,5.600000000000001e-72,271.0
50037,Astyanax_mexicanus,XP_022522382.2,BAIAP3,Homo_sapiens,NP_001186026.1,BAIAP3,6.3200000000000005e-289,994.0,2.8400000000000003e-289,994.0
37337,Astyanax_mexicanus,XP_007259712.1,BAMBIA,Homo_sapiens,NP_036474.1,BAMBI,1.21e-105,383.0,5.45e-106,383.0
69683,Astyanax_mexicanus,XP_022531908.1,BANF1,Homo_sapiens,NP_001137457.1,BANF1,1.38e-39,162.0,6.2799999999999995e-40,162.0
117493,Astyanax_mexicanus,XP_049327734.1,BAP1,Homo_sapiens,NP_004647.1,BAP1,3.2999999999999995e-229,795.0,1.44e-229,795.0
76997,Astyanax_mexicanus,XP_022535793.2,BARD1,Homo_sapiens,NP_000456.2,BARD1,9.32e-103,375.0,4.17e-103,375.0
12557,Astyanax_mexicanus,XP_007239977.3,BARHL1A,Homo_sapiens,NP_064448.1,BARHL1,2e-97,356.0,9.19e-98,356.0
29475,Astyanax_mexicanus,XP_007254025.3,BARHL1B,Homo_sapiens,NP_064448.1,BARHL1,1.54e-99,363.0,7.18e-100,363.0
28827,Astyanax_mexicanus,XP_007253502.1,BARHL2,Homo_sapiens,NP_064447.1,BARHL2,2.84e-123,442.0,1.4100000000000001e-123,442.0
5450,Astyanax_mexicanus,XP_007232433.2,BARX1,Homo_sapiens,NP_067545.3,BARX1,1.67e-76,286.0,8.43e-77,286.0
52005,Astyanax_mexicanus,XP_022523460.1,BARX2,Homo_sapiens,NP_003649.2,BARX2,7.840000000000001e-85,314.0,3.45e-85,314.0
37662,Astyanax_mexicanus,XP_007259929.1,BATF,Homo_sapiens,NP_006390.1,BATF,4.89e-15,80.9,2.29e-15,80.9
17379,Astyanax_mexicanus,XP_007245535.1,BATF3,Homo_sapiens,NP_006390.1,BATF,6.76e-14,77.0,3.41e-14,77.0
13339,Astyanax_mexicanus,XP_007240535.3,BAZ1A,Homo_sapiens,NP_038476.2,BAZ1A,0.0,1324.0,0.0,1324.0
8836,Astyanax_mexicanus,XP_007235687.3,BAZ1B,Homo_sapiens,NP_001357331.1,BAZ1B,0.0,1518.0,0.0,1518.0
89180,Astyanax_mexicanus,XP_049318751.1,BAZ2A,Homo_sapiens,XP_054226872.1,BAZ2A,8.55e-287,988.0,2.9499999999999996e-287,988.0
67510,Astyanax_mexicanus,XP_022530972.2,BAZ2BA,Homo_sapiens,XP_054197569.1,BAZ2B,0.0,1349.0,0.0,1349.0
34140,Astyanax_mexicanus,XP_007257669.1,BBIP1,Homo_sapiens,NP_001230712.1,BBIP1,2.91e-18,90.9,1.25e-18,90.9
27023,Astyanax_mexicanus,XP_007252143.1,BBLN,Homo_sapiens,NP_077017.1,BBLN,2.08e-09,62.0,7.43e-10,62.0
114158,Astyanax_mexicanus,XP_049326944.1,BBOX1,Homo_sapiens,NP_001363187.1,BBOX1,1.26e-134,480.0,5.12e-135,480.0
38573,Astyanax_mexicanus,XP_007260786.2,BBS1,Homo_sapiens,NP_078925.3,BBS1,4.94e-232,804.0,2.29e-232,804.0
15207,Astyanax_mexicanus,XP_007244144.3,BBS10,Homo_sapiens,NP_078961.3,BBS10,2.69e-52,207.0,1.4499999999999999e-52,207.0
997,Astyanax_mexicanus,XP_007228351.3,BBS12,Homo_sapiens,NP_001171478.1,BBS12,1.0199999999999999e-94,348.0,5.11e-95,348.0
41838,Astyanax_mexicanus,XP_015461264.3,BBS2,Homo_sapiens,NP_001364385.1,BBS2,0.0,1051.0,0.0,1051.0
61578,Astyanax_mexicanus,XP_022528146.2,BBS4,Homo_sapiens,NP_149017.2,BBS4,6.27e-190,664.0,2.8e-190,664.0
37742,Astyanax_mexicanus,XP_007260017.1,BBS5,Homo_sapiens,NP_689597.1,BBS5,5.77e-173,607.0,2.6500000000000002e-173,607.0
88268,Astyanax_mexicanus,XP_022541725.2,BBS7,Homo_sapiens,NP_789794.1,BBS7,0.0,1136.0,0.0,1136.0
75199,Astyanax_mexicanus,XP_022534821.2,BBS9,Homo_sapiens,NP_001334965.1,BBS9,0.0,1107.0,0.0,1107.0
66186,Astyanax_mexicanus,XP_022529961.2,BCAM,Homo_sapiens,NP_001013275.1,BCAM,6.81e-78,292.0,3.05e-78,292.0
139455,Astyanax_mexicanus,XP_049336315.1,BCAN,Homo_sapiens,XP_054194117.1,BCAN,1.58e-180,634.0,5.530000000000001e-181,634.0
58732,Astyanax_mexicanus,XP_022526600.1,BCAP31,Homo_sapiens,NP_001132913.1,BCAP31,9.559999999999999e-68,257.0,4.38e-68,257.0
76572,Astyanax_mexicanus,XP_022535440.1,BCAR1,Homo_sapiens,NP_001164189.1,BCAR1,2.56e-196,686.0,1.12e-196,686.0
155909,Astyanax_mexicanus,XP_049341982.1,BCAR3,Homo_sapiens,NP_001398983.1,BCAR3,1.7199999999999998e-250,866.0,7.110000000000001e-251,866.0
1732,Astyanax_mexicanus,XP_007228957.2,BCAS2,Homo_sapiens,NP_005863.1,BCAS2,5.24e-103,374.0,2.41e-103,374.0
67535,Astyanax_mexicanus,XP_022531004.1,BCAS3,Homo_sapiens,NP_001092902.1,BCAS3,0.0,1613.0,0.0,1613.0
60302,Astyanax_mexicanus,XP_022527482.1,BCAT1,Homo_sapiens,NP_001171565.1,BCAT1,4.73e-153,541.0,2.21e-153,541.0
60947,Astyanax_mexicanus,XP_022527844.1,BCAT2,Homo_sapiens,NP_001171565.1,BCAT1,2.04e-146,519.0,9.259999999999999e-147,519.0
47066,Astyanax_mexicanus,XP_022520665.1,BCKDHA,Homo_sapiens,NP_000700.1,BCKDHA,4.8699999999999995e-199,694.0,2.23e-199,694.0
33578,Astyanax_mexicanus,XP_007257328.3,BCKDHB,Homo_sapiens,NP_000047.1,BCKDHB,4.74e-184,644.0,2.22e-184,644.0
17150,Astyanax_mexicanus,XP_007245359.1,BCKDK,Homo_sapiens,NP_005872.2,BCKDK,1.7200000000000002e-179,629.0,7.63e-180,629.0
144856,Astyanax_mexicanus,XP_049338618.1,BCL10,Homo_sapiens,NP_001307644.1,BCL10,9.18e-46,184.0,3.74e-46,184.0
27160,Astyanax_mexicanus,XP_007252299.3,BCL11AA,Homo_sapiens,NP_001352538.1,BCL11A,0.0,1114.0,0.0,1114.0
93186,Astyanax_mexicanus,XP_049320089.1,BCL11BA,Homo_sapiens,NP_075049.1,BCL11B,1.09e-289,996.0,5.0699999999999997e-290,996.0
35256,Astyanax_mexicanus,XP_007258676.3,BCL2A,Homo_sapiens,NP_000624.2,BCL2,2.04e-43,176.0,1.03e-43,176.0
1935,Astyanax_mexicanus,XP_007229224.3,BCL2B,Homo_sapiens,NP_000624.2,BCL2,2.59e-41,169.0,1.32e-41,169.0
24329,Astyanax_mexicanus,XP_007249986.3,BCL2L1,Homo_sapiens,NP_001304848.1,BCL2L1,7.729999999999999e-61,234.0,3.4799999999999997e-61,234.0
1533,Astyanax_mexicanus,XP_007228807.1,BCL2L11,Homo_sapiens,NP_619528.1,BCL2L11,4.07e-11,68.6,1.56e-11,68.6
25776,Astyanax_mexicanus,XP_007251110.2,BCL2L12,Homo_sapiens,NP_001035758.2,BCL2L12,5.97e-16,85.5,1.88e-16,85.5
32131,Astyanax_mexicanus,XP_007256026.2,BCL2L13,Homo_sapiens,NP_056182.2,BCL2L13,1.32e-65,251.0,5.530000000000001e-66,251.0
29093,Astyanax_mexicanus,XP_007253735.3,BCL6AA,Homo_sapiens,NP_001124317.1,BCL6,2.1899999999999998e-128,460.0,9.790000000000001e-129,460.0
14121,Astyanax_mexicanus,XP_007242050.3,BCL6B,Homo_sapiens,NP_862827.2,BCL6B,6.39e-47,189.0,2.52e-47,189.0
11219,Astyanax_mexicanus,XP_007238322.1,BCL7A,Homo_sapiens,NP_001019979.1,BCL7A,5.48e-54,211.0,2.6299999999999996e-54,211.0
36882,Astyanax_mexicanus,XP_007259488.2,BCL7BA,Homo_sapiens,NP_001698.2,BCL7B,2.8999999999999996e-54,212.0,1.2699999999999999e-54,212.0
8835,Astyanax_mexicanus,XP_007235686.2,BCL7BB,Homo_sapiens,NP_001698.2,BCL7B,6.74e-55,214.0,3.1699999999999997e-55,214.0
26087,Astyanax_mexicanus,XP_007251411.3,BCL9,Homo_sapiens,NP_004317.2,BCL9,0.0,1052.0,0.0,1052.0
37119,Astyanax_mexicanus,XP_007259598.3,BCL9L,Homo_sapiens,NP_001365143.1,BCL9L,3.82e-180,633.0,1.69e-180,633.0
30316,Astyanax_mexicanus,XP_007254704.3,BCO1,Homo_sapiens,NP_059125.2,BCO1,3.99e-185,648.0,1.9300000000000002e-185,648.0
99324,Astyanax_mexicanus,XP_049321774.1,BCO1L,Homo_sapiens,NP_059125.2,BCO1,8.73e-182,637.0,3.96e-182,637.0
51896,Astyanax_mexicanus,XP_022523371.2,BCO2A,Homo_sapiens,NP_001032367.3,BCO2,2.45e-195,682.0,1.1200000000000001e-195,682.0
67274,Astyanax_mexicanus,XP_022530699.1,BCO2B,Homo_sapiens,NP_001032367.3,BCO2,9.79e-198,690.0,4.38e-198,690.0
48065,Astyanax_mexicanus,XP_022521150.2,BCOR,Homo_sapiens,NP_001116857.1,BCOR,1.0099999999999999e-220,768.0,4.67e-221,768.0
70598,Astyanax_mexicanus,XP_022532345.1,BCR,Homo_sapiens,NP_004318.3,BCR,0.0,1827.0,0.0,1827.0
64388,Astyanax_mexicanus,XP_022529104.1,BDH1,Homo_sapiens,XP_054203454.1,BDH1,3.13e-111,402.0,1.29e-111,402.0
8905,Astyanax_mexicanus,XP_007235745.2,BDH2,Homo_sapiens,NP_064524.3,BDH2,2.18e-108,392.0,1e-108,392.0
43441,Astyanax_mexicanus,XP_015463371.3,BDKRB1,Homo_sapiens,NP_000701.2,BDKRB1,9.13e-63,241.0,4.12e-63,241.0
50696,Astyanax_mexicanus,XP_022522803.1,BDNF,Homo_sapiens,NP_733927.1,BDNF,8.71e-101,367.0,3.5e-101,367.0
48002,Astyanax_mexicanus,XP_022521126.1,BEAN1,Homo_sapiens,NP_001171491.1,BEAN1,1.38e-06,53.5,8.39e-07,53.5
95493,Astyanax_mexicanus,XP_049320578.1,BECN1,Homo_sapiens,NP_001300927.1,BECN1,1.8399999999999998e-176,619.0,8.54e-177,619.0
20425,Astyanax_mexicanus,XP_007247594.2,BEND3,Homo_sapiens,NP_001073919.1,BEND3,6.62e-238,824.0,3.05e-238,824.0
8473,Astyanax_mexicanus,XP_007235340.1,BEND5,Homo_sapiens,NP_078879.2,BEND5,1.07e-118,427.0,5.01e-119,427.0
6957,Astyanax_mexicanus,XP_007233898.1,BEND7,Homo_sapiens,XP_054221109.1,BEND7,4.2099999999999995e-90,332.0,2.45e-90,332.0
8380,Astyanax_mexicanus,XP_007235245.3,BEST1,Homo_sapiens,NP_004174.1,BEST1,3.39e-158,559.0,1.28e-158,559.0
19338,Astyanax_mexicanus,XP_007246772.3,BEST2,Homo_sapiens,NP_060152.2,BEST2,5.5799999999999995e-170,598.0,2.0299999999999998e-170,598.0
55902,Astyanax_mexicanus,XP_022525363.2,BEST4,Homo_sapiens,NP_695006.1,BEST4,1.5000000000000002e-144,513.0,7.28e-145,513.0
37536,Astyanax_mexicanus,XP_007259869.1,BET1,Homo_sapiens,NP_005859.1,BET1,4.44e-37,154.0,2.1300000000000003e-37,154.0
8315,Astyanax_mexicanus,XP_007235210.1,BET1L,Homo_sapiens,NP_001092257.1,BET1L,2.26e-31,135.0,1.05e-31,135.0
143893,Astyanax_mexicanus,XP_049337879.1,BFSP2,Homo_sapiens,NP_003562.1,BFSP2,1.61e-101,370.0,7.12e-102,370.0
46267,Astyanax_mexicanus,XP_022520077.1,BGLAP,Homo_sapiens,NP_954642.1,BGLAP,1.31e-05,49.3,5.95e-06,49.3
10221,Astyanax_mexicanus,XP_007237035.3,BGNA,Homo_sapiens,NP_001702.1,BGN,2.43e-116,419.0,1.1200000000000001e-116,419.0
24277,Astyanax_mexicanus,XP_007249930.3,BGNB,Homo_sapiens,NP_001702.1,BGN,8.07e-112,404.0,3.68e-112,404.0
25889,Astyanax_mexicanus,XP_007251244.2,BHLHA15,Homo_sapiens,NP_803238.1,BHLHA15,3.2299999999999997e-24,112.0,1.5e-24,112.0
22751,Astyanax_mexicanus,XP_007249116.2,BHLHE22,Homo_sapiens,NP_689627.1,BHLHE22,2.0399999999999998e-48,193.0,1.25e-48,193.0
24387,Astyanax_mexicanus,XP_007250044.3,BHLHE23,Homo_sapiens,NP_542173.2,BHLHE23,6.78e-51,201.0,3.09e-51,201.0
30264,Astyanax_mexicanus,XP_007254615.3,BHLHE40,Homo_sapiens,NP_003661.1,BHLHE40,3.46e-114,412.0,1.61e-114,412.0
25116,Astyanax_mexicanus,XP_007250634.2,BHLHE41,Homo_sapiens,NP_110389.1,BHLHE41,1.09e-84,314.0,5.960000000000001e-85,314.0
27922,Astyanax_mexicanus,XP_007252839.2,BHMT,Homo_sapiens,NP_001704.2,BHMT,3.74e-189,661.0,1.7499999999999999e-189,661.0
