,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1250,SERPINF1,NP_001316832.1,Astyanax_mexicanus,XP_049322678.1,SERPINF1,Homo_sapiens,NP_001316832.1,SERPINF1,2.42e-72,273.0,1.14e-72,273.0
1251,TGFB3,NP_001316868.1,Astyanax_mexicanus,XP_007257403.3,TGFB3,Homo_sapiens,NP_001316868.1,TGFB3,7.85e-186,650.0,3.64e-186,650.0
1252,TP63,NP_001316893.1,Astyanax_mexicanus,XP_022531206.2,TP63,Homo_sapiens,NP_001316893.1,TP63,8.74e-268,923.0,3.95e-268,923.0
1253,TP63,NP_001316893.1,Astyanax_mexicanus,XP_022531207.2,TP63,Homo_sapiens,NP_001316893.1,TP63,2.85e-263,908.0,1.2899999999999999e-263,908.0
1254,TP63,NP_001316893.1,Astyanax_mexicanus,XP_022531208.2,TP63,Homo_sapiens,NP_001316893.1,TP63,8.3e-271,933.0,3.85e-271,933.0
1255,TP63,NP_001316893.1,Astyanax_mexicanus,XP_022531209.2,TP63,Homo_sapiens,NP_001316893.1,TP63,2.7e-266,918.0,1.26e-266,918.0
1256,TP63,NP_001316893.1,Astyanax_mexicanus,XP_022531210.2,TP63,Homo_sapiens,NP_001316893.1,TP63,8.47e-265,913.0,4.04e-265,913.0
1257,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_022537564.2,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2213.0,0.0,2213.0
1258,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_022537567.2,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2227.0,0.0,2227.0
1259,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_022537568.2,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2229.0,0.0,2229.0
1260,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_022537569.2,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2234.0,0.0,2234.0
1261,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320493.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2212.0,0.0,2212.0
1262,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320494.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2219.0,0.0,2219.0
1263,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320495.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2223.0,0.0,2223.0
1264,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320496.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2234.0,0.0,2234.0
1265,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320498.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2240.0,0.0,2240.0
1266,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320499.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2219.0,0.0,2219.0
1267,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320500.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2238.0,0.0,2238.0
1268,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320501.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2244.0,0.0,2244.0
1269,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320502.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2237.0,0.0,2237.0
1270,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049320503.1,NRXN1A,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2216.0,0.0,2216.0
1271,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049328503.1,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2201.0,0.0,2201.0
1272,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049328504.1,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2207.0,0.0,2207.0
1273,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049328505.1,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2217.0,0.0,2217.0
1274,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049328508.1,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2207.0,0.0,2207.0
1275,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049328509.1,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2227.0,0.0,2227.0
1276,NRXN1,NP_001317025.1,Astyanax_mexicanus,XP_049328510.1,LOC103042950,Homo_sapiens,NP_001317025.1,NRXN1,0.0,2205.0,0.0,2205.0
1277,HSD17B1,NP_001317148.1,Astyanax_mexicanus,XP_007234532.1,HSD17B1,Homo_sapiens,NP_001317148.1,HSD17B1,2.0600000000000002e-79,296.0,1.0700000000000001e-79,296.0
1278,CD70,NP_001317261.1,,,,,,,,,,
1279,AICDA,NP_001317272.1,,,,,,,,,,
1280,MTA3,NP_001317371.1,Astyanax_mexicanus,XP_022526058.2,MTA3,Homo_sapiens,NP_001317371.1,MTA3,5.28e-247,854.0,2.0400000000000002e-247,854.0
1281,MTA3,NP_001317371.1,Astyanax_mexicanus,XP_022526059.2,MTA3,Homo_sapiens,NP_001317371.1,MTA3,5.28e-247,854.0,2.0400000000000002e-247,854.0
1282,MTA3,NP_001317371.1,Astyanax_mexicanus,XP_022526060.2,MTA3,Homo_sapiens,NP_001317371.1,MTA3,5.0600000000000007e-247,854.0,2.0400000000000002e-247,854.0
1283,MTA3,NP_001317371.1,Astyanax_mexicanus,XP_022526061.1,MTA3,Homo_sapiens,NP_001317371.1,MTA3,4.18e-235,814.0,2.2400000000000002e-235,814.0
1284,PREB,NP_001317414.1,,,,,,,,,,
1285,AKT2,NP_001317440.1,,,,,,,,,,
1286,ZIC3,NP_001317590.1,,,,,,,,,,
1287,PPARGC1A,NP_001317681.1,Astyanax_mexicanus,XP_022534036.2,PPARGC1A,Homo_sapiens,NP_001317681.1,PPARGC1A,1e-192,674.0,4.14e-193,674.0
1288,PPARGC1A,NP_001317681.1,Astyanax_mexicanus,XP_022534037.2,PPARGC1A,Homo_sapiens,NP_001317681.1,PPARGC1A,1.2799999999999999e-190,667.0,5.3e-191,667.0
1289,CTBP1,NP_001319.1,Astyanax_mexicanus,XP_022539195.1,LOC103035461,Homo_sapiens,NP_001319.1,CTBP1,1.9300000000000002e-226,785.0,8.92e-227,785.0
1290,CTBP1,NP_001319.1,Astyanax_mexicanus,XP_049339764.1,LOC103035461,Homo_sapiens,NP_001319.1,CTBP1,3.16e-219,761.0,1.5e-219,761.0
1291,CTSV,NP_001324.2,Astyanax_mexicanus,XP_007257747.3,CTSLA,Homo_sapiens,NP_001324.2,CTSV,2.5400000000000002e-129,462.0,1.1600000000000002e-129,462.0
1292,CTSV,NP_001324.2,Astyanax_mexicanus,XP_007258141.3,LOC103028700,Homo_sapiens,NP_001324.2,CTSV,8.14e-128,457.0,3.7e-128,457.0
1293,CTSV,NP_001324.2,Astyanax_mexicanus,XP_049326494.1,CTSLA,Homo_sapiens,NP_001324.2,CTSV,2.6400000000000002e-123,442.0,1.2100000000000002e-123,442.0
1294,ZNF383,NP_001332877.1,,,,,,,,,,
1295,IL2RB,NP_001333151.1,Astyanax_mexicanus,XP_049329919.1,LOC125797532,Homo_sapiens,NP_001333151.1,IL2RB,1.5100000000000001e-22,108.0,7.009999999999999e-23,108.0
1296,IL2RB,NP_001333151.1,Astyanax_mexicanus,XP_049329920.1,LOC125797532,Homo_sapiens,NP_001333151.1,IL2RB,1.5100000000000001e-22,108.0,7.009999999999999e-23,108.0
1297,IL2RB,NP_001333151.1,Astyanax_mexicanus,XP_049331852.1,LOC103042351,Homo_sapiens,NP_001333151.1,IL2RB,1.5100000000000001e-22,108.0,7.009999999999999e-23,108.0
1298,IL2RB,NP_001333151.1,Astyanax_mexicanus,XP_049331853.1,LOC103042351,Homo_sapiens,NP_001333151.1,IL2RB,1.5100000000000001e-22,108.0,7.009999999999999e-23,108.0
1299,SF1,NP_001333293.1,Astyanax_mexicanus,XP_022534267.1,SF1,Homo_sapiens,NP_001333293.1,SF1,4.26e-178,625.0,1.68e-178,625.0
1300,LCOR,NP_001333445.1,,,,,,,,,,
1301,TK1,NP_001333592.1,,,,,,,,,,
1302,CBX7,NP_001333673.1,Astyanax_mexicanus,XP_007259143.2,CBX7B,Homo_sapiens,NP_001333673.1,CBX7,1.4199999999999999e-42,173.0,5.450000000000001e-43,173.0
1303,TPMT,NP_001333747.1,,,,,,,,,,
1304,IFNL3,NP_001333866.1,,,,,,,,,,
1305,ITGB3BP,NP_001334074.1,,,,,,,,,,
1306,CYP19A1,NP_001334177.1,Astyanax_mexicanus,XP_022542742.2,LOC103038449,Homo_sapiens,NP_001334177.1,CYP19A1,1.37e-146,520.0,6.049999999999999e-147,520.0
1307,CYP19A1,NP_001334177.1,Astyanax_mexicanus,XP_049330368.1,CDHR5B,Homo_sapiens,NP_001334177.1,CYP19A1,1.62e-150,533.0,7.38e-151,533.0
1308,A2M,NP_001334352.2,Astyanax_mexicanus,XP_007236950.3,LOC103029544,Homo_sapiens,NP_001334352.2,A2M,1.17e-265,917.0,5.49e-266,917.0
1309,A2M,NP_001334352.2,Astyanax_mexicanus,XP_022524556.2,LOC103040601,Homo_sapiens,NP_001334352.2,A2M,1.8699999999999999e-264,913.0,8.79e-265,913.0
1310,A2M,NP_001334352.2,Astyanax_mexicanus,XP_049322902.1,LOC103040601,Homo_sapiens,NP_001334352.2,A2M,2.8600000000000002e-266,919.0,1.37e-266,919.0
1311,A2M,NP_001334352.2,Astyanax_mexicanus,XP_049322910.1,LOC103028185,Homo_sapiens,NP_001334352.2,A2M,9.750000000000001e-259,894.0,4.61e-259,894.0
1312,PDGFRA,NP_001334759.1,Astyanax_mexicanus,XP_022520156.2,PDGFRA,Homo_sapiens,NP_001334759.1,PDGFRA,0.0,1263.0,0.0,1263.0
1313,BMP4,NP_001334841.1,Astyanax_mexicanus,NP_001278181.1,BMP4,Homo_sapiens,NP_001334841.1,BMP4,2.98e-160,565.0,1.55e-160,565.0
1314,IRF5,NP_001334857.1,Astyanax_mexicanus,XP_022527369.2,IRF5,Homo_sapiens,NP_001334857.1,IRF5,4.09e-142,505.0,2.03e-142,505.0
1315,TRIM16,NP_001335050.1,,,,,,,,,,
1316,ABCG4,NP_001335120.1,Astyanax_mexicanus,XP_007236927.3,LOC103024177,Homo_sapiens,NP_001335120.1,ABCG4,1.13e-284,979.0,5.22e-285,979.0
1317,ABCG4,NP_001335120.1,Astyanax_mexicanus,XP_007260569.2,ABCG4A,Homo_sapiens,NP_001335120.1,ABCG4,1.72e-289,995.0,7.96e-290,995.0
1318,WWTR1,NP_001335291.1,Astyanax_mexicanus,XP_022525186.2,WWTR1,Homo_sapiens,NP_001335291.1,WWTR1,4.67e-118,425.0,1.91e-118,425.0
1319,WWTR1,NP_001335291.1,Astyanax_mexicanus,XP_022525187.2,WWTR1,Homo_sapiens,NP_001335291.1,WWTR1,5.200000000000001e-122,438.0,2.33e-122,438.0
1320,WWTR1,NP_001335291.1,Astyanax_mexicanus,XP_049321659.1,WWTR1,Homo_sapiens,NP_001335291.1,WWTR1,1.46e-119,430.0,5.95e-120,430.0
1321,ST3GAL4,NP_001335325.1,,,,,,,,,,
1322,ZNF148,NP_001335363.1,,,,,,,,,,
1323,ABCB1,NP_001335874.1,Astyanax_mexicanus,XP_049320497.1,ABCB4,Homo_sapiens,NP_001335874.1,ABCB1,0.0,1629.0,0.0,1629.0
1324,ABCG2,NP_001335916.1,Astyanax_mexicanus,XP_007234374.2,ABCG2D,Homo_sapiens,NP_001335916.1,ABCG2,4.75e-222,771.0,2.1700000000000002e-222,771.0
1325,ABCG2,NP_001335916.1,Astyanax_mexicanus,XP_022520165.1,ABCG2A,Homo_sapiens,NP_001335916.1,ABCG2,3.87e-218,758.0,1.7800000000000001e-218,758.0
1326,RNF144A,NP_001336110.1,,,,,,,,,,
1327,ATG7,NP_001336164.1,Astyanax_mexicanus,XP_007248362.3,ATG7,Homo_sapiens,NP_001336164.1,ATG7,0.0,1128.0,0.0,1128.0
1328,ATG7,NP_001336164.1,Astyanax_mexicanus,XP_049327557.1,ATG7,Homo_sapiens,NP_001336164.1,ATG7,0.0,1117.0,0.0,1117.0
1329,ATG7,NP_001336164.1,Astyanax_mexicanus,XP_049327558.1,ATG7,Homo_sapiens,NP_001336164.1,ATG7,0.0,1117.0,0.0,1117.0
1330,ERAP1,NP_001336173.1,Astyanax_mexicanus,XP_022523965.2,ERAP1B,Homo_sapiens,NP_001336173.1,ERAP1,0.0,1174.0,0.0,1174.0
1331,SNRPN,NP_001336391.1,Astyanax_mexicanus,XP_007252739.1,SNRPB,Homo_sapiens,NP_001336391.1,SNRPN,7.99e-86,317.0,3.71e-86,317.0
1332,SNRPN,NP_001336391.1,Astyanax_mexicanus,XP_049335464.1,SNRPB,Homo_sapiens,NP_001336391.1,SNRPN,1.6400000000000002e-85,316.0,7.42e-86,316.0
1333,CSF1R,NP_001336665.1,Astyanax_mexicanus,XP_022521309.2,CSF1RA,Homo_sapiens,NP_001336665.1,CSF1R,4.13e-201,702.0,1.91e-201,702.0
1334,CSF1R,NP_001336665.1,Astyanax_mexicanus,XP_049330785.1,CSF1RA,Homo_sapiens,NP_001336665.1,CSF1R,4.04e-201,702.0,1.91e-201,702.0
1335,RASGRP3,NP_001336905.1,Astyanax_mexicanus,XP_007238799.3,RASGRP3,Homo_sapiens,NP_001336905.1,RASGRP3,5.81e-294,1010.0,2.6e-294,1010.0
1336,RASGRP3,NP_001336905.1,Astyanax_mexicanus,XP_015458333.3,RASGRP3,Homo_sapiens,NP_001336905.1,RASGRP3,5.81e-294,1010.0,2.6e-294,1010.0
1337,SUPT3H,NP_001337254.1,Astyanax_mexicanus,XP_022528753.1,SUPT3H,Homo_sapiens,NP_001337254.1,SUPT3H,4.300000000000001e-109,395.0,1.61e-109,395.0
1338,SUPT3H,NP_001337254.1,Astyanax_mexicanus,XP_022528756.1,SUPT3H,Homo_sapiens,NP_001337254.1,SUPT3H,2.11e-109,396.0,8.06e-110,396.0
1339,SUPT3H,NP_001337254.1,Astyanax_mexicanus,XP_022528757.1,SUPT3H,Homo_sapiens,NP_001337254.1,SUPT3H,2.11e-109,396.0,8.06e-110,396.0
1340,SUPT3H,NP_001337254.1,Astyanax_mexicanus,XP_022528758.1,SUPT3H,Homo_sapiens,NP_001337254.1,SUPT3H,8.360000000000001e-109,394.0,3.22e-109,394.0
1341,SUPT3H,NP_001337254.1,Astyanax_mexicanus,XP_022528759.1,SUPT3H,Homo_sapiens,NP_001337254.1,SUPT3H,8.360000000000001e-109,394.0,3.22e-109,394.0
1342,SUPT3H,NP_001337254.1,Astyanax_mexicanus,XP_049319514.1,SUPT3H,Homo_sapiens,NP_001337254.1,SUPT3H,4.300000000000001e-109,395.0,1.61e-109,395.0
1343,SMUG1,NP_001338169.1,,,,,,,,,,
1344,CARD8,NP_001338712.1,,,,,,,,,,
1345,ATM,NP_001338763.1,Astyanax_mexicanus,XP_022534729.2,ATM,Homo_sapiens,NP_001338763.1,ATM,0.0,3193.0,0.0,3193.0
1346,ATM,NP_001338763.1,Astyanax_mexicanus,XP_022534730.2,ATM,Homo_sapiens,NP_001338763.1,ATM,0.0,3193.0,0.0,3193.0
1347,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332391.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.82e-245,848.0,1.2300000000000001e-245,848.0
1348,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332392.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.3099999999999997e-241,835.0,1.0099999999999999e-241,835.0
1349,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332393.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,7.219999999999999e-243,840.0,3.16e-243,840.0
1350,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332394.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.3099999999999997e-241,835.0,1.0099999999999999e-241,835.0
1351,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332395.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,1.15e-241,836.0,5.049999999999999e-242,836.0
1352,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332396.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.68e-245,848.0,1.2300000000000001e-245,848.0
1353,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332397.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.68e-245,848.0,1.2300000000000001e-245,848.0
1354,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332398.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.2e-241,835.0,1.0099999999999999e-241,835.0
1355,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332399.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.2e-241,835.0,1.0099999999999999e-241,835.0
1356,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332400.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.2e-241,835.0,1.0099999999999999e-241,835.0
1357,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332401.1,LOC111190432,Homo_sapiens,NP_001339425.1,ASNS,2.2e-241,835.0,1.0099999999999999e-241,835.0
1358,ASNS,NP_001339425.1,Astyanax_mexicanus,XP_049332402.1,LOC103025788,Homo_sapiens,NP_001339425.1,ASNS,2.14e-244,845.0,9.87e-245,845.0
1359,XAF1,NP_001340064.1,,,,,,,,,,
1360,BCAS3,NP_001340073.1,Astyanax_mexicanus,XP_022531004.1,BCAS3,Homo_sapiens,NP_001340073.1,BCAS3,0.0,1566.0,0.0,1566.0
1361,BCAS3,NP_001340073.1,Astyanax_mexicanus,XP_022531014.1,BCAS3,Homo_sapiens,NP_001340073.1,BCAS3,0.0,1523.0,0.0,1523.0
1362,BCAS3,NP_001340073.1,Astyanax_mexicanus,XP_022531022.1,BCAS3,Homo_sapiens,NP_001340073.1,BCAS3,0.0,1526.0,0.0,1526.0
1363,ST6GAL1,NP_001340845.1,Astyanax_mexicanus,XP_007254218.1,ST6GAL1,Homo_sapiens,NP_001340845.1,ST6GAL1,3.04e-97,356.0,1.1400000000000001e-97,356.0
1364,KDM5C,NP_001340911.1,Astyanax_mexicanus,XP_007234688.2,KDM5C,Homo_sapiens,NP_001340911.1,KDM5C,0.0,1892.0,0.0,1892.0
1365,KDM5C,NP_001340911.1,Astyanax_mexicanus,XP_007234689.2,KDM5C,Homo_sapiens,NP_001340911.1,KDM5C,0.0,1901.0,0.0,1901.0
1366,KDM5C,NP_001340911.1,Astyanax_mexicanus,XP_049342233.1,KDM5C,Homo_sapiens,NP_001340911.1,KDM5C,0.0,1892.0,0.0,1892.0
1367,FGFR1,NP_001341299.1,,,,,,,,,,
1368,FHIT,NP_001341519.1,,,,,,,,,,
1369,GSK3B,NP_001341525.1,,,,,,,,,,
1370,MITF,NP_001341533.1,Astyanax_mexicanus,XP_049318690.1,MITFB,Homo_sapiens,NP_001341533.1,MITF,3.8200000000000005e-129,462.0,1.82e-129,462.0
1371,MITF,NP_001341533.1,Astyanax_mexicanus,XP_049318691.1,MITFB,Homo_sapiens,NP_001341533.1,MITF,8.96e-130,464.0,4.56e-130,464.0
1372,OXTR,NP_001341585.1,Astyanax_mexicanus,XP_007253326.1,OXTRA,Homo_sapiens,NP_001341585.1,OXTR,8.8e-134,477.0,4.11e-134,477.0
1373,XPC,NP_001341658.1,Astyanax_mexicanus,XP_049341877.1,XPC,Homo_sapiens,NP_001341658.1,XPC,1.96e-176,620.0,8.86e-177,620.0
1374,PAWR,NP_001341661.1,Astyanax_mexicanus,XP_049329902.1,PAWR,Homo_sapiens,NP_001341661.1,PAWR,1.07e-54,214.0,5.33e-55,214.0
1375,ZBTB16,NP_001341679.1,Astyanax_mexicanus,XP_007250128.3,ZBTB16A,Homo_sapiens,NP_001341679.1,ZBTB16,6.220000000000001e-161,568.0,2.87e-161,568.0
1376,ZBTB16,NP_001341679.1,Astyanax_mexicanus,XP_022531745.2,ZBTB16A,Homo_sapiens,NP_001341679.1,ZBTB16,6.220000000000001e-161,568.0,2.87e-161,568.0
1377,ZBTB16,NP_001341679.1,Astyanax_mexicanus,XP_022531746.2,ZBTB16A,Homo_sapiens,NP_001341679.1,ZBTB16,6.220000000000001e-161,568.0,2.87e-161,568.0
1378,ZBTB16,NP_001341679.1,Astyanax_mexicanus,XP_049322490.1,ZBTB16A,Homo_sapiens,NP_001341679.1,ZBTB16,6.220000000000001e-161,568.0,2.87e-161,568.0
1379,CASP3,NP_001341706.1,Astyanax_mexicanus,XP_007247533.3,CASP3B,Homo_sapiens,NP_001341706.1,CASP3,1.93e-85,316.0,8.560000000000001e-86,316.0
1380,CASP3,NP_001341706.1,Astyanax_mexicanus,XP_049328419.1,CASP3A,Homo_sapiens,NP_001341706.1,CASP3,6.19e-84,311.0,2.74e-84,311.0
1381,GCK,NP_001341729.1,Astyanax_mexicanus,XP_007234276.1,GCK,Homo_sapiens,NP_001341729.1,GCK,1.13e-217,756.0,4.97e-218,756.0
1382,FGFR3,NP_001341739.1,,,,,,,,,,
1383,SMAD1,NP_001341740.1,Astyanax_mexicanus,XP_007230546.2,SMAD1,Homo_sapiens,NP_001341740.1,SMAD1,3.0999999999999996e-234,811.0,1.41e-234,811.0
1384,SMAD1,NP_001341740.1,Astyanax_mexicanus,XP_007230547.2,SMAD1,Homo_sapiens,NP_001341740.1,SMAD1,3.0999999999999996e-234,811.0,1.41e-234,811.0
1385,SMAD1,NP_001341740.1,Astyanax_mexicanus,XP_007246514.2,SMAD5,Homo_sapiens,NP_001341740.1,SMAD1,3.81e-235,814.0,1.76e-235,814.0
1386,SMAD1,NP_001341740.1,Astyanax_mexicanus,XP_022540189.1,SMAD1,Homo_sapiens,NP_001341740.1,SMAD1,3.0999999999999996e-234,811.0,1.41e-234,811.0
1387,NR3C2,NP_001341748.1,,,,,,,,,,
1388,IRF1,NP_001341853.1,Astyanax_mexicanus,XP_007233990.1,IRF1B,Homo_sapiens,NP_001341853.1,IRF1,1.08e-51,204.0,4.559999999999999e-52,204.0
1389,FGF1,NP_001341887.1,,,,,,,,,,
1390,DDR2,NP_001341911.1,Astyanax_mexicanus,XP_007258427.2,DDR2A,Homo_sapiens,NP_001341911.1,DDR2,0.0,1309.0,0.0,1309.0
1391,DDR2,NP_001341911.1,Astyanax_mexicanus,XP_007258428.2,DDR2A,Homo_sapiens,NP_001341911.1,DDR2,0.0,1307.0,0.0,1307.0
1392,DDR2,NP_001341911.1,Astyanax_mexicanus,XP_007258429.2,DDR2A,Homo_sapiens,NP_001341911.1,DDR2,0.0,1289.0,0.0,1289.0
1393,FGFR4,NP_001341913.1,Astyanax_mexicanus,XP_007244498.2,FGFR4,Homo_sapiens,NP_001341913.1,FGFR4,2.01e-288,992.0,7.9100000000000005e-289,992.0
1394,DBP,NP_001343.2,,,,,,,,,,
1395,LGALS3,NP_001344607.1,,,,,,,,,,
1396,CD24,NP_001346013.1,,,,,,,,,,
1397,DHX9,NP_001348.2,Astyanax_mexicanus,XP_007258096.3,DHX9,Homo_sapiens,NP_001348.2,DHX9,0.0,1881.0,0.0,1881.0
1398,CDKN1C,NP_001349404.1,,,,,,,,,,
1399,CSNK2A1,NP_001349700.1,Astyanax_mexicanus,XP_007248383.1,CSNK2A4,Homo_sapiens,NP_001349700.1,CSNK2A1,9.960000000000001e-209,726.0,4.57e-209,726.0
1400,CSNK2A1,NP_001349700.1,Astyanax_mexicanus,XP_007249765.1,CSNK2A1,Homo_sapiens,NP_001349700.1,CSNK2A1,4.299999999999999e-199,694.0,1.96e-199,694.0
1401,CSNK2A1,NP_001349700.1,Astyanax_mexicanus,XP_007249766.1,CSNK2A1,Homo_sapiens,NP_001349700.1,CSNK2A1,4.299999999999999e-199,694.0,1.96e-199,694.0
1402,UPP1,NP_001349703.1,Astyanax_mexicanus,XP_007256572.3,UPP1,Homo_sapiens,NP_001349703.1,UPP1,8.21e-116,417.0,3.7800000000000004e-116,417.0
1403,PPARA,NP_001349802.1,Astyanax_mexicanus,XP_007231644.3,PPARAB,Homo_sapiens,NP_001349802.1,PPARA,6.84e-191,667.0,3.1499999999999996e-191,667.0
1404,SMARCB1,NP_001349806.1,Astyanax_mexicanus,XP_007252846.1,SMARCB1B,Homo_sapiens,NP_001349806.1,SMARCB1,1.2799999999999998e-197,689.0,6.48e-198,689.0
1405,SMARCB1,NP_001349806.1,Astyanax_mexicanus,XP_022532381.1,SMARCB1B,Homo_sapiens,NP_001349806.1,SMARCB1,1.99e-202,705.0,9.879999999999999e-203,705.0
1406,GDAP1,NP_001349860.1,,,,,,,,,,
1407,PBK,NP_001349969.1,Astyanax_mexicanus,XP_007255475.1,PBK,Homo_sapiens,NP_001349969.1,PBK,2.9099999999999998e-111,402.0,1.29e-111,402.0
1408,MTDH,NP_001350066.1,,,,,,,,,,
1409,REST,NP_001350382.1,,,,,,,,,,
1410,KCTD11,NP_001350571.1,Astyanax_mexicanus,XP_007256392.3,LOC103039342,Homo_sapiens,NP_001350571.1,KCTD11,1.02e-50,201.0,3.48e-51,201.0
1411,TINF2,NP_001350597.1,,,,,,,,,,
1412,MSR1,NP_001350673.1,,,,,,,,,,
1413,AXIN2,NP_001350742.1,,,,,,,,,,
1414,DUX4,NP_001350749.1,,,,,,,,,,
1415,ST3GAL5,NP_001350776.1,,,,,,,,,,
1416,TOPBP1,NP_001350818.1,Astyanax_mexicanus,XP_007258666.3,TOPBP1,Homo_sapiens,NP_001350818.1,TOPBP1,0.0,1336.0,0.0,1336.0
1417,TOPBP1,NP_001350818.1,Astyanax_mexicanus,XP_022522744.2,TOPBP1,Homo_sapiens,NP_001350818.1,TOPBP1,0.0,1336.0,0.0,1336.0
1418,FTO,NP_001350820.1,Astyanax_mexicanus,XP_049327373.1,FTO,Homo_sapiens,NP_001350820.1,FTO,2.93e-121,436.0,1.2e-121,436.0
1419,IRF8,NP_001350836.1,Astyanax_mexicanus,XP_007244056.1,IRF8,Homo_sapiens,NP_001350836.1,IRF8,3.2700000000000004e-129,462.0,1.5100000000000002e-129,462.0
1420,CD74,NP_001351012.1,,,,,,,,,,
1421,VDR,NP_001351014.1,Astyanax_mexicanus,XP_007240874.1,VDRA,Homo_sapiens,NP_001351014.1,VDR,3.25e-169,595.0,1.57e-169,595.0
1422,VDR,NP_001351014.1,Astyanax_mexicanus,XP_049335072.1,VDRB,Homo_sapiens,NP_001351014.1,VDR,1.5600000000000002e-160,566.0,8.44e-161,566.0
1423,VDR,NP_001351014.1,Astyanax_mexicanus,XP_049335073.1,VDRB,Homo_sapiens,NP_001351014.1,VDR,1.5600000000000002e-160,566.0,8.44e-161,566.0
1424,VDR,NP_001351014.1,Astyanax_mexicanus,XP_049335074.1,VDRB,Homo_sapiens,NP_001351014.1,VDR,1.5600000000000002e-160,566.0,8.44e-161,566.0
1425,VDR,NP_001351014.1,Astyanax_mexicanus,XP_049335075.1,VDRB,Homo_sapiens,NP_001351014.1,VDR,1.5600000000000002e-160,566.0,8.44e-161,566.0
1426,BAALC,NP_001351803.1,Astyanax_mexicanus,XP_007256715.1,BAALCB,Homo_sapiens,NP_001351803.1,BAALC,1.65e-14,79.7,7.57e-15,79.7
