,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
887,ATM,NP_001338763.1,Astyanax_pachon,KAG9278580.1,ATM,Homo_sapiens,NP_001338763.1,ATM,0.0,3193.0,0.0,3193.0
888,ASNS,NP_001339425.1,Astyanax_pachon,KAG9279601.1,ASNS,Homo_sapiens,NP_001339425.1,ASNS,2.82e-245,848.0,4.1e-246,848.0
889,ASNS,NP_001339425.1,Astyanax_pachon,KAG9279602.1,ASNS,Homo_sapiens,NP_001339425.1,ASNS,4.29e-244,844.0,6.55e-245,844.0
890,XAF1,NP_001340064.1,,,,,,,,,,
891,BCAS3,NP_001340073.1,Astyanax_pachon,KAG9265459.1,BCAS3,Homo_sapiens,NP_001340073.1,BCAS3,0.0,1384.0,0.0,1384.0
892,ST6GAL1,NP_001340845.1,Astyanax_pachon,KAG9265688.1,ST6GAL1,Homo_sapiens,NP_001340845.1,ST6GAL1,3.0800000000000003e-97,356.0,3.79e-98,356.0
893,KDM5C,NP_001340911.1,Astyanax_pachon,KAG9270354.1,KDM5C,Homo_sapiens,NP_001340911.1,KDM5C,0.0,1892.0,0.0,1892.0
894,FGFR1,NP_001341299.1,,,,,,,,,,
895,FHIT,NP_001341519.1,,,,,,,,,,
896,GSK3B,NP_001341525.1,,,,,,,,,,
897,MITF,NP_001341533.1,Astyanax_pachon,KAG9269944.1,MITF,Homo_sapiens,NP_001341533.1,MITF,9.54e-130,464.0,1.51e-130,464.0
898,OXTR,NP_001341585.1,Astyanax_pachon,KAG9277111.1,KAG9277111.1,Homo_sapiens,NP_001341585.1,OXTR,8.8e-134,477.0,1.37e-134,477.0
899,XPC,NP_001341658.1,Astyanax_pachon,KAG9270905.1,XPC,Homo_sapiens,NP_001341658.1,XPC,2.0499999999999998e-176,620.0,2.94e-177,620.0
900,PAWR,NP_001341661.1,Astyanax_pachon,KAG9280493.1,PAWR,Homo_sapiens,NP_001341661.1,PAWR,1.07e-54,214.0,1.77e-55,214.0
901,ZBTB16,NP_001341679.1,Astyanax_pachon,KAG9265632.1,ZBTB16A,Homo_sapiens,NP_001341679.1,ZBTB16,6.220000000000001e-161,568.0,9.55e-162,568.0
902,CASP3,NP_001341706.1,Astyanax_pachon,KAG9259687.1,CASP3,Homo_sapiens,NP_001341706.1,CASP3,1.24e-83,310.0,1.82e-84,310.0
903,CASP3,NP_001341706.1,Astyanax_pachon,KAG9272585.1,CASP3,Homo_sapiens,NP_001341706.1,CASP3,3.8200000000000003e-85,315.0,5.6900000000000006e-86,315.0
904,GCK,NP_001341729.1,Astyanax_pachon,KAG9270492.1,GCK,Homo_sapiens,NP_001341729.1,GCK,1.13e-217,756.0,1.65e-218,756.0
905,FGFR3,NP_001341739.1,,,,,,,,,,
906,SMAD1,NP_001341740.1,Astyanax_pachon,KAG9272517.1,KAG9272517.1,Homo_sapiens,NP_001341740.1,SMAD1,6.09e-234,810.0,9.33e-235,810.0
907,SMAD1,NP_001341740.1,Astyanax_pachon,KAG9275693.1,KAG9275693.1,Homo_sapiens,NP_001341740.1,SMAD1,3.0999999999999996e-234,811.0,4.6700000000000004e-235,811.0
908,NR3C2,NP_001341748.1,,,,,,,,,,
909,IRF1,NP_001341853.1,Astyanax_pachon,KAG9266208.1,IRF1,Homo_sapiens,NP_001341853.1,IRF1,1.08e-51,204.0,1.51e-52,204.0
910,FGF1,NP_001341887.1,,,,,,,,,,
911,DDR2,NP_001341911.1,Astyanax_pachon,KAG9277271.1,DDR2,Homo_sapiens,NP_001341911.1,DDR2,0.0,1309.0,0.0,1309.0
912,FGFR4,NP_001341913.1,Astyanax_pachon,KAG9265904.1,FGFR4,Homo_sapiens,NP_001341913.1,FGFR4,2.01e-288,992.0,2.6300000000000002e-289,992.0
913,DBP,NP_001343.2,,,,,,,,,,
914,LGALS3,NP_001344607.1,,,,,,,,,,
915,CD24,NP_001346013.1,,,,,,,,,,
916,DHX9,NP_001348.2,Astyanax_pachon,KAG9273827.1,DHX9,Homo_sapiens,NP_001348.2,DHX9,0.0,1881.0,0.0,1881.0
917,CDKN1C,NP_001349404.1,,,,,,,,,,
918,CSNK2A1,NP_001349700.1,Astyanax_pachon,KAG9260400.1,CSNK2A1,Homo_sapiens,NP_001349700.1,CSNK2A1,9.960000000000001e-209,726.0,1.52e-209,726.0
919,CSNK2A1,NP_001349700.1,Astyanax_pachon,KAG9276627.1,CSNK2A1,Homo_sapiens,NP_001349700.1,CSNK2A1,4.299999999999999e-199,694.0,6.52e-200,694.0
920,UPP1,NP_001349703.1,Astyanax_pachon,KAG9276064.1,UPP1,Homo_sapiens,NP_001349703.1,UPP1,2.05e-116,419.0,3.1400000000000003e-117,419.0
921,PPARA,NP_001349802.1,Astyanax_pachon,KAG9280829.1,PPARA,Homo_sapiens,NP_001349802.1,PPARA,6.84e-191,667.0,1.05e-191,667.0
922,SMARCB1,NP_001349806.1,Astyanax_pachon,KAG9266341.1,SMARCB1A,Homo_sapiens,NP_001349806.1,SMARCB1,1.6500000000000001e-195,682.0,2.75e-196,682.0
923,GDAP1,NP_001349860.1,,,,,,,,,,
924,PBK,NP_001349969.1,Astyanax_pachon,KAG9283079.1,PBK,Homo_sapiens,NP_001349969.1,PBK,2.9099999999999998e-111,402.0,4.27e-112,402.0
925,MTDH,NP_001350066.1,,,,,,,,,,
926,REST,NP_001350382.1,,,,,,,,,,
927,KCTD11,NP_001350571.1,,,,,,,,,,
928,TINF2,NP_001350597.1,,,,,,,,,,
929,MSR1,NP_001350673.1,,,,,,,,,,
930,AXIN2,NP_001350742.1,,,,,,,,,,
931,DUX4,NP_001350749.1,,,,,,,,,,
932,ST3GAL5,NP_001350776.1,,,,,,,,,,
933,TOPBP1,NP_001350818.1,Astyanax_pachon,KAG9283486.1,TOPBP1-A,Homo_sapiens,NP_001350818.1,TOPBP1,0.0,1338.0,0.0,1338.0
934,FTO,NP_001350820.1,Astyanax_pachon,KAG9260917.1,FTO,Homo_sapiens,NP_001350820.1,FTO,1.47e-121,437.0,1.9900000000000001e-122,437.0
935,IRF8,NP_001350836.1,Astyanax_pachon,KAG9272944.1,IRF8,Homo_sapiens,NP_001350836.1,IRF8,3.2700000000000004e-129,462.0,5.02e-130,462.0
936,CD74,NP_001351012.1,,,,,,,,,,
937,VDR,NP_001351014.1,Astyanax_pachon,KAG9269212.1,VDRA,Homo_sapiens,NP_001351014.1,VDR,3.25e-169,595.0,5.22e-170,595.0
938,BAALC,NP_001351803.1,Astyanax_pachon,KAG9282832.1,BAALC,Homo_sapiens,NP_001351803.1,BAALC,1.65e-14,79.7,2.51e-15,79.7
939,SMPD1,NP_001352064.1,,,,,,,,,,
940,NFIX,NP_001352831.1,,,,,,,,,,
941,MSL1,NP_001352848.1,Astyanax_pachon,KAG9267800.1,KAG9267800.1,Homo_sapiens,NP_001352848.1,MSL1,1.08e-89,331.0,1.9199999999999999e-90,331.0
942,PAX4,NP_001353040.1,Astyanax_pachon,KAG9280634.1,PAX4,Homo_sapiens,NP_001353040.1,PAX4,3.8200000000000004e-56,219.0,5.66e-57,219.0
943,DLG1,NP_001353148.1,,,,,,,,,,
944,KHSRP,NP_001353229.1,Astyanax_pachon,KAG9262677.1,KHSRP,Homo_sapiens,NP_001353229.1,KHSRP,8.27e-212,737.0,1.3e-212,737.0
945,MCM3,NP_001353304.1,,,,,,,,,,
946,SETDB1,NP_001353347.1,Astyanax_pachon,KAG9275857.1,SETDB1B,Homo_sapiens,NP_001353347.1,SETDB1,8.96e-297,1020.0,1.58e-297,1020.0
947,MECOM,NP_001353402.1,,,,,,,,,,
948,ATF7,NP_001353490.1,,,,,,,,,,
949,CALB1,NP_001353724.1,,,,,,,,,,
950,SFTPB,NP_001354210.1,,,,,,,,,,
951,MEF2B,NP_001354211.1,Astyanax_pachon,KAG9266593.1,MEF2B,Homo_sapiens,NP_001354211.1,MEF2B,3.54e-55,216.0,4.7500000000000005e-56,216.0
952,HAP1,NP_001354391.1,,,,,,,,,,
953,SOX6,NP_001354801.1,Astyanax_pachon,KAG9267169.1,SOX6,Homo_sapiens,NP_001354801.1,SOX6,6.58e-297,1020.0,9.6e-298,1020.0
954,ACHE,NP_001354848.1,Astyanax_pachon,KAG9274266.1,ACHE,Homo_sapiens,NP_001354848.1,ACHE,2.22e-225,782.0,3.6600000000000005e-226,782.0
955,TCF7L2,NP_001354872.1,Astyanax_pachon,KAG9267884.1,TCF7L2,Homo_sapiens,NP_001354872.1,TCF7L2,3.1099999999999997e-242,838.0,4.63e-243,838.0
956,SCARB1,NP_001354916.1,,,,,,,,,,
957,CRYAB,NP_001355174.1,Astyanax_pachon,KAG9281994.1,CRYAB,Homo_sapiens,NP_001355174.1,CRYAB,1.43e-58,226.0,2.22e-59,226.0
958,PAX6,NP_001355840.1,,,,,,,,,,
959,ACAN,NP_001356197.1,,,,,,,,,,
960,ETV4,NP_001356296.1,Astyanax_pachon,KAG9267819.1,ETV4,Homo_sapiens,NP_001356296.1,ETV4,2.82e-140,499.0,4.04e-141,499.0
961,ERCC1,NP_001356346.1,,,,,,,,,,
962,NFIB,NP_001356391.1,,,,,,,,,,
963,LMO4,NP_001356420.1,Astyanax_pachon,KAG9277772.1,LMO4,Homo_sapiens,NP_001356420.1,LMO4,2.49e-91,335.0,3.23e-92,335.0
964,IL32,NP_001356517.1,,,,,,,,,,
965,PCGF2,NP_001356543.1,,,,,,,,,,
966,ZMYND11,NP_001357045.1,,,,,,,,,,
967,CD163,NP_001357075.1,,,,,,,,,,
968,SYTL4,NP_001357098.1,Astyanax_pachon,KAG9272743.1,SYTL4,Homo_sapiens,NP_001357098.1,SYTL4,1.6100000000000001e-167,590.0,2.27e-168,590.0
969,RAP1A,NP_001357145.1,,,,,,,,,,
970,RFXANK,NP_001357167.1,,,,,,,,,,
971,MEN1,NP_001357191.2,,,,,,,,,,
972,SIRT3,NP_001357245.1,,,,,,,,,,
973,HMGB1,NP_001357269.1,Astyanax_pachon,KAG9263244.1,HMGB1,Homo_sapiens,NP_001357269.1,HMGB1,3.86e-71,268.0,6.21e-72,268.0
974,ETV1,NP_001357485.1,,,,,,,,,,
975,CD36,NP_001358003.1,Astyanax_pachon,KAG9280477.1,CD36,Homo_sapiens,NP_001358003.1,CD36,1.25e-143,510.0,1.9300000000000002e-144,510.0
976,HSP90AB1,NP_001358167.1,Astyanax_pachon,KAG9283136.1,HSP90AB1,Homo_sapiens,NP_001358167.1,HSP90AB1,0.0,1233.0,0.0,1233.0
977,GLI2,NP_001358200.1,Astyanax_pachon,KAG9271132.1,GLI2,Homo_sapiens,NP_001358200.1,GLI2,0.0,1163.0,0.0,1163.0
978,MMRN1,NP_001358332.1,,,,,,,,,,
979,PROM1,NP_001358337.1,,,,,,,,,,
980,CREB1,NP_001358355.1,Astyanax_pachon,KAG9262523.1,CREB1,Homo_sapiens,NP_001358355.1,CREB1,2.29e-135,482.0,3.74e-136,482.0
981,CREB1,NP_001358355.1,Astyanax_pachon,KAG9271194.1,CREB1,Homo_sapiens,NP_001358355.1,CREB1,3.55e-140,498.0,5.71e-141,498.0
982,MGAT5,NP_001358386.1,Astyanax_pachon,KAG9261042.1,MGAT5,Homo_sapiens,NP_001358386.1,MGAT5,0.0,1217.0,0.0,1217.0
983,GGPS1,NP_001358407.1,Astyanax_pachon,KAG9274825.1,GGPS1,Homo_sapiens,NP_001358407.1,GGPS1,1.7e-143,509.0,2.45e-144,509.0
984,IL1A,NP_001358483.1,,,,,,,,,,
985,CD1D,NP_001358691.1,,,,,,,,,,
986,APOA5,NP_001358833.1,,,,,,,,,,
987,GFI1B,NP_001358837.1,Astyanax_pachon,KAG9266328.1,GFI1B,Homo_sapiens,NP_001358837.1,GFI1B,8.2e-38,158.0,1.32e-38,158.0
988,CCL26,NP_001358867.1,Astyanax_pachon,KAG9272026.1,KAG9272026.1,Homo_sapiens,NP_001358867.1,CCL26,5.37e-12,70.5,7.72e-13,70.5
989,THY1,NP_001358979.1,Astyanax_pachon,KAG9265599.1,THY1,Homo_sapiens,NP_001358979.1,THY1,3.68e-06,52.0,4.38e-07,52.0
990,KCNN2,NP_001359162.1,Astyanax_pachon,KAG9263333.1,KCNN2,Homo_sapiens,NP_001359162.1,KCNN2,1.4200000000000001e-223,776.0,2.96e-224,776.0
991,KCNN2,NP_001359162.1,Astyanax_pachon,KAG9270160.1,KCNN3,Homo_sapiens,NP_001359162.1,KCNN2,7.580000000000001e-217,754.0,1.24e-217,754.0
992,IL12RB2,NP_001361188.1,Astyanax_pachon,KAG9277274.1,IL12RB2,Homo_sapiens,NP_001361188.1,IL12RB2,6.75e-58,226.0,1.1e-58,226.0
993,FHL2,NP_001361328.1,Astyanax_pachon,KAG9259430.1,FHL2,Homo_sapiens,NP_001361328.1,FHL2,6.95e-153,540.0,1.06e-153,540.0
994,FHL2,NP_001361328.1,Astyanax_pachon,KAG9271325.1,FHL2,Homo_sapiens,NP_001361328.1,FHL2,5.3e-158,557.0,8.11e-159,557.0
995,FHL2,NP_001361328.1,Astyanax_pachon,KAG9277668.1,FHL2,Homo_sapiens,NP_001361328.1,FHL2,3.48e-153,541.0,5.31e-154,541.0
996,CDKN1A,NP_001361439.1,Astyanax_pachon,KAG9260731.1,CDKN1A,Homo_sapiens,NP_001361439.1,CDKN1A,8.86e-10,63.9,1.41e-10,63.9
997,CDKN1A,NP_001361439.1,Astyanax_pachon,KAG9280387.1,CDKN1B,Homo_sapiens,NP_001361439.1,CDKN1A,3.97e-10,65.1,6.14e-11,65.1
998,THRB,NP_001361756.1,,,,,,,,,,
999,NDRG1,NP_001361775.1,Astyanax_pachon,KAG9279773.1,NDRG1,Homo_sapiens,NP_001361775.1,NDRG1,1.72e-139,496.0,2.64e-140,496.0
1000,CFI,NP_001362211.1,,,,,,,,,,
1001,ADIPOR2,NP_001362292.1,Astyanax_pachon,KAG9280198.1,ADIPOR2,Homo_sapiens,NP_001362292.1,ADIPOR2,2.01e-168,592.0,3.54e-169,592.0
1002,SPRY1,NP_001362339.1,Astyanax_pachon,KAG9263770.1,KAG9263770.1,Homo_sapiens,NP_001362339.1,SPRY1,1.8299999999999998e-90,333.0,2.5e-91,333.0
1003,TRRAP,NP_001362453.1,Astyanax_pachon,KAG9267683.1,TRRAP,Homo_sapiens,NP_001362453.1,TRRAP,0.0,6959.0,0.0,6959.0
1004,MAP2,NP_001362466.1,,,,,,,,,,
1005,NTRK3,NP_001362741.1,Astyanax_pachon,KAG9266978.1,NTRK3,Homo_sapiens,NP_001362741.1,NTRK3,0.0,1170.0,0.0,1170.0
1006,NTRK3,NP_001362741.1,Astyanax_pachon,KAG9272051.1,NTRK3,Homo_sapiens,NP_001362741.1,NTRK3,0.0,1144.0,0.0,1144.0
1007,ZNF24,NP_001362744.1,,,,,,,,,,
1008,FUBP1,NP_001362985.1,Astyanax_pachon,KAG9273721.1,FUBP1,Homo_sapiens,NP_001362985.1,FUBP1,6.79e-202,704.0,1.08e-202,704.0
1009,HESX1,NP_001362988.1,Astyanax_pachon,KAG9260197.1,HESX1,Homo_sapiens,NP_001362988.1,HESX1,6.4299999999999995e-34,144.0,1.14e-34,144.0
1010,PAK1,NP_001363217.1,,,,,,,,,,
1011,SNAP91,NP_001363669.1,,,,,,,,,,
1012,DENND4A,NP_001363848.1,Astyanax_pachon,KAG9273183.1,DENND4A,Homo_sapiens,NP_001363848.1,DENND4A,0.0,1794.0,0.0,1794.0
1013,AHRR,NP_001364168.1,Astyanax_pachon,KAG9278757.1,AHRR,Homo_sapiens,NP_001364168.1,AHRR,2.28e-104,380.0,3.88e-105,380.0
1014,PER3,NP_001364204.1,Astyanax_pachon,KAG9260254.1,KAG9260254.1,Homo_sapiens,NP_001364204.1,PER3,8.77e-194,678.0,1.3200000000000001e-194,678.0
1015,L3MBTL1,NP_001364235.1,,,,,,,,,,
1016,DOCK1,NP_001364473.1,Astyanax_pachon,KAG9267461.1,DOCK1,Homo_sapiens,NP_001364473.1,DOCK1,0.0,2974.0,0.0,2974.0
1017,EHF,NP_001364982.1,Astyanax_pachon,KAG9281081.1,EHF,Homo_sapiens,NP_001364982.1,EHF,1.62e-84,313.0,2.49e-85,313.0
1018,UMOD,NP_001365161.1,Astyanax_pachon,KAG9261265.1,UMOD,Homo_sapiens,NP_001365161.1,UMOD,8.97e-63,242.0,1.24e-63,242.0
1019,B4GALT1,NP_001365426.1,,,,,,,,,,
1020,ATP2C1,NP_001365440.1,Astyanax_pachon,KAG9283852.1,ATP2C1,Homo_sapiens,NP_001365440.1,ATP2C1,0.0,1476.0,0.0,1476.0
1021,XIAP,NP_001365519.1,Astyanax_pachon,KAG9272543.1,XIAP,Homo_sapiens,NP_001365519.1,XIAP,1.09e-102,374.0,1.77e-103,374.0
1022,FCGR1A,NP_001365733.1,Astyanax_pachon,KAG9278516.1,FCGR1,Homo_sapiens,NP_001365733.1,FCGR1A,5.81e-17,88.6,1.1e-17,88.6
1023,SOCS3,NP_001365861.1,Astyanax_pachon,KAG9264598.1,SOCS3,Homo_sapiens,NP_001365861.1,SOCS3,4.2e-62,238.0,6.98e-63,238.0
1024,SOCS3,NP_001365861.1,Astyanax_pachon,KAG9267911.1,SOCS3,Homo_sapiens,NP_001365861.1,SOCS3,4.44e-65,248.0,6.82e-66,248.0
1025,DNASE2,NP_001366.1,Astyanax_pachon,KAG9283693.1,DNASE2,Homo_sapiens,NP_001366.1,DNASE2,6.6300000000000005e-77,288.0,9.92e-78,288.0
1026,CSF2RA,NP_001366092.1,,,,,,,,,,
1027,ZNF423,NP_001366215.1,Astyanax_pachon,KAG9273163.1,ZNF423,Homo_sapiens,NP_001366215.1,ZNF423,0.0,1341.0,0.0,1341.0
1028,BRD4,NP_001366220.1,Astyanax_pachon,KAG9278999.1,BRD4,Homo_sapiens,NP_001366220.1,BRD4,2.16e-227,790.0,2.8699999999999997e-228,790.0
1029,KRT10,NP_001366295.1,,,,,,,,,,
1030,RFX5,NP_001366349.1,,,,,,,,,,
1031,COL18A1,NP_001366429.1,,,,,,,,,,
1032,BDKRB2,NP_001366621.1,Astyanax_pachon,KAG9268748.1,BDKRB2,Homo_sapiens,NP_001366621.1,BDKRB2,7.479999999999999e-84,311.0,1.2799999999999999e-84,311.0
1033,CR1,NP_001368780.1,,,,,,,,,,
1034,ACSL1,NP_001368819.1,,,,,,,,,,
1035,THBS2,NP_001368868.1,,,,,,,,,,
1036,UCP2,NP_001368879.1,,,,,,,,,,
1037,FSHB,NP_001369218.1,Astyanax_pachon,KAG9260878.1,CGBA,Homo_sapiens,NP_001369218.1,FSHB,1.4199999999999999e-25,116.0,2.13e-26,116.0
1038,TMEM71,NP_001369325.1,,,,,,,,,,
1039,AKT1,NP_001369359.1,Astyanax_pachon,KAG9268166.1,AKT1,Homo_sapiens,NP_001369359.1,AKT1,4.31e-251,867.0,6.69e-252,867.0
1040,ERO1A,NP_001369403.1,,,,,,,,,,
1041,TCERG1,NP_001369477.1,Astyanax_pachon,KAG9265477.1,TCERG1,Homo_sapiens,NP_001369477.1,TCERG1,1.07e-288,993.0,1.8300000000000002e-289,993.0
1042,STIM1,NP_001369497.1,,,,,,,,,,
1043,PMAIP1,NP_001369546.1,,,,,,,,,,
1044,FURIN,NP_001369549.1,Astyanax_pachon,KAG9266571.1,FURIN,Homo_sapiens,NP_001369549.1,FURIN,0.0,1038.0,0.0,1038.0
1045,FURIN,NP_001369549.1,Astyanax_pachon,KAG9281091.1,FURIN,Homo_sapiens,NP_001369549.1,FURIN,2.8e-290,998.0,4.0600000000000005e-291,998.0
1046,POR,NP_001369584.2,Astyanax_pachon,KAG9278546.1,POR,Homo_sapiens,NP_001369584.2,POR,0.0,1039.0,0.0,1039.0
1047,CRP,NP_001369632.1,,,,,,,,,,
1048,DES,NP_001369641.1,Astyanax_pachon,KAG9277654.1,DES,Homo_sapiens,NP_001369641.1,DES,6.890000000000001e-163,574.0,1.0300000000000001e-163,574.0
1049,TMPRSS2,NP_001369649.1,Astyanax_pachon,KAG9263113.1,TMPRSS2,Homo_sapiens,NP_001369649.1,TMPRSS2,1.88e-92,340.0,3.05e-93,340.0
1050,AGTR1,NP_001369665.1,,,,,,,,,,
1051,CTSL,NP_001369686.1,Astyanax_pachon,KAG9261742.1,CTSL,Homo_sapiens,NP_001369686.1,CTSL,5.0700000000000004e-129,461.0,7.67e-130,461.0
1052,CTSL,NP_001369686.1,Astyanax_pachon,KAG9281925.1,CTSL,Homo_sapiens,NP_001369686.1,CTSL,2.5400000000000002e-129,462.0,3.83e-130,462.0
1053,AGT,NP_001369746.2,Astyanax_pachon,KAG9275581.1,AGT,Homo_sapiens,NP_001369746.2,AGT,1.75e-39,164.0,2.79e-40,164.0
1054,DNMT1,NP_001370.1,Astyanax_pachon,KAG9278979.1,DNMT1,Homo_sapiens,NP_001370.1,DNMT1,0.0,1956.0,0.0,1956.0
1055,HFE,NP_001371093.1,Astyanax_pachon,KAG9281403.1,KAG9281403.1,Homo_sapiens,NP_001371093.1,HFE,2.26e-33,144.0,2.1399999999999997e-34,144.0
1056,IFNAR1,NP_001371427.1,,,,,,,,,,
1057,SERPINA3,NP_001371602.1,,,,,,,,,,
1058,MAP4,NP_001371610.1,,,,,,,,,,
1059,CTSB,NP_001371654.1,Astyanax_pachon,KAG9282543.1,CTSB,Homo_sapiens,NP_001371654.1,CTSB,5.1600000000000005e-132,471.0,7.62e-133,471.0
1060,STAT1,NP_001371813.1,,,,,,,,,,
1061,STAT3,NP_001371914.1,Astyanax_pachon,KAG9264255.1,STAT3,Homo_sapiens,NP_001371914.1,STAT3,0.0,1249.0,0.0,1249.0
1062,DAPK2,NP_001371926.1,,,,,,,,,,
1063,ZNF217,NP_001371963.1,Astyanax_pachon,KAG9269115.1,ZNF217,Homo_sapiens,NP_001371963.1,ZNF217,4.17e-114,413.0,6.87e-115,413.0
1064,DOK1,NP_001372.1,Astyanax_pachon,KAG9274393.1,DOK1,Homo_sapiens,NP_001372.1,DOK1,1.35e-77,291.0,1.66e-78,291.0
1065,STAT2,NP_001372039.1,,,,,,,,,,
1066,TYK2,NP_001372134.1,Astyanax_pachon,KAG9280110.1,TYK2,Homo_sapiens,NP_001372134.1,TYK2,0.0,1137.0,0.0,1137.0
1067,PTP4A1,NP_001372194.1,,,,,,,,,,
1068,KIT,NP_001372213.1,Astyanax_pachon,KAG9282763.1,KITA,Homo_sapiens,NP_001372213.1,KIT,1.4599999999999998e-246,853.0,2.23e-247,853.0
1069,TDRD1,NP_001372294.1,Astyanax_pachon,KAG9267905.1,TDRD1,Homo_sapiens,NP_001372294.1,TDRD1,1.2599999999999999e-170,601.0,1.93e-171,601.0
1070,IRF9,NP_001372329.1,,,,,,,,,,
1071,SAA2,NP_001372596.1,,,,,,,,,,
1072,TICAM1,NP_001372607.1,,,,,,,,,,
1073,RETN,NP_001372655.1,,,,,,,,,,
1074,CSN2,NP_001372660.1,,,,,,,,,,
1075,BDKRB1,NP_001372936.1,,,,,,,,,,
1076,ACE2,NP_001373188.1,Astyanax_pachon,KAG9261029.1,ACE2,Homo_sapiens,NP_001373188.1,ACE2,1.8499999999999998e-279,962.0,2.7599999999999997e-280,962.0
1077,CIC,NP_001373227.1,Astyanax_pachon,KAG9275974.1,KAG9275974.1,Homo_sapiens,NP_001373227.1,CIC,0.0,1034.0,0.0,1034.0
1078,SERPINC1,NP_001373232.1,Astyanax_pachon,KAG9266645.1,SERPINC1,Homo_sapiens,NP_001373232.1,SERPINC1,3.3e-138,492.0,5.26e-139,492.0
1079,ANGPT2,NP_001373264.1,,,,,,,,,,
1080,SERPINE1,NP_001373388.1,Astyanax_pachon,KAG9274257.1,SERPINE1,Homo_sapiens,NP_001373388.1,SERPINE1,1.3200000000000001e-88,327.0,2.14e-89,327.0
1081,ACAT1,NP_001373606.1,Astyanax_pachon,KAG9263112.1,ACAT1,Homo_sapiens,NP_001373606.1,ACAT1,8.61e-177,620.0,1.3700000000000001e-177,620.0
1082,FCER1A,NP_001374209.1,,,,,,,,,,
1083,SMARCA4,NP_001374212.1,Astyanax_pachon,KAG9264330.1,SMARCA4,Homo_sapiens,NP_001374212.1,SMARCA4,0.0,2208.0,0.0,2208.0
1084,SMARCA4,NP_001374212.1,Astyanax_pachon,KAG9277505.1,SMARCA4,Homo_sapiens,NP_001374212.1,SMARCA4,0.0,2218.0,0.0,2218.0
1085,GAS2,NP_001378862.1,Astyanax_pachon,KAG9281034.1,GAS2,Homo_sapiens,NP_001378862.1,GAS2,6e-130,464.0,9.52e-131,464.0
1086,MST1,NP_001380513.1,,,,,,,,,,
1087,POU2F2,NP_001380865.1,,,,,,,,,,
1088,CCAR2,NP_001380926.1,,,,,,,,,,
1089,FCGR2B,NP_001381406.1,,,,,,,,,,
1090,CCR6,NP_001381511.1,Astyanax_pachon,KAG9268819.1,CCR6,Homo_sapiens,NP_001381511.1,CCR6,8.600000000000001e-72,271.0,1.35e-72,271.0
1091,CCR6,NP_001381511.1,Astyanax_pachon,KAG9282924.1,CCR6,Homo_sapiens,NP_001381511.1,CCR6,3.7900000000000005e-71,269.0,5.4e-72,269.0
1092,ILF3,NP_001381738.1,Astyanax_pachon,KAG9264506.1,ILF3,Homo_sapiens,NP_001381738.1,ILF3,5.42e-246,851.0,8.200000000000001e-247,851.0
1093,EHMT2,NP_001382094.1,Astyanax_pachon,KAG9281379.1,EHMT2,Homo_sapiens,NP_001382094.1,EHMT2,1.78e-271,936.0,2.6500000000000003e-272,936.0
1094,IDO2,NP_001382135.1,Astyanax_pachon,KAG9270433.1,IDO2,Homo_sapiens,NP_001382135.1,IDO2,1.36e-119,430.0,2.01e-120,430.0
1095,PDGFA,NP_001382294.1,Astyanax_pachon,KAG9261137.1,PDGFA,Homo_sapiens,NP_001382294.1,PDGFA,9.82e-50,197.0,1.36e-50,197.0
1096,PLA2G2A,NP_001382392.1,,,,,,,,,,
1097,LPAR2,NP_001382589.1,,,,,,,,,,
1098,DICER1,NP_001382606.1,Astyanax_pachon,KAG9268913.1,DICER1,Homo_sapiens,NP_001382606.1,DICER1,0.0,2886.0,0.0,2886.0
1099,POLK,NP_001382826.1,Astyanax_pachon,KAG9261767.1,POLK,Homo_sapiens,NP_001382826.1,POLK,2.76e-190,666.0,3.95e-191,666.0
1100,DUSP4,NP_001385.1,Astyanax_pachon,KAG9265526.1,DUSP4,Homo_sapiens,NP_001385.1,DUSP4,2.5499999999999998e-138,492.0,4.22e-139,492.0
1101,ZNF382,NP_001385421.1,,,,,,,,,,
1102,DDB2,NP_001386804.1,Astyanax_pachon,KAG9273204.1,DDB2,Homo_sapiens,NP_001386804.1,DDB2,7.04e-107,388.0,9.28e-108,388.0
1103,MBD1,NP_001386890.1,,,,,,,,,,
1104,MEF2A,NP_001386957.1,Astyanax_pachon,KAG9273261.1,MEF2A,Homo_sapiens,NP_001386957.1,MEF2A,3.13e-184,645.0,5.1e-185,645.0
1105,DYRK1A,NP_001387.2,Astyanax_pachon,KAG9263649.1,DYRK1A,Homo_sapiens,NP_001387.2,DYRK1A,1.6199999999999999e-288,992.0,2.5e-289,992.0
1106,DYRK1A,NP_001387.2,Astyanax_pachon,KAG9265386.1,DYRK1A,Homo_sapiens,NP_001387.2,DYRK1A,3.6599999999999998e-295,1014.0,5.96e-296,1014.0
1107,KLF12,NP_001387080.1,,,,,,,,,,
1108,EDA,NP_001390.1,,,,,,,,,,
1109,RELA,NP_001391587.1,Astyanax_pachon,KAG9259909.1,KAG9259909.1,Homo_sapiens,NP_001391587.1,RELA,3.88e-122,439.0,5.2300000000000005e-123,439.0
