,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1365,RPL10AB,NP_648514.1,"[('KAG9270744.1', 'RPL10A')]",1366
1366,RPL13,NP_523530.1,"[('KAG9267147.1', 'RPL13')]",1367
1367,RPL13A,NP_649560.1,"[('KAG9268423.1', 'RPL13A')]",1368
1368,RPL14,NP_523975.1,"[('KAG9263832.1', 'RPL14')]",1369
1369,RPL27A,NP_476963.1,"[('KAG9272081.1', 'RPL27A')]",1370
1370,RPL28,NP_647791.2,"[('KAG9266053.1', 'RPL28')]",1371
1371,RPL29,NP_477203.1,"[('KAG9260440.1', 'RPL29')]",1372
1372,RPL3,NP_524316.1,"[('KAG9264076.1', 'RPL3')]",1373
1373,RPL35,NP_572243.1,"[('KAG9266041.1', 'RPL35')]",1374
1374,RPL38,NP_001036440.1,"[('KAG9267476.1', 'RPL38')]",1375
1375,RPL4,NP_524538.2,"[('KAG9273187.1', 'RPL4-B')]",1376
1376,RPL5,NP_001036387.1,"[('KAG9277732.1', 'RPL5'), ('KAG9278833.1', 'RPL5')]",1377
1377,RPLP0,NP_524211.1,"[('KAG9281722.1', 'RPLP0')]",1378
1378,RPLP0-LIKE,NP_610554.1,"[('KAG9260224.1', 'KAG9260224.1')]",1379
1379,RPLP2,NP_523764.1,"[('KAG9266492.1', 'RPLP2')]",1380
1380,RPN2,NP_001263057.1,"[('KAG9266919.1', 'PSMD1')]",1381
1381,RPN3,NP_477300.1,"[('KAG9279496.1', 'PSMD3')]",1382
1382,RPN9,NP_651177.1,"[('KAG9267078.1', 'PSMD13'), ('KAG9272074.1', 'PSMD13')]",1383
1383,RPS13,NP_476938.1,"[('KAG9267168.1', 'RPS13')]",1384
1384,RPS15AA,NP_524709.1,"[('KAG9263842.1', 'RPS15A')]",1385
1385,RPS16,NP_611685.1,"[('KAG9280491.1', 'RPS16')]",1386
1386,RPS18,NP_476964.1,"[('KAG9281447.1', 'RPS18')]",1387
1387,RPS20,NP_524421.1,"[('KAG9274046.1', 'RPS20')]",1388
1388,RPS23,NP_610939.2,"[('KAG9260200.1', 'RPS23')]",1389
1389,RPS25,NP_524315.2,"[('KAG9263118.1', 'RPS25')]",1390
1390,RPS27A,NP_476778.1,"[('KAG9259875.1', 'RPS27A')]",1391
1391,RPS28B,NP_572568.1,"[('KAG9278585.1', 'RPS28')]",1392
1392,RPS30,NP_650922.1,"[('KAG9282900.1', 'FAU')]",1393
1393,RPS3A,NP_524618.1,"[('KAG9259943.1', 'RPS3A')]",1394
1394,RPS5A,NP_523382.1,"[('KAG9281327.1', 'RPS5')]",1395
1395,RPS7,NP_651782.1,"[('KAG9282928.1', 'RPS7')]",1396
1396,RPS8,NP_651740.1,"[('KAG9264721.1', 'RPS8')]",1397
1397,RPS9,NP_524004.2,"[('KAG9276310.1', 'RPS9')]",1398
1398,RPT3,NP_572686.1,"[('KAG9283859.1', 'PSMC4')]",1399
1399,RRP40,NP_722725.1,"[('KAG9281202.1', 'EXOSC3')]",1400
1400,RRP46,NP_650001.2,"[('KAG9272810.1', 'EXOSC5')]",1401
1401,RRP6,NP_001097795.1,"[('KAG9270303.1', 'EXOSC10')]",1402
1402,RS1,NP_651970.1,"[('KAG9276957.1', 'DDX27')]",1403
1403,RSG7,NP_523380.2,"[('KAG9268100.1', 'RGS7'), ('KAG9268416.1', 'RGS7')]",1404
1404,RST,NP_525058.2,"[('KAG9263129.1', 'KIRREL3'), ('KAG9273357.1', 'KIRREL3')]",1405
1405,RT,NP_524025.2,"[('KAG9261871.1', 'POMT1')]",1406
1406,RTC1,NP_572919.1,"[('KAG9281668.1', 'RCL1')]",1407
1407,RTET,NP_524429.1,"[('KAG9261796.1', 'MFSD10')]",1408
1408,RTF1,NP_611665.1,"[('KAG9274920.1', 'KAG9274920.1')]",1409
1409,RUT,NP_001245672.1,"[('KAG9274651.1', 'ADCY1'), ('KAG9282677.1', 'ADCY1')]",1410
1410,S6K,NP_523941.2,"[('KAG9259635.1', 'RPS6KB2'), ('KAG9265370.1', 'RPS6KB1')]",1411
1411,SALM,NP_723670.2,"[('KAG9260924.1', 'SALL1')]",1412
1412,SAM-S,NP_524923.1,"[('KAG9261372.1', 'MAT2A'), ('KAG9263349.1', 'MAT2A'), ('KAG9267516.1', 'MAT1A'), ('KAG9275231.1', 'MAT1A')]",1413
1413,SANS,NP_610829.1,"[('KAG9264589.1', 'USH1G')]",1414
1414,SAP47,NP_001356918.1,"[('KAG9269218.1', 'SYAP1')]",1415
1415,SAR1,NP_732717.1,"[('KAG9266384.1', 'SAR1B'), ('KAG9267985.1', 'SAR1B')]",1416
1416,SARA,NP_524729.2,"[('KAG9278858.1', 'ZFYVE9')]",1417
1417,SAS10,NP_572215.1,"[('KAG9260790.1', 'UTP3')]",1418
1418,SAX,NP_001246193.1,"[('KAG9271672.1', 'ACVR1'), ('KAG9273771.1', 'ACVR1')]",1419
1419,SBF,NP_731633.2,"[('KAG9267138.1', 'SBF2'), ('KAG9280243.1', 'SBF1')]",1420
1420,SBR,NP_524660.1,"[('KAG9265851.1', 'NXF1'), ('KAG9272558.1', 'NXF1')]",1421
1421,SCAMP,NP_573023.2,"[('KAG9266089.1', 'SCAMP1')]",1422
1422,SCAP,NP_788277.1,"[('KAG9283824.1', 'SCAP')]",1423
1423,SCF,NP_477392.1,"[('KAG9264137.1', 'RCN1'), ('KAG9272988.1', 'CALUB')]",1424
1424,SCGDELTA,NP_525039.1,"[('KAG9265917.1', 'SGCD')]",1425
1425,SCHLANK,NP_652526.1,"[('KAG9260161.1', 'CERS5')]",1426
1426,SCM,NP_731385.1,"[('KAG9269214.1', 'SCML2')]",1427
1427,SCOX,NP_608884.1,"[('KAG9264362.1', 'KAG9264362.1')]",1428
1428,SCPX,NP_524715.2,"[('KAG9273691.1', 'SCP2')]",1429
1429,SCU,NP_523396.1,"[('KAG9269555.1', 'HSD17B10')]",1430
1430,SD,NP_001096989.1,"[('KAG9267124.1', 'TEAD1'), ('KAG9271973.1', 'TEAD1'), ('KAG9280823.1', 'TEAD4')]",1431
1431,SEC10,NP_651218.1,"[('KAG9268566.1', 'EXOC5')]",1432
1432,SEC15,NP_650942.1,"[('KAG9267617.1', 'EXOC6'), ('KAG9274283.1', 'EXOC6B')]",1433
1433,SEC22,NP_001259103.1,"[('KAG9270075.1', 'SEC22BB')]",1434
1434,SEC23,NP_001246932.1,"[('KAG9268644.1', 'SEC23A'), ('KAG9277856.1', 'SEC23A')]",1435
1435,SEC3,NP_648976.2,"[('KAG9282755.1', 'EXOC1')]",1436
1436,SEC61ALPHA,NP_609034.1,"[('KAG9277100.1', 'SEC61AL1')]",1437
1437,SEC61GAMMA,NP_608337.1,"[('KAG9283282.1', 'SEC61G')]",1438
1438,SEC63,NP_648111.1,"[('KAG9282489.1', 'KAG9282489.1')]",1439
1439,SEC71,NP_609675.2,"[('KAG9269571.1', 'ARFGEF2'), ('KAG9283288.1', 'ARFGEF1')]",1440
1440,SERT,NP_001369117.1,"[('KAG9261532.1', 'SLC6A4'), ('KAG9265096.1', 'SLC6A4')]",1441
1441,SESB,NP_727448.1,"[('KAG9259683.1', 'SLC25A4'), ('KAG9271108.1', 'SLC25A5'), ('KAG9272679.1', 'SLC25A5'), ('KAG9281584.1', 'SLC25A5')]",1442
1442,SESN,NP_001097437.1,"[('KAG9282498.1', 'SESN1')]",1443
1443,SET,NP_650438.2,"[('KAG9266216.1', 'SET'), ('KAG9269966.1', 'SET')]",1444
1444,SF2,NP_652611.1,"[('KAG9265253.1', 'SRSF1B'), ('KAG9265776.1', 'SRSF1')]",1445
1445,SFF,NP_001261901.1,"[('KAG9267420.1', 'BRSK2'), ('KAG9281137.1', 'BRSK2')]",1446
1446,SGG,NP_476714.1,"[('KAG9262430.1', 'GSK3B'), ('KAG9271691.1', 'GSK3B')]",1447
1447,SGL,NP_476980.1,"[('KAG9259928.1', 'UGDH')]",1448
1448,SH,NP_728120.1,"[('KAG9280398.1', 'KCNA1')]",1449
1449,SH3PX1,NP_648348.1,"[('KAG9261695.1', 'SNX18'), ('KAG9263285.1', 'SNX18'), ('KAG9280712.1', 'SNX33')]",1450
1450,SHAL,NP_001262055.1,"[('KAG9270025.1', 'KCND1'), ('KAG9270832.1', 'KCND3')]",1451
1451,SHAW,NP_001137782.1,"[('KAG9260869.1', 'KCNC1'), ('KAG9264166.1', 'KCNC1'), ('KAG9270771.1', 'KCNC4'), ('KAG9276202.1', 'KCNC1'), ('KAG9280500.1', 'KCNC2'), ('KAG9280802.1', 'KCNC1')]",1452
1452,SHC,NP_524683.2,"[('KAG9275877.1', 'SHC1')]",1453
1453,SHEP,NP_729054.3,"[('KAG9260456.1', 'RBMS2')]",1454
1454,SHI,NP_001259588.1,"[('KAG9261911.1', 'DNM1'), ('KAG9262849.1', 'DNM2'), ('KAG9279043.1', 'DNM2'), ('KAG9282705.1', 'DNM2')]",1455
1455,SHOT,NP_001137659.1,"[('KAG9275052.1', 'MACF1')]",1456
1456,SHRB,NP_610462.3,"[('KAG9259426.1', 'CHMP4B'), ('KAG9270334.1', 'CHMP4B'), ('KAG9277673.1', 'CHMP4B')]",1457
1457,SIF,NP_001097518.2,"[('KAG9263676.1', 'TIAM1')]",1458
1458,SIN1,NP_610963.1,"[('KAG9281915.1', 'MAPKAP1')]",1459
1459,SIN3A,NP_725187.1,"[('KAG9280709.1', 'SIN3A')]",1460
1460,SINA,NP_476725.1,"[('KAG9265898.1', 'SIAH2L'), ('KAG9273168.1', 'SIAH1')]",1461
1461,SIP1,NP_524725.2,"[('KAG9269540.1', 'TFIP11')]",1462
1462,SIRT2,NP_650880.3,"[('KAG9278576.1', 'SIRT2')]",1463
1463,SK,NP_001259253.1,"[('KAG9270160.1', 'KCNN3')]",1464
1464,SK1,NP_572717.1,"[('KAG9277446.1', 'SPHK1'), ('KAG9279248.1', 'SPHK1')]",1465
1465,SK2,NP_647762.3,"[('KAG9277446.1', 'SPHK1'), ('KAG9279248.1', 'SPHK1')]",1466
1466,SKD,NP_001262134.1,"[('KAG9263237.1', 'MED13'), ('KAG9265382.1', 'MED13B')]",1467
1467,SKI6,NP_609618.2,"[('KAG9274622.1', 'EXOSC4')]",1468
1468,SKPA,NP_477390.1,"[('KAG9266379.1', 'SKP1')]",1469
1469,SLGA,NP_523433.2,"[('KAG9266039.1', 'PRODH')]",1470
1470,SLH,NP_001137769.2,"[('KAG9268198.1', 'SCFD1')]",1471
1471,SLI,NP_001261017.1,"[('KAG9260001.1', 'KAG9260001.1'), ('KAG9260118.1', 'KAG9260118.1')]",1472
1472,SLIF,NP_649428.1,"[('KAG9263572.1', 'SLC7A1'), ('KAG9265007.1', 'SLC7A1'), ('KAG9265705.1', 'SLC7A3'), ('KAG9272635.1', 'SLC7A3'), ('KAG9281595.1', 'SLC7A2')]",1473
1473,SLIK,NP_001014549.1,"[('KAG9262421.1', 'SLK')]",1474
1474,SLIM,NP_523782.1,"[('KAG9280192.1', 'KLHDC10')]",1475
1475,SLMB,NP_001262802.1,"[('KAG9263145.1', 'FBXW11')]",1476
1476,SLO,NP_001262925.1,"[('KAG9275256.1', 'KCNMA1')]",1477
1477,SLPR,NP_572458.3,"[('KAG9272821.1', 'MAP3K10')]",1478
1478,SMC1,NP_651211.2,"[('KAG9269735.1', 'SMC1A'), ('KAG9269895.1', 'SMC1A')]",1479
1479,SMG,NP_523987.1,"[('KAG9268936.1', 'KAG9268936.1')]",1480
1480,SMG6,NP_651321.1,"[('KAG9263733.1', 'SMG6')]",1481
1481,SMID,NP_523959.2,"[('KAG9260084.1', 'NVL')]",1482
1482,SN,NP_727226.1,"[('KAG9264594.1', 'FSCN1'), ('KAG9279942.1', 'FSCN1')]",1483
1483,SNAP24,NP_524298.1,"[('KAG9265110.1', 'SNAP25B'), ('KAG9268978.1', 'SNAP25B')]",1484
1484,SNAP25,NP_001036641.1,"[('KAG9265110.1', 'SNAP25B'), ('KAG9268978.1', 'SNAP25B')]",1485
1485,SNO,NP_511144.2,"[('KAG9262992.1', 'KAG9262992.1')]",1486
1486,SNPF-R,NP_524176.1,"[('KAG9263402.1', 'PRLHR'), ('KAG9270405.1', 'PRLHR')]",1487
1487,SNS,NP_001036532.1,"[('KAG9264674.1', 'NPHS1')]",1488
1488,SNX6,NP_609199.1,"[('KAG9268639.1', 'SNX6')]",1489
1489,SNZ,NP_572421.1,"[('KAG9272588.1', 'SNX25')]",1490
1490,SOG,NP_476736.1,"[('KAG9265316.1', 'CHD')]",1491
1491,SOS,NP_476597.2,"[('KAG9267057.1', 'KAG9267057.1'), ('KAG9274987.1', 'KAG9274987.1')]",1492
1492,SP7,NP_649734.2,"[('KAG9272669.1', 'F9')]",1493
1493,SPASE22-23,NP_651234.1,"[('KAG9275722.1', 'SPCS3')]",1494
1494,SPASE25,NP_572723.1,"[('KAG9265057.1', 'SPCS2')]",1495
1495,SPDS,NP_731384.1,"[('KAG9269734.1', 'SRM')]",1496
1496,SPEC2,NP_730968.1,"[('KAG9263492.1', 'CDC42SE2')]",1497
1497,SPICT,NP_001260421.1,"[('KAG9272768.1', 'NIPA2'), ('KAG9277234.1', 'NIPA2')]",1498
1498,SPIN,NP_725530.1,"[('KAG9264438.1', 'KAG9264438.1')]",1499
1499,SPIR,NP_724254.1,"[('KAG9279699.1', 'KAG9279699.1'), ('KAG9283806.1', 'KAG9283806.1')]",1500
1500,SPLY,NP_652032.1,"[('KAG9275418.1', 'SGPL1')]",1501
1501,SPOCK,NP_730742.1,"[('KAG9283852.1', 'ATP2C1')]",1502
1502,SPP,NP_523444.1,"[('KAG9269840.1', 'HM13')]",1503
1503,SPRED,NP_001260979.1,"[('KAG9268768.1', 'SPRED1'), ('KAG9275077.1', 'SPRED2')]",1504
1504,SPT-I,NP_610842.1,"[('KAG9263493.1', 'SPTLC1')]",1505
1505,SPT4,NP_610802.1,"[('KAG9281711.1', 'SUPT4H1')]",1506
1506,SPT6,NP_651962.2,"[('KAG9265679.1', 'SUPT6H')]",1507
1507,SPTR,NP_727265.1,"[('KAG9281892.1', 'SPR')]",1508
1508,SPX,NP_511058.1,"[('KAG9279508.1', 'SF3B4')]",1509
1509,SQD,NP_652209.1,"[('KAG9263486.1', 'HNRNPDL'), ('KAG9263487.1', 'HNRNPD')]",1510
1510,SQH,NP_511057.1,"[('KAG9269254.1', 'MYL9'), ('KAG9273881.1', 'MYL12A'), ('KAG9274059.1', 'MYL12A'), ('KAG9277077.1', 'MYL9')]",1511
1511,SRA,NP_524378.1,"[('KAG9262155.1', 'RCAN1'), ('KAG9271121.1', 'RCAN1')]",1512
1512,SRC42A,NP_001400983.1,"[('KAG9268925.1', 'FYNA'), ('KAG9269122.1', 'SRC'), ('KAG9274001.1', 'YES1'), ('KAG9282262.1', 'FRK')]",1513
1513,SRP54K,NP_523931.1,"[('KAG9268643.1', 'SRP54')]",1514
1514,SRP68,NP_648273.1,"[('KAG9277455.1', 'SRP68')]",1515
1515,SRPK,NP_001369087.1,"[('KAG9260547.1', 'SRPK1'), ('KAG9270064.1', 'SRPK3')]",1516
1516,SRPRBETA,NP_788485.1,"[('KAG9278505.1', 'SRPRB')]",1517
1517,SSADH,NP_651408.1,"[('KAG9276144.1', 'ALDH5A1')]",1518
1518,SSDP,NP_001262698.1,"[('KAG9273768.1', 'SSBP2')]",1519
1519,SSL1,NP_649427.1,"[('KAG9261476.1', 'GTF2H2')]",1520
1520,STAI,NP_723156.1,"[('KAG9268973.1', 'STMN4')]",1521
1521,STAM,NP_477448.1,"[('KAG9271137.1', 'STAM2')]",1522
1522,STAN,NP_001260871.1,"[('KAG9260724.1', 'CELSR2'), ('KAG9272416.1', 'CELSR1'), ('KAG9280416.1', 'CELSR1')]",1523
1523,STAT92E,NP_732516.2,"[('KAG9264254.1', 'STAT5B'), ('KAG9267555.1', 'STAT5B')]",1524
1524,STAU,NP_001163185.1,"[('KAG9277005.1', 'KAG9277005.1')]",1525
1525,STCK,NP_731241.1,"[('KAG9266476.1', 'LIMS1'), ('KAG9271315.1', 'LIMS1')]",1526
1526,STEP,NP_610120.1,"[('KAG9263884.1', 'CYTH4'), ('KAG9264599.1', 'CYTH1'), ('KAG9277521.1', 'CYTH1')]",1527
1527,STET,NP_788450.1,"[('KAG9277401.1', 'RHBDL3')]",1528
1528,STJ,NP_001246304.1,"[('KAG9270203.1', 'CACNA2D3'), ('KAG9272372.1', 'CACNA2D4')]",1529
1529,STMA,NP_724710.1,"[('KAG9268470.1', 'KAG9268470.1')]",1530
1530,SU(DX),NP_476753.1,"[('KAG9276719.1', 'WWP1')]",1531
1531,SU(FU),NP_536750.2,"[('KAG9275156.1', 'KAG9275156.1')]",1532
1532,SU(H),NP_476868.1,"[('KAG9259712.1', 'RBPJ')]",1533
1533,SU(VAR)2-10,NP_001188888.1,"[('KAG9261681.1', 'PIAS2'), ('KAG9273197.1', 'PIAS1')]",1534
1534,SU(VAR)3-9,NP_524357.2,"[('KAG9270732.1', 'SUV39H1A'), ('KAG9270797.1', 'SUV39H1')]",1535
1535,SU(Z)12,NP_730465.1,"[('KAG9263992.1', 'SUZ12A'), ('KAG9277408.1', 'SUZ12B')]",1536
1536,SULF1,NP_524987.1,"[('KAG9260463.1', 'SULF2'), ('KAG9269485.1', 'SULF2')]",1537
1537,SURF4,NP_477222.1,"[('KAG9261914.1', 'SURF4'), ('KAG9281631.1', 'SURF4')]",1538
1538,SVP,NP_001369011.1,"[('KAG9280449.1', 'NR2C1-B')]",1539
1539,SVR,NP_726675.3,"[('KAG9265183.1', 'CPD')]",1540
1540,SW,NP_477072.1,"[('KAG9271454.1', 'DYNC1I2A'), ('KAG9275961.1', 'DYNC1I1'), ('KAG9277817.1', 'DYNC1I2')]",1541
1541,SWM,NP_001260586.1,"[('KAG9277809.1', 'RBM26')]",1542
1542,SWS,NP_727224.2,"[('KAG9261956.1', 'PNPLA7'), ('KAG9262479.1', 'PNPLA6'), ('KAG9266224.1', 'PNPLA7')]",1543
1543,SXC,NP_523620.1,"[('KAG9271864.1', 'OGT')]",1544
1544,SYD,NP_001261549.1,"[('KAG9267773.1', 'SPAG9')]",1545
1545,SYM,NP_649580.1,"[('KAG9282063.1', 'SYMPK')]",1546
1546,SYN1,NP_730686.3,"[('KAG9272093.1', 'SNTB2'), ('KAG9276071.1', 'SNTB1')]",1547
1547,SYN2,NP_788381.1,"[('KAG9275788.1', 'SNTG1')]",1548
1548,SYNJ,NP_569729.1,"[('KAG9263692.1', 'SYNJ1')]",1549
1549,SYT1,NP_722838.1,"[('KAG9280494.1', 'SYT1')]",1550
1550,SYT4,NP_477464.1,"[('KAG9276643.1', 'SYT11'), ('KAG9279563.1', 'SYT11')]",1551
1551,SYX1A,NP_001189276.1,"[('KAG9279482.1', 'STX1B')]",1552
1552,SYX5,NP_599132.2,"[('KAG9272551.1', 'STX5')]",1553
1553,SYX6,NP_995814.1,"[('KAG9266625.1', 'STX6')]",1554
1554,TAF1,NP_001246952.1,"[('KAG9282239.1', 'TAF1')]",1555
1555,TAF11,NP_723484.1,"[('KAG9269929.1', 'TAF11')]",1556
1556,TAF2,NP_729571.1,"[('KAG9276179.1', 'TAF2')]",1557
1557,TAF4,NP_001137958.1,"[('KAG9269909.1', 'TAF4')]",1558
1558,TAF6,NP_524161.2,"[('KAG9274142.1', 'TAF6L')]",1559
1559,TAK1,NP_524080.1,"[('KAG9282417.1', 'MAP3K7')]",1560
1560,TANGO11,NP_726111.1,"[('KAG9278815.1', 'MFFB')]",1561
1561,TANGO4,NP_572778.1,"[('KAG9259846.1', 'PLRG1')]",1562
1562,TANGO9,NP_650136.1,"[('KAG9283022.1', 'SLC35F6')]",1563
1563,TAPDELTA,NP_610679.1,"[('KAG9269559.1', 'SSR4')]",1564
1564,TASK6,NP_001262539.1,"[('KAG9281352.1', 'KCNK9')]",1565
1565,TAZ,NP_477432.3,"[('KAG9269845.1', 'TAZ')]",1566
1566,TBH,NP_788884.1,"[('KAG9263268.1', 'DBH')]",1567
1567,TBPH,NP_477400.1,"[('KAG9269727.1', 'TARDBP'), ('KAG9276997.1', 'TARDBP')]",1568
1568,TEN-M,NP_001262211.1,"[('KAG9265027.1', 'TENM4'), ('KAG9265833.1', 'TENM2'), ('KAG9272598.1', 'TENM2'), ('KAG9275725.1', 'TENM3')]",1569
1569,TER94,NP_477369.1,"[('KAG9261678.1', 'VCP'), ('KAG9262720.1', 'VCP')]",1570
1570,TFAM,NP_524415.1,"[('KAG9267303.1', 'TFAM')]",1571
1571,TFIIEBETA,NP_523923.1,"[('KAG9259921.1', 'GTF2E2')]",1572
1572,TGO,NP_731308.1,"[('KAG9276351.1', 'ARNT')]",1573
1573,TGT,NP_608585.1,"[('KAG9279042.1', 'QTRT1')]",1574
1574,TH1,NP_573123.1,"[('KAG9259423.1', 'NELFCD'), ('KAG9277677.1', 'NELFCD')]",1575
1575,THO2,NP_722763.1,"[('KAG9271877.1', 'THOC2')]",1576
1576,THOC6,NP_648557.1,"[('KAG9264128.1', 'KAG9264128.1')]",1577
1577,THOR,NP_477295.1,"[('KAG9265549.1', 'EIF4EBP2'), ('KAG9272274.1', 'EIF4EBP3L'), ('KAG9275353.1', 'EIF4EBP2')]",1578
1578,TILB,NP_608460.1,"[('KAG9278270.1', 'KAG9278270.1')]",1579
1579,TIMEOUT,NP_524341.3,"[('KAG9260364.1', 'KAG9260364.1')]",1580
1580,TIMP,NP_731461.1,"[('KAG9267867.1', 'TIMP2')]",1581
1581,TKO,NP_525050.1,"[('KAG9265662.1', 'MRPS12')]",1582
1582,TKV,NP_787989.1,"[('KAG9263056.1', 'BMPR1B'), ('KAG9275548.1', 'BMPR1A')]",1583
1583,TLL,NP_524596.1,"[('KAG9282493.1', 'NR2E1')]",1584
1584,TM9SF4,NP_609669.1,"[('KAG9269505.1', 'TM9SF4')]",1585
1585,TMHS,NP_647674.1,"[('KAG9273566.1', 'LHFPL3'), ('KAG9277062.1', 'LHFPL4')]",1586
1586,TMOD,NP_001247372.1,"[('KAG9276592.1', 'TMOD4')]",1587
1587,TOB,NP_996483.2,"[('KAG9267772.1', 'TOB1')]",1588
1588,TOBI,NP_651391.1,"[('KAG9261847.1', 'MYORG')]",1589
1589,TOK,NP_476879.1,"[('KAG9259816.1', 'TLL1'), ('KAG9263397.1', 'BMP1'), ('KAG9270445.1', 'BMP1')]",1590
1590,TOM20,NP_649169.3,"[('KAG9266996.1', 'KAG9266996.1'), ('KAG9274823.1', 'KAG9274823.1')]",1591
1591,TOM40,NP_652003.2,"[('KAG9275946.1', 'KAG9275946.1'), ('KAG9279444.1', 'KAG9279444.1')]",1592
1592,TOM7,NP_610433.1,"[('KAG9278965.1', 'KAG9278965.1')]",1593
1593,TOMOSYN,NP_001162735.1,"[('KAG9268686.1', 'STXBP5'), ('KAG9271182.1', 'STXBP5L')]",1594
1594,TOP1,NP_511161.2,"[('KAG9269888.1', 'TOP1')]",1595
1595,TOP2,NP_476760.1,"[('KAG9267590.1', 'TOP2A'), ('KAG9278912.1', 'TOP2B')]",1596
1596,TOP3ALPHA,NP_523602.2,"[('KAG9279931.1', 'TOP3A')]",1597
1597,TOY,NP_001368990.1,"[('KAG9271990.1', 'PAX6A')]",1598
1598,TPC1,NP_650034.1,"[('KAG9279209.1', 'SLC25A19')]",1599
1599,TPI,NP_788764.1,"[('KAG9276000.1', 'TPI1B'), ('KAG9279355.1', 'TPI1A')]",1600
1600,TPNC73F,NP_524122.2,"[('KAG9276899.1', 'KAG9276899.1')]",1601
1601,TPPII,NP_725252.1,"[('KAG9262190.1', 'TPP2')]",1602
1602,TRAF4,NP_001097080.2,"[('KAG9265262.1', 'TRAF4')]",1603
1603,TRAM,NP_726710.1,"[('KAG9283230.1', 'TRAM1L1')]",1604
1604,TRBD,NP_649931.1,"[('KAG9267545.1', 'ZRANB1'), ('KAG9268633.1', 'ZRANB1B')]",1605
1605,TRBL,NP_524672.1,"[('KAG9260490.1', 'KAG9260490.1'), ('KAG9279695.1', 'KAG9279695.1'), ('KAG9282868.1', 'KAG9282868.1')]",1606
1606,TRC,NP_524170.2,"[('KAG9260749.1', 'STK38'), ('KAG9270791.1', 'STK38'), ('KAG9280139.1', 'STK38L')]",1607
1607,TRE1,NP_524792.1,"[('KAG9259738.1', 'MTNR1AA'), ('KAG9263664.1', 'MTNR1BB')]",1608
1608,TRIM9,NP_001188786.1,"[('KAG9275478.1', 'TRIM9'), ('KAG9282384.1', 'TRIM9')]",1609
1609,TRIO,NP_651960.2,"[('KAG9271440.1', 'KALRN'), ('KAG9277557.1', 'KALRN')]",1610
1610,TRP1,NP_477008.1,"[('KAG9273922.1', 'SEC62')]",1611
1611,TRPGAMMA,NP_001137830.2,"[('KAG9262113.1', 'TRPC5'), ('KAG9263682.1', 'TRPC4'), ('KAG9264630.1', 'TRPC4')]",1612
1612,TRPM,NP_001137672.2,"[('KAG9261512.1', 'TRPM3'), ('KAG9281001.1', 'TRPM1')]",1613
1613,TRSN,NP_610591.1,"[('KAG9271433.1', 'TSN')]",1614
1614,TS,NP_477367.1,"[('KAG9274070.1', 'TYMS')]",1615
1615,TSF2,NP_524044.1,"[('KAG9278863.1', 'TF2')]",1616
1616,TSG101,NP_524120.1,"[('KAG9260820.1', 'TSG101'), ('KAG9281139.1', 'TSG101')]",1617
1617,TSP,NP_001137802.1,"[('KAG9276658.1', 'THBS3A')]",1618
1618,TSP29FA,NP_523515.1,"[('KAG9269811.1', 'CD63')]",1619
1619,TSP29FB,NP_523516.1,"[('KAG9261177.1', 'TSPAN7')]",1620
1620,TSP47F,NP_725044.1,"[('KAG9269811.1', 'CD63'), ('KAG9280883.1', 'CD151')]",1621
1621,TSP5D,NP_001259266.1,"[('KAG9273069.1', 'TSPAN9')]",1622
1622,TSP66E,NP_523985.1,"[('KAG9267162.1', 'CD82'), ('KAG9267163.1', 'TSPAN18')]",1623
1623,TSP96F,NP_001262976.1,"[('KAG9273562.1', 'TSPAN18')]",1624
1624,TSR,NP_477034.1,"[('KAG9268640.1', 'CFL2'), ('KAG9274811.1', 'CFL2')]",1625
1625,TTV,NP_001356963.1,"[('KAG9279896.1', 'EXT1B'), ('KAG9279903.1', 'EXT1C'), ('KAG9283741.1', 'EXT1A')]",1626
1626,TUDOR-SN,NP_612021.1,"[('KAG9280635.1', 'SND1')]",1627
1627,TUN,NP_611061.1,"[('KAG9279771.1', 'WDYHV1')]",1628
1628,TUP,NP_476775.1,"[('KAG9261690.1', 'ISL1')]",1629
1629,TUTL,NP_001260019.1,"[('KAG9265403.1', 'KAG9265403.1'), ('KAG9265638.1', 'KAG9265638.1')]",1630
1630,TW,NP_569858.1,"[('KAG9268128.1', 'POMT2')]",1631
1631,TWE,NP_476633.1,"[('KAG9275203.1', 'CDC25A')]",1632
1632,TWF,NP_650338.1,"[('KAG9280620.1', 'TWF1'), ('KAG9280870.1', 'TWF1')]",1633
1633,TWIN,NP_732964.1,"[('KAG9261718.1', 'CNOT6L'), ('KAG9265821.1', 'CNOT6'), ('KAG9272253.1', 'CNOT6')]",1634
1634,TWR,NP_649676.1,"[('KAG9273292.1', 'SEC11A'), ('KAG9273293.1', 'SEC11A')]",1635
1635,TWS,NP_476880.1,"[('KAG9263302.1', 'PPP2R2A'), ('KAG9267447.1', 'PPP2R2D')]",1636
1636,TXL,NP_523938.2,"[('KAG9266116.1', 'TXNL1')]",1637
1637,U2A,NP_610315.1,"[('KAG9266519.1', 'SNRPA1')]",1638
1638,U2AF50,NP_476891.1,"[('KAG9276018.1', 'U2AF2'), ('KAG9279417.1', 'U2AF2')]",1639
1639,U3-55K,NP_001014529.1,"[('KAG9260650.1', 'RRP9')]",1640
1640,UBA1,NP_477310.2,"[('KAG9269620.1', 'UBA1')]",1641
