,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
1031,MTTP,NP_001156929.1,Astyanax_pachon,KAG9259723.1,MTTP,Mus_musculus,NP_001156929.1,MTTP,5.07e-272,937.0,1.0700000000000001e-272,937.0
1032,MUC1,NP_038633.1,,,,,,,,,,
1033,MUC2,NP_076055.4,,,,,,,,,,
1034,MUC5AC,XP_006508562.1,,,,,,,,,,
1035,MVK,XP_006530246.1,Astyanax_pachon,KAG9261540.1,MVK,Mus_musculus,XP_006530246.1,MVK,1.26e-114,413.0,2.64e-115,413.0
1036,MXD1,NP_001397005.1,Astyanax_pachon,KAG9262057.1,MXD1,Mus_musculus,NP_001397005.1,MXD1,1.28e-67,256.0,2.68e-68,256.0
1037,MXI1,NP_001008542.2,Astyanax_pachon,KAG9261139.1,MXI1,Mus_musculus,NP_001008542.2,MXI1,5.07e-66,251.0,1.12e-66,251.0
1038,MYB,NP_034978.3,Astyanax_pachon,KAG9269798.1,MYB,Mus_musculus,NP_034978.3,MYB,1.67e-172,606.0,3.28e-173,606.0
1039,MYBL1,XP_006495524.1,,,,,,,,,,
1040,MYBL2,XP_006498936.1,Astyanax_pachon,KAG9260296.1,MYBL2,Mus_musculus,XP_006498936.1,MYBL2,3.55e-157,555.0,8.63e-158,555.0
1041,MYD88,NP_034981.1,Astyanax_pachon,KAG9283297.1,MYD88,Mus_musculus,NP_034981.1,MYD88,1.32e-94,346.0,2.83e-95,346.0
1042,MYEF2,XP_030104088.1,Astyanax_pachon,KAG9273481.1,MYEF2,Mus_musculus,XP_030104088.1,MYEF2,1.83e-170,599.0,3.63e-171,599.0
1043,MYF5,XP_006513382.1,Astyanax_pachon,KAG9280489.1,MYF-5,Mus_musculus,XP_006513382.1,MYF5,1.4299999999999998e-61,236.0,3.17e-62,236.0
1044,MYF6,NP_032683.1,Astyanax_pachon,KAG9280490.1,MYF6,Mus_musculus,NP_032683.1,MYF6,1.53e-55,216.0,3.1500000000000003e-56,216.0
1045,MYH7B,NP_001078847.1,,,,,,,,,,
1046,MYL1,XP_036018509.1,Astyanax_pachon,KAG9271736.1,MYL1,Mus_musculus,XP_036018509.1,MYL1,9.2e-61,233.0,1.87e-61,233.0
1047,MYL2,NP_034991.3,Astyanax_pachon,KAG9270619.1,MYL2,Mus_musculus,NP_034991.3,MYL2,5.47e-74,277.0,9.37e-75,277.0
1048,MYL2,NP_034991.3,Astyanax_pachon,KAG9281670.1,MYL2,Mus_musculus,NP_034991.3,MYL2,3.57e-78,291.0,5.720000000000001e-79,291.0
1049,MYL6,NP_034990.1,Astyanax_pachon,KAG9269741.1,MYL6,Mus_musculus,NP_034990.1,MYL6,1.52e-68,259.0,2.2299999999999998e-69,259.0
1050,MYL6,NP_034990.1,Astyanax_pachon,KAG9277186.1,MYL6,Mus_musculus,NP_034990.1,MYL6,1.7800000000000002e-70,265.0,3.49e-71,265.0
1051,MYL9,NP_742116.1,Astyanax_pachon,KAG9269254.1,MYL9,Mus_musculus,NP_742116.1,MYL9,1.69e-88,325.0,3.4499999999999995e-89,325.0
1052,MYL9,NP_742116.1,Astyanax_pachon,KAG9273881.1,MYL12A,Mus_musculus,NP_742116.1,MYL9,2.31e-89,328.0,4.31e-90,328.0
1053,MYL9,NP_742116.1,Astyanax_pachon,KAG9274059.1,MYL12A,Mus_musculus,NP_742116.1,MYL9,1.34e-87,322.0,2.76e-88,322.0
1054,MYL9,NP_742116.1,Astyanax_pachon,KAG9277077.1,MYL9,Mus_musculus,NP_742116.1,MYL9,1.0499999999999999e-89,329.0,2.16e-90,329.0
1055,MYLK3,XP_006530888.1,,,,,,,,,,
1056,MYO6,NP_001395181.1,Astyanax_pachon,KAG9268494.1,MYO6,Mus_musculus,NP_001395181.1,MYO6,0.0,1956.0,0.0,1956.0
1057,MYO6,NP_001395181.1,Astyanax_pachon,KAG9282452.1,MYO6,Mus_musculus,NP_001395181.1,MYO6,0.0,1994.0,0.0,1994.0
1058,MYOD1,NP_034996.2,Astyanax_pachon,KAG9281115.1,MYOD1,Mus_musculus,NP_034996.2,MYOD1,2.26e-78,292.0,5.480000000000001e-79,292.0
1059,MYOG,NP_112466.1,Astyanax_pachon,KAG9260512.1,MYOG,Mus_musculus,NP_112466.1,MYOG,8.34e-50,197.0,1.53e-50,197.0
1060,MYOM2,NP_001401117.1,Astyanax_pachon,KAG9266562.1,MYOM2,Mus_musculus,NP_001401117.1,MYOM2,0.0,1461.0,0.0,1461.0
1061,MYOM2,NP_001401117.1,Astyanax_pachon,KAG9274845.1,MYOM2,Mus_musculus,NP_001401117.1,MYOM2,0.0,1507.0,0.0,1507.0
1062,MYOM3,NP_001078978.1,Astyanax_pachon,KAG9283793.1,MYOM3,Mus_musculus,NP_001078978.1,MYOM3,0.0,1188.0,0.0,1188.0
1063,MYOZ2,NP_067478.1,Astyanax_pachon,KAG9259991.1,MYOZ2,Mus_musculus,NP_067478.1,MYOZ2,3.64e-68,258.0,7.81e-69,258.0
1064,MZF1,XP_006539529.1,,,,,,,,,,
1065,NAB1,NP_001407276.1,Astyanax_pachon,KAG9271710.1,NAB1,Mus_musculus,NP_001407276.1,NAB1,1.11e-143,510.0,1.98e-144,510.0
1066,NAB2,NP_001116367.1,,,,,,,,,,
1067,NACC1,XP_036010137.1,,,,,,,,,,
1068,NANOG,NP_082292.1,,,,,,,,,,
1069,NANOS3,XP_036009928.1,,,,,,,,,,
1070,NAPEPLD,NP_001346893.1,Astyanax_pachon,KAG9280138.1,NAPEPLD,Mus_musculus,NP_001346893.1,NAPEPLD,1.48e-139,496.0,2.71e-140,496.0
1071,NAT2,XP_006509655.1,Astyanax_pachon,KAG9260935.1,PNAT10,Mus_musculus,XP_006509655.1,NAT2,4.28e-65,248.0,1e-65,248.0
1072,NAT2,XP_006509655.1,Astyanax_pachon,KAG9260936.1,PNAT10,Mus_musculus,XP_006509655.1,NAT2,1.7799999999999998e-61,236.0,4.1e-62,236.0
1073,NAT2,XP_006509655.1,Astyanax_pachon,KAG9260937.1,PNAT10,Mus_musculus,XP_006509655.1,NAT2,2.73e-63,242.0,6.400000000000001e-64,242.0
1074,NCAM1,NP_001074914.1,Astyanax_pachon,KAG9265406.1,NCAM1,Mus_musculus,NP_001074914.1,NCAM1,2.09e-289,995.0,3.47e-290,995.0
1075,NCAM1,NP_001074914.1,Astyanax_pachon,KAG9265633.1,NCAM1,Mus_musculus,NP_001074914.1,NCAM1,0.0,1035.0,0.0,1035.0
1076,NCF1,NP_035006.3,Astyanax_pachon,KAG9282050.1,NCF1,Mus_musculus,NP_035006.3,NCF1,3.6399999999999997e-131,468.0,7.01e-132,468.0
1077,NCK2,XP_030107914.1,Astyanax_pachon,KAG9259428.1,NCK2,Mus_musculus,XP_030107914.1,NCK2,5.83e-177,620.0,1.2e-177,620.0
1078,NCK2,XP_030107914.1,Astyanax_pachon,KAG9271324.1,NCK2,Mus_musculus,XP_030107914.1,NCK2,1.01e-172,606.0,1.96e-173,606.0
1079,NCK2,XP_030107914.1,Astyanax_pachon,KAG9277671.1,NCK2,Mus_musculus,XP_030107914.1,NCK2,3.73e-175,614.0,7.66e-176,614.0
1080,NCMAP,NP_001230235.1,,,,,,,,,,
1081,NCOA2,XP_030107955.1,Astyanax_pachon,KAG9283229.1,NCOA2,Mus_musculus,XP_030107955.1,NCOA2,0.0,1283.0,0.0,1283.0
1082,NCOA3,NP_032705.2,Astyanax_pachon,KAG9269872.1,NCOA3,Mus_musculus,NP_032705.2,NCOA3,7.599999999999999e-262,904.0,1.4199999999999998e-262,904.0
1083,NCOA5,NP_659141.1,Astyanax_pachon,KAG9276946.1,NCOA5,Mus_musculus,NP_659141.1,NCOA5,1.52e-88,327.0,2.9e-89,327.0
1084,NCOA6,NP_001229487.1,,,,,,,,,,
1085,NCOR2,NP_001240834.1,,,,,,,,,,
1086,NDN,NP_035012.2,,,,,,,,,,
1087,NDOR1,XP_006498518.1,,,,,,,,,,
1088,NDP,NP_035013.1,Astyanax_pachon,KAG9271094.1,NDP,Mus_musculus,NP_035013.1,NDP,4.79e-44,177.0,9.37e-45,177.0
1089,NECTIN1,NP_067399.2,Astyanax_pachon,KAG9265598.1,NECTIN1,Mus_musculus,NP_067399.2,NECTIN1,1.26e-110,400.0,2.73e-111,400.0
1090,NECTIN1,NP_067399.2,Astyanax_pachon,KAG9273320.1,NECTIN1,Mus_musculus,NP_067399.2,NECTIN1,2.78e-107,389.0,5.6e-108,389.0
1091,NECTIN2,NP_033016.3,Astyanax_pachon,KAG9279332.1,NECTIN2,Mus_musculus,NP_033016.3,NECTIN2,1.5100000000000002e-58,227.0,3.37e-59,227.0
1092,NECTIN4,NP_082169.2,Astyanax_pachon,KAG9278717.1,NECTIN4,Mus_musculus,NP_082169.2,NECTIN4,1.93e-46,187.0,3.55e-47,187.0
1093,NELFCD,NP_065605.3,Astyanax_pachon,KAG9259423.1,NELFCD,Mus_musculus,NP_065605.3,NELFCD,0.0,1030.0,0.0,1030.0
1094,NELFCD,NP_065605.3,Astyanax_pachon,KAG9277677.1,NELFCD,Mus_musculus,NP_065605.3,NELFCD,0.0,1030.0,0.0,1030.0
1095,NEPN,XP_006512882.1,,,,,,,,,,
1096,NES,NP_057910.3,,,,,,,,,,
1097,NEUROD1,NP_035024.1,Astyanax_pachon,KAG9271820.1,NEUROD1,Mus_musculus,NP_035024.1,NEUROD1,1.32e-99,363.0,2.6e-100,363.0
1098,NEUROD4,NP_001316419.1,Astyanax_pachon,KAG9269742.1,NEUROD4,Mus_musculus,NP_001316419.1,NEUROD4,5.03e-71,268.0,9.54e-72,268.0
1099,NEUROD6,NP_033847.1,Astyanax_pachon,KAG9276486.1,NEUROD6,Mus_musculus,NP_033847.1,NEUROD6,2.1400000000000003e-79,296.0,3.63e-80,296.0
1100,NEUROG2,XP_030108254.1,,,,,,,,,,
1101,NEUROG3,NP_033849.3,Astyanax_pachon,KAG9275417.1,NEUROG3,Mus_musculus,NP_033849.3,NEUROG3,8.640000000000001e-26,117.0,1.7700000000000002e-26,117.0
1102,NFAT5,NP_001273189.1,Astyanax_pachon,KAG9267144.1,NFAT5,Mus_musculus,NP_001273189.1,NFAT5,1.47e-202,707.0,2.49e-203,707.0
1103,NFATC2,XP_036015206.1,,,,,,,,,,
1104,NFATC2IP,NP_001399641.1,,,,,,,,,,
1105,NFATC3,NP_001355726.1,Astyanax_pachon,KAG9260896.1,NFATC3,Mus_musculus,NP_001355726.1,NFATC3,6.1e-275,947.0,1.22e-275,947.0
1106,NFE2L2,NP_035032.1,Astyanax_pachon,KAG9271483.1,NFE2L2,Mus_musculus,NP_035032.1,NFE2L2,1.8e-98,360.0,3.48e-99,360.0
1107,NFE2L3,NP_035033.1,,,,,,,,,,
1108,NFIA,XP_006502904.1,,,,,,,,,,
1109,NFIB,NP_001273060.1,,,,,,,,,,
1110,NFIC,XP_030100800.1,,,,,,,,,,
1111,NFIX,XP_036009691.1,,,,,,,,,,
1112,NFKB1,NP_032715.2,Astyanax_pachon,KAG9263807.1,NFKB1,Mus_musculus,NP_032715.2,NFKB1,4.2699999999999997e-190,665.0,8.69e-191,665.0
1113,NFKB2,NP_001170841.1,Astyanax_pachon,KAG9275553.1,NFKB2,Mus_musculus,NP_001170841.1,NFKB2,2.4200000000000004e-200,699.0,4.69e-201,699.0
1114,NFKBIB,NP_035038.2,,,,,,,,,,
1115,NFYB,NP_035044.1,Astyanax_pachon,KAG9280220.1,NFYB,Mus_musculus,NP_035044.1,NFYB,1.59e-87,322.0,3.32e-88,322.0
1116,NFYC,NP_001408222.1,Astyanax_pachon,KAG9279816.1,NFYC,Mus_musculus,NP_001408222.1,NFYC,3.8299999999999996e-135,481.0,8.39e-136,481.0
1117,NGF,XP_006501171.1,Astyanax_pachon,KAG9277043.1,NGF,Mus_musculus,XP_006501171.1,NGF,2.19e-45,182.0,6.8599999999999995e-46,182.0
1118,NHLH1,NP_035046.1,Astyanax_pachon,KAG9262412.1,NHLH1,Mus_musculus,NP_035046.1,NHLH1,1.4899999999999998e-30,132.0,3.35e-31,132.0
1119,NHLH1,NP_035046.1,Astyanax_pachon,KAG9271035.1,NHLH1,Mus_musculus,NP_035046.1,NHLH1,5.9599999999999994e-30,130.0,1.34e-30,130.0
1120,NHLH2,NP_848892.1,Astyanax_pachon,KAG9262412.1,NHLH1,Mus_musculus,NP_848892.1,NHLH2,2.3800000000000002e-29,128.0,5.4399999999999995e-30,128.0
1121,NHLH2,NP_848892.1,Astyanax_pachon,KAG9271035.1,NHLH1,Mus_musculus,NP_848892.1,NHLH2,9.53e-29,126.0,2.1800000000000002e-29,126.0
1122,NKX2-2,XP_036015222.1,,,,,,,,,,
1123,NKX2-3,NP_032725.1,Astyanax_pachon,KAG9275311.1,NKX2-3,Mus_musculus,NP_032725.1,NKX2-3,3.6800000000000004e-70,265.0,8.37e-71,265.0
1124,NKX3-2,NP_031550.2,,,,,,,,,,
1125,NKX6-1,NP_659204.1,Astyanax_pachon,KAG9265506.1,NKX6-1,Mus_musculus,NP_659204.1,NKX6-1,4.3e-108,391.0,9.92e-109,391.0
1126,NLRP12,XP_006540194.1,,,,,,,,,,
1127,NLRP2,NP_808358.2,,,,,,,,,,
1128,NMNAT2,NP_780669.1,Astyanax_pachon,KAG9273831.1,NMNAT2,Mus_musculus,NP_780669.1,NMNAT2,5.52e-156,550.0,1.14e-156,550.0
1129,NNAT,XP_036015262.1,,,,,,,,,,
1130,NOCT,NP_033964.1,Astyanax_pachon,KAG9272268.1,NOCT,Mus_musculus,NP_033964.1,NOCT,3.16e-127,455.0,6.319999999999999e-128,455.0
1131,NODAL,NP_038639.2,Astyanax_pachon,KAG9267480.1,KAG9267480.1,Mus_musculus,NP_038639.2,NODAL,6.03e-53,208.0,1.18e-53,208.0
1132,NOL3,NP_084428.1,,,,,,,,,,
1133,NONO,NP_001413149.1,Astyanax_pachon,KAG9282173.1,NONO,Mus_musculus,NP_001413149.1,NONO,5.33e-120,431.0,1.1899999999999999e-120,431.0
1134,NOP56,NP_077155.2,Astyanax_pachon,KAG9266267.1,NOP56,Mus_musculus,NP_077155.2,NOP56,9.32e-202,703.0,1.89e-202,703.0
1135,NOS1,NP_032738.1,Astyanax_pachon,KAG9261998.1,NOS1,Mus_musculus,NP_032738.1,NOS1,0.0,2199.0,0.0,2199.0
1136,NOS3,NP_032739.3,,,,,,,,,,
1137,NOSTRIN,NP_853525.3,Astyanax_pachon,KAG9271510.1,NOSTRIN,Mus_musculus,NP_853525.3,NOSTRIN,4.47e-115,415.0,8.2e-116,415.0
1138,NOTCH1,NP_032740.3,Astyanax_pachon,KAG9261813.1,KAG9261813.1,Mus_musculus,NP_032740.3,NOTCH1,0.0,1247.0,0.0,1247.0
1139,NOTCH2,NP_035058.2,Astyanax_pachon,KAG9270076.1,KAG9270076.1,Mus_musculus,NP_035058.2,NOTCH2,5.52e-190,666.0,1.1099999999999999e-190,666.0
1140,NOX1,XP_006528578.1,,,,,,,,,,
1141,NOX4,XP_006508075.1,Astyanax_pachon,KAG9265281.1,NOX4,Mus_musculus,XP_006508075.1,NOX4,3.2600000000000006e-213,741.0,7.31e-214,741.0
1142,NPAS1,NP_001403956.1,,,,,,,,,,
1143,NPAS2,NP_032745.2,Astyanax_pachon,KAG9282177.1,CLOCK,Mus_musculus,NP_032745.2,NPAS2,1.3099999999999999e-176,620.0,2.57e-177,620.0
1144,NPAT,NP_001074621.1,Astyanax_pachon,KAG9265202.1,NPAT,Mus_musculus,NP_001074621.1,NPAT,1.51e-94,348.0,3.3899999999999996e-95,348.0
1145,NPHS1,XP_036009153.1,Astyanax_pachon,KAG9264674.1,NPHS1,Mus_musculus,XP_036009153.1,NPHS1,2.78e-237,822.0,6.09e-238,822.0
1146,NPHS2,NP_569723.1,Astyanax_pachon,KAG9266613.1,NPHS2,Mus_musculus,NP_569723.1,NPHS2,1.34e-77,290.0,2.65e-78,290.0
1147,NPPA,NP_032751.1,,,,,,,,,,
1148,NPPB,NP_032752.1,,,,,,,,,,
1149,NPR1,NP_032753.5,Astyanax_pachon,KAG9276639.1,NPR1,Mus_musculus,NP_032753.5,NPR1,0.0,1293.0,0.0,1293.0
1150,NPR1,NP_032753.5,Astyanax_pachon,KAG9279608.1,NPR1,Mus_musculus,NP_032753.5,NPR1,0.0,1305.0,0.0,1305.0
1151,NPSR1,XP_017168906.1,,,,,,,,,,
1152,NQO1,XP_036009703.1,Astyanax_pachon,KAG9267071.1,NQO1,Mus_musculus,XP_036009703.1,NQO1,1.1e-84,313.0,2.25e-85,313.0
1153,NQO1,XP_036009703.1,Astyanax_pachon,KAG9267072.1,NQO1,Mus_musculus,XP_036009703.1,NQO1,3.77e-86,318.0,7.03e-87,318.0
1154,NR0B1,NP_031456.1,,,,,,,,,,
1155,NR0B2,NP_035980.1,Astyanax_pachon,KAG9259576.1,NR0B2,Mus_musculus,NP_035980.1,NR0B2,8.11e-56,217.0,1.69e-56,217.0
1156,NR0B2,NP_035980.1,Astyanax_pachon,KAG9283910.1,NR0B2,Mus_musculus,NP_035980.1,NR0B2,3.2399999999999998e-55,215.0,6.77e-56,215.0
1157,NR1H2,NP_001272447.1,,,,,,,,,,
1158,NR1H3,NP_038867.2,Astyanax_pachon,KAG9260845.1,NR1H3,Mus_musculus,NP_038867.2,NR1H3,1.22e-160,566.0,2.53e-161,566.0
1159,NR1H4,NP_001372640.1,Astyanax_pachon,KAG9273109.1,NR1H4,Mus_musculus,NP_001372640.1,NR1H4,2.4700000000000002e-169,595.0,4.97e-170,595.0
1160,NR1I3,NP_033933.2,,,,,,,,,,
1161,NR2C1,NP_035759.3,Astyanax_pachon,KAG9280449.1,NR2C1-B,Mus_musculus,NP_035759.3,NR2C1,4.06e-192,671.0,8.25e-193,671.0
1162,NR2C2,NP_001334271.1,Astyanax_pachon,KAG9280449.1,NR2C1-B,Mus_musculus,NP_001334271.1,NR2C2,5.19e-190,664.0,1.13e-190,664.0
1163,NR2E1,NP_689415.1,Astyanax_pachon,KAG9282493.1,NR2E1,Mus_musculus,NP_689415.1,NR2E1,1.08e-191,669.0,2.15e-192,669.0
1164,NR2E3,XP_006511212.1,,,,,,,,,,
1165,NR2F2,NP_899084.2,,,,,,,,,,
1166,NR2F6,NP_034280.2,Astyanax_pachon,KAG9266742.1,NR2F6,Mus_musculus,NP_034280.2,NR2F6,8.89e-160,563.0,1.7700000000000002e-160,563.0
1167,NR3C2,NP_001077375.1,Astyanax_pachon,KAG9275703.1,NR3C2,Mus_musculus,NP_001077375.1,NR3C2,1.0300000000000001e-224,780.0,2.11e-225,780.0
1168,NR4A2,XP_036015279.1,Astyanax_pachon,KAG9271667.1,NR4A2,Mus_musculus,XP_036015279.1,NR4A2,1.39e-252,872.0,2.6e-253,872.0
1169,NR4A3,XP_030109168.1,Astyanax_pachon,KAG9283607.1,NR4A3,Mus_musculus,XP_030109168.1,NR4A3,7.55e-145,514.0,1.6e-145,514.0
1170,NR5A1,NP_620639.1,,,,,,,,,,
1171,NR5A2,XP_006529684.1,Astyanax_pachon,KAG9266799.1,NR5A2,Mus_musculus,XP_006529684.1,NR5A2,8.089999999999999e-239,826.0,1.65e-239,826.0
1172,NRARP,NP_080256.2,Astyanax_pachon,KAG9263261.1,NRARPA,Mus_musculus,NP_080256.2,NRARP,1.16e-51,202.0,2.43e-52,202.0
1173,NRF1,NP_001348622.1,Astyanax_pachon,KAG9280525.1,NRF1,Mus_musculus,NP_001348622.1,NRF1,2.37e-221,768.0,4.55e-222,768.0
1174,NRGN,NP_071312.1,Astyanax_pachon,KAG9282011.1,NRGN,Mus_musculus,NP_071312.1,NRGN,6.99e-10,62.4,1.76e-10,62.4
1175,NRP1,NP_032763.2,Astyanax_pachon,KAG9276715.1,NRP1A,Mus_musculus,NP_032763.2,NRP1,0.0,1207.0,0.0,1207.0
1176,NRP2,NP_001070871.1,Astyanax_pachon,KAG9262303.1,NRP2,Mus_musculus,NP_001070871.1,NRP2,0.0,1043.0,0.0,1043.0
1177,NRP2,NP_001070871.1,Astyanax_pachon,KAG9271570.1,NRP2,Mus_musculus,NP_001070871.1,NRP2,0.0,1097.0,0.0,1097.0
1178,NT5E,NP_035981.1,Astyanax_pachon,KAG9282448.1,NT5E,Mus_musculus,NP_035981.1,NT5E,2.7200000000000003e-209,728.0,5.590000000000001e-210,728.0
1179,NTRK1,XP_006501187.1,Astyanax_pachon,KAG9283699.1,NTRK1,Mus_musculus,XP_006501187.1,NTRK1,1.28e-229,796.0,2.61e-230,796.0
1180,NUDT1,NP_001343514.1,Astyanax_pachon,KAG9279963.1,NUDT1,Mus_musculus,NP_001343514.1,NUDT1,2.9999999999999996e-60,231.0,6.2e-61,231.0
1181,NUPR1,NP_062712.1,Astyanax_pachon,KAG9264435.1,NUPR1,Mus_musculus,NP_062712.1,NUPR1,1.31e-09,62.0,2.38e-10,62.0
1182,OAS1G,NP_035982.2,,,,,,,,,,
1183,ODF2,XP_017171768.1,Astyanax_pachon,KAG9266212.1,ODF2,Mus_musculus,XP_017171768.1,ODF2,7.61e-100,365.0,1.52e-100,365.0
1184,OFD1,NP_001410376.1,,,,,,,,,,
1185,OGG1,NP_035087.3,Astyanax_pachon,KAG9270299.1,OGG1,Mus_musculus,NP_035087.3,OGG1,3.6999999999999996e-91,335.0,6.76e-92,335.0
1186,OMP,NP_035140.1,Astyanax_pachon,KAG9272853.1,OMP,Mus_musculus,NP_035140.1,OMP,5.72e-41,167.0,1.19e-41,167.0
1187,ONECUT1,NP_032288.1,Astyanax_pachon,KAG9273457.1,ONECUT1,Mus_musculus,NP_032288.1,ONECUT1,2.34e-144,512.0,4.75e-145,512.0
1188,ONECUT3,NP_631972.2,Astyanax_pachon,KAG9266827.1,ONECUT3,Mus_musculus,NP_631972.2,ONECUT3,1.1e-116,420.0,2.48e-117,420.0
1189,ONECUT3,NP_631972.2,Astyanax_pachon,KAG9278695.1,ONECUT3,Mus_musculus,NP_631972.2,ONECUT3,1.97e-112,406.0,4.06e-113,406.0
1190,OPN1SW,NP_031564.1,Astyanax_pachon,KAG9260150.1,B23,Mus_musculus,NP_031564.1,OPN1SW,3.45e-88,325.0,6.939999999999999e-89,325.0
1191,OPRD1,NP_038650.3,Astyanax_pachon,KAG9276413.1,OPRD1,Mus_musculus,NP_038650.3,OPRD1,6.349999999999999e-134,477.0,1.31e-134,477.0
1192,OPRD1,NP_038650.3,Astyanax_pachon,KAG9279291.1,OPRD1,Mus_musculus,NP_038650.3,OPRD1,3.05e-140,498.0,6.23e-141,498.0
1193,OPRK1,NP_001305664.1,Astyanax_pachon,KAG9274008.1,OPRK1,Mus_musculus,NP_001305664.1,OPRK1,4.53e-120,431.0,1.01e-120,431.0
1194,OPRK1,NP_001305664.1,Astyanax_pachon,KAG9274056.1,OPRK1,Mus_musculus,NP_001305664.1,OPRK1,5.46e-124,444.0,1.23e-124,444.0
1195,OPRM1,NP_001289724.1,,,,,,,,,,
1196,OSCAR,NP_001277306.1,,,,,,,,,,
1197,OSM,NP_001013383.1,,,,,,,,,,
1198,OSTM1,NP_766004.1,Astyanax_pachon,KAG9282491.1,OSTM1,Mus_musculus,NP_766004.1,OSTM1,6.35e-51,201.0,1.44e-51,201.0
1199,OVOL2,NP_081200.2,,,,,,,,,,
1200,OXT,NP_035155.1,Astyanax_pachon,KAG9281896.1,KAG9281896.1,Mus_musculus,NP_035155.1,OXT,2.26e-37,155.0,3.75e-38,155.0
1201,P2RY10,NP_001344739.1,Astyanax_pachon,KAG9271913.1,P2RY10,Mus_musculus,NP_001344739.1,P2RY10,3.9199999999999995e-95,348.0,7.84e-96,348.0
1202,PAG1,XP_030108786.1,Astyanax_pachon,KAG9279725.1,PAG1,Mus_musculus,XP_030108786.1,PAG1,1.91e-35,150.0,4.12e-36,150.0
1203,PAGR1A,NP_084516.1,Astyanax_pachon,KAG9267391.1,PAGR1,Mus_musculus,NP_084516.1,PAGR1A,5.190000000000001e-32,138.0,9.95e-33,138.0
1204,PANX3,NP_766042.2,Astyanax_pachon,KAG9263615.1,PANX3,Mus_musculus,NP_766042.2,PANX3,1.15e-110,400.0,2.08e-111,400.0
1205,PAPPA,NP_067337.1,Astyanax_pachon,KAG9261909.1,PAPPA,Mus_musculus,NP_067337.1,PAPPA,0.0,1902.0,0.0,1902.0
1206,PAQR7,XP_036020344.1,Astyanax_pachon,KAG9276421.1,PAQR7B,Mus_musculus,XP_036020344.1,PAQR7,1.34e-99,363.0,2.52e-100,363.0
1207,PARP1,NP_031441.2,Astyanax_pachon,KAG9283031.1,PARP1,Mus_musculus,NP_031441.2,PARP1,0.0,1335.0,0.0,1335.0
1208,PAX1,XP_006498974.1,Astyanax_pachon,KAG9268602.1,PAX1,Mus_musculus,XP_006498974.1,PAX1,5.35e-139,494.0,1.4299999999999999e-139,494.0
1209,PAX2,NP_001355673.1,Astyanax_pachon,KAG9275365.1,PAX2-A,Mus_musculus,NP_001355673.1,PAX2,3.75e-177,621.0,6.69e-178,621.0
1210,PAX3,NP_001152992.1,Astyanax_pachon,KAG9278591.1,PAX3-A,Mus_musculus,NP_001152992.1,PAX3,1.7099999999999998e-189,662.0,3.4699999999999997e-190,662.0
1211,PAX4,NP_001153398.1,,,,,,,,,,
1212,PAX5,NP_032808.1,Astyanax_pachon,KAG9259751.1,PAX5,Mus_musculus,NP_032808.1,PAX5,9.160000000000001e-163,573.0,1.7300000000000003e-163,573.0
1213,PAX6,NP_001231127.1,Astyanax_pachon,KAG9271990.1,PAX6A,Mus_musculus,NP_001231127.1,PAX6,1.56e-217,755.0,3.15e-218,755.0
1214,PAX7,XP_006538694.1,Astyanax_pachon,KAG9260231.1,PAX7,Mus_musculus,XP_006538694.1,PAX7,1.2e-237,822.0,2.46e-238,822.0
1215,PAX7,XP_006538694.1,Astyanax_pachon,KAG9269630.1,PAX7,Mus_musculus,XP_006538694.1,PAX7,1.47e-241,835.0,3e-242,835.0
1216,PAX8,NP_035170.1,Astyanax_pachon,KAG9281877.1,PAX8,Mus_musculus,NP_035170.1,PAX8,3.69e-160,565.0,5.190000000000001e-161,565.0
1217,PAXIP1,NP_061366.2,,,,,,,,,,
1218,PBX1,XP_006496763.1,,,,,,,,,,
1219,PBX4,NP_001020125.1,,,,,,,,,,
1220,PCK1,NP_035174.1,Astyanax_pachon,KAG9277848.1,PCK1,Mus_musculus,NP_035174.1,PCK1,1.51e-293,1008.0,3.11e-294,1008.0
1221,PCNA,NP_035175.1,Astyanax_pachon,KAG9263395.1,PCNA,Mus_musculus,NP_035175.1,PCNA,1.45e-129,462.0,3e-130,462.0
1222,PCP2,NP_001123275.1,,,,,,,,,,
1223,PCSK2,NP_032818.1,Astyanax_pachon,KAG9274835.1,PCSK2,Mus_musculus,NP_032818.1,PCSK2,0.0,1068.0,0.0,1068.0
1224,PCSK9,NP_705793.1,Astyanax_pachon,KAG9282686.1,PCSK9,Mus_musculus,NP_705793.1,PCSK9,1.54e-184,646.0,3.26e-185,646.0
1225,PDCD1,NP_032824.1,,,,,,,,,,
1226,PDCD1LG2,NP_067371.1,,,,,,,,,,
1227,PDE3B,NP_035185.2,Astyanax_pachon,KAG9267172.1,PDE3B,Mus_musculus,NP_035185.2,PDE3B,0.0,1126.0,0.0,1126.0
1228,PDE4C,XP_011240550.1,,,,,,,,,,
1229,PDE6B,NP_032832.2,,,,,,,,,,
1230,PDGFA,NP_001409068.1,Astyanax_pachon,KAG9261137.1,PDGFA,Mus_musculus,NP_001409068.1,PDGFA,4.55e-51,201.0,8.359999999999999e-52,201.0
