Astyanax_ortologos,Symbol,ID_nuevo
XP_007250834.1,KIF3B,KIF3B
XP_022533059.1,KIF3B,KIF3B
XP_049342306.1,KIF3B,KIF3B
XP_049321168.1,KIF1C,KIF1C
XP_007246877.3,KIF1B,KIF1C
XP_015458978.3,SI:CH73-375G18.1,KIF1C
XP_007240786.3,SI:CH73-375G18.1,KIF1C
XP_022532678.2,KIF1B,KIF1C
XP_049320411.1,EBF3A,EBF3A
XP_022524821.1,EBF3A,EBF3A
XP_022524819.1,EBF3A,EBF3A
XP_022524815.1,EBF3A,EBF3A
XP_022524814.1,EBF3A,EBF3A
XP_022524808.1,EBF3A,EBF3A
XP_022524805.1,EBF3A,EBF3A
XP_022524820.1,EBF3A,EBF3A
XP_022524807.1,EBF3A,EBF3A
XP_022524804.1,EBF3A,EBF3A
XP_022524806.1,EBF3A,EBF3A
XP_022524809.1,EBF3A,EBF3A
XP_022524816.1,EBF3A,EBF3A
XP_022524817.1,EBF3A,EBF3A
XP_022524812.1,EBF3A,EBF3A
XP_022524810.1,EBF3A,EBF3A
XP_049339852.1,EBF1A,EBF3A
XP_022524813.1,EBF3A,EBF3A
XP_022524818.1,EBF3A,EBF3A
XP_022524811.1,EBF3A,EBF3A
XP_049339851.1,EBF1A,EBF3A
XP_049339850.1,EBF1A,EBF3A
XP_049339849.1,EBF1A,EBF3A
XP_022532127.2,LOC103022853,EBF3A
XP_049322714.1,EBF1B,EBF3A
XP_007249931.3,CCNQ,CCNQ
XP_022536687.2,LOC103040857,LOC103040857
XP_007250542.3,CSPG4BA,LOC103040857
XP_007253197.3,SERHL,SERHL
XP_022530391.2,SERHL,SERHL
XP_007239107.1,TMEM33,TMEM33
XP_049322728.1,PACS1A,PACS1A
XP_049321635.1,SI:CH211-126J24.1,PACS1A
XP_049322729.1,PACS1A,PACS1A
XP_007260790.3,PACS1A,PACS1A
XP_049321634.1,SI:CH211-126J24.1,PACS1A
XP_049337651.1,ZMP:0000000755,PACS1A
XP_015460887.1,PACS2,PACS1A
XP_049337650.1,ZMP:0000000755,PACS1A
XP_007247647.1,PACS2,PACS1A
XP_049337648.1,ZMP:0000000755,PACS1A
XP_007247646.1,PACS2,PACS1A
XP_049324815.1,ARRB2A,ARRB2A
XP_049324818.1,ARRB2A,ARRB2A
XP_022541181.1,ARRB1,ARRB2A
XP_022541182.1,ARRB1,ARRB2A
XP_049323131.1,ARRB1,ARRB2A
XP_049324814.1,ARRB2A,ARRB2A
XP_049324816.1,ARRB2A,ARRB2A
XP_049338429.1,ARRB2B,ARRB2A
XP_022523001.2,KSR2,KSR2
XP_049326648.1,KSR2,KSR2
XP_022536696.2,KSR1A,KSR2
XP_049319614.1,SPTBN5,SPTBN5
XP_007249253.1,SI:CH211-212O1.2,SI:CH211-212O1.2
XP_049328162.1,FAT1A,FAT1A
XP_049327111.1,ADAM10A,ADAM10A
XP_007244409.2,LOC103027184,ADAM10A
XP_007247251.3,DHX37,DHX37
XP_007247252.3,DHX37,DHX37
XP_049339659.1,ZNF423,ZNF423
XP_049339657.1,ZNF423,ZNF423
XP_049339658.1,ZNF423,ZNF423
XP_007247401.1,PNO1,PNO1
XP_022520087.1,NAT10,NAT10
XP_049324466.1,PPIP5K2,PPIP5K2
XP_049324465.1,PPIP5K2,PPIP5K2
XP_049324464.1,PPIP5K2,PPIP5K2
XP_049324462.1,PPIP5K2,PPIP5K2
XP_049324463.1,PPIP5K2,PPIP5K2
XP_049324475.1,PPIP5K2,PPIP5K2
XP_049324468.1,PPIP5K2,PPIP5K2
XP_049324467.1,PPIP5K2,PPIP5K2
XP_049324469.1,PPIP5K2,PPIP5K2
XP_049324470.1,PPIP5K2,PPIP5K2
XP_049324471.1,PPIP5K2,PPIP5K2
XP_049324472.1,PPIP5K2,PPIP5K2
XP_049324473.1,PPIP5K2,PPIP5K2
XP_049324474.1,PPIP5K2,PPIP5K2
XP_049327101.1,PPIP5K1A,PPIP5K2
XP_049327096.1,PPIP5K1A,PPIP5K2
XP_049327097.1,PPIP5K1A,PPIP5K2
XP_049327098.1,PPIP5K1A,PPIP5K2
XP_049327099.1,PPIP5K1A,PPIP5K2
XP_049327100.1,PPIP5K1A,PPIP5K2
XP_049327102.1,PPIP5K1A,PPIP5K2
XP_022539824.2,PPIP5K1B,PPIP5K2
XP_022539832.2,PPIP5K1B,PPIP5K2
XP_022539834.2,PPIP5K1B,PPIP5K2
XP_022539836.2,PPIP5K1B,PPIP5K2
XP_049339016.1,PLXDC2A,PLXDC2A
XP_049339015.1,PLXDC2A,PLXDC2A
XP_007236042.3,SSR1,SSR1
XP_049336546.1,SSR1,SSR1
XP_007236043.3,SSR1,SSR1
XP_049336547.1,SSR1,SSR1
XP_007256542.3,GRWD1,GRWD1
XP_049321620.1,SI:DKEY-251I10.2,SI:DKEY-251I10.2
XP_022528851.2,NOL10,NOL10
XP_007257382.3,NOL10,NOL10
XP_007228751.1,CRYAA,CRYAA
XP_007245279.1,CRYABB,CRYAA
XP_022530198.2,CC2D1A,CC2D1A
XP_022530194.2,CC2D1A,CC2D1A
XP_022530195.2,CC2D1A,CC2D1A
XP_049336367.1,SI:CH211-243J20.2,SI:CH211-243J20.2
XP_049336364.1,SI:CH211-243J20.2,SI:CH211-243J20.2
XP_007229015.3,UCKL1B,SI:CH211-243J20.2
XP_022533264.2,UCKL1B,SI:CH211-243J20.2
XP_022526796.2,UCKL1A,SI:CH211-243J20.2
XP_007229014.3,UCKL1B,SI:CH211-243J20.2
XP_007229016.3,UCKL1B,SI:CH211-243J20.2
XP_049341705.1,UCKL1A,SI:CH211-243J20.2
XP_049341704.1,UCKL1A,SI:CH211-243J20.2
XP_022526794.2,UCKL1A,SI:CH211-243J20.2
XP_022526795.2,UCKL1A,SI:CH211-243J20.2
XP_022526072.2,TMEM94,TMEM94
XP_022526073.2,TMEM94,TMEM94
XP_022524857.2,HEATR1,HEATR1
XP_049320586.1,HEATR1,HEATR1
XP_022532058.2,NOP14,NOP14
XP_022532059.2,NOP14,NOP14
XP_022527814.1,LOC103041260,LOC103041260
XP_049337040.1,LOC103031497,LOC103031497
XP_007246229.3,LMNB2,LMNB2
XP_007260459.2,PLBD2,PLBD2
XP_022533328.2,LAMA5,LAMA5
XP_022533327.2,LAMA5,LAMA5
XP_022533330.2,LAMA5,LAMA5
XP_007249921.3,LAMB2,LAMB2
XP_022533139.2,LAMB2,LAMB2
XP_022533612.2,LAMC1,LAMC1
XP_049324479.1,PICALMA,PICALMA
XP_049324478.1,PICALMA,PICALMA
XP_022537111.2,PICALMA,PICALMA
XP_049324477.1,PICALMA,PICALMA
XP_022537113.2,PICALMA,PICALMA
XP_049335762.1,PTPRFA,PTPRFA
XP_049335760.1,PTPRFA,PTPRFA
XP_022537706.1,LOC103034479,PTPRFA
XP_049335759.1,PTPRFA,PTPRFA
XP_049334868.1,PTPRFB,PTPRFA
XP_022537690.1,LOC103034479,PTPRFA
XP_049334870.1,PTPRFB,PTPRFA
XP_022537689.1,LOC103034479,PTPRFA
XP_049334869.1,PTPRFB,PTPRFA
XP_022537688.1,LOC103034479,PTPRFA
XP_049328488.1,LOC103034479,PTPRFA
XP_007250243.3,RBM4.2,RBM4.2
XP_007250244.3,RBM4.2,RBM4.2
XP_022534269.2,RBM4.2,RBM4.2
XP_007250242.3,RBM4.2,RBM4.2
XP_015457643.2,LARP1,LARP1
XP_015457642.2,LARP1,LARP1
XP_015457645.2,LARP1,LARP1
XP_015457644.2,LARP1,LARP1
XP_049334556.1,NEBL,NEBL
XP_049334557.1,NEBL,NEBL
XP_007245473.3,LBR,LBR
XP_022536212.2,DBR1,DBR1
XP_049341002.1,TTF2,TTF2
XP_022519161.2,LOC111189784,LOC111189784
XP_049338948.1,LOC103023891,LOC111189784
XP_049338949.1,LOC103023891,LOC111189784
XP_007230963.3,LETM1,LETM1
XP_022540648.2,LETM1,LETM1
XP_049337061.1,LETM1,LETM1
XP_007230959.3,LETM1,LETM1
XP_049337060.1,LETM1,LETM1
XP_049337059.1,LETM1,LETM1
XP_049337058.1,LETM1,LETM1
XP_049324893.1,RXFP2A,RXFP2A
XP_049320274.1,MAP2K6,MAP2K6
XP_049320273.1,MAP2K6,MAP2K6
XP_049323199.1,LHX1A,LHX1A
XP_007256591.3,LHX5,LHX1A
XP_049341744.1,LHX4,LHX4
XP_007237040.3,LHX4,LHX4
XP_022522124.1,LHX3,LHX4
XP_049321869.1,LHX3,LHX4
XP_022534770.1,LIMK1A,LIMK1A
XP_049339277.1,PPFIA1,PPFIA1
XP_049339276.1,PPFIA1,PPFIA1
XP_049339275.1,PPFIA1,PPFIA1
XP_022527196.2,PPFIA2,PPFIA1
XP_049329862.1,PPFIA2,PPFIA1
XP_022527200.2,PPFIA2,PPFIA1
XP_049329859.1,PPFIA2,PPFIA1
XP_049329860.1,PPFIA2,PPFIA1
XP_049329861.1,PPFIA2,PPFIA1
XP_022527189.2,PPFIA2,PPFIA1
XP_007260779.1,PAFAH1B1B,PAFAH1B1B
XP_049322328.1,PAFAH1B1B,PAFAH1B1B
XP_049322329.1,PAFAH1B1B,PAFAH1B1B
XP_007245978.1,PAFAH1B1A,PAFAH1B1B
XP_049322744.1,PAFAH1B1A,PAFAH1B1B
XP_022534643.1,STK11,STK11
XP_022534644.1,STK11,STK11
XP_049340152.1,TES,TES
XP_007258469.1,LOC103023327,LOC103023327
XP_022518346.1,LOC103023327,LOC103023327
XP_022540224.2,RGS12B,RGS12B
XP_022540223.2,RGS12B,RGS12B
XP_007234393.2,TMED6,TMED6
XP_007253435.3,TARBP2,TARBP2
XP_007260232.3,LPIN2,LPIN2
XP_007253365.3,ZGC:123305,LPIN2
XP_049320058.1,LPIN1A,LPIN2
XP_007240829.3,LPIN1A,LPIN2
XP_049318847.1,LRP1AB,LRP1AB
XP_049318848.1,LRP1AB,LRP1AB
XP_049318849.1,LRP1AB,LRP1AB
XP_049318850.1,LRP1AB,LRP1AB
XP_049318851.1,LRP1AB,LRP1AB
XP_049327867.1,LRP1AA,LRP1AB
XP_049327869.1,LRP1AA,LRP1AB
XP_049327866.1,LRP1AA,LRP1AB
XP_049327868.1,LRP1AA,LRP1AB
XP_049327870.1,LRP1AA,LRP1AB
XP_049326841.1,LRP1BA,LRP1AB
XP_007259169.1,SNF8,SNF8
XP_007238994.3,BTBD3A,BTBD3A
XP_007230992.3,BTBD6B,BTBD3A
XP_007230993.3,BTBD6B,BTBD3A
XP_049338141.1,BTBD6B,BTBD3A
XP_007230989.3,BTBD6B,BTBD3A
XP_049337366.1,GPM6AB,GPM6AB
XP_049337365.1,GPM6AB,GPM6AB
XP_007246514.2,SMAD5,SMAD5
XP_007229821.1,SMAD9,SMAD5
XP_049324909.1,SMAD9,SMAD5
XP_049324910.1,SMAD9,SMAD5
XP_049324908.1,SMAD9,SMAD5
XP_007230546.2,SMAD1,SMAD5
XP_007230547.2,SMAD1,SMAD5
XP_022540189.1,SMAD1,SMAD5
XP_007253965.1,NRBP1,NRBP1
XP_049327382.1,MAGI1B,MAGI1B
XP_049327384.1,MAGI1B,MAGI1B
XP_007256493.3,MAGI1B,MAGI1B
XP_049327380.1,MAGI1B,MAGI1B
XP_049327381.1,MAGI1B,MAGI1B
XP_022526520.1,MAGI1A,MAGI1B
XP_049341682.1,MAGI1A,MAGI1B
XP_007237076.3,MAGI1A,MAGI1B
XP_049341685.1,MAGI1A,MAGI1B
XP_022526517.2,MAGI1A,MAGI1B
XP_049341683.1,MAGI1A,MAGI1B
XP_022537930.1,MANF,MANF
XP_007247806.2,MAPKAPK2A,MAPKAPK2A
XP_007247807.2,MAPKAPK2A,MAPKAPK2A
XP_022538104.2,MAPKAPK3,MAPKAPK2A
XP_022522790.2,ANP32A,ANP32A
XP_007237556.3,LOC103035064,ANP32A
XP_022522504.1,ANP32B,ANP32A
XP_022522503.1,ANP32B,ANP32A
XP_049337378.1,MNAT1,MNAT1
XP_007243971.3,NOL6,NOL6
XP_007257762.1,MOB1BA,MOB1BA
XP_007234040.1,MOB1BB,MOB1BA
XP_007239745.1,MOB1A,MOB1BA
XP_022518955.1,MAX,MAX
XP_007230429.2,LOC103037189,MAX
XP_022518944.1,MAX,MAX
XP_049320893.1,DOCK1,DOCK1
XP_049320892.1,DOCK1,DOCK1
XP_007228077.3,LOC103035845,DOCK1
XP_022523476.1,LOC103033746,LOC103033746
XP_022534845.2,LOC103026224,LOC103026224
XP_022534844.2,LOC103026224,LOC103026224
XP_022534843.2,LOC103026224,LOC103026224
XP_022534842.2,LOC103026224,LOC103026224
XP_022534841.2,LOC103026224,LOC103026224
XP_022534840.2,LOC103026224,LOC103026224
XP_022534839.2,LOC103026224,LOC103026224
XP_022534837.2,LOC103026224,LOC103026224
XP_022534838.2,LOC103026224,LOC103026224
XP_049334613.1,LOC103026224,LOC103026224
XP_022539960.2,MBNL3,LOC103026224
XP_022539959.2,MBNL3,LOC103026224
XP_022536013.2,MBNL2,LOC103026224
XP_049339980.1,MBNL3,LOC103026224
XP_022536012.2,MBNL2,LOC103026224
XP_022536011.2,MBNL2,LOC103026224
XP_049339979.1,MBNL3,LOC103026224
XP_022536010.2,MBNL2,LOC103026224
XP_049339978.1,MBNL3,LOC103026224
XP_022539955.2,MBNL3,LOC103026224
XP_022536009.2,MBNL2,LOC103026224
XP_022536007.2,MBNL2,LOC103026224
XP_022536008.2,MBNL2,LOC103026224
XP_049339977.1,MBNL3,LOC103026224
XP_049339975.1,MBNL3,LOC103026224
XP_007232883.2,PAK5,PAK5
XP_007232888.2,PAK5,PAK5
XP_007232884.2,PAK5,PAK5
XP_022542542.2,PAK5,PAK5
XP_007245971.3,PAK4,PAK5
XP_022529328.1,MCM5,MCM5
XP_022534429.2,MCM6L,MCM6L
XP_007230927.3,MCM6,MCM6L
XP_022532531.2,MCM7,MCM7
XP_022526773.1,SLC16A4,SLC16A4
XP_022526774.1,SLC16A4,SLC16A4
XP_049326784.1,MCTP1A,MCTP1A
XP_007243968.3,MCTP1A,MCTP1A
XP_007243969.2,MCTP1A,MCTP1A
XP_022523298.2,MCTP1A,MCTP1A
XP_049324626.1,MCTP1B,MCTP1A
XP_007243966.3,MCTP1A,MCTP1A
XP_049324625.1,MCTP1B,MCTP1A
XP_007259481.1,MDH2,MDH2
XP_049336165.1,ABCB5,ABCB5
XP_049336166.1,ABCB5,ABCB5
XP_022529704.2,ABCB5,ABCB5
XP_022529702.2,ABCB5,ABCB5
XP_022529703.2,ABCB5,ABCB5
XP_049336168.1,ABCB5,ABCB5
XP_049336167.1,ABCB5,ABCB5
XP_022529700.2,ABCB5,ABCB5
XP_049336164.1,ABCB5,ABCB5
XP_022535927.2,ABCB11A,ABCB5
XP_049336163.1,ABCB5,ABCB5
XP_022529701.2,ABCB5,ABCB5
XP_049336162.1,ABCB5,ABCB5
XP_022525386.2,ABCB11B,ABCB5
XP_049320497.1,ABCB4,ABCB4
XP_007259595.2,DDX6,DDX6
XP_007258341.1,LOC103037120,DDX6
XP_007258342.1,LOC103037120,DDX6
XP_007249635.1,DDX61,DDX6
XP_022536614.1,SMAD4A,SMAD4A
XP_049326768.1,SMAD4,SMAD4A
XP_049326764.1,SMAD4,SMAD4A
XP_049326765.1,SMAD4,SMAD4A
XP_049326766.1,SMAD4,SMAD4A
XP_049326767.1,SMAD4,SMAD4A
XP_022536615.1,SMAD4A,SMAD4A
XP_007254784.1,SMAD10A,SMAD4A
XP_007254785.1,SMAD10A,SMAD4A
XP_007227916.2,MED14,MED14
XP_007227915.2,MED14,MED14
XP_022524890.2,MED24,MED24
XP_049320798.1,MED24,MED24
XP_022529731.1,MED25,MED25
XP_022529723.1,MED25,MED25
XP_022529720.1,MED25,MED25
XP_007247631.3,MED6,MED6
XP_007244222.2,MED8,MED8
XP_049339623.1,MEF2AA,MEF2AA
XP_049339618.1,MEF2AA,MEF2AA
XP_049339619.1,MEF2AA,MEF2AA
XP_049339620.1,MEF2AA,MEF2AA
XP_049339621.1,MEF2AA,MEF2AA
XP_049326607.1,MEF2CB,MEF2AA
XP_022523294.2,MEF2CB,MEF2AA
XP_007246199.3,MEF2AB,MEF2AA
XP_007246200.3,MEF2AB,MEF2AA
XP_007246202.3,MEF2AB,MEF2AA
XP_015460501.3,MEF2AB,MEF2AA
XP_015460502.3,MEF2AB,MEF2AA
XP_049326603.1,MEF2CB,MEF2AA
XP_049326604.1,MEF2CB,MEF2AA
XP_049326605.1,MEF2CB,MEF2AA
XP_049326606.1,MEF2CB,MEF2AA
XP_049319002.1,SPO11,SPO11
XP_049328111.1,MAP3K4,MAP3K4
XP_049328110.1,MAP3K4,MAP3K4
XP_007231296.3,MAP3K4,MAP3K4
XP_022535509.2,VEPH1,VEPH1
XP_007227871.2,ME3,ME3
XP_022536323.1,ME3,ME3
XP_022534916.2,ME1,ME3
XP_007250820.2,NDRG3B,NDRG3B
XP_007250819.2,NDRG3B,NDRG3B
XP_007248468.3,NDRG3A,NDRG3B
XP_007248466.3,NDRG3A,NDRG3B
XP_022529281.1,NDRG1B,NDRG3B
XP_007248467.3,NDRG3A,NDRG3B
XP_007250821.2,NDRG3B,NDRG3B
XP_007258907.2,NDRG1A,NDRG3B
XP_007258908.2,NDRG1A,NDRG3B
XP_022534855.2,C4H5ORF22,C4H5ORF22
XP_022526018.2,MPP7A,MPP7A
XP_022526019.2,MPP7A,MPP7A
XP_049320520.1,MPP7A,MPP7A
XP_049325658.1,ITGA6B,ITGA6B
XP_049325659.1,ITGA6B,ITGA6B
XP_049325660.1,ITGA6B,ITGA6B
XP_007240805.1,MFAP1,MFAP1
XP_007235288.2,SLC25A37,SLC25A37
XP_007240440.1,SLC25A28,SLC25A37
XP_007230796.3,MGAT2,MGAT2
XP_007251311.1,TOMM22,TOMM22
XP_007249994.3,MYH7BB,MYH7BB
XP_022526701.2,MYO18AB,MYO18AB
XP_022526709.2,MYO18AB,MYO18AB
XP_049324751.1,MYO18AA,MYO18AB
XP_049324748.1,MYO18AA,MYO18AB
XP_049327656.1,CHD5,CHD5
XP_015457462.3,CHD5,CHD5
XP_049327657.1,CHD5,CHD5
XP_049327658.1,CHD5,CHD5
XP_007256941.3,CHD4B,CHD5
XP_007230592.3,CHD4A,CHD5
XP_049332182.1,CHD4A,CHD5
XP_049332183.1,CHD4A,CHD5
XP_049332184.1,CHD4A,CHD5
XP_049332185.1,CHD4A,CHD5
XP_022529532.2,CHD4B,CHD5
XP_022529533.2,CHD4B,CHD5
XP_022529534.2,CHD4B,CHD5
XP_022529535.2,CHD4B,CHD5
XP_007248103.3,CHD3,CHD5
XP_007248102.3,CHD3,CHD5
XP_007248104.3,CHD3,CHD5
XP_049338015.1,CHD3,CHD5
XP_022534406.1,MIB1,MIB1
XP_022534407.1,MIB1,MIB1
XP_022534408.1,MIB1,MIB1
XP_022534409.1,MIB1,MIB1
XP_049332501.1,MIB1,MIB1
XP_049332502.1,MIB1,MIB1
XP_022534410.1,MIB1,MIB1
XP_022526498.2,MIB2,MIB2
XP_022526497.2,MIB2,MIB2
XP_022529380.2,TRAK1A,TRAK1A
XP_022529384.2,TRAK1A,TRAK1A
XP_007242238.2,MIOS,MIOS
XP_022535614.1,MIOS,MIOS
XP_007253976.1,LIN9,LIN9
XP_007244648.3,LOC103047786,LOC103047786
XP_007251220.2,MINPP1B,MINPP1B
XP_022522975.1,MAP2K4A,MAP2K4A
XP_007257275.1,MAP2K4B,MAP2K4A
XP_022522974.1,MAP2K4A,MAP2K4A
XP_022522973.1,MAP2K4A,MAP2K4A
XP_007257274.1,MAP2K4B,MAP2K4A
XP_022522972.1,MAP2K4A,MAP2K4A
XP_022522971.1,MAP2K4A,MAP2K4A
XP_022522970.1,MAP2K4A,MAP2K4A
XP_022522969.1,MAP2K4A,MAP2K4A
XP_022538335.1,DUSP7,DUSP7
XP_007234248.1,DUSP6,DUSP7
XP_007254313.1,MYL6,MYL6
XP_007246827.1,ZGC:153867,MYL6
XP_007254312.1,MYL6,MYL6
XP_022532636.1,ZGC:153867,MYL6
XP_049318720.1,ZGC:153867,MYL6
XP_022532635.1,ZGC:153867,MYL6
XP_007258451.2,MLF1,MLF1
XP_049320703.1,MMP25B,MMP25B
XP_049320704.1,MMP25B,MMP25B
XP_022520140.1,MMP24,MMP25B
XP_007250437.3,LOC103046458,MMP25B
XP_007250280.3,MMP14A,MMP25B
XP_049336154.1,LOC103046458,MMP25B
XP_049321440.1,MMP15B,MMP25B
XP_049323820.1,MMP25A,MMP25A
XP_007258426.3,UAP1,UAP1
XP_007258424.3,UAP1,UAP1
XP_049335321.1,UAP1,UAP1
XP_049338416.1,LOC111194272,SLC7A8B
XP_007255770.1,MEN1,MEN1
XP_007255771.1,MEN1,MEN1
XP_049338842.1,MEN1,MEN1
XP_022528918.1,MOCS1,MOCS1
XP_022530504.1,LOC103042331,LOC103042331
XP_049322783.1,MSNA,LOC103042331
XP_007246594.1,DUOX2,DUOX2
XP_049335117.1,SMARCC2,SMARCC2
XP_022531490.2,SMARCC2,SMARCC2
XP_049335116.1,SMARCC2,SMARCC2
XP_022541576.2,SMARCC1A,SMARCC2
XP_007231081.1,MOS,MOS
XP_007236726.3,ANAPC2,ANAPC2
XP_022535954.1,DNAJB2,DNAJB2
XP_022522403.2,DNAJB6B,DNAJB2
XP_022535953.1,DNAJB2,DNAJB2
XP_049337907.1,DNAJB6B,DNAJB2
XP_049334430.1,DNAJB6A,DNAJB2
XP_015456360.3,GTF2H4,GTF2H4
XP_022520634.1,MRPL1,MRPL1
XP_015458321.1,MRPL1,MRPL1
XP_007259227.3,MRPL10,MRPL10
XP_007234157.1,MRPL13,MRPL13
XP_007238576.3,MRPL14,MRPL14
XP_007232495.1,MRPL17,MRPL17
XP_007260532.2,MRPL19,MRPL19
XP_049321430.1,MRPL21,MRPL21
XP_007260292.3,MRPL21,MRPL21
XP_049330667.1,MRPL23,MRPL23
XP_007230867.1,MRPL24,MRPL24
XP_007230868.1,MRPL24,MRPL24
XP_007231084.1,MRPL28,MRPL28
XP_015464074.1,MRPL28,MRPL28
XP_007242162.3,MRPL32,MRPL32
XP_049320595.1,MRPL32,MRPL32
XP_022534327.1,MRPL37,MRPL37
XP_007229194.3,MRPL40,MRPL40
XP_007230154.1,MRPL41,MRPL41
XP_007259256.2,MRPL43,MRPL43
XP_007240208.3,MRPL45,MRPL45
XP_007246212.2,MRPL46,MRPL46
XP_007235479.1,MRPL49,MRPL49
XP_049336253.1,MRPL51,MRPL51
XP_022534225.1,MRPL52,MRPL52
XP_007235346.1,MRPL55,MRPL55
XP_007246213.1,MRPS11,MRPS11
XP_022533472.2,MRPS14,MRPS14
XP_022537990.1,MRPS16,MRPS16
XP_007249459.3,MRPS18B,MRPS18B
XP_022532182.2,MRPS2,MRPS2
XP_049336576.1,DAP3,DAP3
XP_007259824.1,MRPS33,MRPS33
XP_007231641.4,MRPS35,MRPS35
XP_015456322.3,MRPS35,MRPS35
XP_022528357.2,MRPS5,MRPS5
XP_022528356.2,MRPS5,MRPS5
XP_007238071.2,MRPS9,MRPS9
XP_049321341.1,IPO7,IPO7
XP_049341340.1,MAP4K4,MAP4K4
XP_015456624.1,TNIKB,MAP4K4
XP_022534305.1,MINK1,MAP4K4
XP_049318989.1,TNIKB,MAP4K4
XP_049341339.1,MAP4K4,MAP4K4
XP_022534311.1,MINK1,MAP4K4
XP_049331067.1,MINK1,MAP4K4
XP_049341338.1,MAP4K4,MAP4K4
XP_022534295.1,MINK1,MAP4K4
XP_022534299.1,MINK1,MAP4K4
XP_049325350.1,LOC103041713,MAP4K4
XP_049323329.1,TNIKA,MAP4K4
XP_015456623.1,TNIKB,MAP4K4
XP_049341337.1,MAP4K4,MAP4K4
XP_049318987.1,TNIKB,MAP4K4
XP_049318973.1,TNIKB,MAP4K4
XP_049323328.1,TNIKA,MAP4K4
XP_049325349.1,LOC103041713,MAP4K4
XP_049323327.1,TNIKA,MAP4K4
XP_049340080.1,SI:ZFOS-2326C3.2,MAP4K4
XP_049325348.1,LOC103041713,MAP4K4
XP_049341336.1,MAP4K4,MAP4K4
XP_022530518.2,LOC103041713,MAP4K4
XP_049341335.1,MAP4K4,MAP4K4
XP_049341342.1,MAP4K4,MAP4K4
XP_022539591.2,CKAP5,CKAP5
XP_022539588.2,CKAP5,CKAP5
XP_022539589.2,CKAP5,CKAP5
XP_022539590.2,CKAP5,CKAP5
XP_049329515.1,MSTO1,MSTO1
XP_022529350.1,TRDMT1,TRDMT1
XP_022526058.2,MTA3,MTA3
XP_022526059.2,MTA3,MTA3
XP_022526061.1,MTA3,MTA3
XP_022526060.2,MTA3,MTA3
XP_007245789.3,MTERF3,MTERF3
XP_007248019.2,MTOR,MTOR
XP_007255313.3,PPP2CB,PPP2CB
XP_007241402.1,PPP2CAB,PPP2CB
XP_049331206.1,PPP2CAA,PPP2CB
XP_007237833.1,SSBP1,SSBP1
XP_022522258.2,HELQ,HELQ
XP_022538345.2,SLC11A2,SLC11A2
XP_007248455.3,SLC11A2,SLC11A2
XP_007248454.3,SLC11A2,SLC11A2
XP_022538344.2,SLC11A2,SLC11A2
XP_022538053.2,MYBL2B,MYBL2B
XP_049331453.1,MYO15AA,MYO15AA
XP_049331452.1,MYO15AA,MYO15AA
XP_049331451.1,MYO15AA,MYO15AA
XP_022539080.2,MYO15AA,MYO15AA
XP_049325433.1,MYO15AB,MYO15AA
XP_007259235.1,MYO1D,MYO1D
XP_007260947.3,MYO1CB,MYO1CB
XP_007260948.3,MYO1CB,MYO1CB
XP_007260949.3,MYO1CB,MYO1CB
XP_022523543.2,MYO1HB,MYO1CB
XP_022536420.2,MYO1CA,MYO1CB
XP_022536423.2,MYO1CA,MYO1CB
XP_022535038.2,LOC103030260,LOC103030260
XP_022535037.2,LOC103030260,LOC103030260
XP_049322514.1,SDAD1,SDAD1
XP_049340866.1,NAB1B,NAB1B
XP_049340865.1,NAB1B,NAB1B
XP_007253296.3,NAB1B,NAB1B
XP_022521145.2,NAB1A,NAB1B
XP_022521143.2,NAB1A,NAB1B
XP_022521144.2,NAB1A,NAB1B
XP_022530007.1,NAP1L1,NAP1L1
XP_007239499.1,NAP1L1,NAP1L1
XP_007239500.1,NAP1L1,NAP1L1
XP_007239501.1,NAP1L1,NAP1L1
XP_007239502.1,NAP1L1,NAP1L1
XP_007244930.2,NAP1L4B,NAP1L1
XP_015460193.2,NAP1L4B,NAP1L1
XP_007244931.2,NAP1L4B,NAP1L1
XP_007244928.2,NAP1L4B,NAP1L1
XP_049327131.1,NAP1L4B,NAP1L1
XP_007228130.3,NAP1L4A,NAP1L1
XP_007228129.3,NAP1L4A,NAP1L1
XP_007249319.3,EIF4G2B,EIF4G2B
XP_007250511.1,NCALDA,NCALDA
XP_007250512.1,NCALDA,NCALDA
XP_049336311.1,NCALDA,NCALDA
XP_007249388.1,HPCA,NCALDA
XP_022538903.1,HPCA,NCALDA
XP_022528852.1,LOC103025948,NCALDA
XP_049319527.1,LOC103025948,NCALDA
XP_007254734.1,NCALDB,NCALDA
XP_007254735.1,NCALDB,NCALDA
XP_022541969.1,HPCAL1,NCALDA
XP_049339056.1,HPCAL1,NCALDA
XP_007260832.3,LOC103037139,LOC103037139
XP_007252502.3,SLC12A2,LOC103037139
XP_007252503.3,SLC12A2,LOC103037139
XP_022542740.2,SLC12A1,LOC103037139
XP_049328411.1,LOC103026719,LOC103026719
XP_049328409.1,LOC103026719,LOC103026719
XP_049328410.1,LOC103026719,LOC103026719
XP_015458677.1,SLC24A2,LOC103026719
XP_049328408.1,LOC103026719,LOC103026719
XP_049328407.1,LOC103026719,LOC103026719
XP_015461275.2,SLC24A1,LOC103026719
XP_022535385.1,SLC24A1,LOC103026719
XP_022518041.2,NID2B,NID2B
XP_022518044.2,NID2B,NID2B
