Astyanax_ortologos,Symbol,ID_nuevo
KAG9282733.1,IPO13,IPO13
KAG9266208.1,IRF1,IRF1
KAG9272586.1,IRF2,IRF2
KAG9266998.1,IRF2BP2B,IRF2BP2B
KAG9274640.1,IRF4,IRF4
KAG9280642.1,IRF5,IRF5
KAG9260759.1,IRF6,IRF6
KAG9281146.1,IRF3,IRF3
KAG9272944.1,IRF8,IRF8
KAG9262395.1,IRS2,IRS2
KAG9271154.1,IRS2,IRS2
KAG9263290.1,ITGA2,ITGA2
KAG9264483.1,ITGA2B,ITGA2B
KAG9269138.1,ITGA5,ITGA5
KAG9275015.1,ITGA9,ITGA9
KAG9262914.1,ITGAX,ITGAX
KAG9267405.1,ITGAX,ITGAX
KAG9271797.1,ITGAV,ITGAV
KAG9271628.1,ITGB2,ITGB2
KAG9268029.1,ITGB3,ITGB3
KAG9270157.1,ITGB4,ITGB4
KAG9278959.1,ITGB8,ITGB8
KAG9259854.1,JAG1B,JAG1B
KAG9277322.1,JAK1,JAK1
KAG9261802.1,JAK2,JAK2
KAG9266318.1,JAK2,JAK2
KAG9279605.1,JARID2B,JARID2B
KAG9268789.1,JDP2,JDP2
KAG9282715.1,JUN,JUN
KAG9279254.1,JUNB,JUNB
KAG9278669.1,JUND,JUND
KAG9279473.1,JUP,JUP
KAG9280034.1,KAT2B,KAT2B
KAG9281911.1,KAT5,KAT5
KAG9262065.1,KAT6A,KAT6A
KAG9265091.1,KCNH2,KCNH2
KAG9263394.1,KCNIP3,KCNIP3
KAG9281119.1,KCNJ11,KCNJ11
KAG9263333.1,KCNN2,KCNN2
KAG9276966.1,KCNQ2,KCNQ2
KAG9278269.1,KCNQ3,KCNQ3
KAG9272204.1,KDM2A,KDM2A
KAG9275610.1,KDM2A,KDM2A
KAG9266957.1,KDM4B,KDM4B
KAG9270354.1,KDM5C,KDM5C
KAG9282762.1,KDR,KDR
KAG9279660.1,KHDRBS1,KHDRBS1
KAG9280461.1,KIN,KIN
KAG9282763.1,KITA,KITA
KAG9268139.1,KLF11,KLF11
KAG9282941.1,KLF11,KLF11
KAG9277067.1,KLF15,KLF15
KAG9278660.1,KLF2,KLF2
KAG9259743.1,KLF3,KLF3
KAG9266142.1,KLF4,KLF4
KAG9262536.1,KLF5,KLF5
KAG9265454.1,KMT2A,KMT2A
KAG9262993.1,KMT5AA,KMT5AA
KAG9283319.1,KPNA1,KPNA1
KAG9264498.1,KPNA2,KPNA2
KAG9277460.1,KPNA2,KPNA2
KAG9266663.1,KRT19,KRT19
KAG9279477.1,KAG9279477.1,KRT19
KAG9279478.1,KAG9279478.1,KRT19
KAG9279479.1,KAG9279479.1,KRT19
KAG9269458.1,KRT18,KRT18
KAG9269737.1,L1CAM,L1CAM
KAG9274611.1,LAMA3,LAMA3
KAG9279705.1,LAPTM4B,LAPTM4B
KAG9271350.1,LATS2,LATS2
KAG9272009.1,LCAT,LCAT
KAG9268294.1,LCK,LCK
KAG9271639.1,LCT,LCT
KAG9281138.1,LDHA,LDHA
KAG9264331.1,LDLR,LDLR
KAG9275630.1,LEF1,LEF1
KAG9268670.1,LEFTY2,LEFTY2
KAG9282642.1,LEFTY2,LEFTY2
KAG9263879.1,KAG9263879.1,KAG9263879.1
KAG9264602.1,LGALS3BPB,LGALS3BPB
KAG9273528.1,LGALS4,LGALS4
KAG9281601.1,LHX3,LHX3
KAG9274025.1,LILRB2,LILRB2
KAG9276151.1,LIMD1,LIMD1
KAG9276453.1,KAG9276453.1,KAG9276453.1
KAG9276467.1,KAG9276467.1,KAG9276467.1
KAG9282340.1,KAG9282340.1,KAG9276467.1
KAG9280856.1,LIPC,LIPC
KAG9267177.1,LMO1,LMO1
KAG9273563.1,LMO2,LMO2
KAG9280300.1,LMO3,LMO3
KAG9277772.1,LMO4,LMO4
KAG9262534.1,LMO7,LMO7
KAG9264375.1,LMTK2,LMTK2
KAG9261851.1,LNPEP,LNPEP
KAG9263345.1,LOX,LOX
KAG9261457.1,KAG9261457.1,KAG9261457.1
KAG9275316.1,KAG9275316.1,KAG9275316.1
KAG9266657.1,LPL,LPL
KAG9259944.1,LRBA,LRBA
KAG9277023.1,LRIG2,LRIG2
KAG9280349.1,LRRN3,LRRN3
KAG9271616.1,KAG9271616.1,KAG9271616.1
KAG9279623.1,TNF,TNF
KAG9268384.1,LTBP1,LTBP1
KAG9272150.1,LTC4S,LTC4S
KAG9278531.1,LXN,LXN
KAG9263502.1,KAG9263502.1,KAG9263502.1
KAG9276076.1,MACC1,MACC1
KAG9272473.1,MACROD2,MACROD2
KAG9262133.1,MAD1L1,MAD1L1
KAG9274093.1,MAD2L1,MAD2L1
KAG9280904.1,MAF,MAF
KAG9277308.1,MAFAA,MAFAA
KAG9269882.1,MAFB,MAFB
KAG9279970.1,MAFK,MAFK
KAG9268268.1,MAL,MAL
KAG9272149.1,MAML1,MAML1
KAG9271095.1,MAO,MAO
KAG9261301.1,MAP1A,MAP1A
KAG9260787.1,MAP1LC3A,MAP1LC3A
KAG9272047.1,MAP1LC3B,MAP1LC3B
KAG9263516.1,MAP3K1,MAP3K1
KAG9264202.1,MAP3K14,MAP3K14
KAG9282429.1,MAP3K5,MAP3K5
KAG9261984.1,MAPK1,MAPK1
KAG9267408.1,MAPK7,MAPK7
KAG9265831.1,MAT2B,MAT2B
KAG9279847.1,MATN1,MATN1
KAG9281644.1,MBD2,MBD2
KAG9272951.1,MC1R,MC1R
KAG9276614.1,MC2R,MC2R
KAG9265451.1,MCAM,MCAM
KAG9280340.1,KAG9280340.1,KAG9280340.1
KAG9260168.1,MCM2,MCM2
KAG9275791.1,MCM4-B,MCM4-B
KAG9272703.1,MCTS1,MCTS1
KAG9276711.1,MED1,MED1
KAG9265499.1,MED15,MED15
KAG9282327.1,MED23,MED23
KAG9273261.1,MEF2A,MEF2A
KAG9266593.1,MEF2B,MEF2B
KAG9276608.1,MEF2D,MEF2D
KAG9274337.1,KAG9274337.1,KAG9274337.1
KAG9277336.1,MELTF,MELTF
KAG9264963.1,MEOX2,MEOX2
KAG9279739.1,MEOX2,MEOX2
KAG9282633.1,MEP1A,MEP1A
KAG9272360.1,MET,MET
KAG9280446.1,METAP2,METAP2
KAG9281068.1,METAP2,METAP2
KAG9267029.1,MFN1,MFN1
KAG9274965.1,MFSD2AB,MFSD2AB
KAG9279747.1,MFSD2AB,MFSD2AB
KAG9261042.1,MGAT5,MGAT5
KAG9268229.1,MGMT,MGMT
KAG9281996.1,MIA,MIA
KAG9272222.1,MIF,MIF
KAG9266135.1,MLANA,MLANA
KAG9274816.1,MLH1,MLH1
KAG9283271.1,MLLT10,MLLT10
KAG9274192.1,MLLT3,MLLT3
KAG9273079.1,MLYCD,MLYCD
KAG9282730.1,MMACHC,MMACHC
KAG9273404.1,MME,MME
KAG9266340.1,MMP11,MMP11
KAG9264620.1,MMP13,MMP13
KAG9273820.1,MMP14,MMP14
KAG9266249.1,MMP17,MMP17
KAG9260913.1,MMP2,MMP2
KAG9265203.1,MMP20,MMP20
KAG9265204.1,MMP20,MMP20
KAG9270760.1,MMP9,MMP9
KAG9280086.1,MPG,MPG
KAG9277286.1,MPL,MPL
KAG9263346.1,MPO,MPO
KAG9263347.1,MPO,MPO
KAG9268001.1,MSH2,MSH2
KAG9275019.1,MSH6,MSH6
KAG9267800.1,KAG9267800.1,KAG9267800.1
KAG9262903.1,MSLNL,MSLNL
KAG9263746.1,KAG9263746.1,KAG9263746.1
KAG9265974.1,MSXD,MSXD
KAG9281230.1,MSX2,MSXD
KAG9268512.1,MTA1,MTA1
KAG9274144.1,MTA2,MTA2
KAG9276449.1,MTF1,MTF1
KAG9278835.1,MTF2,MTF2
KAG9259723.1,MTTP,MTTP
KAG9264429.1,MVP,MVP
KAG9262057.1,MXD1,MXD1
KAG9275773.1,MXD4,MXD4
KAG9261139.1,MXI1,MXI1
KAG9269798.1,MYB,MYB
KAG9261613.1,MYBBP1A,MYBBP1A
KAG9283384.1,MYBL1,MYBL1
KAG9273957.1,MYCB,MYCB
KAG9283494.1,MYC,MYCB
KAG9281474.1,MYCBP,MYCBP
KAG9283297.1,MYD88,MYD88
KAG9273481.1,MYEF2,MYEF2
KAG9280490.1,MYF6,MYF6
KAG9277348.1,MYH11,MYH11
KAG9279271.1,MYH9,MYH9
KAG9270494.1,MYL7,MYL7
KAG9267751.1,MYOCD,MYOCD
KAG9281115.1,MYOD1,MYOD1
KAG9260512.1,MYOG,MYOG
KAG9280125.1,NAMPT,NAMPT
KAG9260935.1,PNAT10,PNAT10
KAG9260936.1,PNAT10,PNAT10
KAG9260937.1,PNAT10,PNAT10
KAG9275893.1,NBN,NBN
KAG9282050.1,NCF1,NCF1
KAG9266907.1,NCL,NCL
KAG9282595.1,NCOA1,NCOA1
KAG9269872.1,NCOA3,NCOA3
KAG9275098.1,NCOA4,NCOA4
KAG9269890.1,NCOA6,NCOA6
KAG9281684.1,NCOR1,NCOR1
KAG9270507.1,NCOR2,NCOR2
KAG9268785.1,KAG9268785.1,KAG9268785.1
KAG9276284.1,NDUFV1,NDUFV1
KAG9279397.1,NDUFV1,NDUFV1
KAG9278615.1,NDUFV2,NDUFV2
KAG9265503.1,NEFL,NEFL
KAG9281019.1,NEIL1,NEIL1
KAG9261928.1,NELFB,NELFB
KAG9280619.1,NEL,NEL
KAG9280873.1,NELL2,NEL
KAG9271820.1,NEUROD1,NEUROD1
KAG9272521.1,NEUROG1,NEUROG1
KAG9267144.1,NFAT5,NFAT5
KAG9280907.1,NFAT5,NFAT5
KAG9278471.1,NFATC1,NFATC1
KAG9278930.1,NFATC1,NFATC1
KAG9269120.1,NFATC2,NFATC2
KAG9260896.1,NFATC3,NFATC3
KAG9267843.1,NFE2L1,NFE2L1
KAG9266619.1,NFIA,NFIA
KAG9263495.1,NFIL3,NFIL3
KAG9275553.1,NFKB2,NFKB2
KAG9283215.1,NFKBIA,NFKBIA
KAG9282144.1,NFKBIB,NFKBIB
KAG9265651.1,NFRKB,NFRKB
KAG9270773.1,NFYA,NFYA
KAG9277043.1,NGF,NGF
KAG9267599.1,NGFR,NGFR
KAG9262412.1,NHLH1,NHLH1
KAG9271035.1,NHLH1,NHLH1
KAG9268519.1,NKX2-1,NKX2-1
KAG9268603.1,NKX2.2A,NKX2.2A
KAG9275311.1,NKX2-3,NKX2-3
KAG9281234.1,NKX-2.5,NKX-2.5
KAG9270430.1,NKX3-1,NKX3-1
KAG9265506.1,NKX6-1,NKX6-1
KAG9268073.1,NME2,NME2
KAG9264280.1,NME3,NME3
KAG9273831.1,NMNAT2,NMNAT2
KAG9259577.1,NOD1,NOD1
KAG9283911.1,NOD1,NOD1
KAG9260926.1,NOD2,NOD2
KAG9267480.1,KAG9267480.1,KAG9267480.1
KAG9282173.1,NONO,NONO
KAG9264903.1,NOS2,NOS2
KAG9264904.1,NOS2,NOS2
KAG9261813.1,KAG9261813.1,KAG9261813.1
KAG9278989.1,KAG9278989.1,KAG9278989.1
KAG9263964.1,NOTUM1A,NOTUM1A
KAG9268635.1,NPAS3,NPAS3
KAG9265202.1,NPAT,NPAT
KAG9263156.1,NPM1,NPM1
KAG9280045.1,NPY,NPY
KAG9261013.1,NR0B1,NR0B1
KAG9259576.1,NR0B2,NR0B2
KAG9283910.1,NR0B2,NR0B2
KAG9264400.1,NR1D1,NR1D1
KAG9260845.1,NR1H3,NR1H3
KAG9273109.1,NR1H4,NR1H4
KAG9271692.1,NR1I2,NR1I2
KAG9261883.1,NR2F1A,NR2F1A
KAG9266742.1,NR2F6,NR2F6
KAG9260392.1,NR4A1,NR4A1
KAG9283607.1,NR4A3,NR4A3
KAG9270012.1,NRAS,NRAS
KAG9280630.1,NRCAM,NRCAM
KAG9263097.1,NRIP1,NRIP1
KAG9282448.1,NT5E,NT5E
KAG9280366.1,NTF3,NTF3
KAG9283699.1,NTRK1,NTRK1
KAG9266978.1,NTRK3,NTRK3
KAG9272051.1,NTRK3,NTRK3
KAG9273124.1,NTS,NTS
KAG9262957.1,OCLN,OCLN
KAG9270299.1,OGG1,OGG1
KAG9260343.1,OGN,OGN
KAG9269590.1,OGN,OGN
KAG9268801.1,OLFM4,OLFM4
KAG9268802.1,OLFM4,OLFM4
KAG9271044.1,OLIG2,OLIG2
KAG9273457.1,ONECUT1,ONECUT1
KAG9266362.1,ONECUT2,ONECUT2
KAG9280205.1,OPTN,OPTN
KAG9268066.1,ORMDL3,ORMDL3
KAG9271009.1,OTC,OTC
KAG9262627.1,OTX1B,OTX1B
KAG9265347.1,OTX5-A,OTX5-A
KAG9268565.1,OTX2,OTX5-A
KAG9270642.1,KAG9270642.1,KAG9270642.1
KAG9277111.1,KAG9277111.1,KAG9277111.1
KAG9271913.1,P2RY10,P2RY10
KAG9275374.1,PARG,PARG
KAG9283031.1,PARP1,PARP1
KAG9280493.1,PAWR,PAWR
KAG9268602.1,PAX1,PAX1
KAG9267230.1,PAX2A,PAX2A
KAG9275365.1,PAX2-A,PAX2A
KAG9278591.1,PAX3-A,PAX3-A
KAG9280634.1,PAX4,PAX4
KAG9281877.1,PAX8,PAX8
KAG9265858.1,PC,PC
KAG9274383.1,PC,PC
KAG9277848.1,PCK1,PCK1
KAG9263395.1,PCNA,PCNA
KAG9266302.1,PCSK1,PCSK1
KAG9282686.1,PCSK9,PCSK9
KAG9273660.1,PCYT1A,PCYT1A
KAG9262427.1,KAG9262427.1,KAG9262427.1
KAG9261143.1,PDCD4,PDCD4
KAG9283380.1,PDE7A,PDE7A
KAG9261137.1,PDGFA,PDGFA
KAG9272333.1,PDGFC,PDGFC
KAG9282764.1,PDGFRA,PDGFRA
KAG9281199.1,PDGFRB,PDGFRB
KAG9281540.1,PDHA1,PDHA1
KAG9283373.1,PDHA1,PDHA1
KAG9281080.1,PDHX,PDHX
KAG9262127.1,P4HB,P4HB
KAG9283344.1,PDX1,PDX1
KAG9260047.1,PEA15,PEA15
KAG9262071.1,PEBP1,PEBP1
KAG9277424.1,PECAM1,PECAM1
KAG9274272.1,PELP1,PELP1
KAG9274042.1,PENK,PENK
KAG9274369.1,KAG9274369.1,KAG9274369.1
KAG9278600.1,KAG9278600.1,KAG9278600.1
KAG9260254.1,KAG9260254.1,KAG9260254.1
KAG9275060.1,PERP,PERP
KAG9269114.1,PFDN4,PFDN4
KAG9276745.1,PFKP,PFKP
KAG9278271.1,PFKP,PFKP
KAG9268068.1,PGA,PGA
KAG9270763.1,KAG9270763.1,PGA
KAG9270764.1,KAG9270764.1,PGA
KAG9264501.1,PGLYRP2,PGLYRP2
KAG9275080.1,PHF10,PHF10
KAG9269764.1,PHF8,PHF8
KAG9265306.1,PHOX2A,PHOX2A
KAG9272157.1,PHOX2B,PHOX2B
KAG9266864.1,PIAS4A,PIAS4A
KAG9270022.1,PIM1,PIM1
KAG9262858.1,PIN1,PIN1
KAG9261024.1,PIR,PIR
KAG9266181.1,PITX1,PITX1
KAG9275287.1,PITX3,PITX3
KAG9276287.1,PKM,PKM
KAG9262457.1,PKNOX1,PKNOX1
KAG9271679.1,PKNOX1,PKNOX1
KAG9281029.1,PKP3,PKP3
KAG9274357.1,PLAA,PLAA
KAG9274045.1,PLAG1,PLAG1
KAG9269504.1,PLAGL2,PLAGL2
KAG9275434.1,PLAU,PLAU
KAG9283159.1,PLB1,PLB1
KAG9264706.1,PLD1,PLD1
KAG9283456.1,PLD1,PLD1
KAG9283045.1,PLG,PLG
KAG9274212.1,PLIN2,PLIN2
KAG9273620.1,PLK3,PLK3
KAG9268554.1,PLK4,PLK4
KAG9270328.1,PLOD1,PLOD1
KAG9273724.1,PLSCR1,PLSCR1
KAG9267439.1,PMP22,PMP22
KAG9282656.1,PNOC,PNOC
KAG9282442.1,PNRC1,PNRC1
KAG9278346.1,PNRC2,PNRC2
KAG9269958.1,POLB,POLB
KAG9264263.1,POLD1,POLD1
KAG9270544.1,POLD2,POLD2
KAG9274838.1,POLH,POLH
KAG9261767.1,POLK,POLK
KAG9272143.1,POLR1A,POLR1A
KAG9267302.1,POLR3D,POLR3D
KAG9277289.1,POMGNT1,POMGNT1
KAG9275911.1,PON2,PON2
KAG9265376.1,POU2AF1,POU2AF1
KAG9262340.1,POU2F1,POU2F1
KAG9282017.1,POU2F3,POU2F3
KAG9276400.1,POU3F1,POU3F1
KAG9280551.1,POU3F2,POU3F2
KAG9271924.1,POU3F4,POU3F4
KAG9275698.1,POU4F2,POU4F2
KAG9280829.1,PPARA,PPARA
KAG9260753.1,PPARD,PPARD
KAG9270741.1,PPARD,PPARD
KAG9260361.1,PPARG,PPARG
KAG9277825.1,PPIG,PPIG
KAG9264011.1,PPL,PPL
KAG9281824.1,PPM1D,PPM1D
KAG9267719.1,PPP1R3CB,PPP1R3CB
KAG9278477.1,PRDM1,PRDM1
KAG9283228.1,PRDM14,PRDM14
KAG9275519.1,PRDX3,PRDX3
KAG9265850.1,PRDX5,PRDX5
KAG9264106.1,PRF1,PRF1
KAG9264107.1,PRF1,PRF1
KAG9264108.1,PRF1,PRF1
KAG9278087.1,BCAN,BCAN
KAG9263307.1,PRKAB1,PRKAB1
KAG9280616.1,PRL,PRL
KAG9280874.1,PRL,PRL
KAG9264147.1,PRMT1,PRMT1
KAG9278800.1,PROC,PROC
KAG9262318.1,PROS1,PROS1
KAG9282373.1,PROX1,PROX1
KAG9264769.1,PRRX1,PRRX1
KAG9282662.1,PRRX1,PRRX1
KAG9268826.1,PSEN1,PSEN1
KAG9262632.1,PSEN2,PSEN2
KAG9275749.1,PSIP1,PSIP1
KAG9273806.1,PSMB5,PSMB5
KAG9279320.1,PSMB9,PSMB9
KAG9267596.1,PSMC5,PSMC5
KAG9267831.1,PSMD11B,PSMD11B
KAG9268245.1,PTAFR,PTAFR
KAG9268398.1,PTEN,PTEN
KAG9275571.1,PTGDR2,PTGDR2
KAG9263264.1,PTGDS,PTGDS
KAG9283186.1,PTGER2,PTGER2
KAG9281778.1,PTGES,PTGES
KAG9266686.1,PTGFR,PTGFR
KAG9264995.1,PTGIR,PTGIR
KAG9261886.1,PTGS1,PTGS1
KAG9282614.1,PTGS2,PTGS2
KAG9280733.1,PTHLH,PTHLH
KAG9269531.1,PTK6,PTK6
KAG9270724.1,PTK6,PTK6
KAG9280743.1,PTN-A,PTN-A
KAG9270872.1,PTPN1,PTPN1
KAG9276303.1,PTPN6,PTPN6
KAG9260584.1,PTPRG,PTPRG
KAG9280578.1,PTPRO,PTPRO
KAG9280945.1,PTPRZ1,PTPRZ1
KAG9272730.1,PTTG1,PTTG1
KAG9264990.1,RAB4B,RAB4B
KAG9269144.1,RACGAP1,RACGAP1
KAG9279880.1,KAG9279880.1,KAG9279880.1
KAG9283740.1,KAG9283740.1,KAG9279880.1
KAG9282298.1,KAG9282298.1,KAG9282298.1
KAG9272209.1,RAD9A,RAD9A
KAG9281088.1,RAG1,RAG1
KAG9281087.1,RAG2,RAG2
KAG9267592.1,RARA,RARA
KAG9278911.1,RARB,RARB
KAG9269051.1,RARG,RARG
KAG9268383.1,RASGRP3,RASGRP3
KAG9260689.1,RASSF1,RASSF1
KAG9277086.1,RASSF1,RASSF1
KAG9275785.1,RB1CC1,RB1CC1
KAG9266681.1,RBBP7,RBBP7
KAG9281048.1,RBL2,RBL2
KAG9267365.1,ANTXR1,ANTXR1
KAG9276414.1,RCC1,RCC1
KAG9278970.1,RECQL4,RECQL4
KAG9263509.1,REEP5,REEP5
KAG9274627.1,KAG9274627.1,KAG9274627.1
KAG9265361.1,RELB,RELB
KAG9273570.1,RELN,RELN
KAG9270348.1,REN,REN
KAG9277267.1,RGS4,RGS4
KAG9270219.1,RHO,RHO
KAG9270262.1,RHO,RHO
KAG9268810.1,RHOB,RHOB
KAG9273741.1,RIPK2,RIPK2
KAG9261048.1,RND3,RND3
KAG9271248.1,RND3,RND3
KAG9261286.1,RNF111,RNF111
KAG9265958.1,RNF14,RNF14
KAG9264773.1,RNF2,RNF2
KAG9277319.1,ROR1,ROR1
KAG9280992.1,RORAA,RORAA
KAG9268932.1,ROS1,ROS1
KAG9277642.1,RPRMB,RPRMB
KAG9271925.1,RPS6KA6,RPS6KA6
KAG9281541.1,RPS6KA3,RPS6KA6
KAG9283371.1,RPS6KA3,RPS6KA6
KAG9277425.1,RPTOR,RPTOR
KAG9276724.1,RREB1,RREB1
KAG9265695.1,RRM1,RRM1
KAG9282942.1,RRM2,RRM2
KAG9261034.1,XLRS1,XLRS1
KAG9268729.1,RUNX2,RUNX2
KAG9282858.1,RUNX2,RUNX2
KAG9264641.1,RXFP2,RXFP2
KAG9275885.1,S100A10,S100A10
KAG9279375.1,S100A10,S100A10
KAG9275887.1,KAG9275887.1,KAG9275887.1
KAG9261094.1,S100B,S100B
KAG9266643.1,S1PR1,S1PR1
KAG9278468.1,SALL3,SALL3
KAG9261423.1,SART3,SART3
KAG9281538.1,SAT1,SAT1
KAG9283356.1,SAT1,SAT1
KAG9283752.1,SATB1,SATB1
KAG9271051.1,SATB2,SATB2
KAG9264979.1,SCARF1,SCARF1
KAG9273470.1,SCG3,SCG3
KAG9277694.1,SDC4,SDC4
KAG9270678.1,SEMA6A,SEMA6A
KAG9274759.1,SERBP1,SERBP1
KAG9282960.1,SERPINB1,SERPINB1
KAG9283579.1,SERPINB1,SERPINB1
KAG9283580.1,SERPINB1,SERPINB1
KAG9266645.1,SERPINC1,SERPINC1
KAG9274257.1,SERPINE1,SERPINE1
KAG9265789.1,SERPINF1,SERPINF1
KAG9261853.1,SETBP1,SETBP1
KAG9276060.1,SETD2,SETD2
KAG9275857.1,SETDB1B,SETDB1B
KAG9274495.1,SF1,SF1
KAG9271058.1,SF3B1,SF3B1
KAG9261458.1,SFRP1,SFRP1
KAG9275320.1,SFRP5,SFRP1
KAG9269795.1,SGK1,SGK1
KAG9271930.1,SH2D1A,SH2D1A
KAG9263449.1,SH3BP2,SH3BP2
KAG9268060.1,SHBG,SHBG
KAG9272875.1,MGAM,MGAM
KAG9281030.1,SIGIRR,SIGIRR
KAG9263644.1,KAG9263644.1,KAG9263644.1
KAG9268167.1,SIVA1,SIVA1
KAG9282818.1,SIX1B,SIX1B
KAG9275132.1,SIX3,SIX3
KAG9282817.1,SIX6,SIX6
KAG9270151.1,SKI,SKI
KAG9273920.1,SKIL,SKIL
KAG9269489.1,SLA2,SLA2
KAG9271862.1,SLBP,SLBP
KAG9268149.1,SLC10A1,SLC10A1
KAG9283002.1,SLC10A1,SLC10A1
KAG9271177.1,SLC10A2,SLC10A2
KAG9270838.1,SLC16A1,SLC16A1
KAG9277037.1,SLC16A1,SLC16A1
KAG9277908.1,SLC19A1,SLC19A1
KAG9263337.1,SLC20A1B,SLC20A1B
KAG9283046.1,SLC22A2,SLC22A2
KAG9266211.1,SLC22A5,SLC22A5
KAG9265743.1,SLC22A6,SLC22A6
KAG9269844.1,SLC25A20,SLC25A20
KAG9280332.1,SLC26A3,SLC26A3
KAG9280333.1,SLC26A3,SLC26A3
KAG9280334.1,SLC26A4,SLC26A4
KAG9280335.1,SLC26A4,SLC26A4
KAG9267041.1,SLC29A1,SLC29A1
KAG9275003.1,SLC29A1,SLC29A1
KAG9277025.1,SLC2A1,SLC2A1
KAG9281829.1,SLC31A1,SLC31A1
KAG9269233.1,SLC34A2,SLC34A2
KAG9266573.1,SLC39A1,SLC39A1
KAG9276292.1,SLC39A1,SLC39A1
KAG9266719.1,SLC39A3,SLC39A3
KAG9275136.1,SLC3A1,SLC3A1
KAG9265856.1,SLC3A2,SLC3A2
KAG9274314.1,SLC3A2,SLC3A2
KAG9283220.1,SLC4A2,SLC4A2
KAG9263321.1,SLC5A1,SLC5A1
KAG9263322.1,SLC5A1,SLC5A1
KAG9270162.1,SLC5A5,SLC5A5
KAG9280359.1,SLC5A8,SLC5A8
KAG9270043.1,SLC6A6,SLC6A6
KAG9283756.1,SLC9A1,SLC9A1
KAG9271331.1,SLC9A2,SLC9A2
KAG9279441.1,SLC9A3,SLC9A3
KAG9260855.1,KAG9260855.1,KAG9260855.1
KAG9273192.1,KAG9273192.1,KAG9260855.1
KAG9282211.1,SMARCA1,SMARCA1
KAG9266341.1,SMARCB1A,SMARCB1A
KAG9273949.1,SMARCD3,SMARCD3
KAG9261759.1,SMN1,SMN1
KAG9280194.1,KAG9280194.1,KAG9280194.1
KAG9264499.1,SMURF2,SMURF2
KAG9277459.1,SMURF2,SMURF2
KAG9270644.1,SMYD1,SMYD1
KAG9269893.1,KAG9269893.1,KAG9269893.1
KAG9275789.1,SNAI2,SNAI2
KAG9261248.1,SNAI3,SNAI3
KAG9282647.1,SNAP25A,SNAP25B
KAG9274895.1,SNAPC1,SNAPC1
KAG9282822.1,SNAPC1,SNAPC1
KAG9281366.1,KAG9281366.1,KAG9281366.1
KAG9276959.1,SNRPB,SNRPB
KAG9263848.1,SOCS1,SOCS1
KAG9280665.1,SOCS2,SOCS2
KAG9264598.1,SOCS3,SOCS3
KAG9267911.1,SOCS3,SOCS3
KAG9266675.1,SOCS7,SOCS7
KAG9263678.1,SOD1,SOD1
KAG9267817.1,SOST,SOST
KAG9271341.1,SOX1A,SOX1A
KAG9279139.1,SOX10,SOX10
KAG9282930.1,SOX11,SOX11
KAG9277769.1,SOX14,SOX14
KAG9274051.1,SOX17A,SOX17A
KAG9269493.1,SOX18,SOX18
KAG9266914.1,SOX2,SOX2
KAG9272672.1,SOX3,SOX3
KAG9279648.1,SOX11-B,SOX11-B
KAG9280164.1,SOX5,SOX5
KAG9267169.1,SOX6,SOX6
KAG9282843.1,SOX7,SOX7
KAG9264569.1,SOX9,SOX9
KAG9260423.1,SP1,SP1
KAG9266674.1,SP2,SP2
KAG9271460.1,SP3,SP3
KAG9278960.1,SP4,SP4
KAG9276970.1,SP7,SP7
KAG9283307.1,SPAG6,SPAG6
KAG9272503.1,SPARC,SPARC
KAG9264628.1,SPART,SPART
KAG9262630.1,SPAST,SPAST
KAG9269685.1,SPEN,SPEN
KAG9260881.1,SPI1,SPI1
KAG9280673.1,SPIC,SPIC
KAG9281149.1,KAG9281149.1,KAG9281149.1
KAG9263770.1,KAG9263770.1,KAG9263770.1
KAG9265893.1,KAG9265893.1,KAG9265893.1
KAG9272147.1,SQSTM1,SQSTM1
KAG9267803.1,SRCAP,SRCAP
KAG9282760.1,SRD5A3,SRD5A3
KAG9279109.1,SREBF2,SREBF2
KAG9275488.1,SRF,SRF
KAG9271007.1,SRPX,SRPX
KAG9272744.1,SRPX2,SRPX2
KAG9280419.1,KAG9280419.1,KAG9280419.1
KAG9277822.1,SSB,SSB
KAG9273117.1,SSPN,SSPN
KAG9268647.1,SSTR1,SSTR1
KAG9264568.1,SSTR2,SSTR2
KAG9267351.1,SSTR2,SSTR2
KAG9281334.1,ST3GAL1,ST3GAL1
KAG9278847.1,ST3GAL3,ST3GAL3
KAG9265688.1,ST6GAL1,ST6GAL1
KAG9270548.1,STAR,STAR
KAG9266316.1,STARD4,STARD4
KAG9264255.1,STAT3,STAT3
KAG9271714.1,STAT4,STAT4
KAG9281909.1,STIP1,STIP1
KAG9279730.1,STMN2,STMN2
KAG9262512.1,STS,STS
KAG9278654.1,SUGP1,SUGP1
KAG9268730.1,KAG9268730.1,KAG9268730.1
KAG9281783.1,SURF1,SURF1
KAG9281633.1,SURF2,SURF2
KAG9263497.1,SYK,SYK
KAG9270279.1,SYN1,SYN1
KAG9260362.1,SYN2,SYN2
KAG9270361.1,SYP,SYP
KAG9270710.1,SYP,SYP
KAG9272743.1,SYTL4,SYTL4
KAG9276428.1,TAF12,TAF12
KAG9282940.1,TAF1B,TAF1B
KAG9262429.1,TAF5,TAF5
KAG9266623.1,TAL1,TAL1
KAG9272919.1,TALDO1,TALDO1
KAG9283745.1,TAP1,TAP1
KAG9273051.1,TAT,TAT
