Ast,a,a2,Dmel,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
Astyanax_pachon,KAG9266753.1,NDUFS7,Drosophila_melanogaster,NP_573097.1,ND-20,9.47E-78,288,6.09E-78,288
Astyanax_pachon,KAG9266753.1,NDUFS7,Drosophila_melanogaster,NP_727921.1,ND-20,9.47E-78,288,6.09E-78,288
Astyanax_pachon,KAG9266753.1,NDUFS7,Drosophila_melanogaster,NP_001287584.1,ND-20L,7.57E-77,285,4.67E-77,285
Astyanax_pachon,KAG9266753.1,NDUFS7,Drosophila_melanogaster,NP_651698.1,ND-20L,7.57E-77,285,4.67E-77,285
Astyanax_pachon,KAG9266760.1,PEX11G,Drosophila_melanogaster,NP_651137.3,PEX11C,1.81E-30,131,1.17E-30,131
Astyanax_pachon,KAG9266762.1,SLC35E1,Drosophila_melanogaster,NP_001285522.1,CG14621,7.66E-78,289,5.14E-78,289
Astyanax_pachon,KAG9266762.1,SLC35E1,Drosophila_melanogaster,NP_001285523.1,CG14621,7.66E-78,289,5.14E-78,289
Astyanax_pachon,KAG9266762.1,SLC35E1,Drosophila_melanogaster,NP_608458.1,CG14621,7.66E-78,289,5.14E-78,289
Astyanax_pachon,KAG9266765.1,TMEM38A,Drosophila_melanogaster,NP_001285325.1,CG4239,3.29E-38,157,2.07E-38,157
Astyanax_pachon,KAG9266765.1,TMEM38A,Drosophila_melanogaster,NP_573122.1,CG4239,3.29E-38,157,2.07E-38,157
Astyanax_pachon,KAG9266765.1,TMEM38A,Drosophila_melanogaster,NP_727972.1,CG4239,3.29E-38,157,2.07E-38,157
Astyanax_pachon,KAG9266765.1,TMEM38A,Drosophila_melanogaster,NP_727973.1,CG4239,3.29E-38,157,2.07E-38,157
Astyanax_pachon,KAG9266768.1,KLHL26,Drosophila_melanogaster,NP_608397.1,CG1812,1.01E-45,183,6.89E-46,183
Astyanax_pachon,KAG9266769.1,DDX49,Drosophila_melanogaster,NP_476927.1,DBP45A,2.86E-116,417,2.11E-116,417
Astyanax_pachon,KAG9266770.1,LSM4,Drosophila_melanogaster,NP_001027236.1,CG17768,1.08E-42,171,7.05E-43,171
Astyanax_pachon,KAG9266770.1,LSM4,Drosophila_melanogaster,NP_001188778.1,CG17768,1.08E-42,171,7.05E-43,171
Astyanax_pachon,KAG9266771.1,RAB3A,Drosophila_melanogaster,NP_001356961.1,RAB3,6.26E-95,345,4.21E-95,345
Astyanax_pachon,KAG9266771.1,RAB3A,Drosophila_melanogaster,NP_523687.1,RAB3,6.26E-95,345,4.21E-95,345
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_001259203.1,DNC,4.63E-200,696,2.98E-200,696
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726851.3,DNC,4.63E-200,696,2.98E-200,696
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_001259202.1,DNC,3.70E-199,693,2.34E-199,693
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726854.2,DNC,3.70E-199,693,2.34E-199,693
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726855.1,DNC,7.41E-199,692,4.68E-199,692
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726849.1,DNC,7.41E-199,692,7.14E-199,692
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726853.2,DNC,7.41E-199,692,7.14E-199,692
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726846.1,DNC,4.63E-200,696,5.04E-200,696
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726847.2,DNC,4.63E-200,696,5.04E-200,696
Astyanax_pachon,KAG9266772.1,PDE4D,Drosophila_melanogaster,NP_726852.2,DNC,5.93E-198,689,5.70E-198,689
Astyanax_pachon,KAG9266774.1,MPV17L2,Drosophila_melanogaster,NP_001285209.1,CG1662,3.97E-34,143,3.01E-34,143
Astyanax_pachon,KAG9266774.1,MPV17L2,Drosophila_melanogaster,NP_572883.1,CG1662,3.97E-34,143,3.01E-34,143
Astyanax_pachon,KAG9266775.1,IFI30,Drosophila_melanogaster,NP_001104369.2,CG41378,1.70E-18,91.3,8.81E-19,91.3
Astyanax_pachon,KAG9266775.1,IFI30,Drosophila_melanogaster,NP_001163837.1,CG41378,1.70E-18,91.3,9.22E-19,91.3
Astyanax_pachon,KAG9266775.1,IFI30,Drosophila_melanogaster,NP_001163836.1,CG41378,1.70E-18,91.3,1.03E-18,91.3
Astyanax_pachon,KAG9266781.1,PRKACB,Drosophila_melanogaster,NP_476977.1,PKA-C1,1.72E-171,600,1.17E-171,600
Astyanax_pachon,KAG9266781.1,PRKACB,Drosophila_melanogaster,NP_723479.1,PKA-C1,1.72E-171,600,1.17E-171,600
Astyanax_pachon,KAG9266781.1,PRKACB,Drosophila_melanogaster,NP_995672.1,PKA-C1,1.72E-171,600,1.17E-171,600
Astyanax_pachon,KAG9266783.1,UOX,Drosophila_melanogaster,NP_476779.1,URO,6.52E-59,226,4.47E-59,226
Astyanax_pachon,KAG9266785.1,RPF1,Drosophila_melanogaster,NP_477479.1,CG6712,1.96E-69,261,1.46E-69,261
Astyanax_pachon,KAG9266792.1,MCOLN2,Drosophila_melanogaster,NP_001163472.1,CG42638,4.14E-89,327,3.27E-89,327
Astyanax_pachon,KAG9266792.1,MCOLN2,Drosophila_melanogaster,NP_649145.1,TRPML,4.14E-89,327,3.27E-89,327
Astyanax_pachon,KAG9266799.1,NR5A2,Drosophila_melanogaster,NP_001246824.1,FTZ-F1,5.32E-84,310,5.28E-84,310
Astyanax_pachon,KAG9266799.1,NR5A2,Drosophila_melanogaster,NP_730359.1,FTZ-F1,5.32E-84,310,5.28E-84,310
Astyanax_pachon,KAG9266799.1,NR5A2,Drosophila_melanogaster,NP_524143.2,FTZ-F1,5.32E-84,310,6.75E-84,310
Astyanax_pachon,KAG9266799.1,NR5A2,Drosophila_melanogaster,NP_001303366.1,FTZ-F1,5.45E-81,300,5.74E-81,300
Astyanax_pachon,KAG9266800.1,PTPRC,Drosophila_melanogaster,NP_733288.1,PTP99A,4.84E-73,274,5.54E-73,274
Astyanax_pachon,KAG9266800.1,PTPRC,Drosophila_melanogaster,NP_996302.1,PTP99A,4.84E-73,274,5.60E-73,274
Astyanax_pachon,KAG9266804.1,DENND1B,Drosophila_melanogaster,NP_001188891.1,CG18659,1.12E-69,263,6.93E-70,263
Astyanax_pachon,KAG9266804.1,DENND1B,Drosophila_melanogaster,NP_001246218.1,CG18659,3.57E-68,258,1.80E-68,258
Astyanax_pachon,KAG9266813.1,GLRX2,Drosophila_melanogaster,NP_611609.1,GRX1T,1.73E-22,104,7.84E-23,104
Astyanax_pachon,KAG9266813.1,GLRX2,Drosophila_melanogaster,NP_001246827.1,GRX1,1.38E-21,101,6.16E-22,101
Astyanax_pachon,KAG9266813.1,GLRX2,Drosophila_melanogaster,NP_649065.1,GRX1,1.38E-21,101,6.16E-22,101
Astyanax_pachon,KAG9266814.1,UCHL5,Drosophila_melanogaster,NP_001261632.1,UCH-L5,8.51E-107,385,5.64E-107,385
Astyanax_pachon,KAG9266814.1,UCHL5,Drosophila_melanogaster,NP_524003.1,UCH-L5,8.51E-107,385,5.64E-107,385
Astyanax_pachon,KAG9266826.1,SEMA4E,Drosophila_melanogaster,NP_001137680.1,SEMA2B,3.51E-65,248,2.38E-65,248
Astyanax_pachon,KAG9266826.1,SEMA4E,Drosophila_melanogaster,NP_001261024.1,SEMA2B,3.51E-65,248,2.50E-65,248
Astyanax_pachon,KAG9266838.1,FKBP8,Drosophila_melanogaster,NP_001286579.1,ZDA,1.42E-39,162,9.31E-40,162
Astyanax_pachon,KAG9266838.1,FKBP8,Drosophila_melanogaster,NP_001286580.1,ZDA,1.42E-39,162,9.31E-40,162
Astyanax_pachon,KAG9266838.1,FKBP8,Drosophila_melanogaster,NP_001286581.1,ZDA,1.42E-39,162,9.31E-40,162
Astyanax_pachon,KAG9266838.1,FKBP8,Drosophila_melanogaster,NP_611353.1,ZDA,1.42E-39,162,9.31E-40,162
Astyanax_pachon,KAG9266845.1,CKS1B,Drosophila_melanogaster,NP_476947.1,CKS30A,3.64E-29,125,2.38E-29,125
Astyanax_pachon,KAG9266855.1,GNAQ,Drosophila_melanogaster,NP_725191.1,GALPHAQ,1.44E-167,587,9.55E-168,587
Astyanax_pachon,KAG9266855.1,GNAQ,Drosophila_melanogaster,NP_725193.1,GALPHAQ,1.44E-167,587,9.55E-168,587
Astyanax_pachon,KAG9266855.1,GNAQ,Drosophila_melanogaster,NP_725194.1,GALPHAQ,1.44E-167,587,9.55E-168,587
Astyanax_pachon,KAG9266855.1,GNAQ,Drosophila_melanogaster,NP_725195.1,GALPHAQ,1.44E-167,587,9.55E-168,587
Astyanax_pachon,KAG9266855.1,GNAQ,Drosophila_melanogaster,NP_725197.2,GALPHAQ,1.44E-167,587,9.55E-168,587
Astyanax_pachon,KAG9266858.1,CDC34,Drosophila_melanogaster,NP_648783.4,CG7656,4.69E-84,309,4.19E-84,309
Astyanax_pachon,KAG9266858.1,CDC34,Drosophila_melanogaster,NP_730058.2,CG7656,4.69E-84,309,4.19E-84,309
Astyanax_pachon,KAG9266858.1,CDC34,Drosophila_melanogaster,NP_001261885.1,CG7656,1.20E-81,301,1.07E-81,301
Astyanax_pachon,KAG9266858.1,CDC34,Drosophila_melanogaster,NP_730059.1,CG7656,1.20E-81,301,1.07E-81,301
Astyanax_pachon,KAG9266859.1,AP3D1,Drosophila_melanogaster,NP_524785.2,G,7.25E-268,922,4.00E-268,922
Astyanax_pachon,KAG9266859.1,AP3D1,Drosophila_melanogaster,NP_001259528.1,G,2.43E-260,897,1.34E-260,897
Astyanax_pachon,KAG9266861.1,UBXN6,Drosophila_melanogaster,NP_611356.1,GINT3,9.48E-41,166,6.46E-41,166
Astyanax_pachon,KAG9266861.1,UBXN6,Drosophila_melanogaster,NP_725812.1,GINT3,9.48E-41,166,6.46E-41,166
Astyanax_pachon,KAG9266861.1,UBXN6,Drosophila_melanogaster,NP_725813.1,GINT3,9.48E-41,166,6.46E-41,166
Astyanax_pachon,KAG9266865.1,MAP2K2,Drosophila_melanogaster,NP_001285044.1,DSOR1,6.50E-136,482,4.31E-136,482
Astyanax_pachon,KAG9266865.1,MAP2K2,Drosophila_melanogaster,NP_511098.1,DSOR1,1.30E-135,481,8.69E-136,481
Astyanax_pachon,KAG9266868.1,MBD3,Drosophila_melanogaster,NP_001262421.1,MBD-LIKE,1.46E-25,115,1.12E-25,115
Astyanax_pachon,KAG9266871.1,HMG20B,Drosophila_melanogaster,NP_611553.1,HMG-2,4.07E-19,93.6,3.43E-19,93.6
Astyanax_pachon,KAG9266873.1,EEF2,Drosophila_melanogaster,NP_525105.2,EEF2,0.00E+00,1332,0.00E+00,1332
Astyanax_pachon,KAG9266873.1,EEF2,Drosophila_melanogaster,NP_724357.2,EEF2,0.00E+00,1332,0.00E+00,1332
Astyanax_pachon,KAG9266873.1,EEF2,Drosophila_melanogaster,NP_724358.2,EEF2,0.00E+00,1332,0.00E+00,1332
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_001369051.1,BRU3,1.43E-103,375,7.75E-104,375
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_001261807.1,BRU3,1.87E-98,358,9.41E-99,358
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_001261808.1,BRU3,1.87E-98,358,9.41E-99,358
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_001189092.1,BRU3,1.87E-98,358,9.52E-99,358
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_001369049.1,BRU3,1.87E-98,358,9.52E-99,358
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_729923.1,BRU3,1.87E-98,358,9.85E-99,358
Astyanax_pachon,KAG9266875.1,CELF5,Drosophila_melanogaster,NP_001369050.1,BRU3,1.87E-98,358,1.29E-98,358
Astyanax_pachon,KAG9266879.1,MCPT4,Drosophila_melanogaster,NP_726740.1,CG32808,7.64E-30,129,5.72E-30,129
Astyanax_pachon,KAG9266880.1,MCPT4,Drosophila_melanogaster,NP_726740.1,CG32808,3.76E-30,130,2.86E-30,130
Astyanax_pachon,KAG9266883.1,GZMB,Drosophila_melanogaster,NP_649881.1,CG16749,2.93E-20,97.1,2.14E-20,97.1
Astyanax_pachon,KAG9266897.1,TCTEX1D2,Drosophila_melanogaster,NP_001163579.1,CG5359,1.09E-15,80.9,1.05E-15,80.9
Astyanax_pachon,KAG9266897.1,TCTEX1D2,Drosophila_melanogaster,NP_001247013.1,CG5359,1.09E-15,80.9,1.05E-15,80.9
Astyanax_pachon,KAG9266897.1,TCTEX1D2,Drosophila_melanogaster,NP_649966.1,CG5359,1.09E-15,80.9,1.05E-15,80.9
Astyanax_pachon,KAG9266898.1,NMUR1,Drosophila_melanogaster,NP_001014620.1,PK1-R,4.30E-50,197,2.93E-50,197
Astyanax_pachon,KAG9266898.1,NMUR1,Drosophila_melanogaster,NP_001247089.1,PK1-R,4.30E-50,197,2.93E-50,197
Astyanax_pachon,KAG9266898.1,NMUR1,Drosophila_melanogaster,NP_731788.1,PK2-R2,5.38E-51,200,5.11E-51,200
Astyanax_pachon,KAG9266898.1,NMUR1,Drosophila_melanogaster,NP_731789.1,PK2-R2,5.38E-51,200,5.11E-51,200
Astyanax_pachon,KAG9266899.1,HYKK,Drosophila_melanogaster,NP_001286053.1,CG31751,1.25E-45,182,9.32E-46,182
Astyanax_pachon,KAG9266899.1,HYKK,Drosophila_melanogaster,NP_001334743.1,CG31751,1.25E-45,182,9.32E-46,182
Astyanax_pachon,KAG9266899.1,HYKK,Drosophila_melanogaster,NP_609894.2,CG31751,1.25E-45,182,9.32E-46,182
Astyanax_pachon,KAG9266899.1,HYKK,Drosophila_melanogaster,NP_724122.1,CG31751,1.25E-45,182,9.32E-46,182
Astyanax_pachon,KAG9266903.1,POLR2H,Drosophila_melanogaster,NP_649352.1,POLR2H,4.33E-64,242,2.89E-64,242
Astyanax_pachon,KAG9266905.1,ALPI,Drosophila_melanogaster,NP_610496.1,ALP6,9.55E-93,339,6.30E-93,339
Astyanax_pachon,KAG9266911.1,MCCC1,Drosophila_melanogaster,NP_001247391.1,MCCC1,1.68E-205,714,1.11E-205,714
Astyanax_pachon,KAG9266911.1,MCCC1,Drosophila_melanogaster,NP_651896.1,MCCC1,1.68E-205,714,1.11E-205,714
Astyanax_pachon,KAG9266912.1,ATP11B,Drosophila_melanogaster,NP_573125.1,CG4301,9.55E-192,669,7.51E-192,669
Astyanax_pachon,KAG9266912.1,ATP11B,Drosophila_melanogaster,NP_001245712.1,CG4301,6.11E-190,663,4.73E-190,663
Astyanax_pachon,KAG9266912.1,ATP11B,Drosophila_melanogaster,NP_001245711.1,CG4301,6.11E-190,663,4.77E-190,663
Astyanax_pachon,KAG9266912.1,ATP11B,Drosophila_melanogaster,NP_001259610.1,CG9981,6.41E-184,643,3.98E-184,643
Astyanax_pachon,KAG9266912.1,ATP11B,Drosophila_melanogaster,NP_001259611.1,CG9981,6.41E-184,643,3.98E-184,643
Astyanax_pachon,KAG9266912.1,ATP11B,Drosophila_melanogaster,NP_573124.1,CG9981,6.41E-184,643,3.98E-184,643
Astyanax_pachon,KAG9266915.1,DNAJC19,Drosophila_melanogaster,NP_001137933.1,CG7394,1.92E-33,140,1.26E-33,140
Astyanax_pachon,KAG9266915.1,DNAJC19,Drosophila_melanogaster,NP_001246717.1,CG7394,1.92E-33,140,1.16E-33,140
Astyanax_pachon,KAG9266915.1,DNAJC19,Drosophila_melanogaster,NP_001261714.1,CG7394,1.92E-33,140,1.16E-33,140
Astyanax_pachon,KAG9266915.1,DNAJC19,Drosophila_melanogaster,NP_648475.1,CG7394,1.92E-33,140,1.16E-33,140
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_001303443.1,FMR1,4.55E-101,367,3.10E-101,367
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_001303444.1,FMR1,4.55E-101,367,3.10E-101,367
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_731443.1,FMR1,4.55E-101,367,3.10E-101,367
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_731444.1,FMR1,4.55E-101,367,3.10E-101,367
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_001247017.1,FMR1,4.55E-101,367,3.32E-101,367
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_731446.1,FMR1,5.82E-99,360,3.09E-99,360
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_001262447.1,FMR1,5.82E-99,360,3.37E-99,360
Astyanax_pachon,KAG9266916.1,FXR1,Drosophila_melanogaster,NP_611645.1,FMR1,1.46E-99,362,9.98E-100,362
Astyanax_pachon,KAG9266919.1,PSMD1,Drosophila_melanogaster,NP_001263057.1,RPN2,0.00E+00,1077,0.00E+00,1077
Astyanax_pachon,KAG9266919.1,PSMD1,Drosophila_melanogaster,NP_001263058.1,RPN2,0.00E+00,1077,0.00E+00,1077
Astyanax_pachon,KAG9266919.1,PSMD1,Drosophila_melanogaster,NP_651677.2,RPN2,0.00E+00,1077,0.00E+00,1077
Astyanax_pachon,KAG9266921.1,ACAP2,Drosophila_melanogaster,NP_524458.1,CENB1A,8.31E-137,486,5.68E-137,486
Astyanax_pachon,KAG9266922.1,PPP1R2,Drosophila_melanogaster,NP_001286009.1,CG6380,1.17E-09,62,8.71E-10,62
Astyanax_pachon,KAG9266922.1,PPP1R2,Drosophila_melanogaster,NP_609833.1,CG6380,1.17E-09,62,8.71E-10,62
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_647771.1,CG11537,5.64E-150,529,3.81E-150,529
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_001246588.1,CG11537,5.64E-150,529,5.30E-150,529
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_728811.1,CG11537,5.64E-150,529,5.30E-150,529
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_728812.1,CG11537,5.64E-150,529,5.30E-150,529
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_001097489.1,CG11537,5.64E-150,529,5.50E-150,529
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_001097490.1,CG11537,5.64E-150,529,5.50E-150,529
Astyanax_pachon,KAG9266924.1,MFSD14A,Drosophila_melanogaster,NP_001261354.1,CG11537,5.64E-150,529,5.50E-150,529
Astyanax_pachon,KAG9266926.1,LSM7,Drosophila_melanogaster,NP_001246045.1,LSM7,2.43E-37,153,1.32E-37,153
Astyanax_pachon,KAG9266926.1,LSM7,Drosophila_melanogaster,NP_001285985.1,LSM7,2.43E-37,153,1.32E-37,153
Astyanax_pachon,KAG9266926.1,LSM7,Drosophila_melanogaster,NP_609807.1,LSM7,2.43E-37,153,1.32E-37,153
Astyanax_pachon,KAG9266928.1,TIMM13,Drosophila_melanogaster,NP_001036344.1,CG34132,1.46E-27,120,8.66E-28,120
Astyanax_pachon,KAG9266928.1,TIMM13,Drosophila_melanogaster,NP_648505.1,TIM13,4.66E-26,115,3.04E-26,115
Astyanax_pachon,KAG9266929.1,KAG9266929.1,Drosophila_melanogaster,NP_729190.1,RSPH3,7.30E-38,156,6.17E-38,156
Astyanax_pachon,KAG9266930.1,ENC1,Drosophila_melanogaster,NP_788412.2,CG15097,1.57E-44,179,1.31E-44,179
Astyanax_pachon,KAG9266930.1,ENC1,Drosophila_melanogaster,NP_001261079.1,CG15097,1.57E-44,179,1.33E-44,179
Astyanax_pachon,KAG9266932.1,INSR,Drosophila_melanogaster,NP_001138093.1,INR,1.19E-213,742,1.27E-213,742
Astyanax_pachon,KAG9266932.1,INSR,Drosophila_melanogaster,NP_001138094.1,INR,1.19E-213,742,1.27E-213,742
Astyanax_pachon,KAG9266932.1,INSR,Drosophila_melanogaster,NP_001138095.1,INR,1.19E-213,742,1.27E-213,742
Astyanax_pachon,KAG9266932.1,INSR,Drosophila_melanogaster,NP_524436.2,INR,1.19E-213,742,1.27E-213,742
Astyanax_pachon,KAG9266933.1,USE1,Drosophila_melanogaster,NP_648289.2,USE1,7.25E-20,95.9,4.64E-20,95.9
Astyanax_pachon,KAG9266936.1,NCL1,Drosophila_melanogaster,NP_609378.1,CG4972,2.60E-65,248,1.70E-65,248
Astyanax_pachon,KAG9266944.1,ZFR2,Drosophila_melanogaster,NP_001261924.1,ZN72D,8.41E-133,473,4.97E-133,473
Astyanax_pachon,KAG9266944.1,ZFR2,Drosophila_melanogaster,NP_001261925.1,ZN72D,8.41E-133,473,4.97E-133,473
Astyanax_pachon,KAG9266944.1,ZFR2,Drosophila_melanogaster,NP_001261926.1,ZN72D,8.41E-133,473,4.97E-133,473
Astyanax_pachon,KAG9266944.1,ZFR2,Drosophila_melanogaster,NP_788510.1,ZN72D,8.41E-133,473,4.97E-133,473
Astyanax_pachon,KAG9266949.1,CALR,Drosophila_melanogaster,NP_001262430.1,CALR,1.15E-100,365,7.40E-101,365
Astyanax_pachon,KAG9266949.1,CALR,Drosophila_melanogaster,NP_524293.2,CALR,1.15E-100,365,7.40E-101,365
Astyanax_pachon,KAG9266954.1,TIMM44,Drosophila_melanogaster,NP_001027193.2,CG11779,2.18E-115,414,1.39E-115,414
Astyanax_pachon,KAG9266954.1,TIMM44,Drosophila_melanogaster,NP_732403.1,CG11779,2.18E-115,414,1.39E-115,414
Astyanax_pachon,KAG9266954.1,TIMM44,Drosophila_melanogaster,NP_650786.2,CG11779,2.18E-115,414,1.49E-115,414
Astyanax_pachon,KAG9266960.1,GIPC3,Drosophila_melanogaster,NP_001286187.1,KERMIT,5.28E-83,306,3.53E-83,306
Astyanax_pachon,KAG9266960.1,GIPC3,Drosophila_melanogaster,NP_652028.1,KERMIT,5.28E-83,306,3.53E-83,306
Astyanax_pachon,KAG9266960.1,GIPC3,Drosophila_melanogaster,NP_724649.1,KERMIT,5.28E-83,306,3.53E-83,306
Astyanax_pachon,KAG9266960.1,GIPC3,Drosophila_melanogaster,NP_724650.1,KERMIT,5.28E-83,306,3.53E-83,306
Astyanax_pachon,KAG9266960.1,GIPC3,Drosophila_melanogaster,NP_724651.1,KERMIT,5.28E-83,306,3.53E-83,306
Astyanax_pachon,KAG9266963.1,FTSJ3,Drosophila_melanogaster,NP_573099.1,CG8939,3.67E-133,474,2.30E-133,474
Astyanax_pachon,KAG9266964.1,KAG9266964.1,Drosophila_melanogaster,NP_649133.1,LON,0.00E+00,1085,0.00E+00,1085
Astyanax_pachon,KAG9266964.1,KAG9266964.1,Drosophila_melanogaster,NP_730435.2,LON,0.00E+00,1079,0.00E+00,1079
Astyanax_pachon,KAG9266965.1,RPL36,Drosophila_melanogaster,NP_001284750.1,RPL36,4.24E-29,126,1.85E-29,126
Astyanax_pachon,KAG9266965.1,RPL36,Drosophila_melanogaster,NP_476629.1,RPL36,4.24E-29,126,1.85E-29,126
Astyanax_pachon,KAG9266965.1,RPL36,Drosophila_melanogaster,NP_726686.1,RPL36,4.24E-29,126,1.85E-29,126
Astyanax_pachon,KAG9266965.1,RPL36,Drosophila_melanogaster,NP_726687.1,RPL36,4.24E-29,126,1.85E-29,126
Astyanax_pachon,KAG9266965.1,RPL36,Drosophila_melanogaster,NP_726688.1,RPL36,4.24E-29,126,1.85E-29,126
Astyanax_pachon,KAG9266966.1,LMNB2,Drosophila_melanogaster,NP_001245892.1,LAM,1.56E-72,272,1.12E-72,272
Astyanax_pachon,KAG9266966.1,LMNB2,Drosophila_melanogaster,NP_001245893.1,LAM,1.56E-72,272,1.12E-72,272
Astyanax_pachon,KAG9266966.1,LMNB2,Drosophila_melanogaster,NP_001285629.1,LAM,1.56E-72,272,1.12E-72,272
Astyanax_pachon,KAG9266966.1,LMNB2,Drosophila_melanogaster,NP_476616.1,LAM,1.56E-72,272,1.12E-72,272
Astyanax_pachon,KAG9266969.1,ING5,Drosophila_melanogaster,NP_723814.1,ING5,1.11E-62,238,8.41E-63,238
Astyanax_pachon,KAG9266969.1,ING5,Drosophila_melanogaster,NP_609647.1,ING5,4.45E-62,236,3.54E-62,236
Astyanax_pachon,KAG9266971.1,PIGX,Drosophila_melanogaster,NP_001097221.1,PIG-X,1.45E-11,68.2,9.58E-12,68.2
Astyanax_pachon,KAG9266973.1,BUAE,Drosophila_melanogaster,NP_788715.2,CG33093,1.13E-33,142,7.92E-34,142
Astyanax_pachon,KAG9266973.1,BUAE,Drosophila_melanogaster,NP_788714.1,CG33099,1.13E-33,142,8.14E-34,142
Astyanax_pachon,KAG9266976.1,MRPS11,Drosophila_melanogaster,NP_524382.1,MRPS11,1.60E-24,111,1.06E-24,111
Astyanax_pachon,KAG9266977.1,MRPL46,Drosophila_melanogaster,NP_647661.1,MRPL46,2.28E-42,171,1.18E-42,171
Astyanax_pachon,KAG9266984.1,ANPEP,Drosophila_melanogaster,NP_001263055.1,SUPERDEATH,6.71E-154,543,4.71E-154,543
Astyanax_pachon,KAG9266984.1,ANPEP,Drosophila_melanogaster,NP_733277.1,SUPERDEATH,6.71E-154,543,4.71E-154,543
Astyanax_pachon,KAG9266984.1,ANPEP,Drosophila_melanogaster,NP_651674.3,SUPERDEATH,6.71E-154,543,4.76E-154,543
Astyanax_pachon,KAG9266986.1,ANPEP,Drosophila_melanogaster,NP_001263055.1,SUPERDEATH,1.30E-159,562,8.99E-160,562
Astyanax_pachon,KAG9266986.1,ANPEP,Drosophila_melanogaster,NP_733277.1,SUPERDEATH,1.30E-159,562,8.99E-160,562
Astyanax_pachon,KAG9266986.1,ANPEP,Drosophila_melanogaster,NP_651674.3,SUPERDEATH,1.30E-159,562,9.07E-160,562
Astyanax_pachon,KAG9266987.1,IGF1R,Drosophila_melanogaster,NP_001138093.1,INR,2.52E-210,731,2.60E-210,731
Astyanax_pachon,KAG9266987.1,IGF1R,Drosophila_melanogaster,NP_001138094.1,INR,2.52E-210,731,2.60E-210,731
Astyanax_pachon,KAG9266987.1,IGF1R,Drosophila_melanogaster,NP_001138095.1,INR,2.52E-210,731,2.60E-210,731
Astyanax_pachon,KAG9266987.1,IGF1R,Drosophila_melanogaster,NP_524436.2,INR,2.52E-210,731,2.60E-210,731
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_477019.1,MEF2,3.65E-55,214,2.65E-55,214
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_477021.1,MEF2,3.65E-55,214,2.69E-55,214
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_001369069.1,MEF2,3.65E-55,214,2.78E-55,214
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_477018.1,MEF2,1.46E-54,212,1.07E-54,212
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_001369071.1,MEF2,1.46E-54,212,1.09E-54,212
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_001260842.1,MEF2,3.65E-55,214,3.15E-55,214
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_477020.1,MEF2,1.46E-54,212,1.12E-54,212
Astyanax_pachon,KAG9266989.1,MEF2A,Drosophila_melanogaster,NP_001369070.1,MEF2,2.34E-53,208,1.61E-53,208
