,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
31230,Astyanax_pachon,KAG9275390.1,FBXW4,Mus_musculus,NP_038935.2,FBXW4,8.37e-135,480.0,2.41e-135,480.0
43713,Astyanax_pachon,KAG9281867.1,FBXW5,Mus_musculus,NP_038936.1,FBXW5,1.34e-218,759.0,2.59e-219,759.0
840,Astyanax_pachon,KAG9259937.1,FBXW7,Mus_musculus,XP_006501721.1,FBXW7,1.31e-148,527.0,1.84e-149,527.0
4738,Astyanax_pachon,KAG9262005.1,FBXW8,Mus_musculus,NP_766309.2,FBXW8,8.32e-139,494.0,1.6e-139,494.0
9327,Astyanax_pachon,KAG9264530.1,FBXW9,Mus_musculus,NP_081067.2,FBXW9,5.97e-54,212.0,9.54e-55,212.0
29096,Astyanax_pachon,KAG9274189.1,FCER1G,Mus_musculus,NP_034315.1,FCER1G,4.46e-13,73.6,8.23e-14,73.6
9570,Astyanax_pachon,KAG9264680.1,FCGBP,Mus_musculus,NP_001116075.1,FCGBP,0.0,2018.0,0.0,2018.0
37167,Astyanax_pachon,KAG9278516.1,FCGR1,Mus_musculus,NP_034316.1,FCGR1,1.56e-23,110.0,4.27e-24,110.0
21069,Astyanax_pachon,KAG9270081.1,FCHO1,Mus_musculus,NP_082991.3,FCHO1,1.96e-192,673.0,3.05e-193,673.0
6485,Astyanax_pachon,KAG9263078.1,FCHSD2,Mus_musculus,NP_001139482.1,FCHSD2,7.58e-237,820.0,1.45e-237,820.0
41616,Astyanax_pachon,KAG9280730.1,FCSK,Mus_musculus,NP_758487.2,FCSK,0.0,1051.0,0.0,1051.0
44858,Astyanax_pachon,KAG9282542.1,FDFT1,Mus_musculus,NP_001347140.1,FDFT1,2.61e-154,545.0,4.95e-155,545.0
32483,Astyanax_pachon,KAG9276046.1,FDPS,Mus_musculus,NP_608219.1,FDPS,3.54e-122,438.0,6.82e-123,438.0
5237,Astyanax_pachon,KAG9262358.1,FDX1,Mus_musculus,NP_032022.1,FDX1,2.39e-43,175.0,5.38e-44,175.0
35551,Astyanax_pachon,KAG9277498.1,FDX2,Mus_musculus,NP_001034913.1,FDX2,2.4599999999999997e-55,215.0,4.53e-56,215.0
43919,Astyanax_pachon,KAG9282002.1,FDXACB1,Mus_musculus,NP_941077.2,FDXACB1,3.66e-114,412.0,8.06e-115,412.0
15064,Astyanax_pachon,KAG9267239.1,FDXR,Mus_musculus,NP_032023.1,FDXR,4.04e-162,571.0,8.760000000000001e-163,571.0
13086,Astyanax_pachon,KAG9266363.1,FECH,Mus_musculus,NP_032024.2,FECH,2.56e-173,608.0,5.44e-174,608.0
32144,Astyanax_pachon,KAG9275814.1,FEN1,Mus_musculus,NP_001258543.1,FEN1,2.61e-161,568.0,5.39e-162,568.0
43615,Astyanax_pachon,KAG9281827.1,FER,Mus_musculus,NP_001390288.1,FER,0.0,1254.0,0.0,1254.0
2469,Astyanax_pachon,KAG9260792.1,FER1L4,Mus_musculus,NP_001130028.1,FER1L4,0.0,1833.0,0.0,1833.0
24249,Astyanax_pachon,KAG9271565.1,FER1L6,Mus_musculus,NP_001357841.1,FER1L6,0.0,2127.0,0.0,2127.0
13291,Astyanax_pachon,KAG9266460.1,FETUB,Mus_musculus,NP_001077374.1,FETUB,6.12e-32,138.0,1.53e-32,138.0
24727,Astyanax_pachon,KAG9271793.1,FEV,Mus_musculus,NP_694751.1,FEV,8.05e-63,240.0,1.84e-63,240.0
7579,Astyanax_pachon,KAG9263623.1,FEZ1,Mus_musculus,NP_001344539.1,FEZ1,1.9799999999999998e-128,459.0,3.61e-129,459.0
33189,Astyanax_pachon,KAG9276387.1,FEZ2,Mus_musculus,NP_001272869.1,FEZ2,3.36e-106,385.0,6.52e-107,385.0
42112,Astyanax_pachon,KAG9280947.1,FEZF1,Mus_musculus,NP_082738.1,FEZF1,9.939999999999999e-30,131.0,2.39e-30,131.0
2051,Astyanax_pachon,KAG9260606.1,FEZF2,Mus_musculus,NP_536681.2,FEZF2,1.18e-35,151.0,2.1800000000000002e-36,151.0
47377,Astyanax_pachon,KAG9283774.1,FFAR3,Mus_musculus,NP_001028488.1,FFAR3,1.14e-71,270.0,2.3e-72,270.0
1119,Astyanax_pachon,KAG9260134.1,FFAR4,Mus_musculus,NP_861413.1,FFAR4,3.98e-67,255.0,8.549999999999999e-68,255.0
40,Astyanax_pachon,KAG9259404.1,FGA,Mus_musculus,NP_001104518.1,FGA,2.05e-123,443.0,4.760000000000001e-124,443.0
41,Astyanax_pachon,KAG9259406.1,FGB,Mus_musculus,NP_862897.1,FGB,1.4e-154,546.0,2.86e-155,546.0
21006,Astyanax_pachon,KAG9270056.1,FGD1,Mus_musculus,NP_032027.2,FGD1,4.15e-283,974.0,8.24e-284,974.0
21455,Astyanax_pachon,KAG9270233.1,FGD3,Mus_musculus,NP_056574.2,FGD3,1.09e-181,637.0,1.76e-182,637.0
27133,Astyanax_pachon,KAG9273062.1,FGD4,Mus_musculus,XP_006522086.1,FGD4,7.44e-246,850.0,1.5299999999999998e-246,850.0
34898,Astyanax_pachon,KAG9277165.1,FGD5,Mus_musculus,NP_766319.3,FGD5,7.59e-147,521.0,3.02e-147,521.0
40904,Astyanax_pachon,KAG9280448.1,FGD6,Mus_musculus,NP_444302.4,FGD6,1.78e-247,856.0,3.99e-248,856.0
12276,Astyanax_pachon,KAG9265961.1,FGF1,Mus_musculus,NP_034327.1,FGF1,6.15e-38,157.0,1.16e-38,157.0
11312,Astyanax_pachon,KAG9265518.1,FGF10,Mus_musculus,NP_032028.1,FGF10,7.77e-50,197.0,1.43e-50,197.0
29600,Astyanax_pachon,KAG9274513.1,FGF11,Mus_musculus,NP_001349552.1,FGF11,1.5400000000000001e-86,319.0,2.89e-87,319.0
37620,Astyanax_pachon,KAG9278808.1,FGF12,Mus_musculus,NP_898887.1,FGF12,1.16e-119,429.0,2.4e-120,429.0
26252,Astyanax_pachon,KAG9272668.1,FGF13,Mus_musculus,NP_034330.2,FGF13,7.2e-124,443.0,1.4800000000000002e-124,443.0
23062,Astyanax_pachon,KAG9271062.1,FGF14,Mus_musculus,NP_034331.2,FGF14,3.74e-121,434.0,7.630000000000001e-122,434.0
24863,Astyanax_pachon,KAG9271884.1,FGF16,Mus_musculus,NP_085117.2,FGF16,1.56e-90,332.0,3.24e-91,332.0
21910,Astyanax_pachon,KAG9270470.1,FGF17,Mus_musculus,NP_032030.1,FGF17,2.86e-77,288.0,5.95e-78,288.0
42679,Astyanax_pachon,KAG9281187.1,FGF18,Mus_musculus,NP_032031.1,FGF18,5.83e-71,267.0,1.2e-71,267.0
14695,Astyanax_pachon,KAG9267102.1,FGF19,Mus_musculus,NP_064397.1,FGF21,5.34e-19,94.4,1.1e-19,94.4
7948,Astyanax_pachon,KAG9263773.1,FGF2,Mus_musculus,NP_032032.1,FGF2,3.7299999999999996e-61,234.0,7.65e-62,234.0
41227,Astyanax_pachon,KAG9280564.1,FGF23,Mus_musculus,XP_036008152.1,FGF23,1.53e-20,99.8,3.0700000000000002e-21,99.8
14693,Astyanax_pachon,KAG9267100.1,FGF3,Mus_musculus,NP_032033.2,FGF3,5.74e-70,264.0,1.1300000000000001e-70,264.0
14694,Astyanax_pachon,KAG9267101.1,FGF4-B,Mus_musculus,NP_034332.2,FGF4,1.9299999999999997e-54,212.0,4.2099999999999995e-55,212.0
4137,Astyanax_pachon,KAG9261708.1,FGF5,Mus_musculus,NP_034333.1,FGF5,9.779999999999999e-67,253.0,2.5e-67,253.0
41226,Astyanax_pachon,KAG9280563.1,FGF6,Mus_musculus,NP_034334.1,FGF6,1.1399999999999999e-67,256.0,2.4599999999999996e-68,256.0
28034,Astyanax_pachon,KAG9273487.1,FGF7,Mus_musculus,NP_032034.1,FGF7,5.52e-43,174.0,1.11e-43,174.0
31231,Astyanax_pachon,KAG9275391.1,FGF8A,Mus_musculus,NP_001159834.1,FGF8,7.17e-84,310.0,1.41e-84,310.0
26135,Astyanax_pachon,KAG9272618.1,FGF9,Mus_musculus,NP_038546.2,FGF9,8.64e-79,293.0,1.7900000000000002e-79,293.0
25427,Astyanax_pachon,KAG9272234.1,FGFBP1,Mus_musculus,NP_001258545.1,FGFBP1,5.28e-17,87.8,1.28e-17,87.8
21823,Astyanax_pachon,KAG9270425.1,FGFR1A,Mus_musculus,NP_034336.2,FGFR1,0.0,1198.0,0.0,1198.0
45654,Astyanax_pachon,KAG9282925.1,FGFR1OP,Mus_musculus,NP_001183975.1,CEP43,8.54e-65,248.0,1.21e-65,248.0
41544,Astyanax_pachon,KAG9280695.1,FGFR1OP2,Mus_musculus,NP_001334442.1,FGFR1OP2,7.35e-75,280.0,1.52e-75,280.0
30411,Astyanax_pachon,KAG9274998.1,FGFR2,Mus_musculus,NP_034337.2,FGFR2,0.0,1295.0,0.0,1295.0
30854,Astyanax_pachon,KAG9275189.1,FGFR3,Mus_musculus,NP_001156689.1,FGFR3,0.0,1112.0,0.0,1112.0
12137,Astyanax_pachon,KAG9265904.1,FGFR4,Mus_musculus,NP_032037.2,FGFR4,6.1e-285,980.0,1.07e-285,980.0
25340,Astyanax_pachon,KAG9272168.1,FGFRL1,Mus_musculus,NP_001412743.1,FGFRL1,1.0199999999999999e-165,583.0,2.2900000000000003e-166,583.0
929,Astyanax_pachon,KAG9259983.1,FGG,Mus_musculus,NP_598623.1,FGG,8.979999999999999e-138,490.0,1.87e-138,490.0
29817,Astyanax_pachon,KAG9274660.1,FGGY,Mus_musculus,XP_036020410.1,FGGY,5.53e-182,637.0,1.24e-182,637.0
26117,Astyanax_pachon,KAG9272609.1,FGL1,Mus_musculus,NP_663569.2,FGL1,5.789999999999999e-94,344.0,1.2e-94,344.0
41433,Astyanax_pachon,KAG9280657.1,FGL2,Mus_musculus,NP_032039.2,FGL2,1.21e-104,380.0,2.4e-105,380.0
16889,Astyanax_pachon,KAG9268099.1,FH,Mus_musculus,NP_034339.2,FH1,1.7100000000000001e-223,775.0,3.5e-224,775.0
906,Astyanax_pachon,KAG9259980.1,FHDC1,Mus_musculus,NP_001028473.2,FHDC1,2.6500000000000004e-156,553.0,5.34e-157,553.0
1968,Astyanax_pachon,KAG9260586.1,FHIT,Mus_musculus,NP_001295215.1,FHIT,5.29e-35,147.0,1.1500000000000001e-35,147.0
26234,Astyanax_pachon,KAG9272655.1,FHL1,Mus_musculus,NP_001070830.1,FHL1,8.09e-133,473.0,1.66e-133,473.0
23580,Astyanax_pachon,KAG9271325.1,FHL2,Mus_musculus,NP_001276462.1,FHL2,2.01e-155,548.0,4.15e-156,548.0
33212,Astyanax_pachon,KAG9276402.1,FHL3,Mus_musculus,NP_001405908.1,FHL3,4.749999999999999e-134,477.0,1.0199999999999999e-134,477.0
2703,Astyanax_pachon,KAG9260890.1,FHOD3,Mus_musculus,NP_001276583.1,FHOD3,0.0,1033.0,0.0,1033.0
20893,Astyanax_pachon,KAG9270006.1,FIBCD1,Mus_musculus,NP_849218.2,FIBCD1,2.9000000000000002e-173,608.0,5.92e-174,608.0
2615,Astyanax_pachon,KAG9260848.1,FIBIN,Mus_musculus,NP_080547.1,FIBIN,2.6499999999999998e-52,205.0,5.78e-53,205.0
26151,Astyanax_pachon,KAG9272626.1,FIBPB,Mus_musculus,NP_067413.1,FIBP,1.32e-152,539.0,2.72e-153,539.0
3731,Astyanax_pachon,KAG9261424.1,FICD,Mus_musculus,NP_001010825.2,FICD,1.5100000000000002e-164,579.0,3.17e-165,579.0
44853,Astyanax_pachon,KAG9282539.1,FIG4,Mus_musculus,NP_598760.1,FIG4,0.0,1326.0,0.0,1326.0
24170,Astyanax_pachon,KAG9271521.1,FIGN,Mus_musculus,NP_068362.1,FIGN,5.57e-298,1023.0,1.1599999999999999e-298,1023.0
30977,Astyanax_pachon,KAG9275265.1,FIGNL1,Mus_musculus,NP_001156831.1,FIGNL1,3.89e-182,638.0,8.21e-183,638.0
20413,Astyanax_pachon,KAG9269774.1,FIGNL2,Mus_musculus,NP_001201840.1,FIGNL2,1.0500000000000001e-117,424.0,2.04e-118,424.0
46043,Astyanax_pachon,KAG9283116.1,FILIP1,Mus_musculus,NP_001074712.1,FILIP1,4.15e-279,961.0,8.539999999999999e-280,961.0
2982,Astyanax_pachon,KAG9261011.1,FILIP1L,Mus_musculus,NP_001035487.2,FILIP1L,2.55e-193,676.0,4.94e-194,676.0
45337,Astyanax_pachon,KAG9282768.1,FIP1L1,Mus_musculus,NP_077145.2,FIP1L1,2.37e-32,140.0,5.36e-33,140.0
43017,Astyanax_pachon,KAG9281500.1,FIS1,Mus_musculus,NP_079838.1,FIS1,1.57e-51,202.0,3.24e-52,202.0
36832,Astyanax_pachon,KAG9278311.1,FITM1,Mus_musculus,NP_081084.1,FITM1,6.87e-55,214.0,1.5199999999999999e-55,214.0
19010,Astyanax_pachon,KAG9269090.1,FITM2,Mus_musculus,NP_775573.1,FITM2,6.38e-58,224.0,1.33e-58,224.0
42441,Astyanax_pachon,KAG9281075.1,FJX1,Mus_musculus,NP_034348.2,FJX1,5.5500000000000004e-99,361.0,1.31e-99,361.0
15065,Astyanax_pachon,KAG9267241.1,FKBP10,Mus_musculus,NP_034351.2,FKBP10,2.07e-211,735.0,4.41e-212,735.0
34646,Astyanax_pachon,KAG9277048.1,FKBP11,Mus_musculus,NP_077131.2,FKBP11,2.5899999999999997e-46,185.0,5.620000000000001e-47,185.0
33851,Astyanax_pachon,KAG9276690.1,FKBP14,Mus_musculus,NP_705801.1,FKBP14,1.3e-86,319.0,2.71e-87,319.0
21902,Astyanax_pachon,KAG9270463.1,FKBP15,Mus_musculus,NP_001038993.1,FKBP15,1.0999999999999999e-180,634.0,2.3400000000000002e-181,634.0
19793,Astyanax_pachon,KAG9269520.1,FKBP1A,Mus_musculus,NP_001289006.1,FKBP1A,2.2899999999999998e-48,191.0,4.72e-49,191.0
45522,Astyanax_pachon,KAG9282862.1,FKBP1B,Mus_musculus,NP_058559.3,FKBP1B,3.33e-54,211.0,4.5e-55,211.0
12010,Astyanax_pachon,KAG9265860.1,FKBP2,Mus_musculus,NP_001159840.1,FKBP2,1.3600000000000002e-57,222.0,2.85e-58,222.0
45608,Astyanax_pachon,KAG9282901.1,FKBP3,Mus_musculus,NP_038930.1,FKBP3,5.21e-88,324.0,8.98e-89,324.0
26985,Astyanax_pachon,KAG9272976.1,FKBP4,Mus_musculus,NP_034349.1,FKBP4,3.9299999999999997e-159,561.0,8.320000000000001e-160,561.0
34817,Astyanax_pachon,KAG9277125.1,FKBP5,Mus_musculus,NP_034350.1,FKBP5,2.84e-154,545.0,5.43e-155,545.0
43897,Astyanax_pachon,KAG9281991.1,FKBP6,Mus_musculus,NP_001264820.1,FKBP6,6.73e-85,314.0,1.34e-85,314.0
24811,Astyanax_pachon,KAG9271850.1,FKBP7,Mus_musculus,NP_001342008.1,FKBP7,3.42e-56,218.0,7.06e-57,218.0
14061,Astyanax_pachon,KAG9266838.1,FKBP8,Mus_musculus,NP_001104536.1,FKBP8,5.13e-114,411.0,1.04e-114,411.0
39555,Astyanax_pachon,KAG9279831.1,FKBP9,Mus_musculus,NP_036186.2,FKBP9,1.9e-223,775.0,3.93e-224,775.0
9838,Astyanax_pachon,KAG9264824.1,FKRP,Mus_musculus,NP_001345775.1,FKRP,8.84e-168,590.0,1.67e-168,590.0
43295,Astyanax_pachon,KAG9281657.1,FKTN,Mus_musculus,NP_647470.1,FKTN,6.29e-161,567.0,1.31e-161,567.0
32250,Astyanax_pachon,KAG9275878.1,FLAD1,Mus_musculus,NP_001349304.1,FLAD1,7e-164,577.0,1.36e-164,577.0
32476,Astyanax_pachon,KAG9276037.1,FLCN,Mus_musculus,NP_001258285.1,FLCN,2.9000000000000003e-194,678.0,6.33e-195,678.0
19947,Astyanax_pachon,KAG9269594.1,FLNA,Mus_musculus,NP_001390993.1,FLNA,0.0,4167.0,0.0,4167.0
1283,Astyanax_pachon,KAG9260208.1,FLNB,Mus_musculus,NP_001074896.1,FLNB,0.0,4013.0,0.0,4013.0
40473,Astyanax_pachon,KAG9280251.1,FLNC,Mus_musculus,NP_001298003.1,FLNC,0.0,4650.0,0.0,4650.0
38619,Astyanax_pachon,KAG9279329.1,FLOT1,Mus_musculus,NP_001397042.1,FLOT1,1.8300000000000002e-103,376.0,3.81e-104,376.0
10657,Astyanax_pachon,KAG9265243.1,FLOT2,Mus_musculus,NP_001035493.1,FLOT2,2.19e-169,595.0,4.52e-170,595.0
25843,Astyanax_pachon,KAG9272474.1,FLRT1,Mus_musculus,NP_958813.1,FLRT1,1.2300000000000002e-192,673.0,2.36e-193,673.0
46264,Astyanax_pachon,KAG9283203.1,FLRT2,Mus_musculus,NP_001409741.1,FLRT2,6.71e-200,697.0,1.3800000000000003e-200,697.0
30036,Astyanax_pachon,KAG9274802.1,FLRT3,Mus_musculus,NP_001165631.1,FLRT3,7.53e-241,833.0,1.55e-241,833.0
46629,Astyanax_pachon,KAG9283348.1,FLT1,Mus_musculus,NP_034358.2,FLT1,0.0,1194.0,0.0,1194.0
46620,Astyanax_pachon,KAG9283346.1,FLT3,Mus_musculus,NP_034359.2,FLT3,5.1600000000000003e-166,585.0,1.08e-166,585.0
24814,Astyanax_pachon,KAG9271854.1,FLT4,Mus_musculus,NP_032055.1,FLT4,0.0,1347.0,0.0,1347.0
44911,Astyanax_pachon,KAG9282573.1,FLVCR1,Mus_musculus,NP_001074728.1,FLVCR1,1.59e-179,629.0,3.4499999999999997e-180,629.0
18345,Astyanax_pachon,KAG9268790.1,FLVCR2,Mus_musculus,NP_663422.1,FLVCR2,1.06e-168,593.0,2.33e-169,593.0
17012,Astyanax_pachon,KAG9268182.1,FMN1,Mus_musculus,XP_011237596.1,FMN1,3e-215,749.0,6.619999999999999e-216,749.0
16724,Astyanax_pachon,KAG9268033.1,FMN2,Mus_musculus,NP_062318.2,FMN2,1.71e-227,790.0,3.3199999999999996e-228,790.0
8679,Astyanax_pachon,KAG9264197.1,FMNL1,Mus_musculus,NP_001071166.1,FMNL1,0.0,1069.0,0.0,1069.0
23851,Astyanax_pachon,KAG9271438.1,FMNL2,Mus_musculus,NP_001395244.1,FMNL2,0.0,1623.0,0.0,1623.0
19036,Astyanax_pachon,KAG9269093.1,FMNL3,Mus_musculus,NP_001297551.1,FMNL3,0.0,1399.0,0.0,1399.0
45230,Astyanax_pachon,KAG9282711.1,FMO5,Mus_musculus,NP_001155235.1,FMO5,6.23e-188,657.0,1.2199999999999998e-188,657.0
21684,Astyanax_pachon,KAG9270339.1,FMOD,Mus_musculus,NP_067330.1,FMOD,1.0499999999999999e-95,350.0,2.25e-96,350.0
25356,Astyanax_pachon,KAG9272183.1,FMR1-A,Mus_musculus,NP_001361648.1,FMR1,6.86e-207,720.0,1.47e-207,720.0
5045,Astyanax_pachon,KAG9262232.1,FN1,Mus_musculus,NP_034363.1,FN1,0.0,2324.0,0.0,2324.0
38178,Astyanax_pachon,KAG9279051.1,FN3KRP,Mus_musculus,NP_852085.2,FN3KRP,5.78e-125,447.0,1.1700000000000001e-125,447.0
20831,Astyanax_pachon,KAG9269995.1,FNBP1,Mus_musculus,XP_006497758.1,FNBP1,2.4000000000000003e-208,725.0,4.81e-209,725.0
22634,Astyanax_pachon,KAG9270846.1,FNBP1L,Mus_musculus,NP_694758.2,FNBP1L,3.0400000000000005e-247,854.0,6.290000000000001e-248,854.0
42078,Astyanax_pachon,KAG9280941.1,FNBP4,Mus_musculus,NP_061298.2,FNBP4,8.33e-147,521.0,2.0599999999999998e-147,521.0
45627,Astyanax_pachon,KAG9282916.1,FNDC1,Mus_musculus,NP_001390679.1,FNDC1,1.58e-233,810.0,3.68e-234,810.0
2307,Astyanax_pachon,KAG9260717.1,FNDC10,Mus_musculus,NP_848814.3,FNDC10,2.4e-36,153.0,2.68e-37,153.0
38952,Astyanax_pachon,KAG9279518.1,FNDC11,Mus_musculus,NP_955016.1,FNDC11,3.61e-16,85.5,8.17e-17,85.5
10194,Astyanax_pachon,KAG9265018.1,FNDC3A,Mus_musculus,NP_997519.2,FNDC3A,0.0,1358.0,0.0,1358.0
9608,Astyanax_pachon,KAG9264704.1,FNDC3B,Mus_musculus,NP_001343882.1,FNDC3B,0.0,1435.0,0.0,1435.0
45490,Astyanax_pachon,KAG9282840.1,FNDC4,Mus_musculus,NP_001343875.1,FNDC4,8.270000000000001e-63,240.0,1.79e-63,240.0
39174,Astyanax_pachon,KAG9279653.1,FNDC5,Mus_musculus,NP_081678.1,FNDC5,1.1e-76,286.0,2.3e-77,286.0
19291,Astyanax_pachon,KAG9269241.1,FNDC7,Mus_musculus,NP_796065.2,FNDC7,5.610000000000001e-161,568.0,1.05e-161,568.0
35077,Astyanax_pachon,KAG9277236.1,FNDC9,Mus_musculus,NP_796049.1,FNDC9,1.59e-22,106.0,3.8199999999999996e-23,106.0
12659,Astyanax_pachon,KAG9266204.1,FNIP1,Mus_musculus,NP_776114.2,FNIP1,0.0,1321.0,0.0,1321.0
496,Astyanax_pachon,KAG9259791.1,FNIP2,Mus_musculus,NP_001156471.1,FNIP2,9.239999999999999e-225,780.0,2.3899999999999997e-225,780.0
26080,Astyanax_pachon,KAG9272590.1,FNTA,Mus_musculus,NP_032059.1,FNTA,1.28e-74,280.0,2.66e-75,280.0
45810,Astyanax_pachon,KAG9283001.1,FNTB,Mus_musculus,NP_666039.1,FNTB,1.96e-181,635.0,4.2e-182,635.0
29103,Astyanax_pachon,KAG9274191.1,FOCAD,Mus_musculus,NP_001074653.1,FOCAD,0.0,1736.0,0.0,1736.0
10729,Astyanax_pachon,KAG9265282.1,FOLH1,Mus_musculus,NP_001344328.1,NAALAD2,5.83e-289,993.0,1.27e-289,993.0
10787,Astyanax_pachon,KAG9265304.1,FOLR1,Mus_musculus,NP_001239481.1,FOLR1,8.16e-81,300.0,1.7199999999999998e-81,300.0
35321,Astyanax_pachon,KAG9277347.1,FOPNL,Mus_musculus,NP_079621.1,CEP20,4.7499999999999995e-40,164.0,1.02e-40,164.0
44395,Astyanax_pachon,KAG9282293.1,FOS,Mus_musculus,NP_034364.1,FOS,1.14e-83,310.0,2.5e-84,310.0
26538,Astyanax_pachon,KAG9272818.1,FOSB,Mus_musculus,NP_032062.1,FOSB,5.07e-64,245.0,8.19e-65,245.0
26154,Astyanax_pachon,KAG9272628.1,FOSL1,Mus_musculus,NP_034365.1,FOSL1,1.0400000000000001e-36,154.0,1.6400000000000001e-37,154.0
18526,Astyanax_pachon,KAG9268867.1,FOSL2,Mus_musculus,NP_032063.2,FOSL2,5.58e-78,291.0,1.12e-78,291.0
17991,Astyanax_pachon,KAG9268649.1,FOXA1,Mus_musculus,NP_032285.2,FOXA1,3.65e-137,488.0,8.03e-138,488.0
17882,Astyanax_pachon,KAG9268601.1,FOXA2,Mus_musculus,NP_001277994.1,FOXA2,5.11e-132,471.0,1.05e-132,471.0
29789,Astyanax_pachon,KAG9274637.1,FOXC1A,Mus_musculus,NP_032618.2,FOXC1,3.69e-133,475.0,7.77e-134,475.0
35241,Astyanax_pachon,KAG9277315.1,FOXD3-A,Mus_musculus,NP_034555.3,FOXD3,7.25e-75,281.0,1.65e-75,281.0
32026,Astyanax_pachon,KAG9275750.1,FOXE1,Mus_musculus,NP_899121.1,FOXE1,3.23e-69,262.0,6.86e-70,262.0
26898,Astyanax_pachon,KAG9272945.1,FOXF1,Mus_musculus,NP_034556.2,FOXF1,5.200000000000001e-161,567.0,1.07e-161,567.0
29790,Astyanax_pachon,KAG9274638.1,FOXF2,Mus_musculus,NP_034355.2,FOXF2,3.6299999999999997e-119,428.0,8.82e-120,428.0
17043,Astyanax_pachon,KAG9268195.1,FOXG1,Mus_musculus,NP_001153584.1,FOXG1,1.71e-165,582.0,4.1600000000000004e-166,582.0
15609,Astyanax_pachon,KAG9267553.1,FOXH1,Mus_musculus,NP_032015.1,FOXH1,3.7e-43,176.0,5.74e-44,176.0
30860,Astyanax_pachon,KAG9275190.1,FOXI1C,Mus_musculus,NP_001094934.1,FOXI3,2.71e-68,259.0,5.9e-69,259.0
26370,Astyanax_pachon,KAG9272728.1,FOXI1E,Mus_musculus,NP_076396.3,FOXI1,3.5e-97,355.0,6.95e-98,355.0
8294,Astyanax_pachon,KAG9263960.1,FOXJ1A,Mus_musculus,NP_032266.3,FOXJ1,5.06e-104,378.0,9.370000000000001e-105,378.0
2462,Astyanax_pachon,KAG9260788.1,FOXJ3,Mus_musculus,NP_001344106.1,FOXJ3,8.520000000000001e-223,773.0,1.7200000000000002e-223,773.0
39861,Astyanax_pachon,KAG9279950.1,FOXK1,Mus_musculus,NP_951031.2,FOXK1,1.35e-224,779.0,3.1e-225,779.0
15972,Astyanax_pachon,KAG9267747.1,FOXK2,Mus_musculus,XP_036012834.1,FOXK2,6.47e-253,873.0,1.41e-253,873.0
37498,Astyanax_pachon,KAG9278725.1,FOXL2,Mus_musculus,NP_036150.1,FOXL2,5.28e-78,291.0,1.29e-78,291.0
41221,Astyanax_pachon,KAG9280557.1,FOXM1,Mus_musculus,NP_032047.4,FOXM1,1.74e-104,380.0,4.21e-105,380.0
30480,Astyanax_pachon,KAG9275021.1,FOXN2,Mus_musculus,NP_001342671.1,FOXN2,2.81e-77,289.0,5.91e-78,289.0
18573,Astyanax_pachon,KAG9268892.1,FOXN3,Mus_musculus,NP_899009.2,FOXN3,2.32e-169,595.0,4.8299999999999994e-170,595.0
3930,Astyanax_pachon,KAG9261556.1,FOXN4,Mus_musculus,NP_683737.2,FOXN4,2.33e-122,439.0,5.03e-123,439.0
43945,Astyanax_pachon,KAG9282019.1,FOXN5,Mus_musculus,NP_001030066.1,FOXR2,3.96e-33,142.0,7.419999999999999e-34,142.0
10178,Astyanax_pachon,KAG9265011.1,FOXO1A,Mus_musculus,NP_062713.2,FOXO1,7.129999999999999e-138,491.0,1.4e-138,491.0
6653,Astyanax_pachon,KAG9263180.1,FOXO1B,Mus_musculus,NP_062713.2,FOXO1,2.07e-139,496.0,4.37e-140,496.0
44758,Astyanax_pachon,KAG9282496.1,FOXO3,Mus_musculus,NP_001363896.1,FOXO3,1.09e-164,580.0,2.33e-165,580.0
26166,Astyanax_pachon,KAG9272637.1,FOXO4,Mus_musculus,NP_061259.1,FOXO4,3.49e-101,369.0,5.76e-102,369.0
33355,Astyanax_pachon,KAG9276462.1,FOXO6,Mus_musculus,NP_918949.1,FOXO6,2.4e-96,353.0,4.18e-97,353.0
34242,Astyanax_pachon,KAG9276871.1,FOXP1B,Mus_musculus,NP_001184250.1,FOXP1,1.24e-211,736.0,2.5500000000000004e-212,736.0
22427,Astyanax_pachon,KAG9270734.1,FOXP3,Mus_musculus,NP_001186276.1,FOXP3,3.01e-56,219.0,6.98e-57,219.0
1874,Astyanax_pachon,KAG9260518.1,FOXP4,Mus_musculus,NP_001390898.1,FOXP4,5.26e-208,724.0,1.0600000000000002e-208,724.0
6585,Astyanax_pachon,KAG9263124.1,FOXRED1,Mus_musculus,NP_001278377.1,FOXRED1,1.18e-150,533.0,2.37e-151,533.0
8982,Astyanax_pachon,KAG9264338.1,FOXRED2,Mus_musculus,NP_001017983.2,FOXRED2,5.8299999999999995e-196,684.0,1.14e-196,684.0
12377,Astyanax_pachon,KAG9266033.1,FPGS,Mus_musculus,NP_034366.2,FPGS,4.339999999999999e-180,631.0,9.03e-181,631.0
21121,Astyanax_pachon,KAG9270109.1,FPGT,Mus_musculus,NP_083606.2,FPGT,4.11e-155,548.0,8.78e-156,548.0
15239,Astyanax_pachon,KAG9267335.1,FRA10AC1,Mus_musculus,NP_001074544.1,FRA10AC1,4.0299999999999996e-89,328.0,7.9e-90,328.0
4149,Astyanax_pachon,KAG9261716.1,FRAS1,Mus_musculus,NP_780682.3,FRAS1,0.0,4437.0,0.0,4437.0
