,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
27184,Astyanax_pachon,KAG9270964.1,EDAR,Homo_sapiens,NP_071731.1,EDAR,2.73e-162,572.0,3.9700000000000004e-163,572.0
20782,Astyanax_pachon,KAG9268390.1,EDARADD,Homo_sapiens,NP_001409557.1,EDARADD,8.99e-37,154.0,1.16e-37,154.0
30643,Astyanax_pachon,KAG9272398.1,EDC3,Homo_sapiens,NP_001135915.1,EDC3,8.8e-198,690.0,1.36e-198,690.0
32935,Astyanax_pachon,KAG9273239.1,EDC4,Homo_sapiens,NP_055144.3,EDC4,0.0,1421.0,0.0,1421.0
40722,Astyanax_pachon,KAG9276887.1,EDEM1,Homo_sapiens,NP_055489.1,EDEM1,8.16e-265,913.0,1.3e-265,913.0
22992,Astyanax_pachon,KAG9269290.1,EDEM2,Homo_sapiens,NP_060687.2,EDEM2,3.53e-240,831.0,5.53e-241,831.0
24946,Astyanax_pachon,KAG9270073.1,EDEM3,Homo_sapiens,NP_079467.3,EDEM3,0.0,1209.0,0.0,1209.0
5220,Astyanax_pachon,KAG9261780.1,EDIL3,Homo_sapiens,NP_005702.3,EDIL3,3.21e-234,811.0,4.82e-235,811.0
47396,Astyanax_pachon,KAG9280082.1,EDN1,Homo_sapiens,NP_001161791.1,EDN1,6.610000000000001e-21,101.0,1.1400000000000001e-21,101.0
22433,Astyanax_pachon,KAG9268994.1,EDNRA,Homo_sapiens,NP_001948.1,EDNRA,8.050000000000001e-133,474.0,1.2e-133,474.0
6467,Astyanax_pachon,KAG9262374.1,EDNRB,Homo_sapiens,NP_000106.1,EDNRB,2.9e-172,605.0,4.56e-173,605.0
21414,Astyanax_pachon,KAG9268627.1,EDRF1,Homo_sapiens,NP_001189367.1,EDRF1,0.0,1603.0,0.0,1603.0
32613,Astyanax_pachon,KAG9273114.1,EEA1,Homo_sapiens,XP_054229407.1,EEA1,4.12e-162,573.0,6.28e-163,573.0
6421,Astyanax_pachon,KAG9262349.1,EED,Homo_sapiens,NP_003788.2,EED,5.66e-237,820.0,8.64e-238,820.0
46889,Astyanax_pachon,KAG9279864.1,EEF1A,Homo_sapiens,NP_001393.1,EEF1A1,4.31e-248,857.0,6.589999999999999e-249,857.0
37199,Astyanax_pachon,KAG9275404.1,EEF1A1,Homo_sapiens,NP_001393.1,EEF1A1,1.64e-253,875.0,2.51e-254,875.0
23413,Astyanax_pachon,KAG9269484.1,EEF1A2,Homo_sapiens,NP_001949.1,EEF1A2,5.15e-255,880.0,7.869999999999999e-256,880.0
28189,Astyanax_pachon,KAG9271348.1,EEF1AKMT1,Homo_sapiens,NP_001305868.1,EEF1AKMT1,5.22e-72,271.0,7.730000000000001e-73,271.0
20107,Astyanax_pachon,KAG9268134.1,EEF1AKMT2,Homo_sapiens,NP_001403172.1,EEF1AKMT2,6.46e-76,284.0,1.04e-76,284.0
2242,Astyanax_pachon,KAG9260449.1,EEF1AKMT3,Homo_sapiens,NP_056248.2,EEF1AKMT3,2.87e-60,232.0,4.49e-61,232.0
43798,Astyanax_pachon,KAG9278300.1,EEF1AKMT4,Homo_sapiens,NP_115707.2,EEF1AKMT4,1.25e-62,240.0,1.98e-63,240.0
53546,Astyanax_pachon,KAG9282706.1,EEF1AKNMT,Homo_sapiens,NP_057019.3,METTL13,3.2699999999999996e-189,662.0,5.01e-190,662.0
42761,Astyanax_pachon,KAG9277638.1,EEF1B,Homo_sapiens,NP_001032752.1,EEF1B2,9.01e-93,340.0,1.38e-93,340.0
53060,Astyanax_pachon,KAG9282527.1,EEF1D,Homo_sapiens,NP_001123525.3,EEF1D,8.000000000000001e-88,325.0,1.3e-88,325.0
55725,Astyanax_pachon,KAG9283542.1,EEF1E1,Homo_sapiens,NP_004271.1,EEF1E1,2.88e-58,225.0,4.42e-59,225.0
30992,Astyanax_pachon,KAG9272523.1,EEF1G,Homo_sapiens,NP_001395.1,EEF1G,9.62e-199,693.0,1.46e-199,693.0
4954,Astyanax_pachon,KAG9261680.1,EEF2,Homo_sapiens,NP_001952.1,EEF2,0.0,1609.0,0.0,1609.0
18660,Astyanax_pachon,KAG9267628.1,EEF2K,Homo_sapiens,NP_037434.2,EEF2K,3.13e-260,898.0,4.7e-261,898.0
9867,Astyanax_pachon,KAG9263878.1,EEF2KMT,Homo_sapiens,NP_958802.1,EEF2KMT,5.7e-80,298.0,8.88e-81,298.0
41402,Astyanax_pachon,KAG9277142.1,EEFSEC,Homo_sapiens,NP_068756.2,EEFSEC,2.4299999999999998e-204,712.0,3.79e-205,712.0
46150,Astyanax_pachon,KAG9279568.1,EEPD1,Homo_sapiens,NP_085139.2,EEPD1,5.809999999999999e-134,478.0,9.99e-135,478.0
46670,Astyanax_pachon,KAG9279786.1,EFCAB1,Homo_sapiens,NP_078869.1,CLXN,3.0900000000000004e-73,275.0,4.76e-74,275.0
49885,Astyanax_pachon,KAG9280962.1,EFCAB10,Homo_sapiens,NP_001342455.1,EFCAB10,3.28e-20,98.2,4.78e-21,98.2
22159,Astyanax_pachon,KAG9268891.1,EFCAB11,Homo_sapiens,NP_001271195.1,EFCAB11,1.42e-28,126.0,2.2900000000000002e-29,126.0
22414,Astyanax_pachon,KAG9268985.1,EFCAB2,Homo_sapiens,NP_115704.1,EFCAB2,3.51e-53,208.0,5.399999999999999e-54,208.0
30570,Astyanax_pachon,KAG9272370.1,EFCAB6,Homo_sapiens,NP_073622.2,EFCAB6,9.390000000000001e-181,635.0,1.4400000000000002e-181,635.0
3026,Astyanax_pachon,KAG9260786.1,EFCC1,Homo_sapiens,NP_079044.2,EFCC1,2.79e-108,393.0,4.06e-109,393.0
1402,Astyanax_pachon,KAG9260130.1,EFEMP1,Homo_sapiens,NP_001034437.1,EFEMP1,2.49e-112,406.0,4.09e-113,406.0
31228,Astyanax_pachon,KAG9272625.1,EFEMP2,Homo_sapiens,NP_058634.4,EFEMP2,2.12e-127,456.0,3.26e-128,456.0
56159,Astyanax_pachon,KAG9283753.1,EFHB,Homo_sapiens,XP_054201310.1,EFHB,7.18e-156,551.0,1.1600000000000001e-156,551.0
52704,Astyanax_pachon,KAG9282335.1,EFHC1,Homo_sapiens,NP_060570.2,EFHC1,2.2300000000000002e-166,586.0,3.4600000000000004e-167,586.0
27522,Astyanax_pachon,KAG9271093.1,EFHC2,Homo_sapiens,NP_079460.2,EFHC2,4.2100000000000003e-224,778.0,6.46e-225,778.0
26784,Astyanax_pachon,KAG9270801.1,EFHD2,Homo_sapiens,NP_077305.2,EFHD2,2.71e-75,282.0,4.23e-76,282.0
15820,Astyanax_pachon,KAG9266552.1,EFL1,Homo_sapiens,NP_001309774.1,EFL1,0.0,1524.0,0.0,1524.0
45796,Astyanax_pachon,KAG9279372.1,EFNA1,Homo_sapiens,NP_004419.2,EFNA1,6.25e-51,201.0,8.739999999999999e-52,201.0
16270,Astyanax_pachon,KAG9266715.1,EFNA2,Homo_sapiens,NP_001396.2,EFNA2,5.35e-60,231.0,8.459999999999999e-61,231.0
38347,Astyanax_pachon,KAG9275880.1,EFNA3,Homo_sapiens,NP_004943.1,EFNA3,8.44e-77,287.0,1.31e-77,287.0
38344,Astyanax_pachon,KAG9275879.1,EFNA4,Homo_sapiens,NP_872632.2,EFNA4,3.38e-36,152.0,4.6300000000000005e-37,152.0
13342,Astyanax_pachon,KAG9265535.1,EFNA5,Homo_sapiens,NP_001953.1,EFNA5,1.42e-97,356.0,2.13e-98,356.0
26450,Astyanax_pachon,KAG9270655.1,EFNA5B,Homo_sapiens,NP_001953.1,EFNA5,8.58e-102,370.0,1.3e-102,370.0
29764,Astyanax_pachon,KAG9271940.1,EFNB1,Homo_sapiens,NP_004420.1,EFNB1,1.85e-106,386.0,3.01e-107,386.0
27862,Astyanax_pachon,KAG9271228.1,EFNB2A,Homo_sapiens,NP_004084.1,EFNB2,1.7099999999999999e-93,343.0,2.55e-94,343.0
8033,Astyanax_pachon,KAG9263168.1,EFNB3,Homo_sapiens,NP_001397.1,EFNB3,2.92e-80,299.0,4.58e-81,299.0
10569,Astyanax_pachon,KAG9264270.1,EFTUD2,Homo_sapiens,NP_001245282.1,EFTUD2,0.0,1781.0,0.0,1781.0
30539,Astyanax_pachon,KAG9272341.1,EGF,Homo_sapiens,NP_001171601.1,EGF,1.75e-91,338.0,2.85e-92,338.0
27276,Astyanax_pachon,KAG9270987.1,EGFL6,Homo_sapiens,NP_056322.2,EGFL6,1.53e-103,377.0,2.4599999999999997e-104,377.0
14344,Astyanax_pachon,KAG9266010.1,EGFL7,Homo_sapiens,NP_057299.1,EGFL7,1.01e-51,204.0,1.4599999999999998e-52,204.0
4897,Astyanax_pachon,KAG9261651.1,EGFLAM,Homo_sapiens,NP_001192230.1,EGFLAM,0.0,1207.0,0.0,1207.0
38248,Astyanax_pachon,KAG9275830.1,EGFR,Homo_sapiens,NP_001333827.1,EGFR,0.0,1352.0,0.0,1352.0
30310,Astyanax_pachon,KAG9272198.1,EGR1,Homo_sapiens,NP_001955.1,EGR1,2e-98,360.0,3.17e-99,360.0
18631,Astyanax_pachon,KAG9267612.1,EGR2B,Homo_sapiens,NP_000390.2,EGR2,1.95e-99,363.0,3.47e-100,363.0
25958,Astyanax_pachon,KAG9270436.1,EGR3,Homo_sapiens,NP_004421.2,EGR3,1.59e-101,370.0,2.21e-102,370.0
20899,Astyanax_pachon,KAG9268442.1,EHBP1,Homo_sapiens,NP_001341141.1,EHBP1,0.0,1110.0,0.0,1110.0
30791,Astyanax_pachon,KAG9272463.1,EHD1,Homo_sapiens,NP_001269373.1,EHD1,2.3200000000000003e-257,888.0,3.55e-258,888.0
33070,Astyanax_pachon,KAG9273298.1,EHD2,Homo_sapiens,NP_055416.2,EHD2,6.88e-240,830.0,1.04e-240,830.0
53212,Astyanax_pachon,KAG9282567.1,EHD3,Homo_sapiens,NP_055415.1,EHD3,9.84e-279,959.0,1.5e-279,959.0
20266,Astyanax_pachon,KAG9268192.1,EHD4,Homo_sapiens,NP_644670.1,EHD4,7.77e-253,873.0,1.18e-253,873.0
50218,Astyanax_pachon,KAG9281081.1,EHF,Homo_sapiens,NP_001364970.1,EHF,1.62e-84,313.0,2.46e-85,313.0
29383,Astyanax_pachon,KAG9271750.1,EHHADH,Homo_sapiens,NP_001957.2,EHHADH,1.98e-227,789.0,3.0399999999999995e-228,789.0
14872,Astyanax_pachon,KAG9266240.1,EHMT1,Homo_sapiens,XP_054219811.1,EHMT1,2.92e-257,889.0,4.0999999999999996e-258,889.0
50873,Astyanax_pachon,KAG9281379.1,EHMT2,Homo_sapiens,NP_001350618.1,EHMT2,5.4400000000000005e-276,951.0,9.12e-277,951.0
30835,Astyanax_pachon,KAG9272478.1,EIF1AD,Homo_sapiens,NP_001229410.1,EIF1AD,2.69e-36,152.0,3.96e-37,152.0
55319,Astyanax_pachon,KAG9283369.1,EIF1AX,Homo_sapiens,NP_001403.1,EIF1AX,8.919999999999999e-67,253.0,1.3599999999999999e-67,253.0
39636,Astyanax_pachon,KAG9276485.1,EIF1B,Homo_sapiens,NP_005866.1,EIF1B,7.52e-58,223.0,1.1500000000000001e-58,223.0
31709,Astyanax_pachon,KAG9272849.1,EIF2A,Homo_sapiens,NP_114414.2,EIF2A,3.29e-224,778.0,5.04e-225,778.0
18829,Astyanax_pachon,KAG9267697.1,EIF2AK1,Homo_sapiens,NP_055228.2,EIF2AK1,1.1199999999999999e-113,411.0,1.63e-114,411.0
35808,Astyanax_pachon,KAG9274829.1,EIF2AK2,Homo_sapiens,NP_001129123.1,EIF2AK2,2.29e-57,224.0,2.8e-58,224.0
36751,Astyanax_pachon,KAG9275196.1,EIF2AK3,Homo_sapiens,XP_054200611.1,EIF2AK3,0.0,1108.0,0.0,1108.0
20239,Astyanax_pachon,KAG9268185.1,EIF2AK4,Homo_sapiens,NP_001013725.2,EIF2AK4,0.0,1816.0,0.0,1816.0
4477,Astyanax_pachon,KAG9261405.1,EIF2B1,Homo_sapiens,NP_001405.1,EIF2B1,1.91e-122,439.0,2.9400000000000003e-123,439.0
52609,Astyanax_pachon,KAG9282295.1,EIF2B2,Homo_sapiens,NP_055054.1,EIF2B2,3.48e-152,538.0,5.35e-153,538.0
33616,Astyanax_pachon,KAG9273608.1,EIF2B3,Homo_sapiens,NP_065098.1,EIF2B3,4.39e-127,455.0,6.659999999999999e-128,455.0
53869,Astyanax_pachon,KAG9282834.1,EIF2B4,Homo_sapiens,NP_001305896.1,EIF2B4,1.1100000000000001e-148,527.0,1.53e-149,527.0
35658,Astyanax_pachon,KAG9274764.1,EIF2B5,Homo_sapiens,NP_003898.2,EIF2B5,5.719999999999999e-241,834.0,8.63e-242,834.0
25723,Astyanax_pachon,KAG9270341.1,EIF2D,Homo_sapiens,NP_008824.2,EIF2D,1.97e-175,616.0,2.9399999999999997e-176,616.0
54693,Astyanax_pachon,KAG9283134.1,EIF2S1,Homo_sapiens,NP_004085.1,EIF2S1,5.71e-164,577.0,8.729999999999999e-165,577.0
43538,Astyanax_pachon,KAG9277953.1,EIF2S2,Homo_sapiens,NP_003899.2,EIF2S2,1.7499999999999999e-115,416.0,2.7e-116,416.0
55020,Astyanax_pachon,KAG9283263.1,EIF2S3,Homo_sapiens,NP_001406.1,EIF2S3,6.400000000000001e-259,893.0,9.8e-260,893.0
35894,Astyanax_pachon,KAG9274867.1,EIF3A,Homo_sapiens,NP_003741.1,EIF3A,0.0,1254.0,0.0,1254.0
47128,Astyanax_pachon,KAG9279958.1,EIF3B,Homo_sapiens,NP_001032360.1,EIF3B,0.0,1228.0,0.0,1228.0
18147,Astyanax_pachon,KAG9267399.1,EIF3C,Homo_sapiens,NP_001032897.1,EIF3C,0.0,1243.0,0.0,1243.0
42391,Astyanax_pachon,KAG9277518.1,EIF3D,Homo_sapiens,NP_003744.1,EIF3D,2.36e-291,1001.0,3.5e-292,1001.0
39387,Astyanax_pachon,KAG9276364.1,EIF3EA,Homo_sapiens,NP_001559.1,EIF3E,2.79e-240,831.0,4.2599999999999996e-241,831.0
45058,Astyanax_pachon,KAG9278924.1,EIF3EB,Homo_sapiens,NP_001559.1,EIF3E,3.41e-244,844.0,5.2e-245,844.0
5973,Astyanax_pachon,KAG9262108.1,EIF3F,Homo_sapiens,NP_003745.1,EIF3F,6.9e-122,437.0,1.38e-122,437.0
45245,Astyanax_pachon,KAG9278980.1,EIF3G,Homo_sapiens,NP_003746.2,EIF3G,2.57e-139,495.0,4.29e-140,495.0
56125,Astyanax_pachon,KAG9283739.1,EIF3H,Homo_sapiens,NP_003747.1,EIF3H,3.59e-149,528.0,5.49e-150,528.0
46321,Astyanax_pachon,KAG9279655.1,EIF3I,Homo_sapiens,NP_003748.1,EIF3I,2.18e-165,582.0,2.81e-166,582.0
49909,Astyanax_pachon,KAG9280971.1,EIF3JA,Homo_sapiens,NP_001271265.1,EIF3J,8.28e-58,224.0,1.06e-58,224.0
44983,Astyanax_pachon,KAG9278889.1,EIF3K,Homo_sapiens,NP_037366.1,EIF3K,2.5300000000000004e-103,375.0,3.88e-104,375.0
35725,Astyanax_pachon,KAG9274793.1,EIF3L,Homo_sapiens,NP_057175.1,EIF3L,2.3e-297,1021.0,3.44e-298,1021.0
31688,Astyanax_pachon,KAG9272836.1,EIF3M,Homo_sapiens,NP_006351.2,EIF3M,1.7599999999999998e-189,662.0,2.68e-190,662.0
34814,Astyanax_pachon,KAG9274245.1,EIF4A1,Homo_sapiens,NP_001407.1,EIF4A1,8.06e-211,733.0,1.23e-211,733.0
33906,Astyanax_pachon,KAG9273736.1,EIF4A2,Homo_sapiens,NP_001958.2,EIF4A2,2.37e-221,768.0,3.5900000000000004e-222,768.0
17038,Astyanax_pachon,KAG9267004.1,EIF4A3-A,Homo_sapiens,NP_055555.1,EIF4A3,4.58e-224,777.0,7.089999999999999e-225,777.0
23297,Astyanax_pachon,KAG9269460.1,EIF4B,Homo_sapiens,NP_001408.2,EIF4B,1.2900000000000002e-123,444.0,1.8400000000000001e-124,444.0
36700,Astyanax_pachon,KAG9275180.1,EIF4E1A,Homo_sapiens,NP_001959.1,EIF4E,8.27e-105,380.0,1.21e-105,380.0
51163,Astyanax_pachon,KAG9281594.1,EIF4E1B,Homo_sapiens,NP_001092878.1,EIF4E1B,3.79e-80,298.0,6.51e-81,298.0
43620,Astyanax_pachon,KAG9278195.1,EIF4E2,Homo_sapiens,NP_001263265.1,EIF4E2,1.09e-108,393.0,1.59e-109,393.0
23306,Astyanax_pachon,KAG9269463.1,EIF4E3,Homo_sapiens,NP_001128123.1,EIF4E3,6.04e-85,314.0,9.2e-86,314.0
37092,Astyanax_pachon,KAG9275353.1,EIF4EBP2,Homo_sapiens,NP_004087.1,EIF4EBP2,1.73e-39,162.0,2.81e-40,162.0
30469,Astyanax_pachon,KAG9272274.1,EIF4EBP3L,Homo_sapiens,NP_003723.1,EIF4EBP3,2.95e-29,128.0,4.03e-30,128.0
41388,Astyanax_pachon,KAG9277134.1,EIF4ENIF1,Homo_sapiens,XP_054181774.1,EIF4ENIF1,4.85e-239,828.0,7.549999999999999e-240,828.0
12829,Astyanax_pachon,KAG9265321.1,EIF4G1,Homo_sapiens,NP_886553.3,EIF4G1,0.0,1370.0,0.0,1370.0
17423,Astyanax_pachon,KAG9267132.1,EIF4G2,Homo_sapiens,NP_001166176.1,EIF4G2,0.0,1381.0,0.0,1381.0
2975,Astyanax_pachon,KAG9260767.1,EIF4G3,Homo_sapiens,XP_054195331.1,EIF4G3,0.0,1320.0,0.0,1320.0
12261,Astyanax_pachon,KAG9265050.1,EIF4H,Homo_sapiens,NP_071496.1,EIF4H,7.04e-85,314.0,1.02e-85,314.0
36909,Astyanax_pachon,KAG9275273.1,EIF5,Homo_sapiens,NP_001960.2,EIF5,1.37e-156,553.0,2.0000000000000002e-157,553.0
34615,Astyanax_pachon,KAG9274160.1,EIF5A,Homo_sapiens,NP_001137232.1,EIF5A,1.87e-75,282.0,3.25e-76,282.0
6744,Astyanax_pachon,KAG9262476.1,EIF5B,Homo_sapiens,NP_056988.3,EIF5B,0.0,1176.0,0.0,1176.0
42866,Astyanax_pachon,KAG9277688.1,EIF6,Homo_sapiens,NP_001254739.1,EIF6,3.7799999999999996e-126,451.0,5.78e-127,451.0
22018,Astyanax_pachon,KAG9268823.1,EIPR1,Homo_sapiens,NP_003301.1,EIPR1,4.0299999999999995e-205,714.0,6.15e-206,714.0
4902,Astyanax_pachon,KAG9261657.1,ELAC1,Homo_sapiens,NP_061166.1,ELAC1,2.28e-100,366.0,3.31e-101,366.0
45520,Astyanax_pachon,KAG9279214.1,ELAC2,Homo_sapiens,NP_060597.4,ELAC2,1.8400000000000003e-257,889.0,2.74e-258,889.0
34189,Astyanax_pachon,KAG9273929.1,ELAVL1,Homo_sapiens,XP_054176123.1,ELAVL1,2.52e-160,565.0,4.01e-161,565.0
292,Astyanax_pachon,KAG9259613.1,ELAVL2,Homo_sapiens,NP_001338384.1,ELAVL2,5.330000000000001e-209,727.0,7.55e-210,727.0
47449,Astyanax_pachon,KAG9280105.1,ELAVL3,Homo_sapiens,XP_054176125.1,ELAVL3,2.57e-184,645.0,3.4400000000000006e-185,645.0
26940,Astyanax_pachon,KAG9270855.1,ELAVL4,Homo_sapiens,NP_001281277.1,ELAVL4,2.64e-190,665.0,3.32e-191,665.0
505,Astyanax_pachon,KAG9259689.1,ELF2,Homo_sapiens,NP_001317965.1,ELF2,2.94e-121,436.0,4.58e-122,436.0
2886,Astyanax_pachon,KAG9260735.1,ELF3,Homo_sapiens,NP_001107781.1,ELF3,5.5400000000000005e-70,265.0,8.58e-71,265.0
31530,Astyanax_pachon,KAG9272756.1,ELF4,Homo_sapiens,NP_001357259.1,ELF1,4.0199999999999996e-94,346.0,5.92e-95,346.0
47154,Astyanax_pachon,KAG9279966.1,ELFN1,Homo_sapiens,NP_001122108.1,ELFN1,1.7e-201,703.0,2.7e-202,703.0
3783,Astyanax_pachon,KAG9261066.1,ELFN2,Homo_sapiens,NP_443138.2,ELFN2,4.5e-214,745.0,6.07e-215,745.0
24868,Astyanax_pachon,KAG9270037.1,ELK1,Homo_sapiens,NP_001107595.1,ELK1,5.11e-68,259.0,6.329999999999999e-69,259.0
48102,Astyanax_pachon,KAG9280344.1,ELK3,Homo_sapiens,NP_001400689.1,ELK3,1.01e-121,437.0,1.5700000000000002e-122,437.0
1784,Astyanax_pachon,KAG9260271.1,ELK4,Homo_sapiens,NP_001964.2,ELK4,8.81e-93,341.0,1.32e-93,341.0
16571,Astyanax_pachon,KAG9266837.1,ELL,Homo_sapiens,NP_006523.1,ELL,3.36e-174,612.0,5.01e-175,612.0
15115,Astyanax_pachon,KAG9266304.1,ELL2,Homo_sapiens,NP_036213.2,ELL2,4.4099999999999997e-172,605.0,6.61e-173,605.0
46654,Astyanax_pachon,KAG9279783.1,ELMO1,Homo_sapiens,NP_001193409.1,ELMO1,0.0,1243.0,0.0,1243.0
2177,Astyanax_pachon,KAG9260428.1,ELMO2,Homo_sapiens,NP_573403.1,ELMO2,0.0,1216.0,0.0,1216.0
30141,Astyanax_pachon,KAG9272114.1,ELMO3,Homo_sapiens,NP_078988.3,ELMO3,1.78e-239,829.0,2.76e-240,829.0
13418,Astyanax_pachon,KAG9265583.1,ELMOD1,Homo_sapiens,NP_001123509.1,ELMOD1,1.4e-142,506.0,2.13e-143,506.0
37890,Astyanax_pachon,KAG9275679.1,ELMOD2,Homo_sapiens,NP_714913.1,ELMOD2,7.7e-82,304.0,1.23e-82,304.0
26189,Astyanax_pachon,KAG9270547.1,ELMOD3,Homo_sapiens,NP_001128493.1,ELMOD3,3.98e-99,362.0,5.56e-100,362.0
46897,Astyanax_pachon,KAG9279869.1,ELOA,Homo_sapiens,NP_003189.3,ELOA,1.55e-96,354.0,2.88e-97,354.0
10266,Astyanax_pachon,KAG9264114.1,ELOB,Homo_sapiens,NP_009039.1,ELOB,6.54e-53,207.0,7.859999999999999e-54,207.0
43943,Astyanax_pachon,KAG9278390.1,ELOC,Homo_sapiens,NP_001191786.1,ELOC,2.4500000000000003e-59,228.0,3.56e-60,228.0
16189,Astyanax_pachon,KAG9266689.1,ELOVL1,Homo_sapiens,NP_001243328.1,ELOVL1,1.05e-119,430.0,1.38e-120,430.0
55714,Astyanax_pachon,KAG9283536.1,ELOVL2,Homo_sapiens,XP_054211722.1,ELOVL2,6.21e-115,414.0,1.06e-115,414.0
39299,Astyanax_pachon,KAG9276329.1,ELOVL4,Homo_sapiens,NP_073563.1,ELOVL4,7.770000000000001e-125,447.0,1.1800000000000001e-125,447.0
36376,Astyanax_pachon,KAG9275038.1,ELOVL5,Homo_sapiens,NP_001288785.1,ELOVL5,2.83e-127,455.0,4.3999999999999997e-128,455.0
30535,Astyanax_pachon,KAG9272340.1,ELOVL6,Homo_sapiens,NP_001124193.1,ELOVL6,2.0100000000000002e-129,462.0,3.05e-130,462.0
7583,Astyanax_pachon,KAG9262986.1,ELOVL7,Homo_sapiens,NP_001098028.1,ELOVL7,5.650000000000001e-124,444.0,8.48e-125,444.0
50486,Astyanax_pachon,KAG9281154.1,ELP1,Homo_sapiens,NP_003631.2,ELP1,0.0,1507.0,0.0,1507.0
46644,Astyanax_pachon,KAG9279777.1,ELP2,Homo_sapiens,NP_060725.1,ELP2,1.95e-276,952.0,2.9699999999999996e-277,952.0
53445,Astyanax_pachon,KAG9282658.1,ELP3,Homo_sapiens,NP_060561.3,ELP3,1.75e-296,1018.0,2.67e-297,1018.0
15438,Astyanax_pachon,KAG9266406.1,ELP4,Homo_sapiens,NP_061913.3,ELP4,1.42e-101,370.0,2.42e-102,370.0
34807,Astyanax_pachon,KAG9274240.1,ELP5,Homo_sapiens,NP_056177.4,ELP5,8.72e-33,141.0,1.4800000000000001e-33,141.0
56302,Astyanax_pachon,KAG9283823.1,ELP6,Homo_sapiens,NP_001026873.2,ELP6,5.8099999999999994e-68,258.0,7.87e-69,258.0
5334,Astyanax_pachon,KAG9261831.1,EMB,Homo_sapiens,XP_054207551.1,EMB,6.2e-31,135.0,8.72e-32,135.0
23763,Astyanax_pachon,KAG9269633.1,EMC1,Homo_sapiens,NP_001258357.1,EMC1,0.0,1345.0,0.0,1345.0
10231,Astyanax_pachon,KAG9264094.1,EMC10,Homo_sapiens,NP_996261.1,EMC10,1.36e-56,220.0,2.13e-57,220.0
39388,Astyanax_pachon,KAG9276365.1,EMC2,Homo_sapiens,NP_055488.1,EMC2,4.07e-141,501.0,6.22e-142,501.0
41296,Astyanax_pachon,KAG9277101.1,EMC3,Homo_sapiens,NP_001381603.1,EMC3,3.93e-129,461.0,6.01e-130,461.0
1137,Astyanax_pachon,KAG9259961.1,EMC4,Homo_sapiens,NP_057538.1,EMC4,2.71e-76,285.0,4.03e-77,285.0
51377,Astyanax_pachon,KAG9281688.1,EMC6,Homo_sapiens,NP_001014764.1,EMC6,5.0300000000000005e-47,187.0,7.69e-48,187.0
54167,Astyanax_pachon,KAG9282949.1,EMC7,Homo_sapiens,NP_064539.1,EMC7,1.33e-81,303.0,2.0399999999999999e-82,303.0
32069,Astyanax_pachon,KAG9272941.1,EMC8,Homo_sapiens,NP_006058.1,EMC8,4.38e-84,311.0,6.9e-85,311.0
18018,Astyanax_pachon,KAG9267341.1,EMC9,Homo_sapiens,NP_057133.2,EMC9,6.820000000000001e-58,224.0,1.06e-58,224.0
19961,Astyanax_pachon,KAG9268071.1,EME1,Homo_sapiens,NP_689676.2,EME1,8.08e-86,318.0,1.4600000000000001e-86,318.0
39853,Astyanax_pachon,KAG9276569.1,EMG1,Homo_sapiens,NP_006322.4,EMG1,6.24e-88,324.0,9.789999999999999e-89,324.0
53433,Astyanax_pachon,KAG9282649.1,EMILIN1,Homo_sapiens,NP_008977.1,EMILIN1,3.09e-131,470.0,4.5700000000000005e-132,470.0
34346,Astyanax_pachon,KAG9274003.1,EMILIN2,Homo_sapiens,NP_114437.2,EMILIN2,1.74e-119,431.0,2.6e-120,431.0
24417,Astyanax_pachon,KAG9269876.1,EMILIN3,Homo_sapiens,NP_443078.1,EMILIN3,1.41e-82,308.0,2.01e-83,308.0
12331,Astyanax_pachon,KAG9265101.1,EML1,Homo_sapiens,NP_001180197.1,EML2,0.0,1110.0,0.0,1110.0
34578,Astyanax_pachon,KAG9274145.1,EML3,Homo_sapiens,NP_001397945.1,EML3,1.63e-293,1009.0,2.24e-294,1009.0
36527,Astyanax_pachon,KAG9275108.1,EML4,Homo_sapiens,NP_001397705.1,EML4,0.0,1437.0,0.0,1437.0
21243,Astyanax_pachon,KAG9268556.1,EML5,Homo_sapiens,NP_899243.1,EML5,0.0,3566.0,0.0,3566.0
1336,Astyanax_pachon,KAG9260088.1,EML6,Homo_sapiens,XP_054197992.1,EML6,0.0,3384.0,0.0,3384.0
9779,Astyanax_pachon,KAG9263853.1,EMP2,Homo_sapiens,NP_001415.1,EMP2,7.58e-44,177.0,1.19e-44,177.0
23597,Astyanax_pachon,KAG9269566.1,EMP3,Homo_sapiens,NP_001300834.1,EMP3,7.789999999999999e-46,184.0,9.110000000000001e-47,184.0
9253,Astyanax_pachon,KAG9263658.1,EMSY,Homo_sapiens,XP_054225366.1,EMSY,2.8299999999999997e-282,972.0,4.49e-283,972.0
36766,Astyanax_pachon,KAG9275205.1,EMX1,Homo_sapiens,NP_004088.2,EMX1,2.42e-87,322.0,4.65e-88,322.0
35895,Astyanax_pachon,KAG9274868.1,EMX2,Homo_sapiens,NP_004089.1,EMX2,3.6300000000000005e-110,398.0,5.35e-111,398.0
6312,Astyanax_pachon,KAG9262302.1,EN1,Homo_sapiens,NP_001417.3,EN1,2.7699999999999996e-68,259.0,5.8e-69,259.0
